time,location
1364356912,in[occum],
1364357054,in[occum],
1364357150,in[occum],
1364357212,in[occum],
1364357351,in[occum],
1364357411,in[occum],
1364357696,in[occum],
1364357797,in[occum],
1364357952,in[occum],
1364358097,in[occum],
1364358237,in[occum],
1364358397,in[occum],
1364358522,in[occum],
1364358698,in[occum],
1364358807,in[occum],
1364358997,in[occum],
1364359092,in[occum],
1364359298,in[occum],
1364359377,in[occum],
1364359598,in[occum],
1364359662,in[occum],
1364359781,in[occum],
1364359898,in[occum],
1364360197,in[occum],
1364360498,in[occum],
1364360564,in[occum],
1364360798,in[occum],
1364360849,in[occum],
1364361098,in[occum],
1364361397,in[occum],
1364361698,in[occum],
1364361989,in[occum],
1364362274,in[occum],
1364362386,in[occum],
1364362597,in[occum],
1364362898,in[occum],
1364363176,in[occum],
1364363461,in[occum],
1364363746,in[occum],
1364363797,in[occum],
1364364031,in[occum],
1364364098,in[occum],
1364364316,in[occum],
1364364398,in[occum],
1364364601,in[occum],
1364364698,in[occum],
1364364886,in[occum],
1364364987,in[occum],
1364364997,in[occum],
1364365301,in[occum],
1364365601,in[occum],
1364365788,in[occum],
1364365901,in[occum],
1364366073,in[occum],
1364366197,in[occum],
1364366358,in[occum],
1364366498,in[occum],
1364366643,in[occum],
1364366798,in[occum],
1364366928,in[occum],
1364367098,in[occum],
1364367213,in[occum],
1364367397,in[occum],
1364367411,in[occum],
1364367498,in[occum],
1364367606,in[occum],
1364367712,in[occum],
1364368012,in[occum],
1364368312,in[occum],
1364368400,in[occum],
1364368597,in[occum],
1364368685,in[occum],
1364368898,in[occum],
1364368970,in[occum],
1364369198,in[occum],
1364369255,in[occum],
1364369498,in[occum],
1364369797,in[occum],
1364370098,in[occum],
1364370216,in[occum],
1364370398,in[occum],
1364370698,in[occum],
1364370997,in[occum],
1364371297,in[occum],
1364371582,in[occum],
1364371866,in[occum],
1364372152,in[occum],
1364372197,in[occum],
1364372437,in[occum],
1364372498,in[occum],
1364372722,in[occum],
1364372798,in[occum],
1364372826,in[occum],
1364373098,in[occum],
1364373397,in[occum],
1364373624,in[occum],
1364373698,in[occum],
1364373909,in[occum],
1364373998,in[occum],
1364374194,in[occum],
1364374298,in[occum],
1364374479,in[occum],
1364374597,in[occum],
1364374764,in[occum],
1364374898,in[occum],
1364375049,in[occum],
1364375198,in[occum],
1364375334,in[occum],
1364375460,in[occum],
1364375797,in[occum],
1364376098,in[occum],
1364376236,in[occum],
1364376398,in[occum],
1364376521,in[occum],
1364376698,in[occum],
1364376806,in[occum],
1364376997,in[occum],
1364377091,in[occum],
1364377298,in[occum],
1364377376,in[occum],
1364377597,in[occum],
1364377661,in[occum],
1364377898,in[occum],
1364377946,in[occum],
1364378046,in[occum],
1364378197,in[occum],
1364378211,in[occum],
1364378512,in[occum],
1364378812,in[occum],
1364379112,in[occum],
1364379397,in[occum],
1364379698,in[occum],
1364379988,in[occum],
1364380273,in[occum],
1364380558,in[occum],
1364380597,in[occum],
1364380688,in[occum],
1364380898,in[occum],
1364381198,in[occum],
1364381460,in[occum],
1364381745,in[occum],
1364381797,in[occum],
1364382030,in[occum],
1364382098,in[occum],
1364382315,in[occum],
1364382398,in[occum],
1364382600,in[occum],
1364382698,in[occum],
1364382885,in[occum],
1364382997,in[occum],
1364383170,in[occum],
1364383266,in[occum],
1364383602,in[occum],
1364383902,in[occum],
1364384072,in[occum],
1364384197,in[occum],
1364384357,in[occum],
1364384497,in[occum],
1364384642,in[occum],
1364384798,in[occum],
1364384927,in[occum],
1364385098,in[occum],
1364385212,in[occum],
1364385397,in[occum],
1364385497,in[occum],
1364385698,in[occum],
1364385782,in[occum],
1364385906,in[occum],
1364385998,in[occum],
1364386298,in[occum],
1364386597,in[occum],
1364386684,in[occum],
1364386898,in[occum],
1364386969,in[occum],
1364387198,in[occum],
1364387254,in[occum],
1364387498,in[occum],
1364387797,in[occum],
1364388098,in[occum],
1364388394,in[occum],
1364388525,in[occum],
1364388698,in[occum],
1364388997,in[occum],
1364389011,in[occum],
1364389296,in[occum],
1364389581,in[occum],
1364389866,in[occum],
1364389912,in[occum],
1364390151,in[occum],
1364390197,in[occum],
1364390436,in[occum],
1364390497,in[occum],
1364390721,in[occum],
1364390798,in[occum],
1364391006,in[occum],
1364391098,in[occum],
1364391397,in[occum],
1364391698,in[occum],
1364391908,in[occum],
1364391998,in[occum],
1364392193,in[occum],
1364392257,in[occum],
1364392274,in[occum],
1364392339,in[occum],
1364392355,near[silsby-rocky; kemeny; carpenterhall; ],
1364392392,near[silsby-rocky; kemeny; carpenterhall; ],
1364392408,near[baker-berry; kemeny; college-street; ],
1364392424,near[baker-berry; kemeny; moore; ],
1364392455,near[moore; kemeny; college-street; ],
1364392471,near[kemeny; moore; steele; ],
1364392499,near[college-street; kemeny; moore; ],
1364392539,in[college-street],
1364392591,near[mclaughlin; sudikoff; college-street; ],
1364392626,near[mclaughlin; burke; sudikoff; ],
1364392694,near[mclaughlin; dana-library; burke; ],
1364392756,in[dana-library],
1364392772,near[lsb; vail; dana-library; ],
1364392823,in[lsb],
1364392847,in[lsb],
1364392896,in[lsb],
1364393044,in[lsb],
1364393196,in[lsb],
1364393330,in[lsb],
1364393496,in[lsb],
1364393615,in[lsb],
1364393712,in[lsb],
1364393796,in[lsb],
1364394098,in[lsb],
1364394398,in[lsb],
1364394517,in[lsb],
1364394698,in[lsb],
1364394802,in[lsb],
1364394997,in[lsb],
