time,location
1364356889,in[north-park],
1364357033,in[north-park],
1364357318,in[north-park],
1364357398,in[north-park],
1364357683,in[north-park],
1364357968,in[north-park],
1364358089,in[north-park],
1364358099,in[north-park],
1364358185,in[north-park],
1364358470,in[north-park],
1364358755,in[north-park],
1364359040,in[north-park],
1364359289,in[north-park],
1364359610,in[north-park],
1364359895,in[north-park],
1364359991,in[north-park],
1364360225,in[north-park],
1364360489,in[north-park],
1364360725,in[north-park],
1364360999,in[north-park],
1364361284,in[north-park],
1364361569,in[north-park],
1364361689,in[north-park],
1364361854,in[north-park],
1364362139,in[north-park],
1364362295,in[north-park],
1364362424,in[north-park],
1364362711,in[north-park],
1364362889,in[north-park],
1364362996,in[north-park],
1364363282,in[north-park],
1364363567,in[north-park],
1364363826,in[north-park],
1364364089,in[north-park],
1364364422,in[north-park],
1364364601,in[north-park],
1364364887,in[north-park],
1364365172,in[north-park],
1364365289,in[north-park],
1364365457,in[north-park],
1364365742,in[north-park],
1364366027,in[north-park],
1364366312,in[north-park],
1364366410,in[north-park],
1364366489,in[north-park],
1364366499,in[north-park],
1364366683,in[north-park],
1364366969,in[north-park],
1364367254,in[north-park],
1364367426,in[north-park],
1364367539,in[north-park],
1364367689,in[north-park],
1364367825,in[north-park],
1364368110,in[north-park],
1364368203,in[north-park],
1364368488,in[north-park],
1364368773,in[north-park],
1364368889,in[north-park],
1364369058,in[north-park],
1364369343,in[north-park],
1364369628,in[north-park],
1364369913,in[north-park],
1364370016,in[north-park],
1364370089,in[north-park],
1364370099,in[north-park],
1364370446,in[north-park],
1364370731,in[north-park],
1364371016,in[north-park],
1364371026,in[north-park],
1364371289,in[north-park],
1364371299,in[north-park],
1364371586,in[north-park],
1364371805,in[north-park],
1364372090,in[north-park],
1364372375,in[north-park],
1364372489,in[north-park],
1364372499,in[north-park],
1364372663,in[north-park],
1364372949,in[north-park],
1364373234,in[north-park],
1364373519,in[north-park],
1364373614,in[north-park],
1364373689,in[north-park],
1364373699,in[north-park],
1364374399,in[north-park],
1364374626,in[north-park],
1364374684,in[north-park],
1364374889,in[north-park],
1364374899,in[north-park],
1364374969,in[north-park],
1364375256,in[north-park],
1364375407,in[north-park],
1364375692,in[north-park],
1364375977,in[north-park],
1364376089,in[north-park],
1364376262,in[north-park],
1364376547,in[north-park],
1364376832,in[north-park],
1364377117,in[north-park],
1364377215,in[north-park],
1364377289,in[north-park],
1364377299,in[north-park],
1364377338,in[north-park],
1364377623,in[north-park],
1364377909,in[north-park],
1364378194,in[north-park],
1364378226,in[north-park],
1364378479,in[north-park],
1364378489,in[north-park],
1364378764,in[north-park],
1364379009,in[north-park],
1364379185,in[north-park],
1364379470,in[north-park],
1364379691,in[north-park],
1364379755,in[north-park],
1364380040,in[north-park],
1364380325,in[north-park],
1364380610,in[north-park],
1364380889,in[north-park],
1364380992,in[north-park],
1364381796,in[north-park],
1364381826,in[north-park],
1364382081,in[north-park],
1364382098,in[north-park],
1364382171,in[north-park],
1364382366,in[north-park],
1364382611,in[north-park],
1364382896,in[north-park],
1364383181,in[north-park],
1364383289,in[north-park],
1364383303,in[north-park],
1364383446,in[north-park],
1364383731,in[north-park],
1364384016,in[north-park],
1364384301,in[north-park],
1364384489,in[north-park],
1364384499,in[north-park],
1364384586,in[north-park],
1364384872,in[north-park],
1364385158,in[north-park],
1364385426,in[north-park],
1364385601,in[north-park],
1364385647,in[north-park],
1364385689,in[north-park],
1364385703,in[north-park],
1364385932,in[north-park],
1364386213,in[north-park],
1364386498,in[north-park],
1364386783,in[north-park],
