time,location
1364357346,in[sudikoff],
1364357365,in[sudikoff],
1364358546,in[sudikoff],
1364359205,in[sudikoff],
1364359746,in[sudikoff],
1364360946,in[sudikoff],
1364361066,in[sudikoff],
1364362146,in[sudikoff],
1364362884,in[sudikoff],
1364363346,in[sudikoff],
1364364546,in[sudikoff],
1364364726,in[sudikoff],
1364365746,in[sudikoff],
1364366586,in[sudikoff],
1364366946,in[sudikoff],
1364368146,in[sudikoff],
1364368446,in[sudikoff],
1364369346,in[sudikoff],
1364370306,in[sudikoff],
1364370546,in[sudikoff],
1364371746,in[sudikoff],
1364372166,in[sudikoff],
1364372946,in[sudikoff],
1364373966,in[sudikoff],
1364374146,in[sudikoff],
1364375346,in[sudikoff],
1364375774,in[sudikoff],
1364376546,in[sudikoff],
1364377619,in[sudikoff],
1364377746,in[sudikoff],
1364378946,in[sudikoff],
1364379426,in[sudikoff],
1364380146,in[sudikoff],
1364381286,in[sudikoff],
1364381346,in[sudikoff],
1364382546,in[sudikoff],
1364383112,in[sudikoff],
1364383746,in[sudikoff],
1364384921,in[sudikoff],
1364384946,in[sudikoff],
1364386146,in[sudikoff],
1364386746,in[sudikoff],
1364387346,in[sudikoff],
1364388546,in[sudikoff],
1364389746,in[sudikoff],
1364390406,in[sudikoff],
1364390946,in[sudikoff],
1364392146,in[sudikoff],
1364392247,in[sudikoff],
1364393346,in[sudikoff],
1364394066,in[sudikoff],
1364394546,in[sudikoff],
1364395746,in[sudikoff],
1364395926,in[sudikoff],
1364396946,in[sudikoff],
1364397786,in[sudikoff],
1364398146,in[sudikoff],
1364399346,in[sudikoff],
1364399646,in[sudikoff],
1364400546,in[sudikoff],
1364401493,in[sudikoff],
1364401746,in[sudikoff],
1364402946,in[sudikoff],
1364403306,in[sudikoff],
1364404146,in[sudikoff],
1364405127,in[sudikoff],
1364405346,in[sudikoff],
1364406546,in[sudikoff],
1364406966,in[sudikoff],
1364407746,in[sudikoff],
1364413208,in[sudikoff],
1364413259,in[sudikoff],
1364413319,in[sudikoff],
1364413378,in[sudikoff],
1364413444,in[sudikoff],
1364413474,in[sudikoff],
1364413534,in[sudikoff],
1364413594,in[sudikoff],
1364413654,in[sudikoff],
1364413672,in[sudikoff],
1364413733,in[mclaughlin],
1364413756,in[mclaughlin],
1364413771,in[dana-library],
1364413787,in[dana-library],
1364413831,in[dana-library],
1364413847,near[dana-library; vail; lsb; ],
1364413876,near[dana-library; lsb; vail; ],
1364413890,near[dana-library; vail; lsb; ],
1364413913,near[dana-library; north-park; vail; ],
1364413932,in[north-park],
1364413947,in[north-park],
1364413963,in[north-park],
1364414014,in[north-park],
1364414074,in[north-park],
1364414134,in[north-park],
1364414194,in[north-park],
1364414254,in[north-park],
1364414291,in[north-park],
1364414351,in[north-park],
1364414407,in[north-park],
1364414419,in[north-park],
1364414435,in[north-park],
1364414454,in[north-park],
1364414477,in[batrlett],
1364414500,near[batrlett; reed; newhamp; ],
1364414515,near[reed; newhamp; batrlett; ],
1364414530,in[hopkins],
1364414545,in[hopkins],
1364414576,in[HanoverInn],
1364414592,in[HanoverInn],
1364414607,in[HanoverInn],
1364414620,in[HanoverInn],
1364414713,in[north-main],
1364414737,in[north-main],
1364414753,in[north-main],
1364414768,in[north-main],
1364414784,in[north-main],
1364423200,in[sport-venues],
1364423215,in[sport-venues],
1364423246,in[north-park],
1364423263,in[north-park],
1364423353,in[north-park],
1364423413,in[north-park],
1364423473,in[north-park],
1364423533,in[north-park],
1364423593,in[north-park],
1364423618,in[north-park],
1364423713,in[north-park],
1364423773,in[north-park],
1364423833,in[north-park],
1364423893,in[north-park],
1364423943,in[north-park],
1364424007,in[north-park],
1364424073,in[north-park],
1364424133,in[north-park],
1364424193,in[north-park],
1364424253,in[north-park],
1364424267,in[north-park],
1364424313,in[north-park],
1364424373,in[north-park],
1364424433,in[north-park],
1364424493,in[north-park],
1364424553,in[north-park],
1364424592,in[north-park],
1364424673,in[north-park],
1364424733,in[north-park],
1364424793,in[north-park],
1364424854,in[north-park],
1364424888,in[north-park],
1364424900,in[north-park],
1364424940,in[dana-library],
1364424956,in[mclaughlin],
1364425002,in[burke],
1364425023,in[burke],
1364425039,near[burke; mclaughlin; moore; ],
1364425094,near[sudikoff; mclaughlin; burke; ],
1364425160,in[sudikoff],
1364425207,in[sudikoff],
1364425280,in[sudikoff],
1364425340,in[sudikoff],
1364425400,in[sudikoff],
1364425460,in[sudikoff],
1364425520,in[sudikoff],
1364425580,in[sudikoff],
1364425640,in[sudikoff],
1364425700,in[sudikoff],
1364425760,in[sudikoff],
1364425820,in[sudikoff],
1364425851,in[sudikoff],
1364425940,in[sudikoff],
1364425996,in[sudikoff],
1364426056,in[sudikoff],
1364426116,in[sudikoff],
1364426176,in[sudikoff],
1364426236,in[sudikoff],
1364426296,in[sudikoff],
1364426356,in[sudikoff],
1364426407,in[sudikoff],
1364426476,in[sudikoff],
1364426502,in[sudikoff],
1364426596,in[sudikoff],
1364426656,in[sudikoff],
1364426717,in[sudikoff],
1364426776,in[sudikoff],
1364426827,in[sudikoff],
1364426896,in[sudikoff],
1364426956,in[sudikoff],
1364427017,in[sudikoff],
1364427077,in[sudikoff],
1364427137,in[sudikoff],
1364427197,in[sudikoff],
1364427257,in[sudikoff],
1364427311,in[sudikoff],
1364427376,in[sudikoff],
1364427437,in[sudikoff],
1364427497,in[sudikoff],
1364427557,in[sudikoff],
1364427607,in[sudikoff],
1364427677,in[sudikoff],
1364427735,in[sudikoff],
1364427797,in[sudikoff],
1364427863,in[sudikoff],
1364427923,in[sudikoff],
1364427983,in[sudikoff],
1364428043,in[sudikoff],
1364428060,in[sudikoff],
1364428163,in[sudikoff],
1364428223,in[sudikoff],
1364428283,in[sudikoff],
1364428343,in[sudikoff],
1364428384,in[sudikoff],
1364428463,in[sudikoff],
1364428523,in[sudikoff],
