time,location
1364386653,in[sport-venues-press],
1364386668,in[north-park],
1364386690,in[north-park],
1364386712,in[north-park],
1364386743,in[north-park],
1364386758,in[north-park],
1364386774,in[north-park],
1364386789,in[north-park],
1364386804,near[north-park; batrlett; hopkins; ],
1364386820,in[batrlett],
1364386844,in[hopkins],
1364386968,near[53_commons; fairbanks; massrow; ],
1364386983,near[53_commons; fairbanks; massrow; ],
1364386999,near[hopkins; 53_commons; fairbanks; massrow; ],
1364387014,near[hopkins; 53_commons; fairbanks; massrow; ],
1364387030,near[hopkins; east-wheelock; ],
1364387045,near[hopkins; east-wheelock; ],
1364387061,in[east-wheelock],
1364387076,in[east-wheelock],
1364387092,in[east-wheelock],
1364387107,near[east-wheelock; hopkins; ],
1364387123,near[hopkins; east-wheelock; ],
1364387145,in[hopkins],
1364387160,near[53_commons; hopkins; east-wheelock; ],
1364387176,near[53_commons; hopkins; robinson; ],
1364387191,in[53_commons],
1364387207,in[53_commons],
1364387222,in[53_commons],
1364387238,in[53_commons],
1364387253,in[53_commons],
1364387269,in[53_commons],
1364387285,in[53_commons],
1364387300,in[53_commons],
1364387316,in[53_commons],
1364387331,in[53_commons],
1364387347,in[53_commons],
1364387362,in[53_commons],
1364387378,in[53_commons],
1364387394,in[53_commons],
1364387409,in[53_commons],
1364387425,in[53_commons],
1364387445,in[53_commons],
1364387460,in[53_commons],
1364387476,in[53_commons],
1364387491,in[53_commons],
1364387507,in[53_commons],
1364387522,in[53_commons],
1364387538,in[53_commons],
1364387554,in[53_commons],
1364387569,in[53_commons],
1364387585,in[53_commons],
1364387600,in[53_commons],
1364387616,in[53_commons],
1364387631,in[53_commons],
1364387647,in[53_commons],
1364387662,in[53_commons],
1364387678,in[53_commons],
1364387693,in[53_commons],
1364387709,in[53_commons],
1364387724,in[53_commons],
1364387745,in[53_commons],
1364387760,in[53_commons],
1364387776,in[53_commons],
1364387791,in[53_commons],
1364387807,in[53_commons],
1364387822,in[53_commons],
1364387838,in[53_commons],
1364387853,in[53_commons],
1364387869,in[53_commons],
