time,location
1364357426,in[sudikoff],
1364358486,in[sudikoff],
1364358626,in[sudikoff],
1364359826,in[sudikoff],
1364360293,in[sudikoff],
1364361026,in[sudikoff],
1364362098,in[sudikoff],
1364362226,in[sudikoff],
1364363426,in[sudikoff],
1364363909,in[sudikoff],
1364364626,in[sudikoff],
1364365746,in[sudikoff],
1364365826,in[sudikoff],
1364367026,in[sudikoff],
1364367606,in[sudikoff],
1364368226,in[sudikoff],
1364369426,in[sudikoff],
1364370626,in[sudikoff],
1364371266,in[sudikoff],
1364371826,in[sudikoff],
1364373026,in[sudikoff],
1364373126,in[sudikoff],
1364374226,in[sudikoff],
1364374986,in[sudikoff],
1364375426,in[sudikoff],
1364376626,in[sudikoff],
1364376846,in[sudikoff],
1364377826,in[sudikoff],
1364378706,in[sudikoff],
1364379026,in[sudikoff],
1364380226,in[sudikoff],
1364380566,in[sudikoff],
1364381426,in[sudikoff],
1364382426,in[sudikoff],
1364382626,in[sudikoff],
1364383826,in[sudikoff],
1364384263,in[sudikoff],
1364385026,in[sudikoff],
1364386086,in[sudikoff],
1364386226,in[sudikoff],
1364387426,in[sudikoff],
1364387898,in[sudikoff],
1364388626,in[sudikoff],
1364389742,in[sudikoff],
1364389826,in[sudikoff],
1364391026,in[sudikoff],
1364391606,in[sudikoff],
1364392226,in[sudikoff],
1364408000,in[sudikoff],
1364411175,in[sudikoff],
1364412698,in[sudikoff],
1364412716,in[sudikoff],
1364418028,in[sudikoff],
1364419119,in[sudikoff],
1364419135,near[sudikoff; ropeferry; mclaughlin; ],
1364419151,near[ropeferry; sudikoff; college-street; ],
1364419166,near[ropeferry; sudikoff; college-street; ],
1364419182,near[sudikoff; ropeferry; college-street; ],
1364419198,near[sudikoff; ropeferry; college-street; ],
1364419213,near[sudikoff; ropeferry; raven-house; ],
1364419229,near[sudikoff; ropeferry; college-street; ],
1364419244,near[sudikoff; raven-house; college-street; ],
1364419260,near[raven-house; sudikoff; college-street; ],
1364419275,near[college-street; moore; kemeny; ],
1364419291,near[college-street; baker-berry; moore; ],
1364419306,near[college-street; baker-berry; steele; ],
1364419322,near[baker-berry; websterhall; college-street; ],
1364419338,near[baker-berry; websterhall; sanborn; ],
1364419353,near[parkhurst; websterhall; baker-berry; ],
1364419369,near[parkhurst; massrow; baker-berry; ],
1364419384,near[parkhurst; massrow; mcnutt; ],
1364419400,near[massrow; parkhurst; mcnutt; ],
1364419416,in[massrow],
1364419435,in[massrow],
1364419451,in[massrow],
1364419466,in[massrow],
1364419482,in[massrow],
1364419497,in[massrow],
1364419513,in[massrow],
1364419529,in[massrow],
1364419544,in[massrow],
1364419560,in[massrow],
1364419575,in[massrow],
1364419591,in[massrow],
1364419606,in[massrow],
1364419622,in[massrow],
1364419638,in[massrow],
1364419653,in[massrow],
1364419669,in[massrow],
1364419685,in[massrow],
1364419700,in[massrow],
1364419716,in[massrow],
1364419735,in[massrow],
1364419750,in[massrow],
1364419766,in[massrow],
1364419781,in[massrow],
1364419797,in[massrow],
1364419812,in[massrow],
1364419828,near[massrow; parkhurst; ],
1364419847,near[massrow; parkhurst; ],
1364419863,near[massrow; parkhurst; ],
1364419878,near[massrow; parkhurst; ],
1364419894,near[massrow; parkhurst; ],
1364419909,in[massrow],
1364419925,in[massrow],
1364419940,in[massrow],
1364419956,in[massrow],
1364419971,in[massrow],
1364419986,in[massrow],
1364420002,in[massrow],
1364420012,in[massrow],
1364420027,in[massrow],
1364420037,in[massrow],
1364420047,in[massrow],
1364420057,in[massrow],
1364420067,in[massrow],
1364420077,in[massrow],
1364420087,in[massrow],
1364420097,in[massrow],
1364420107,in[massrow],
1364420117,in[massrow],
1364420127,in[massrow],
1364420338,in[massrow],
1364420354,in[massrow],
1364420428,in[massrow],
1364420637,in[massrow],
1364420678,in[massrow],
1364420709,in[massrow],
1364420763,in[massrow],
1364420937,near[massrow; parkhurst; robinson; ],
1364420973,near[massrow; parkhurst; mcnutt; ],
1364420992,near[massrow; 53_commons; robinson; ],
1364421628,in[53_commons],
1364422126,in[53_commons],
1364422451,in[53_commons],
1364422828,in[53_commons],
1364423219,in[53_commons],
1364423447,in[53_commons],
1364423544,in[53_commons],
1364424028,in[53_commons],
1364424164,in[53_commons],
1364424513,near[53_commons; massrow; ],
1364424529,near[mcnutt; parkhurst; massrow; ],
1364424984,in[massrow],
1364424999,in[massrow],
1364425228,in[massrow],
1364425266,in[massrow],
1364425325,in[massrow],
1364425340,in[massrow],
1364425669,in[massrow],
1364425994,in[massrow],
1364426319,in[massrow],
1364426428,in[massrow],
1364426645,in[massrow],
1364426970,in[massrow],
1364426986,in[massrow],
1364427010,in[massrow],
1364427084,in[massrow],
1364427330,in[massrow],
1364427346,in[massrow],
1364427628,in[massrow],
1364427673,in[massrow],
1364427999,in[massrow],
1364428015,in[massrow],
1364428340,in[massrow],
1364428355,in[massrow],
1364428680,in[massrow],
1364428828,in[massrow],
1364428916,in[massrow],
1364429006,in[massrow],
1364429022,in[massrow],
1364429349,in[massrow],
1364429364,in[massrow],
1364429601,in[massrow],
1364429654,in[massrow],
1364429673,in[massrow],
1364429689,near[silsby-rocky; carpenterhall; ],
1364429705,near[silsby-rocky; carpenterhall; butterfield; ],
