time,location
1364404055,in[sudikoff],
1364405254,in[sudikoff],
1364405437,in[sudikoff],
1364405452,in[mclaughlin],
1364405468,in[mclaughlin],
1364405483,in[mclaughlin],
1364405499,in[mclaughlin],
1364405514,near[mclaughlin; dana-library; ropeferry; ],
1364405530,in[dana-library],
1364405545,in[dana-library],
1364405561,in[dana-library],
1364405576,in[dana-library],
1364405592,near[dana-library; lsb; vail; ],
1364405608,near[lsb; dana-library; vail; ],
1364405623,near[lsb; vail; dana-library; ],
1364405639,in[lsb],
1364405654,in[lsb],
1364405670,in[lsb],
1364405686,in[lsb],
1364405701,in[lsb],
1364405717,in[lsb],
1364405732,in[lsb],
1364405752,in[lsb],
1364405768,in[lsb],
1364405784,in[lsb],
1364405799,in[lsb],
1364405815,in[lsb],
1364405830,in[lsb],
1364405846,in[lsb],
1364405862,in[lsb],
1364405877,in[lsb],
1364405893,in[lsb],
1364405908,in[lsb],
1364405924,in[lsb],
1364405940,in[lsb],
1364405955,in[lsb],
1364405971,in[lsb],
1364405986,in[lsb],
1364406002,in[lsb],
1364406017,in[lsb],
1364406033,in[lsb],
1364406052,in[lsb],
1364406068,in[lsb],
1364406083,in[lsb],
1364406099,in[lsb],
1364406114,in[lsb],
1364406129,in[lsb],
1364406147,in[lsb],
1364406158,in[lsb],
1364406454,in[lsb],
1364406846,in[lsb],
1364407654,in[lsb],
1364408706,in[lsb],
1364408854,in[lsb],
1364409124,in[lsb],
1364409625,in[lsb],
1364410054,in[lsb],
1364410338,in[lsb],
1364410418,in[vail],
1364410434,in[dana-library],
1364410483,in[dana-library],
1364410499,in[mclaughlin],
1364410518,in[mclaughlin],
1364410535,near[mclaughlin; burke; college-street; ],
1364410624,near[college-street; steele; mclaughlin; ],
1364410644,near[college-street; steele; baker-berry; ],
1364410663,near[college-street; steele; baker-berry; ],
1364410693,near[baker-berry; steele; college-street; ],
1364410723,near[baker-berry; college-street; steele; ],
1364410756,in[kemeny],
1364410798,in[silsby-rocky],
1364410815,in[silsby-rocky],
1364410829,in[silsby-rocky],
1364411068,in[silsby-rocky],
1364411254,in[silsby-rocky],
1364412335,in[silsby-rocky],
1364412454,in[silsby-rocky],
1364413654,in[silsby-rocky],
1364414166,in[silsby-rocky],
1364414854,in[silsby-rocky],
1364415601,in[silsby-rocky],
1364415638,near[occum; silsby-rocky; butterfield; ],
1364415654,near[butterfield; occum; ],
1364415972,in[occum],
1364416054,in[occum],
1364416202,in[occum],
1364416488,in[occum],
1364416773,in[occum],
1364417104,in[occum],
1364417254,in[occum],
1364417389,in[occum],
1364417453,in[occum],
1364417469,in[occum],
1364417663,in[occum],
1364417694,in[occum],
1364417710,in[occum],
1364417959,near[occum; butterfield; ],
1364418244,in[occum],
1364418454,in[occum],
1364418529,in[occum],
1364418815,in[occum],
1364418912,near[occum; butterfield; ],
1364419513,in[occum],
1364419654,in[occum],
1364419704,in[occum],
1364420001,in[occum],
1364420286,in[occum],
1364420571,in[occum],
1364420854,in[occum],
1364421142,near[occum; butterfield; ],
1364421426,in[occum],
1364421523,near[butterfield; occum; silsby-rocky; ],
1364421553,near[butterfield; silsby-rocky; hopkins; ],
1364421569,in[silsby-rocky],
1364421584,near[butterfield; silsby-rocky; hopkins; ],
