time,location
1364404330,in[sudikoff],
1364405529,in[sudikoff],
1364406134,in[sudikoff],
1364406729,in[sudikoff],
1364407929,in[sudikoff],
1364409812,in[sudikoff],
1364409831,in[sudikoff],
1364409846,in[sudikoff],
1364411011,in[sudikoff],
1364411615,in[sudikoff],
1364412211,in[sudikoff],
1364412485,in[sudikoff],
1364412769,in[sudikoff],
1364413054,in[sudikoff],
1364413386,in[sudikoff],
1364413411,in[sudikoff],
1364413671,in[sudikoff],
1364413956,in[sudikoff],
1364414242,in[sudikoff],
1364414526,in[sudikoff],
1364414611,in[sudikoff],
1364414811,in[sudikoff],
1364415096,in[sudikoff],
1364415199,in[sudikoff],
1364415811,in[sudikoff],
1364417011,in[sudikoff],
1364417561,near[mclaughlin; ropeferry; burke; ],
1364417577,near[mclaughlin; college-street; ropeferry; ],
1364417593,near[raven-house; mclaughlin; sudikoff; ],
1364417609,near[raven-house; mclaughlin; sudikoff; ],
1364417624,near[raven-house; sudikoff; college-street; ],
1364417640,near[raven-house; college-street; sudikoff; ],
1364417656,near[college-street; sudikoff; kemeny; ],
1364417671,in[college-street],
1364417687,near[kemeny; college-street; baker-berry; ],
1364417703,near[kemeny; college-street; baker-berry; ],
1364417718,near[kemeny; baker-berry; carson-tech_services; ],
1364417734,near[kemeny; baker-berry; carson-tech_services; ],
1364417750,near[baker-berry; carson-tech_services; kemeny; ],
1364417765,in[baker-berry],
1364417781,in[baker-berry],
1364417796,in[baker-berry],
1364417812,in[baker-berry],
1364417828,in[baker-berry],
1364417843,in[baker-berry],
1364417859,in[baker-berry],
1364417877,in[baker-berry],
1364417893,in[baker-berry],
1364417908,in[baker-berry],
1364417924,in[baker-berry],
1364417940,in[baker-berry],
1364417955,in[baker-berry],
1364417971,in[baker-berry],
1364417987,in[baker-berry],
1364418002,in[baker-berry],
1364418018,in[baker-berry],
1364418034,in[baker-berry],
1364418049,in[baker-berry],
1364418065,in[baker-berry],
1364418080,in[baker-berry],
1364418096,in[baker-berry],
1364418111,near[baker-berry; websterhall; sanborn; ],
1364418127,near[baker-berry; websterhall; sanborn; ],
1364418143,near[baker-berry; websterhall; sanborn; ],
1364418158,near[parkhurst; websterhall; baker-berry; ],
1364418177,near[dartmouth_hall; wentworth; hopkins; ],
1364418193,near[dartmouth_hall; hopkins; wentworth; ],
1364418208,near[dartmouth_hall; wentworth; hopkins; ],
1364418227,near[dartmouth_hall; thornton; parkhurst; ],
1364418242,near[hopkins; robinson; thornton; ],
1364418258,near[hopkins; carson-tech_services; newhamp; ],
1364418274,near[hopkins; robinson; carson-tech_services; ],
1364418289,near[hopkins; robinson; carson-tech_services; ],
1364418305,near[hopkins; carson-tech_services; robinson; ],
1364418321,near[hopkins; carson-tech_services; robinson; ],
1364418336,near[hopkins; batrlett; newhamp; ],
1364418352,near[newhamp; hopkins; batrlett; ],
1364418368,near[newhamp; batrlett; thornton; ],
1364418383,in[newhamp],
1364418399,in[newhamp],
1364418415,in[newhamp],
1364418430,in[newhamp],
1364418446,in[newhamp],
1364418461,in[newhamp],
1364418477,in[newhamp],
1364418492,in[newhamp],
1364418508,in[newhamp],
1364418523,in[newhamp],
1364418539,in[newhamp],
1364418555,in[newhamp],
1364418570,in[newhamp],
1364418586,in[newhamp],
1364418601,in[newhamp],
1364418617,in[newhamp],
1364418633,in[newhamp],
1364418648,in[newhamp],
1364418664,in[newhamp],
1364418680,in[newhamp],
1364418695,in[newhamp],
1364418711,in[newhamp],
1364418726,in[newhamp],
1364418742,in[newhamp],
1364418757,in[newhamp],
1364418777,in[newhamp],
1364418792,in[newhamp],
1364418808,in[newhamp],
1364418824,in[newhamp],
1364418840,in[newhamp],
1364418856,in[newhamp],
1364418872,in[newhamp],
1364418887,in[newhamp],
1364418903,in[newhamp],
1364418919,in[newhamp],
1364418934,in[newhamp],
1364418950,in[newhamp],
1364418965,in[newhamp],
1364418981,in[newhamp],
1364418997,in[newhamp],
1364419012,in[newhamp],
1364419028,in[newhamp],
1364419043,in[newhamp],
1364419059,in[newhamp],
1364419077,in[newhamp],
1364419092,in[newhamp],
1364419108,in[newhamp],
1364419124,in[newhamp],
1364419139,in[newhamp],
1364419155,in[newhamp],
1364419170,in[newhamp],
1364419186,in[newhamp],
1364419201,in[newhamp],
1364419217,in[newhamp],
1364419233,in[newhamp],
1364419248,in[newhamp],
1364419264,in[newhamp],
1364419279,in[newhamp],
1364419295,in[newhamp],
1364419310,in[newhamp],
1364419326,in[newhamp],
1364419342,in[newhamp],
1364419357,in[newhamp],
1364419377,in[newhamp],
1364419393,in[newhamp],
1364419408,in[newhamp],
1364419427,in[newhamp],
1364419442,in[newhamp],
1364419458,in[newhamp],
1364419474,in[newhamp],
1364419489,in[newhamp],
1364419505,in[newhamp],
1364419520,in[newhamp],
1364419536,in[newhamp],
1364419552,in[newhamp],
1364419567,in[newhamp],
1364419583,in[newhamp],
1364419598,in[newhamp],
1364419614,in[newhamp],
1364419630,in[newhamp],
1364419645,in[newhamp],
1364419661,in[newhamp],
1364419677,in[newhamp],
1364419692,in[newhamp],
1364419708,in[newhamp],
1364419724,in[newhamp],
1364419739,in[newhamp],
1364419755,in[newhamp],
1364419771,in[newhamp],
1364419786,in[newhamp],
1364419802,in[newhamp],
1364419818,in[newhamp],
1364419833,in[newhamp],
1364419849,in[newhamp],
1364419864,in[newhamp],
1364419880,in[newhamp],
1364419896,in[newhamp],
1364419911,in[newhamp],
1364419927,in[newhamp],
1364419942,in[newhamp],
1364419958,in[newhamp],
1364419977,in[newhamp],
1364419992,in[newhamp],
1364420008,in[newhamp],
1364420024,in[newhamp],
1364420039,in[newhamp],
1364420055,in[newhamp],
1364420070,in[newhamp],
1364420086,in[newhamp],
1364420102,in[newhamp],
1364420117,in[newhamp],
1364420133,in[newhamp],
1364420148,in[newhamp],
1364420164,in[newhamp],
1364420179,in[newhamp],
1364420195,in[newhamp],
1364420210,in[newhamp],
1364420226,in[newhamp],
1364420242,in[newhamp],
1364420257,in[newhamp],
1364420277,in[newhamp],
1364420293,in[newhamp],
1364420308,in[newhamp],
1364420324,in[newhamp],
1364420339,in[newhamp],
1364420355,in[newhamp],
1364420370,in[newhamp],
1364420386,in[newhamp],
1364420402,in[newhamp],
1364420417,in[newhamp],
1364420433,in[newhamp],
1364420448,in[newhamp],
1364420464,in[newhamp],
1364420480,in[newhamp],
1364420495,in[newhamp],
1364420511,in[newhamp],
1364420526,in[newhamp],
1364420542,in[newhamp],
1364420557,in[newhamp],
1364420577,in[newhamp],
1364420593,in[newhamp],
1364420608,in[newhamp],
1364420627,in[newhamp],
1364420646,in[newhamp],
1364420661,in[newhamp],
1364420677,in[newhamp],
1364420693,in[newhamp],
1364420708,in[newhamp],
1364420724,in[newhamp],
1364420739,in[newhamp],
1364420755,in[newhamp],
1364420771,in[newhamp],
1364420786,in[newhamp],
1364420802,in[newhamp],
1364420818,in[newhamp],
1364420833,in[newhamp],
1364420849,in[newhamp],
1364420861,in[newhamp],
1364420877,in[newhamp],
1364420893,in[newhamp],
1364420908,in[newhamp],
1364420924,in[newhamp],
1364420940,in[newhamp],
1364420955,in[newhamp],
1364420971,in[newhamp],
1364420986,in[newhamp],
1364421002,in[newhamp],
1364421018,in[newhamp],
1364421033,in[newhamp],
1364421049,in[newhamp],
1364421065,in[newhamp],
1364421080,in[newhamp],
1364421096,in[newhamp],
1364421111,in[newhamp],
1364421127,in[newhamp],
1364421143,in[newhamp],
1364421158,in[newhamp],
1364421177,in[newhamp],
1364421193,in[newhamp],
1364421208,in[newhamp],
1364421224,in[newhamp],
1364421239,in[newhamp],
1364421255,in[newhamp],
1364421271,in[newhamp],
1364421286,in[newhamp],
1364421302,in[newhamp],
1364421318,in[newhamp],
1364421333,in[newhamp],
1364421349,in[newhamp],
1364421364,in[newhamp],
1364421380,in[newhamp],
1364421396,in[newhamp],
1364421411,in[newhamp],
1364421427,in[newhamp],
1364421443,in[newhamp],
1364421458,in[newhamp],
1364421477,in[newhamp],
1364421492,in[newhamp],
1364421508,in[newhamp],
1364421523,in[newhamp],
1364421539,in[newhamp],
1364421555,in[newhamp],
1364421570,in[newhamp],
