time,location
1364357322,in[massrow],
1364357886,in[massrow],
1364358522,in[massrow],
1364359722,in[massrow],
1364360922,in[massrow],
1364361546,in[massrow],
1364362122,in[massrow],
1364363322,in[massrow],
1364363406,in[massrow],
1364364522,in[massrow],
1364365226,in[massrow],
1364365722,in[massrow],
1364366922,in[massrow],
1364367065,in[massrow],
1364368122,in[massrow],
1364368889,in[massrow],
1364369322,in[massrow],
1364370522,in[massrow],
1364370726,in[massrow],
1364371722,in[massrow],
1364372586,in[massrow],
1364372922,in[massrow],
1364374122,in[massrow],
1364374405,in[massrow],
1364375322,in[massrow],
1364376212,in[massrow],
1364376522,in[massrow],
1364377722,in[massrow],
1364378046,in[massrow],
1364378158,in[massrow],
1364378484,in[massrow],
1364378922,in[massrow],
1364379906,in[massrow],
1364380122,in[massrow],
1364381322,in[massrow],
1364381766,in[massrow],
1364382522,in[massrow],
1364383626,in[massrow],
1364383722,in[massrow],
1364384922,in[massrow],
1364385435,in[massrow],
1364385479,in[massrow],
1364385489,in[massrow],
1364385677,in[massrow],
1364385701,in[massrow],
1364385986,in[massrow],
1364386122,in[massrow],
1364386134,in[massrow],
1364386420,in[massrow],
1364386705,in[massrow],
1364387322,in[massrow],
1364387940,in[massrow],
1364388253,near[massrow; robinson; hopkins; ],
1364388522,near[hopkins; 53_commons; mcnutt; ],
1364388534,near[massrow; 53_commons; mcnutt; ],
1364388556,near[massrow; mcnutt; 53_commons; ],
1364389722,in[massrow],
1364389746,in[massrow],
1364390922,in[massrow],
1364391606,in[massrow],
1364391853,in[massrow],
1364391953,near[massrow; sanborn; parkhurst; ],
1364392038,near[sanborn; blunt_alumni_center; silsby-rocky; ],
1364392062,near[silsby-rocky; kemeny; carson-tech_services; ],
1364392072,near[kemeny; carson-tech_services; baker-berry; ],
1364392136,near[kemeny; college-street; baker-berry; ],
1364392159,near[college-street; sudikoff; kemeny; ],
1364392243,near[college-street; ropeferry; mclaughlin; ],
1364392259,near[mclaughlin; burke; college-street; ],
1364392277,in[mclaughlin],
1364392295,in[mclaughlin],
1364392321,near[mclaughlin; dana-library; ropeferry; ],
1364392402,near[dana-library; remsen; mclaughlin; ],
1364393322,in[lsb],
1364393466,in[lsb],
1364394522,in[lsb],
1364395308,in[lsb],
1364395722,in[lsb],
1364396922,in[lsb],
1364396961,in[lsb],
1364397055,near[dana-library; vail; lsb; ],
1364397122,near[dana-library; mclaughlin; lsb; ],
1364397151,in[mclaughlin],
1364397167,in[college-street],
1364397220,near[college-street; mclaughlin; burke; ],
1364397270,near[college-street; steele; burke; ],
1364397297,in[steele],
1364397313,near[steele; college-street; baker-berry; ],
1364397399,near[baker-berry; steele; websterhall; ],
1364397511,near[baker-berry; parkhurst; wentworth; ],
1364397623,near[baker-berry; parkhurst; sanborn; ],
1364397704,in[hopkins],
1364397720,in[hopkins],
1364397919,in[hopkins],
1364398122,in[hopkins],
1364398934,in[hopkins],
1364399324,in[hopkins],
1364400518,in[hopkins],
1364400546,in[hopkins],
1364400736,near[hopkins; 53_commons; robinson; ],
1364400773,near[53_commons; robinson; hopkins; ],
1364400788,in[massrow],
1364401722,in[massrow],
1364402586,in[massrow],
1364402922,in[massrow],
1364404122,in[massrow],
1364404407,in[massrow],
1364405322,in[massrow],
1364406246,in[massrow],
1364406522,in[massrow],
1364407722,in[massrow],
1364408072,in[massrow],
1364408922,in[massrow],
1364409512,in[massrow],
1364409638,in[massrow],
1364409923,in[massrow],
1364410122,in[massrow],
1364410172,in[massrow],
1364411322,in[massrow],
1364411444,in[massrow],
1364412331,in[massrow],
1364412357,near[massrow; parkhurst; baker-berry; ],
1364412477,near[parkhurst; baker-berry; blunt_alumni_center; ],
1364412522,in[baker-berry],
1364412605,in[baker-berry],
1364412639,in[kemeny],
1364412668,in[college-street],
1364412684,in[college-street],
1364413266,in[sudikoff],
1364413722,in[sudikoff],
1364414922,in[sudikoff],
1364415095,in[sudikoff],
1364416122,in[sudikoff],
1364416926,in[sudikoff],
1364417322,in[sudikoff],
1364417512,near[sudikoff; college-street; moore; ],
1364417564,near[kemeny; college-street; moore; ],
1364417605,near[kemeny; baker-berry; carson-tech_services; ],
1364417648,in[baker-berry],
1364418024,in[baker-berry],
1364418239,near[baker-berry; mcnutt; massrow; ],
1364418266,near[53_commons; massrow; mcnutt; ],
1364418522,in[53_commons],
1364418726,in[53_commons],
1364419722,in[53_commons],
1364420586,in[53_commons],
1364420922,in[53_commons],
1364421284,in[53_commons],
1364421300,near[robinson; mcnutt; massrow; ],
1364421340,near[massrow; parkhurst; robinson; ],
1364421445,near[baker-berry; parkhurst; carpenterhall; ],
1364421466,near[baker-berry; carpenterhall; silsby-rocky; ],
1364421520,near[kemeny; silsby-rocky; carpenterhall; ],
1364421546,in[kemeny],
1364421559,near[college-street; kemeny; baker-berry; ],
1364421591,in[college-street],
1364421607,in[college-street],
1364421660,near[sudikoff; college-street; ropeferry; ],
1364421724,in[sudikoff],
1364422122,in[sudikoff],
1364422407,in[sudikoff],
1364423322,in[sudikoff],
1364424221,in[sudikoff],
1364424522,in[sudikoff],
1364425724,in[sudikoff],
1364426046,in[sudikoff],
1364426923,in[sudikoff],
1364427906,in[sudikoff],
1364428123,in[sudikoff],
1364429323,in[sudikoff],
1364429713,in[sudikoff],
1364430523,in[sudikoff],
1364431060,in[sudikoff],
1364431076,near[sudikoff; ropeferry; college-street; ],
1364431197,near[baker-berry; sudikoff; college-street; ],
1364431566,in[massrow],
1364431723,in[massrow],
1364432923,in[massrow],
1364433411,in[massrow],
1364434123,in[massrow],
1364435236,in[massrow],
1364435323,in[massrow],
1364436523,in[massrow],
1364437096,in[massrow],
1364437723,in[massrow],
1364438923,in[massrow],
1364440123,in[massrow],
1364440746,in[massrow],
1364441323,in[massrow],
1364442028,in[massrow],
1364442338,in[massrow],
1364442394,near[massrow; robinson; mcnutt; ],
1364442523,near[massrow; robinson; mcnutt; ],
1364442535,near[parkhurst; silsby-rocky; ],
1364442551,near[butterfield; silsby-rocky; baker-berry; ],
1364442578,near[butterfield; silsby-rocky; baker-berry; ],
1364442623,near[occum; butterfield; silsby-rocky; ],
1364442656,near[occum; cutter-north; silsby-rocky; ],
1364442764,in[little_hall],
1364442833,in[little_hall],
1364442880,in[little_hall],
1364442915,in[little_hall],
1364442930,in[little_hall],
1364443191,in[little_hall],
1364443206,in[little_hall],
1364443702,in[little_hall],
1364443723,in[little_hall],
1364443833,in[little_hall],
1364444106,in[little_hall],
1364444272,in[little_hall],
1364444287,in[little_hall],
1364444342,in[little_hall],
1364444404,in[little_hall],
1364444419,in[little_hall],
1364444434,in[little_hall],
1364444450,in[little_hall],
1364444465,in[little_hall],
1364444518,in[little_hall],
1364444549,in[little_hall],
1364444923,in[little_hall],
1364444939,in[little_hall],
1364444952,in[little_hall],
1364445896,in[little_hall],
1364445912,in[little_hall],
1364446123,in[little_hall],
1364446266,in[little_hall],
1364446393,in[cutter-north],
1364446430,in[cutter-north],
1364446457,in[cutter-north],
1364446472,in[butterfield],
1364446483,in[butterfield],
1364446498,near[silsby-rocky; butterfield; kemeny; ],
1364446509,near[silsby-rocky; butterfield; kemeny; ],
1364446534,near[sanborn; butterfield; silsby-rocky; ],
1364446586,in[sanborn],
1364446601,in[parkhurst],
1364446659,in[parkhurst],
1364447323,in[massrow],
1364448126,in[massrow],
1364448523,in[massrow],
1364449723,in[massrow],
1364449986,in[massrow],
1364450923,in[massrow],
1364451798,in[massrow],
1364452123,in[massrow],
1364453323,in[massrow],
1364453606,in[massrow],
1364454523,in[massrow],
1364455446,in[massrow],
1364455723,in[massrow],
1364456923,in[massrow],
1364457306,in[massrow],
1364458123,in[massrow],
1364459116,in[massrow],
1364459323,in[massrow],
1364460523,in[massrow],
1364460921,in[massrow],
1364461723,in[massrow],
1364462726,in[massrow],
1364462923,in[massrow],
1364464123,in[massrow],
1364464532,in[massrow],
1364465323,in[massrow],
1364466337,in[massrow],
1364466523,in[massrow],
1364467723,in[massrow],
1364468166,in[massrow],
1364468923,in[massrow],
1364470006,in[massrow],
1364470123,in[massrow],
1364471323,in[massrow],
1364471826,in[massrow],
1364472523,in[massrow],
1364473686,in[massrow],
1364473723,in[massrow],
1364474923,in[massrow],
1364475546,in[massrow],
1364476123,in[massrow],
1364477323,in[massrow],
1364477404,in[massrow],
1364478523,in[massrow],
1364479238,in[massrow],
1364479723,in[massrow],
1364480923,in[massrow],
1364481047,in[massrow],
1364482123,in[massrow],
1364482866,in[massrow],
1364483323,in[massrow],
1364484523,in[massrow],
1364484726,in[massrow],
1364485535,in[massrow],
1364485550,in[massrow],
1364485703,near[massrow; parkhurst; silsby-rocky; ],
1364485725,near[silsby-rocky; carpenterhall; kemeny; ],
1364485738,near[kemeny; silsby-rocky; carpenterhall; ],
1364485797,near[kemeny; baker-berry; carson-tech_services; ],
1364485812,in[baker-berry],
1364485950,in[baker-berry],
1364485989,near[kemeny; college-street; baker-berry; ],
1364486021,near[college-street; baker-berry; kemeny; ],
1364486104,near[college-street; ropeferry; burke; ],
1364486235,near[dana-library; mclaughlin; remsen; ],
1364486355,near[lsb; dana-library; remsen; ],
1364486586,in[lsb],
1364486923,in[lsb],
1364486948,in[lsb],
1364488123,in[lsb],
1364488406,in[lsb],
1364489323,in[lsb],
1364489742,in[lsb],
1364489792,in[lsb],
1364489809,in[lsb],
1364489887,near[lsb; dana-library; vail; ],
1364489943,in[dana-library],
1364489975,in[ropeferry],
1364489991,in[mclaughlin],
1364490017,in[mclaughlin],
1364490033,near[college-street; mclaughlin; burke; ],
1364490143,near[sudikoff; mclaughlin; college-street; ],
1364490238,in[sudikoff],
1364490525,in[sudikoff],
1364491723,in[sudikoff],
1364492046,in[sudikoff],
1364492817,near[steele; college-street; sudikoff; ],
1364492860,near[steele; college-street; ],
1364492875,in[steele],
1364492903,in[steele],
1364492919,in[steele],
1364492942,in[steele],
1364492957,in[batrlett],
1364498907,in[fairchild],
1364498923,near[baker-berry; fairchild; ],
