time,location
1364404188,in[sudikoff],
1364405388,in[sudikoff],
1364406039,in[sudikoff],
1364406588,in[sudikoff],
1364407788,in[sudikoff],
1364407866,in[sudikoff],
1364409676,in[sudikoff],
1364409875,in[sudikoff],
1364410160,in[sudikoff],
1364410188,in[sudikoff],
1364410445,in[sudikoff],
1364410777,in[sudikoff],
1364411062,in[sudikoff],
1364411347,in[sudikoff],
1364411388,in[sudikoff],
1364411575,near[sudikoff; raven-house; college-street; ],
1364411591,near[sudikoff; raven-house; college-street; ],
1364411606,near[sudikoff; college-street; raven-house; ],
1364411622,near[sudikoff; college-street; raven-house; ],
1364411638,near[sudikoff; college-street; north-main; ],
1364411653,near[college-street; kemeny; north-main; ],
1364411669,near[college-street; kemeny; north-main; ],
1364411684,near[college-street; kemeny; north-main; ],
1364411700,in[kemeny],
1364411716,near[kemeny; baker-berry; carson-tech_services; ],
1364411731,near[kemeny; baker-berry; carson-tech_services; ],
1364411747,near[baker-berry; kemeny; carson-tech_services; ],
1364411763,in[baker-berry],
1364411779,in[baker-berry],
1364411794,in[baker-berry],
1364411810,in[baker-berry],
1364411826,in[baker-berry],
1364411841,in[baker-berry],
1364411857,in[baker-berry],
1364411873,in[baker-berry],
1364411891,in[baker-berry],
1364411906,in[baker-berry],
1364411922,in[baker-berry],
1364411938,in[baker-berry],
1364411953,in[baker-berry],
1364411969,in[baker-berry],
1364411985,in[baker-berry],
1364412000,in[baker-berry],
1364412016,in[baker-berry],
1364412031,in[baker-berry],
1364412047,near[baker-berry; carson-tech_services; ],
1364412063,near[baker-berry; carson-tech_services; ],
1364412078,near[baker-berry; carson-tech_services; ],
1364412094,near[baker-berry; carson-tech_services; ],
1364412110,near[baker-berry; carson-tech_services; ],
1364412125,near[baker-berry; carson-tech_services; ],
1364412141,near[baker-berry; carson-tech_services; ],
1364412156,in[baker-berry],
1364412172,in[baker-berry],
1364412191,in[baker-berry],
1364412206,in[baker-berry],
1364412222,in[baker-berry],
1364412237,near[baker-berry; carson-tech_services; ],
1364412253,near[baker-berry; carson-tech_services; ],
1364412269,near[baker-berry; carson-tech_services; ],
1364412284,near[baker-berry; carson-tech_services; ],
1364412300,near[baker-berry; carson-tech_services; ],
1364412315,near[baker-berry; carson-tech_services; ],
1364412331,near[baker-berry; carson-tech_services; ],
1364412347,near[baker-berry; carson-tech_services; ],
1364412362,near[baker-berry; carson-tech_services; ],
1364412378,near[baker-berry; carson-tech_services; ],
1364412393,near[baker-berry; carson-tech_services; ],
1364412409,near[baker-berry; carson-tech_services; ],
1364412425,near[baker-berry; carson-tech_services; ],
1364412440,near[baker-berry; carson-tech_services; ],
1364412456,near[baker-berry; carson-tech_services; ],
1364412471,near[baker-berry; carson-tech_services; ],
1364412491,near[baker-berry; carson-tech_services; ],
1364412506,in[baker-berry],
1364412522,in[baker-berry],
1364412537,near[baker-berry; carson-tech_services; ],
1364412553,near[baker-berry; carson-tech_services; ],
1364412569,in[baker-berry],
1364412584,in[baker-berry],
1364412604,in[baker-berry],
1364412619,near[baker-berry; carson-tech_services; ],
1364412635,near[baker-berry; carson-tech_services; ],
1364412651,near[baker-berry; carson-tech_services; ],
1364412666,in[baker-berry],
1364412682,in[baker-berry],
1364412697,in[baker-berry],
1364412713,near[baker-berry; carson-tech_services; ],
1364412729,in[baker-berry],
1364412744,near[baker-berry; carson-tech_services; ],
1364412760,near[baker-berry; carson-tech_services; ],
1364412775,in[baker-berry],
1364412791,near[baker-berry; carson-tech_services; ],
1364412806,in[baker-berry],
1364412822,in[baker-berry],
1364412838,near[baker-berry; carson-tech_services; ],
1364412853,near[baker-berry; carson-tech_services; ],
1364412869,near[baker-berry; carson-tech_services; ],
1364412884,near[baker-berry; carson-tech_services; ],
1364412900,near[baker-berry; carson-tech_services; ],
1364412915,in[baker-berry],
1364412931,in[baker-berry],
1364412947,in[baker-berry],
1364412962,in[baker-berry],
1364412978,near[baker-berry; carson-tech_services; ],
1364412994,near[baker-berry; carson-tech_services; ],
1364413009,near[baker-berry; carson-tech_services; ],
1364413025,near[baker-berry; carson-tech_services; ],
1364413040,in[baker-berry],
1364413056,in[baker-berry],
1364413072,in[baker-berry],
1364413091,in[baker-berry],
1364413106,in[baker-berry],
1364413122,in[baker-berry],
1364413138,in[baker-berry],
1364413153,in[baker-berry],
1364413169,in[baker-berry],
1364413185,in[baker-berry],
1364413200,in[baker-berry],
1364413216,in[baker-berry],
1364413231,in[baker-berry],
1364413247,in[baker-berry],
1364413262,in[baker-berry],
1364413278,in[baker-berry],
1364413294,in[baker-berry],
1364413309,in[baker-berry],
1364413325,in[baker-berry],
1364413340,in[baker-berry],
1364413356,in[baker-berry],
1364413372,in[baker-berry],
1364413390,in[baker-berry],
1364413406,in[baker-berry],
1364413421,in[baker-berry],
1364413437,in[baker-berry],
1364413452,in[baker-berry],
1364413468,in[baker-berry],
1364413484,in[baker-berry],
1364413499,in[baker-berry],
1364413515,in[baker-berry],
1364413530,in[baker-berry],
1364413546,in[baker-berry],
1364413562,in[baker-berry],
1364413577,in[baker-berry],
1364413593,in[baker-berry],
1364413608,in[baker-berry],
1364413624,in[baker-berry],
1364413639,in[baker-berry],
1364413655,in[baker-berry],
1364413670,in[baker-berry],
1364413691,in[baker-berry],
1364413706,in[baker-berry],
1364413722,in[baker-berry],
1364413737,in[baker-berry],
1364413753,in[baker-berry],
1364413768,in[baker-berry],
1364413784,in[baker-berry],
1364413804,in[baker-berry],
1364413819,in[baker-berry],
1364413835,in[baker-berry],
1364413850,in[baker-berry],
1364413866,in[baker-berry],
1364413882,in[baker-berry],
1364413897,in[baker-berry],
1364413913,in[baker-berry],
1364413928,in[baker-berry],
1364413944,in[baker-berry],
1364413959,in[baker-berry],
1364413975,in[baker-berry],
1364413991,in[baker-berry],
1364414006,in[baker-berry],
1364414022,in[baker-berry],
1364414037,in[baker-berry],
1364414053,in[baker-berry],
1364414068,in[baker-berry],
1364414084,in[baker-berry],
1364414100,in[baker-berry],
1364414115,in[baker-berry],
1364414131,in[baker-berry],
1364414146,in[baker-berry],
1364414162,in[baker-berry],
1364414177,in[baker-berry],
1364414193,in[baker-berry],
1364414208,in[baker-berry],
1364414224,in[baker-berry],
1364414239,in[baker-berry],
1364414255,in[baker-berry],
1364414271,in[baker-berry],
1364414291,in[baker-berry],
1364414306,in[baker-berry],
1364414322,in[baker-berry],
1364414337,in[baker-berry],
1364414353,in[baker-berry],
1364414368,in[baker-berry],
1364414384,in[baker-berry],
1364414399,in[baker-berry],
1364414415,in[baker-berry],
1364414431,in[baker-berry],
1364414446,in[baker-berry],
1364414462,in[baker-berry],
1364414477,in[baker-berry],
1364414493,in[baker-berry],
1364414509,in[baker-berry],
1364414524,in[baker-berry],
1364414540,in[baker-berry],
1364414555,in[baker-berry],
1364414571,in[baker-berry],
1364414590,in[baker-berry],
1364414606,in[baker-berry],
1364414622,in[baker-berry],
1364414637,in[baker-berry],
1364414653,in[baker-berry],
1364414668,in[baker-berry],
1364414684,in[baker-berry],
1364414699,in[baker-berry],
1364414715,in[baker-berry],
1364414731,in[baker-berry],
1364414746,in[baker-berry],
1364414762,in[baker-berry],
1364414777,in[baker-berry],
1364414793,in[baker-berry],
1364414808,in[baker-berry],
1364414824,in[baker-berry],
1364414840,in[baker-berry],
1364414855,in[baker-berry],
1364414871,near[baker-berry; websterhall; sanborn; ],
1364414891,near[baker-berry; websterhall; sanborn; ],
1364414906,near[baker-berry; websterhall; blunt_alumni_center; ],
1364414922,near[baker-berry; websterhall; blunt_alumni_center; ],
1364414937,near[baker-berry; websterhall; blunt_alumni_center; ],
1364414953,near[baker-berry; websterhall; parkhurst; ],
1364414968,near[baker-berry; parkhurst; hopkins; ],
1364414984,near[baker-berry; parkhurst; mcnutt; ],
1364415004,near[baker-berry; hopkins; parkhurst; ],
1364415019,near[hopkins; baker-berry; parkhurst; ],
1364415035,near[hopkins; robinson; HanoverInn; ],
1364415050,near[hopkins; robinson; HanoverInn; ],
1364415066,near[hopkins; robinson; HanoverInn; ],
1364415082,near[hopkins; HanoverInn; reed; ],
1364415097,in[hopkins],
1364415113,near[hopkins; carson-tech_services; HanoverInn; ],
1364415129,in[hopkins],
1364415145,in[hopkins],
1364415160,in[hopkins],
1364415175,in[hopkins],
1364415191,in[hopkins],
1364415206,in[hopkins],
1364415222,in[hopkins],
1364415237,in[hopkins],
1364415253,in[hopkins],
1364415268,in[hopkins],
1364415284,in[hopkins],
1364415300,in[hopkins],
1364415315,in[hopkins],
1364415331,in[hopkins],
1364415346,in[hopkins],
1364415362,in[vac],
1364415378,in[vac],
1364415393,in[vac],
1364415409,in[vac],
1364415425,in[vac],
1364415441,in[vac],
1364415457,in[vac],
1364415472,in[vac],
1364415490,in[vac],
1364415506,in[vac],
1364415522,in[vac],
1364415537,in[vac],
1364415553,in[vac],
1364415568,in[vac],
1364415584,in[vac],
1364415599,in[vac],
1364415615,in[vac],
1364415631,in[vac],
1364415646,in[vac],
1364415662,in[vac],
1364415677,in[vac],
1364415693,in[vac],
1364415709,in[vac],
1364415724,in[vac],
1364415740,in[vac],
1364415755,in[vac],
1364415771,in[vac],
1364415791,in[vac],
1364415806,in[vac],
1364415822,in[vac],
1364415838,in[vac],
1364415853,in[vac],
1364415869,in[vac],
1364415885,in[vac],
1364415900,in[vac],
1364415916,in[vac],
1364415932,in[vac],
1364415947,in[vac],
1364415963,in[vac],
1364415978,in[vac],
1364415994,in[vac],
1364416010,in[vac],
1364416025,in[vac],
1364416041,in[vac],
1364416056,in[vac],
1364416072,in[vac],
1364416090,in[vac],
1364416106,in[vac],
1364416122,in[vac],
1364416137,in[vac],
1364416153,in[vac],
1364416168,in[vac],
1364416184,in[vac],
1364416204,in[vac],
1364416219,in[vac],
1364416235,in[vac],
1364416250,in[vac],
1364416266,in[vac],
1364416282,in[vac],
1364416297,in[vac],
1364416313,in[vac],
1364416328,in[vac],
1364416344,in[vac],
1364416359,in[vac],
1364416375,in[vac],
1364416390,in[vac],
1364416406,in[vac],
1364416421,in[vac],
1364416437,in[vac],
1364416453,in[vac],
1364416468,in[vac],
1364416484,in[vac],
1364416499,in[vac],
1364416515,in[vac],
1364416530,in[vac],
1364416546,in[vac],
1364416562,in[vac],
1364416577,in[vac],
1364416593,in[vac],
1364416608,in[vac],
1364416624,in[vac],
1364416639,in[vac],
1364416655,in[vac],
1364416670,in[vac],
1364416691,in[vac],
1364416706,in[vac],
1364416722,in[vac],
1364416737,in[vac],
1364416753,in[vac],
1364416768,in[vac],
1364416784,in[vac],
1364416799,in[vac],
1364416815,in[vac],
1364416830,in[vac],
1364416846,in[vac],
1364416861,in[vac],
1364416877,in[vac],
1364416893,in[vac],
1364416908,in[vac],
1364416924,in[vac],
1364416939,in[vac],
1364416955,in[vac],
1364416970,in[vac],
1364416990,in[vac],
1364417006,in[vac],
1364417022,in[vac],
1364417037,in[vac],
1364417053,in[vac],
1364417068,in[vac],
1364417084,in[vac],
1364417099,in[vac],
1364417115,in[vac],
1364417130,in[vac],
1364417146,in[vac],
1364417161,in[vac],
1364417177,in[vac],
1364417193,in[vac],
1364417208,in[vac],
1364417224,in[vac],
1364417239,in[vac],
1364417255,in[vac],
1364417270,in[vac],
1364417291,in[vac],
1364417306,in[vac],
1364417322,in[vac],
1364417337,in[vac],
1364417353,in[vac],
1364417368,in[vac],
1364417384,in[vac],
1364417404,in[vac],
1364417419,in[vac],
1364417435,in[vac],
1364417450,in[vac],
1364417466,in[vac],
1364417482,in[vac],
1364417497,in[vac],
1364417513,in[vac],
1364417528,in[vac],
1364417544,in[vac],
1364417559,in[vac],
1364417575,in[vac],
1364417590,in[vac],
1364417606,in[vac],
1364417621,in[vac],
1364417637,in[vac],
1364417652,in[vac],
1364417668,in[vac],
1364417684,in[vac],
1364417699,in[vac],
1364417715,in[vac],
1364417730,in[vac],
1364417746,in[vac],
1364417761,in[vac],
1364417777,in[vac],
1364417792,in[vac],
1364417808,in[vac],
1364417824,in[vac],
1364417839,in[vac],
1364417855,in[vac],
1364417870,in[vac],
1364417891,in[vac],
1364417906,in[vac],
1364417922,in[vac],
