time,location
1364404104,in[sudikoff],
1364405304,in[sudikoff],
1364406006,in[sudikoff],
1364406504,in[sudikoff],
1364406586,in[sudikoff],
1364406601,near[steele; college-street; library-default-services; ],
1364406617,near[steele; college-street; baker-berry; ],
1364406633,near[baker-berry; steele; college-street; ],
1364406648,near[baker-berry; college-street; steele; ],
1364406664,near[baker-berry; college-street; steele; ],
1364406679,in[baker-berry],
1364406695,near[baker-berry; websterhall; steele; ],
1364406710,near[baker-berry; websterhall; wentworth; ],
1364406726,near[baker-berry; websterhall; wentworth; ],
1364406742,near[websterhall; wentworth; dartmouth_hall; ],
1364406757,near[wentworth; dartmouth_hall; hopkins; ],
1364406773,near[dartmouth_hall; reed; wentworth; ],
1364406788,near[reed; dartmouth_hall; baker-berry; ],
1364406804,near[reed; hopkins; dartmouth_hall; ],
1364406819,near[reed; hopkins; dartmouth_hall; ],
1364406835,near[reed; hopkins; carson-tech_services; ],
1364406851,near[batrlett; reed; carson-tech_services; ],
1364406866,near[batrlett; hopkins; carson-tech_services; ],
1364406882,near[newhamp; batrlett; thornton; ],
1364406901,near[topliff; batrlett; hallgarten; ],
1364406917,near[topliff; north-park; hallgarten; ],
1364406933,near[topliff; north-park; sport-venues; ],
1364406948,near[topliff; sport-venues; north-park; ],
1364406964,near[sport-venues; north-park; sport-venues-press; ],
1364406979,near[sport-venues; north-park; sport-venues-press; ],
1364406995,in[sport-venues],
1364407011,in[sport-venues],
1364407026,in[sport-venues],
1364407042,in[sport-venues],
1364407057,in[sport-venues],
1364407073,in[sport-venues],
1364407088,in[sport-venues],
1364407104,in[sport-venues],
1364407119,in[sport-venues],
1364407135,in[sport-venues],
1364407150,in[sport-venues],
1364407166,in[sport-venues],
1364407181,in[sport-venues],
1364407201,in[sport-venues],
1364407217,in[sport-venues],
1364407232,in[sport-venues],
1364407248,in[sport-venues],
1364407263,in[sport-venues],
1364407279,in[sport-venues],
1364407294,in[sport-venues],
1364407310,in[sport-venues],
1364407326,in[sport-venues],
1364407341,in[sport-venues],
1364407357,in[sport-venues],
1364407372,in[sport-venues],
1364407388,in[sport-venues],
1364407403,in[sport-venues],
1364407419,in[sport-venues],
1364407434,in[sport-venues],
1364407450,in[sport-venues],
1364407465,in[sport-venues],
1364407481,in[sport-venues],
1364407501,in[sport-venues],
1364407517,in[sport-venues],
1364407532,in[sport-venues],
1364407548,in[sport-venues],
1364407563,in[sport-venues],
1364407579,in[sport-venues],
1364407594,in[sport-venues],
1364407610,in[sport-venues],
1364407625,in[sport-venues],
1364407641,in[sport-venues],
1364407656,in[sport-venues],
1364407672,in[sport-venues],
1364407687,in[sport-venues],
1364407703,in[sport-venues],
1364407720,in[sport-venues],
1364407735,in[sport-venues],
1364407751,in[sport-venues],
1364407766,in[sport-venues],
1364407782,in[sport-venues],
1364407801,in[sport-venues],
1364407817,in[sport-venues],
1364407839,in[sport-venues],
1364407854,in[sport-venues],
1364407870,in[sport-venues],
1364407885,in[sport-venues],
1364407901,in[sport-venues],
1364407916,in[sport-venues],
1364407932,in[sport-venues],
1364407947,in[sport-venues],
1364407963,in[sport-venues],
1364407978,in[sport-venues],
1364407994,in[sport-venues],
1364408009,in[sport-venues],
1364408025,in[sport-venues],
1364408040,in[sport-venues],
1364408056,in[sport-venues],
1364408071,in[sport-venues],
1364408086,in[sport-venues],
1364408101,in[sport-venues],
1364408117,in[sport-venues],
1364408132,in[sport-venues],
1364408148,in[sport-venues],
1364408163,in[sport-venues],
1364408179,in[sport-venues],
1364408194,in[sport-venues],
1364408210,in[sport-venues],
