time,location
1364519426,in[sudikoff],
1364519699,in[sudikoff],
1364564406,in[north-main],
1364564422,in[north-main],
1364564438,in[north-main],
1364564453,in[north-main],
1364564469,in[north-main],
1364564485,near[hanoverpsych; north-main; ],
1364564500,near[hanoverpsych; north-main; ],
1364564516,in[hanoverpsych],
1364564531,in[hanoverpsych],
1364564547,in[hopkins],
1364564562,in[hopkins],
1364564577,in[hopkins],
1364564593,near[hopkins; baker-berry; websterhall; ],
1364564609,near[baker-berry; websterhall; wentworth; ],
1364564624,near[baker-berry; websterhall; wentworth; ],
1364564640,near[baker-berry; websterhall; mclaughlin; ],
1364564655,near[mclaughlin; baker-berry; ],
1364564670,in[mclaughlin],
1364564686,in[mclaughlin],
1364564876,near[dana-library; remsen; ],
1364564892,in[lsb],
1364564907,near[lsb; dana-library; north-park; ],
1364564923,near[lsb; dana-library; north-park; ],
1364564939,near[dana-library; lsb; remsen; ],
1364564954,near[dana-library; remsen; vail; ],
1364564970,near[dana-library; remsen; vail; ],
1364564986,near[dana-library; remsen; vail; ],
1364565007,in[dana-library],
1364565022,near[dana-library; mclaughlin; vail; ],
1364565038,near[dana-library; mclaughlin; ],
1364565053,near[mclaughlin; dana-library; ropeferry; ],
1364565069,in[mclaughlin],
1364565084,in[mclaughlin],
1364565100,in[mclaughlin],
1364565115,near[mclaughlin; burke; college-street; ],
1364565131,near[burke; mclaughlin; college-street; ],
1364565223,near[sudikoff; burke; college-street; ],
1364565906,in[sudikoff],
1364566423,in[sudikoff],
1364567623,in[sudikoff],
1364567712,in[sudikoff],
1364568823,in[sudikoff],
1364569547,in[sudikoff],
1364570023,in[sudikoff],
1364571223,in[sudikoff],
1364571366,in[sudikoff],
1364572423,in[sudikoff],
1364573201,in[sudikoff],
1364573623,in[sudikoff],
1364574823,in[sudikoff],
1364575019,in[sudikoff],
1364576023,in[sudikoff],
1364576826,in[sudikoff],
1364577223,in[sudikoff],
1364578423,in[sudikoff],
1364578678,in[sudikoff],
1364579623,in[sudikoff],
1364580486,in[sudikoff],
1364580823,in[sudikoff],
1364582023,in[sudikoff],
1364582306,in[sudikoff],
1364583223,in[sudikoff],
1364584146,in[sudikoff],
1364584423,in[sudikoff],
1364585623,in[sudikoff],
1364585998,in[sudikoff],
1364586823,in[sudikoff],
1364587806,in[sudikoff],
1364588023,in[sudikoff],
1364589223,in[sudikoff],
1364589620,in[sudikoff],
1364590423,in[sudikoff],
1364591466,in[sudikoff],
1364591623,in[sudikoff],
1364592823,in[sudikoff],
1364593312,in[sudikoff],
1364594023,in[sudikoff],
1364595126,in[sudikoff],
1364595223,in[sudikoff],
1364596423,in[sudikoff],
1364596986,in[sudikoff],
1364597623,in[sudikoff],
1364598823,in[sudikoff],
1364600023,in[sudikoff],
1364600646,in[sudikoff],
1364601223,in[sudikoff],
1364602506,in[sudikoff],
1364602834,in[mclaughlin],
1364602849,in[mclaughlin],
1364602865,in[mclaughlin],
1364602880,in[mclaughlin],
1364602896,near[mclaughlin; dana-library; burke; ],
1364602911,near[mclaughlin; dana-library; burke; ],
1364602927,in[dana-library],
1364602942,in[dana-library],
1364602958,in[dana-library],
1364602973,in[dana-library],
1364602989,near[dana-library; vail; lsb; ],
1364603004,near[dana-library; vail; lsb; ],
1364603020,near[dana-library; vail; lsb; ],
1364603035,near[dana-library; vail; lsb; ],
1364603051,near[dana-library; lsb; vail; ],
1364603066,near[lsb; dana-library; vail; ],
1364603082,near[lsb; dana-library; vail; ],
1364603097,near[lsb; dana-library; vail; ],
1364603113,near[lsb; vail; ],
1364603257,in[dana-library],
1364603273,in[dana-library],
1364603288,in[dana-library],
1364603304,in[dana-library],
1364603319,near[dana-library; steele; burke; ],
1364603335,near[dana-library; steele; burke; ],
