time,location
1364357354,in[sudikoff],
1364357712,in[sudikoff],
1364358554,in[sudikoff],
1364359567,in[sudikoff],
1364359754,in[sudikoff],
1364360954,in[sudikoff],
1364361366,in[sudikoff],
1364362154,in[sudikoff],
1364363212,in[sudikoff],
1364363354,in[sudikoff],
1364364554,in[sudikoff],
1364365026,in[sudikoff],
1364365754,in[sudikoff],
1364366875,in[sudikoff],
1364366954,in[sudikoff],
1364368154,in[sudikoff],
1364368686,in[sudikoff],
1364369354,in[sudikoff],
1364370496,in[sudikoff],
1364370554,in[sudikoff],
1364371754,in[sudikoff],
1364372346,in[sudikoff],
1364372954,in[sudikoff],
1364374154,in[sudikoff],
1364375354,in[sudikoff],
1364376006,in[sudikoff],
1364376554,in[sudikoff],
1364377754,in[sudikoff],
1364377866,in[sudikoff],
1364378954,in[sudikoff],
1364379726,in[sudikoff],
1364380154,in[sudikoff],
1364381354,in[sudikoff],
1364381586,in[sudikoff],
1364382556,in[sudikoff],
1364383446,in[sudikoff],
1364383754,in[sudikoff],
1364384954,in[sudikoff],
1364385269,in[sudikoff],
1364386154,in[sudikoff],
1364387074,in[sudikoff],
1364387354,in[sudikoff],
1364388554,in[sudikoff],
1364388906,in[sudikoff],
1364390766,in[sudikoff],
1364390954,in[sudikoff],
1364392154,in[sudikoff],
1364392612,in[sudikoff],
1364393356,in[sudikoff],
1364394426,in[sudikoff],
1364394554,in[sudikoff],
1364395754,in[sudikoff],
1364396234,in[sudikoff],
1364396954,in[sudikoff],
1364398086,in[sudikoff],
1364398154,in[sudikoff],
1364399354,in[sudikoff],
1364399895,in[sudikoff],
1364400554,in[sudikoff],
1364401746,in[sudikoff],
1364402954,in[sudikoff],
1364403606,in[sudikoff],
1364404154,in[sudikoff],
1364405354,in[sudikoff],
1364405466,in[sudikoff],
1364406554,in[sudikoff],
1364407326,in[sudikoff],
1364407754,in[sudikoff],
1364408540,in[sudikoff],
1364409787,in[sudikoff],
1364411303,in[sudikoff],
1364412705,in[sudikoff],
1364490223,in[sudikoff],
1364490665,in[sudikoff],
1364490680,in[sudikoff],
1364490696,in[sudikoff],
1364490717,in[sudikoff],
1364490747,in[sudikoff],
