time,location
1364356807,near[wheeler; steele; rollins-chapel; ],
1364356867,near[wheeler; steele; rollins-chapel; ],
1364356927,near[wheeler; steele; rollins-chapel; ],
1364356987,near[wheeler; steele; rollins-chapel; ],
1364357047,near[wheeler; steele; rollins-chapel; ],
1364357107,near[wheeler; steele; rollins-chapel; ],
1364357167,near[wheeler; steele; rollins-chapel; ],
1364357186,near[wheeler; steele; rollins-chapel; ],
1364357287,near[wheeler; steele; rollins-chapel; ],
1364357347,near[wheeler; steele; rollins-chapel; ],
1364357407,near[wheeler; steele; rollins-chapel; ],
1364357473,near[wheeler; steele; rollins-chapel; ],
1364357533,in[wheeler],
1364357593,in[wheeler],
1364357653,in[wheeler],
1364357713,in[wheeler],
1364357773,in[wheeler],
1364357833,in[wheeler],
1364357893,near[wheeler; steele; rollins-chapel; ],
1364357953,near[wheeler; steele; rollins-chapel; ],
1364358013,near[wheeler; steele; rollins-chapel; ],
1364358073,near[wheeler; steele; rollins-chapel; ],
1364358133,in[wheeler],
1364358193,near[wheeler; steele; rollins-chapel; ],
1364358253,near[wheeler; steele; rollins-chapel; ],
1364358309,near[wheeler; steele; rollins-chapel; ],
1364358369,near[wheeler; steele; rollins-chapel; ],
1364358386,in[wheeler],
1364358489,near[wheeler; steele; ],
1364358549,near[wheeler; steele; ],
1364358609,near[wheeler; steele; ],
1364358669,in[wheeler],
1364358729,near[wheeler; steele; ],
1364358789,near[wheeler; steele; ],
1364358849,near[wheeler; steele; ],
1364358909,near[wheeler; steele; rollins-chapel; ],
1364358969,near[wheeler; steele; rollins-chapel; ],
1364359029,near[wheeler; steele; rollins-chapel; ],
1364359089,near[wheeler; steele; rollins-chapel; ],
1364359149,near[wheeler; steele; rollins-chapel; ],
1364359209,in[wheeler],
1364359269,in[wheeler],
1364359329,in[wheeler],
1364359389,in[wheeler],
1364359449,in[wheeler],
1364359509,in[wheeler],
1364359570,in[wheeler],
1364359588,in[wheeler],
1364359606,in[wheeler],
1364359689,in[wheeler],
1364359749,in[wheeler],
1364359810,in[wheeler],
1364359870,in[wheeler],
1364359930,in[wheeler],
1364359990,in[wheeler],
1364360050,in[wheeler],
1364360116,in[wheeler],
1364360176,in[wheeler],
1364360236,in[wheeler],
1364360296,in[wheeler],
1364360356,in[wheeler],
1364360416,in[wheeler],
1364360476,in[wheeler],
1364360536,in[wheeler],
1364360596,in[wheeler],
1364360656,in[wheeler],
1364360716,in[wheeler],
1364360776,in[wheeler],
1364360786,in[wheeler],
1364360836,in[wheeler],
1364360896,in[wheeler],
1364360951,in[wheeler],
1364361011,in[wheeler],
1364361072,in[wheeler],
1364361132,in[wheeler],
1364361192,in[wheeler],
1364361252,in[wheeler],
1364361312,in[wheeler],
1364361372,in[wheeler],
1364361432,in[wheeler],
1364361492,in[wheeler],
1364361552,in[wheeler],
1364361612,in[wheeler],
1364361672,in[wheeler],
1364361732,in[wheeler],
1364361792,in[wheeler],
1364361852,in[wheeler],
1364361912,in[wheeler],
1364361972,in[wheeler],
1364361986,in[wheeler],
1364362032,in[wheeler],
1364362092,in[wheeler],
1364362152,in[wheeler],
1364362212,in[wheeler],
1364362272,in[wheeler],
1364362332,in[wheeler],
1364362392,in[wheeler],
1364362452,in[wheeler],
1364362512,in[wheeler],
1364362572,in[wheeler],
1364362632,in[wheeler],
1364362692,in[wheeler],
1364362758,in[wheeler],
1364362818,in[wheeler],
1364362878,in[wheeler],
1364362938,in[wheeler],
1364362998,in[wheeler],
1364363058,in[wheeler],
1364363118,in[wheeler],
1364363178,in[wheeler],
1364363238,in[wheeler],
1364363298,in[wheeler],
1364363358,in[wheeler],
1364363418,in[wheeler],
1364363478,in[wheeler],
1364363538,in[wheeler],
1364363579,in[wheeler],
1364363639,in[wheeler],
1364363699,in[wheeler],
1364363759,in[wheeler],
1364363819,in[wheeler],
1364363879,in[wheeler],
1364363939,in[wheeler],
1364363999,in[wheeler],
1364364059,in[wheeler],
1364364119,in[wheeler],
1364364179,in[wheeler],
1364364239,in[wheeler],
1364364299,in[wheeler],
1364364359,in[wheeler],
1364364386,in[wheeler],
1364364479,in[wheeler],
1364364539,in[wheeler],
1364364599,in[wheeler],
1364364659,in[wheeler],
1364364719,in[wheeler],
1364364779,in[wheeler],
1364364839,in[wheeler],
1364364899,in[wheeler],
1364364959,in[wheeler],
1364365019,in[wheeler],
1364365079,in[wheeler],
1364365139,in[wheeler],
1364365199,in[wheeler],
1364365259,in[wheeler],
1364365319,in[wheeler],
1364365385,in[wheeler],
1364365445,in[wheeler],
1364365505,in[wheeler],
1364365565,in[wheeler],
1364365586,in[wheeler],
1364365685,in[wheeler],
1364365745,in[wheeler],
1364365806,in[wheeler],
1364365866,in[wheeler],
1364365926,in[wheeler],
1364365986,in[wheeler],
1364366046,in[wheeler],
1364366106,in[wheeler],
1364366166,in[wheeler],
1364366221,in[wheeler],
1364366281,in[wheeler],
1364366341,in[wheeler],
1364366401,in[wheeler],
1364366461,in[wheeler],
1364366521,in[wheeler],
1364366581,in[wheeler],
1364366641,in[wheeler],
1364366701,in[wheeler],
1364366761,in[wheeler],
1364366786,in[wheeler],
1364366881,in[wheeler],
1364366941,in[wheeler],
1364367001,in[wheeler],
1364367061,in[wheeler],
1364367121,in[wheeler],
1364367182,in[wheeler],
1364367241,in[wheeler],
1364367301,in[wheeler],
1364367362,in[wheeler],
1364367422,in[wheeler],
1364367482,in[wheeler],
1364367542,in[wheeler],
1364367602,in[wheeler],
1364367662,in[wheeler],
1364367722,in[wheeler],
1364367782,in[wheeler],
1364367842,in[wheeler],
1364367902,in[wheeler],
1364367962,in[wheeler],
1364367986,in[wheeler],
1364368028,in[wheeler],
1364368088,in[wheeler],
1364368148,in[wheeler],
1364368208,in[wheeler],
1364368268,in[wheeler],
1364368328,in[wheeler],
1364368388,in[wheeler],
1364368448,in[wheeler],
1364368508,in[wheeler],
1364368568,in[wheeler],
1364368628,in[wheeler],
1364368688,in[wheeler],
1364368748,in[wheeler],
1364368808,in[wheeler],
1364368868,in[wheeler],
1364368928,in[wheeler],
1364368988,in[wheeler],
1364369048,in[wheeler],
1364369108,in[wheeler],
1364369168,in[wheeler],
1364369186,in[wheeler],
1364369288,in[wheeler],
1364369348,in[wheeler],
1364369408,in[wheeler],
1364369468,in[wheeler],
1364369528,in[wheeler],
1364369588,in[wheeler],
1364369648,in[wheeler],
1364369708,in[wheeler],
1364369768,in[wheeler],
1364369828,in[wheeler],
1364369888,in[wheeler],
1364369948,in[wheeler],
1364370008,in[wheeler],
1364370068,in[wheeler],
1364370128,in[wheeler],
1364370188,in[wheeler],
1364370248,in[wheeler],
1364370308,in[wheeler],
1364370368,in[wheeler],
1364370386,in[wheeler],
1364370489,in[wheeler],
1364370548,in[wheeler],
1364370608,in[wheeler],
1364370674,in[wheeler],
1364370735,in[wheeler],
1364370795,in[wheeler],
1364370855,in[wheeler],
1364370915,in[wheeler],
1364370975,in[wheeler],
1364371035,in[wheeler],
1364371095,in[wheeler],
1364371155,in[wheeler],
1364371215,in[wheeler],
1364371275,in[wheeler],
1364371335,in[wheeler],
1364371395,in[wheeler],
1364371455,in[wheeler],
1364371511,in[wheeler],
1364371571,in[wheeler],
1364371586,in[wheeler],
1364371691,in[wheeler],
1364371751,in[wheeler],
1364371811,in[wheeler],
1364371871,in[wheeler],
1364371931,in[wheeler],
1364371991,in[wheeler],
1364372051,in[wheeler],
1364372111,in[wheeler],
1364372171,in[wheeler],
1364372231,in[wheeler],
1364372291,in[wheeler],
1364372351,in[wheeler],
1364372411,in[wheeler],
1364372471,in[wheeler],
1364372531,in[wheeler],
1364372591,in[wheeler],
1364372651,in[wheeler],
1364372711,in[wheeler],
1364372771,in[wheeler],
1364372786,in[wheeler],
1364372891,in[wheeler],
1364372951,in[wheeler],
1364373011,in[wheeler],
1364373071,in[wheeler],
1364373131,in[wheeler],
1364373191,in[wheeler],
1364373251,in[wheeler],
1364373317,in[wheeler],
1364373377,in[wheeler],
1364373437,in[wheeler],
1364373497,in[wheeler],
1364373557,in[wheeler],
1364373618,in[wheeler],
1364373677,in[wheeler],
1364373737,in[wheeler],
1364373798,in[wheeler],
1364373858,in[wheeler],
1364373918,in[wheeler],
1364373978,in[wheeler],
1364374038,in[wheeler],
1364374098,in[wheeler],
1364374112,in[wheeler],
1364374173,in[wheeler],
1364374233,in[wheeler],
1364374293,in[wheeler],
1364374353,in[wheeler],
1364374413,in[wheeler],
1364374473,in[wheeler],
1364374533,in[wheeler],
1364374593,in[wheeler],
1364374653,in[wheeler],
1364374713,in[wheeler],
1364374773,in[wheeler],
1364374833,in[wheeler],
1364374893,in[wheeler],
1364374953,in[wheeler],
1364375013,in[wheeler],
1364375073,in[wheeler],
1364375133,in[wheeler],
1364375186,in[wheeler],
1364375253,in[wheeler],
1364375313,in[wheeler],
1364375373,in[wheeler],
1364375433,in[wheeler],
1364375493,in[wheeler],
1364375553,in[wheeler],
1364375613,in[wheeler],
1364375673,in[wheeler],
