time,location
1364410486,in[sudikoff],
1364411867,in[sudikoff],
1364839516,in[sudikoff],
1364839535,in[sudikoff],
1364839551,in[sudikoff],
1364840716,in[sudikoff],
1364841320,in[sudikoff],
1364841916,in[sudikoff],
1364843116,in[sudikoff],
1364843135,in[sudikoff],
1364844316,in[sudikoff],
1364844941,in[sudikoff],
1364845516,in[sudikoff],
1364846716,in[sudikoff],
1364846766,in[sudikoff],
1364847916,in[sudikoff],
1364848604,in[sudikoff],
1364849116,in[sudikoff],
1364850316,in[sudikoff],
1364850426,in[sudikoff],
1364851516,in[sudikoff],
1364852286,in[sudikoff],
1364852716,in[sudikoff],
1364853916,in[sudikoff],
1364854146,in[sudikoff],
1364855116,in[sudikoff],
1364856000,in[sudikoff],
1364856316,in[sudikoff],
1364857516,in[sudikoff],
1364857806,in[sudikoff],
1364858716,in[sudikoff],
1364859615,in[sudikoff],
1364859916,in[sudikoff],
1364861466,in[sudikoff],
1364862316,in[sudikoff],
1364863326,in[sudikoff],
1364863516,in[sudikoff],
1364864716,in[sudikoff],
1364865186,in[sudikoff],
1364865916,in[sudikoff],
1364866868,in[sudikoff],
1364866884,in[sudikoff],
1364866900,in[sudikoff],
1364867046,in[sudikoff],
1364867116,in[sudikoff],
1364868316,in[sudikoff],
1364868906,in[sudikoff],
1364869516,in[sudikoff],
1364870713,in[sudikoff],
1364871916,in[sudikoff],
1364872566,in[sudikoff],
1364873116,in[sudikoff],
1364874316,in[sudikoff],
1364874404,in[sudikoff],
1364875516,in[sudikoff],
1364876226,in[sudikoff],
1364876716,in[sudikoff],
1364877916,in[sudikoff],
1364878086,in[sudikoff],
1364879116,in[sudikoff],
1364879946,in[sudikoff],
1364880316,in[sudikoff],
1364881516,in[sudikoff],
1364881771,in[sudikoff],
1364882716,in[sudikoff],
1364883599,in[sudikoff],
1364883916,in[sudikoff],
1364885116,in[sudikoff],
1364885406,in[sudikoff],
1364886316,in[sudikoff],
1364887266,in[sudikoff],
1364887516,in[sudikoff],
1364888716,in[sudikoff],
1364889126,in[sudikoff],
1364889916,in[sudikoff],
1364890986,in[sudikoff],
1364891116,in[sudikoff],
1364892316,in[sudikoff],
1364892846,in[sudikoff],
1364893516,in[sudikoff],
1364894706,in[sudikoff],
1364894716,in[sudikoff],
1364895916,in[sudikoff],
1364896534,in[sudikoff],
1364897116,in[sudikoff],
1364898316,in[sudikoff],
1364898340,in[sudikoff],
1364899516,in[sudikoff],
1364900166,in[sudikoff],
1364900716,in[sudikoff],
1364901916,in[sudikoff],
1364902004,in[sudikoff],
1364903116,in[sudikoff],
1364903826,in[sudikoff],
1364904316,in[sudikoff],
1364905516,in[sudikoff],
1364905677,in[sudikoff],
1364906716,in[sudikoff],
1364907486,in[sudikoff],
1364907916,in[sudikoff],
1364909116,in[sudikoff],
1364909346,in[sudikoff],
1364910316,in[sudikoff],
1364911201,in[sudikoff],
1364911516,in[sudikoff],
1364912716,in[sudikoff],
1364913006,in[sudikoff],
1364913916,in[sudikoff],
1364914832,in[sudikoff],
1364915116,in[sudikoff],
1364916316,in[sudikoff],
1364916642,in[sudikoff],
1364917516,in[sudikoff],
1364918466,in[sudikoff],
1364918716,in[sudikoff],
1364919916,in[sudikoff],
1364920326,in[sudikoff],
1364921116,in[sudikoff],
1364922186,in[sudikoff],
1364922316,in[sudikoff],
1364923516,in[sudikoff],
1364923993,in[sudikoff],
1364924716,in[sudikoff],
1364925807,in[sudikoff],
1364925916,in[sudikoff],
1364926028,in[sudikoff],
1364926044,in[sudikoff],
1364926065,in[sudikoff],
1364926077,in[sudikoff],
1364926093,in[sudikoff],
1364926108,in[sudikoff],
1364926124,in[sudikoff],
1364926139,in[sudikoff],
1364926155,in[sudikoff],
1364926177,in[sudikoff],
1364926188,in[sudikoff],
1364926206,in[sudikoff],
1364927116,in[sudikoff],
1364927320,in[sudikoff],
1364927337,in[sudikoff],
1364927363,in[sudikoff],
1364927374,in[sudikoff],
1364927384,in[sudikoff],
1364927394,in[sudikoff],
1364927451,in[sudikoff],
1364927471,in[sudikoff],
1364927492,in[sudikoff],
1364927503,in[sudikoff],
1364927557,in[sudikoff],
1364927591,in[sudikoff],
1364928316,in[sudikoff],
1364929516,in[sudikoff],
1364929866,in[sudikoff],
1364930716,in[sudikoff],
1364931722,in[sudikoff],
1364931916,in[sudikoff],
1364933116,in[sudikoff],
1364933559,in[sudikoff],
1364933963,in[sudikoff],
1364933973,in[sudikoff],
1364934316,in[sudikoff],
1364935516,in[sudikoff],
1364935792,in[sudikoff],
1364936716,in[sudikoff],
1364937540,in[sudikoff],
1364937599,in[sudikoff],
1364937616,in[sudikoff],
1364937916,in[sudikoff],
1364939116,in[sudikoff],
1364939406,in[sudikoff],
1364940316,in[sudikoff],
1364941266,in[sudikoff],
1364941309,in[sudikoff],
1364941325,near[mclaughlin; burke; sudikoff; ],
1364941398,near[mclaughlin; ropeferry; burke; ],
1364941409,in[mclaughlin],
1364941499,near[mclaughlin; remsen; vail; ],
1364941516,near[vail; remsen; mclaughlin; ],
1364941549,in[vail],
1364941568,in[mclaughlin],
1364941584,in[mclaughlin],
