time,location
1364501742,in[sudikoff],
1364502081,in[sudikoff],
1364502208,in[sudikoff],
1364502223,in[sudikoff],
1364502285,in[sudikoff],
1364502407,in[sudikoff],
1364502421,in[sudikoff],
1364502585,in[sudikoff],
1364502601,in[sudikoff],
1364502942,in[sudikoff],
1364503897,in[sudikoff],
1364504142,in[sudikoff],
1364505342,in[sudikoff],
1364505727,in[sudikoff],
1364505823,in[sudikoff],
1364505838,in[sudikoff],
1364506542,in[sudikoff],
1364506880,near[sudikoff; burke; mclaughlin; ],
1364506905,near[burke; mclaughlin; college-street; ],
1364506921,near[steele; burke; college-street; ],
1364506944,in[baker-berry],
1364506960,in[baker-berry],
1364506983,near[baker-berry; robinson; ],
1364506998,near[robinson; east-wheelock; baker-berry; ],
1364507014,near[east-wheelock; baker-berry; robinson; ],
1364507030,near[robinson; HanoverInn; ],
1364507046,in[HanoverInn],
1364507078,in[north-main],
1364507145,in[north-main],
1364512812,in[north-main],
1364512828,in[north-main],
1364512843,in[hanoverpsych],
1364512859,near[hanoverpsych; HanoverInn; ],
1364512875,near[hanoverpsych; HanoverInn; ],
1364512891,near[hopkins; carson-tech_services; ],
1364512909,in[hopkins],
1364512941,near[steele; college-street; ],
1364512956,near[college-street; steele; burke; ],
1364512977,in[mclaughlin],
1364513017,near[sudikoff; mclaughlin; burke; ],
1364513053,in[sudikoff],
1364513742,in[sudikoff],
1364514787,in[sudikoff],
1364514942,in[sudikoff],
1364515156,in[sudikoff],
1364516142,in[sudikoff],
1364516620,in[sudikoff],
1364516661,in[sudikoff],
1364517342,in[sudikoff],
1364518427,in[sudikoff],
1364518542,in[sudikoff],
1364518793,in[sudikoff],
1364519742,in[sudikoff],
1364520243,in[sudikoff],
1364520276,in[sudikoff],
1364520942,in[sudikoff],
1364522081,in[sudikoff],
1364522142,in[sudikoff],
1364523342,in[sudikoff],
1364523876,in[sudikoff],
1364523891,in[sudikoff],
1364524542,in[sudikoff],
1364525707,in[sudikoff],
1364525742,in[sudikoff],
1364525956,in[sudikoff],
1364526942,in[sudikoff],
1364527492,in[sudikoff],
1364527507,in[sudikoff],
1364528142,in[sudikoff],
1364529329,in[sudikoff],
1364529342,in[sudikoff],
1364529816,in[sudikoff],
1364529832,near[burke; mclaughlin; sudikoff; ],
1364529910,near[burke; mclaughlin; sudikoff; ],
1364529926,near[burke; dana-library; lsb; ],
1364529965,in[dana-library],
1364529981,in[dana-library],
1364530008,near[dana-library; lsb; ],
1364530024,near[dana-library; north-park; ],
1364530046,near[dana-library; north-park; ],
1364530253,in[lsb],
1364530275,in[vail],
1364530295,in[dana-library],
1364530310,in[burke],
1364530326,in[burke],
1364530342,near[baker-berry; wentworth; ],
1364530358,near[baker-berry; sanborn; wentworth; ],
1364530380,near[baker-berry; sanborn; wentworth; ],
1364530412,in[east-wheelock],
1364530428,in[east-wheelock],
1364565038,in[carpenterhall],
1364565054,in[kemeny],
1364565070,in[north-main],
1364565086,in[north-main],
1364565107,in[north-main],
1364565358,in[lsb],
1364565377,in[lsb],
1364565414,in[lsb],
1364565465,in[lsb],
1364565481,in[lsb],
1364565606,in[lsb],
1364566293,in[lsb],
1364566542,in[lsb],
1364567243,in[lsb],
1364567258,in[lsb],
1364567413,in[lsb],
1364567743,in[lsb],
1364568942,in[lsb],
1364569156,in[lsb],
1364569241,in[lsb],
1364569846,in[lsb],
1364569892,in[lsb],
1364569908,in[lsb],
1364569946,in[lsb],
1364569962,near[lsb; dana-library; vail; ],
1364569979,in[dana-library],
1364569992,in[dana-library],
1364570002,in[dana-library],
1364570022,in[dana-library],
1364570038,in[dana-library],
1364570062,in[dana-library],
1364570073,in[dana-library],
1364570089,near[mclaughlin; ropeferry; dana-library; ],
1364570103,in[mclaughlin],
1364570121,in[mclaughlin],
1364570137,in[mclaughlin],
1364570148,in[mclaughlin],
1364570169,near[mclaughlin; ropeferry; raven-house; ],
1364570202,near[mclaughlin; ropeferry; raven-house; ],
1364570218,near[college-street; ropeferry; raven-house; ],
1364570238,in[college-street],
1364570254,in[college-street],
1364570270,near[college-street; baker-berry; kemeny; ],
1364570286,in[kemeny],
1364570302,in[kemeny],
1364570318,near[kemeny; carson-tech_services; baker-berry; ],
1364570344,near[kemeny; silsby-rocky; carson-tech_services; ],
1364570360,near[silsby-rocky; kemeny; carpenterhall; ],
1364570377,in[carpenterhall],
1364570392,near[baker-berry; carpenterhall; ],
1364570408,near[baker-berry; blunt_alumni_center; carpenterhall; ],
1364570424,near[blunt_alumni_center; baker-berry; carpenterhall; ],
1364570447,near[blunt_alumni_center; sanborn; baker-berry; ],
1364570505,near[blunt_alumni_center; parkhurst; sanborn; ],
1364570538,near[parkhurst; massrow; baker-berry; ],
1364570548,near[massrow; baker-berry; parkhurst; ],
1364570563,near[mcnutt; robinson; 53_commons; ],
1364570593,near[53_commons; mcnutt; robinson; ],
1364570614,near[53_commons; mcnutt; robinson; ],
1364570630,in[53_commons],
1364570654,in[53_commons],
1364570850,in[53_commons],
1364570865,in[53_commons],
1364571050,in[53_commons],
1364571342,in[53_commons],
1364571502,in[53_commons],
1364571530,in[53_commons],
1364571546,in[53_commons],
1364572542,in[53_commons],
1364572847,in[53_commons],
1364572859,in[53_commons],
1364573742,in[53_commons],
1364574408,in[53_commons],
1364574458,in[53_commons],
1364574473,in[53_commons],
1364574667,in[53_commons],
1364574942,in[53_commons],
1364576142,in[53_commons],
1364576486,in[53_commons],
1364577342,in[53_commons],
1364578076,in[53_commons],
1364578091,in[53_commons],
1364578316,in[53_commons],
1364578542,in[53_commons],
1364578570,in[53_commons],
1364578706,in[53_commons],
1364578786,in[53_commons],
1364578916,in[53_commons],
1364578932,in[53_commons],
1364578967,near[massrow; 53_commons; mcnutt; ],
1364578983,near[baker-berry; 53_commons; massrow; ],
1364579004,in[baker-berry],
1364579034,in[baker-berry],
1364579049,near[baker-berry; sanborn; websterhall; ],
1364579065,near[sanborn; baker-berry; websterhall; ],
1364579104,near[baker-berry; sanborn; websterhall; ],
1364579120,in[baker-berry],
1364579176,in[baker-berry],
1364579186,in[baker-berry],
1364579211,in[baker-berry],
1364579255,in[baker-berry],
1364579270,in[baker-berry],
1364579286,in[kemeny],
1364579302,in[college-street],
1364579318,in[college-street],
1364579334,in[college-street],
1364579350,near[college-street; sudikoff; ],
1364579366,near[college-street; sudikoff; raven-house; ],
1364579398,near[college-street; sudikoff; raven-house; ],
1364579414,near[college-street; sudikoff; mclaughlin; ],
1364579430,in[mclaughlin],
1364579452,in[mclaughlin],
1364579467,in[mclaughlin],
1364579483,in[mclaughlin],
1364579500,in[mclaughlin],
1364579576,near[dana-library; vail; mclaughlin; ],
1364579607,near[lsb; dana-library; vail; ],
1364579623,in[lsb],
1364579649,in[lsb],
1364579679,in[lsb],
1364579742,in[lsb],
1364579956,in[lsb],
1364580127,in[lsb],
1364580942,in[lsb],
1364581691,in[lsb],
1364581706,in[lsb],
1364581947,in[lsb],
1364582142,in[lsb],
1364583342,in[lsb],
1364583787,in[lsb],
1364583949,in[lsb],
1364583965,near[dana-library; vail; remsen; ],
1364583981,near[vail; dana-library; remsen; ],
1364584102,near[dana-library; vail; remsen; ],
1364584153,in[dana-library],
1364584169,in[dana-library],
1364584192,in[dana-library],
1364584232,in[dana-library],
1364584299,in[dana-library],
1364584315,in[dana-library],
1364584542,in[dana-library],
1364585301,in[dana-library],
1364585316,in[dana-library],
1364585608,in[dana-library],
1364585742,in[dana-library],
1364586942,in[dana-library],
1364587435,in[dana-library],
1364588142,in[dana-library],
1364588916,in[dana-library],
1364588931,in[dana-library],
1364589247,in[dana-library],
1364589342,in[dana-library],
1364590542,in[dana-library],
1364590756,in[dana-library],
1364591070,in[dana-library],
1364591742,in[dana-library],
1364592191,in[dana-library],
1364592304,in[dana-library],
1364592320,in[dana-library],
1364592363,near[dana-library; lsb; remsen; ],
1364592379,near[dana-library; lsb; ],
1364592554,in[dana-library],
1364592570,in[dana-library],
1364592586,in[dana-library],
1364592603,in[dana-library],
1364592614,in[dana-library],
1364592630,near[burke; mclaughlin; sudikoff; ],
1364592646,in[north-main],
1364592663,near[north-main; kemeny; silsby-rocky; ],
1364592686,near[kemeny; silsby-rocky; carpenterhall; ],
1364592711,near[chasehall; carpenterhall; butterfield; ],
1364592727,in[chasehall],
1364592743,in[maclean],
1364592762,in[maxwell],
1364593444,in[east-wheelock],
1364593455,in[east-wheelock],
1364593487,in[north-main],
1364593504,in[north-main],
1364599471,in[north-main],
1364599487,in[north-main],
1364599512,in[north-main],
1364599557,in[lodge],
1364599581,near[currier; lodge; ],
1364599597,in[currier],
1364599613,in[currier],
1364599645,in[currier],
1364599660,in[currier],
1364599676,near[currier; lodge; HanoverInn; ],
1364599686,near[lodge; HanoverInn; ],
1364599702,near[HanoverInn; 7-lebanon; ],
1364599734,in[7-lebanon],
1364599767,in[north-main],
1364599783,in[north-main],
1364599814,near[north-main; remote_offices_HREAP; ],
1364599846,in[north-main],
1364599867,in[north-main],
1364599899,in[north-main],
1364599915,in[north-main],
1364599931,in[north-main],
1364599959,in[north-main],
1364599994,in[north-main],
1364601022,in[currier],
1364601038,in[currier],
1364601340,in[currier],
1364601522,in[currier],
1364601538,in[vac],
1364601550,in[vac],
1364601566,near[Mckenzie; topliff; sport-venues-press; ],
1364601585,near[Mckenzie; topliff; batrlett; ],
1364601600,near[north-park; sport-venues; sphinx; ],
1364601616,in[north-park],
1364601635,in[north-park],
1364601648,in[north-park],
1364601664,in[north-park],
1364601952,in[north-park],
1364602542,in[north-park],
1364603347,in[north-park],
1364603362,in[north-park],
1364603428,in[north-park],
1364603439,in[north-park],
1364603455,in[north-park],
1364603472,in[north-park],
1364603482,near[north-park; east-wheelock; topliff; ],
1364603506,near[hopkins; east-wheelock; batrlett; ],
1364603521,near[hopkins; batrlett; baker-berry; ],
1364603537,near[hopkins; HanoverInn; baker-berry; ],
1364603646,near[hopkins; HanoverInn; robinson; ],
1364603662,in[north-main],
1364603678,in[north-main],
1364617626,in[north-main],
1364617641,in[north-main],
1364758793,in[maclean],
1364758807,in[maclean],
1364758823,in[chasehall],
1364758839,in[chasehall],
1364758855,near[baker-berry; kemeny; ],
1364758871,near[kemeny; silsby-rocky; carpenterhall; ],
1364758891,near[kemeny; silsby-rocky; cutter-north; ],
1364758905,near[north-main; silsby-rocky; kemeny; ],
1364758921,near[ropeferry; college-street; mclaughlin; ],
1364759097,near[ropeferry; burke; sudikoff; ],
1364759113,in[north-main],
1364759123,near[north-main; kemeny; silsby-rocky; ],
1364759150,near[north-main; baker-berry; carpenterhall; ],
1364759161,near[baker-berry; sanborn; carpenterhall; ],
1364759177,near[baker-berry; parkhurst; mcnutt; ],
1364759211,near[baker-berry; parkhurst; mcnutt; ],
1364759227,near[baker-berry; mcnutt; parkhurst; ],
1364759259,in[north-main],
1364759303,in[north-main],
1364767803,in[north-main],
1364767822,in[north-main],
1364767838,in[hanoverpsych],
1364767854,in[HanoverInn],
1364767870,near[HanoverInn; baker-berry; hopkins; ],
1364767907,near[HanoverInn; baker-berry; wentworth; ],
1364767923,in[wentworth],
1364767939,near[wentworth; college-street; fairchild; ],
1364767955,near[college-street; burke; fairchild; ],
1364767971,near[ropeferry; burke; mclaughlin; ],
1364767987,in[ropeferry],
1364768063,in[ropeferry],
1364768073,near[ropeferry; north-main; moore; ],
1364768083,in[ropeferry],
1364768094,near[ropeferry; mclaughlin; moore; ],
1364768104,near[mclaughlin; ropeferry; college-street; ],
1364768115,near[mclaughlin; college-street; sudikoff; ],
1364768125,near[mclaughlin; sudikoff; moore; ],
1364768136,near[sudikoff; mclaughlin; burke; ],
1364768146,in[sudikoff],
1364768156,in[sudikoff],
1364768191,in[sudikoff],
1364768201,in[sudikoff],
1364768212,in[sudikoff],
1364768222,in[sudikoff],
1364768232,in[sudikoff],
1364768243,in[sudikoff],
1364768253,in[sudikoff],
1364768263,in[sudikoff],
1364768273,in[sudikoff],
1364768283,in[sudikoff],
1364768293,in[sudikoff],
1364768304,in[sudikoff],
1364768314,in[sudikoff],
1364768324,in[sudikoff],
1364768335,in[sudikoff],
1364768345,in[sudikoff],
1364768355,in[sudikoff],
1364768955,in[sudikoff],
1364769342,in[sudikoff],
1364769596,in[sudikoff],
1364769611,in[sudikoff],
1364770542,in[sudikoff],
1364771467,in[sudikoff],
1364771742,in[sudikoff],
1364772942,in[sudikoff],
1364773205,in[sudikoff],
1364773220,in[sudikoff],
1364773327,in[sudikoff],
1364774142,in[sudikoff],
1364775172,in[sudikoff],
1364775342,in[sudikoff],
1364776542,in[sudikoff],
1364776821,in[sudikoff],
1364776836,in[sudikoff],
1364776987,in[sudikoff],
1364777742,in[sudikoff],
1364778831,in[sudikoff],
1364778942,in[sudikoff],
1364779755,in[sudikoff],
1364780142,in[sudikoff],
1364780436,in[sudikoff],
1364780451,in[sudikoff],
1364780636,in[sudikoff],
1364781342,in[sudikoff],
1364782447,in[sudikoff],
1364782542,in[sudikoff],
1364783742,in[sudikoff],
1364784051,in[sudikoff],
1364784066,in[sudikoff],
1364784169,near[sudikoff; raven-house; college-street; ],
1364784217,near[raven-house; college-street; ropeferry; ],
1364784233,near[north-main; college-street; ropeferry; ],
1364784249,near[north-main; ropeferry; mclaughlin; ],
1364784286,near[ropeferry; north-main; ],
1364784302,near[ropeferry; north-main; ],
1364784318,in[ropeferry],
1364784354,near[ropeferry; north-main; burke; ],
1364784365,near[burke; sudikoff; college-street; ],
1364784412,near[burke; sudikoff; dana-library; ],
1364784428,in[dana-library],
1364784447,in[dana-library],
1364784463,in[north-park],
1364784479,in[north-park],
1364784675,in[north-park],
1364784697,in[north-park],
1364784713,in[north-park],
1364784727,in[north-park],
1364784743,near[north-park; topliff; east-wheelock; ],
1364784753,near[north-park; topliff; batrlett; ],
1364784769,near[carson-tech_services; batrlett; thornton; ],
1364784785,near[robinson; baker-berry; carson-tech_services; ],
1364784801,near[robinson; hopkins; HanoverInn; ],
1364784822,near[robinson; hopkins; HanoverInn; ],
1364784838,in[north-main],
1364784860,in[north-main],
1364784876,in[north-main],
1364815832,in[maxwell],
1364815848,in[maclean],
1364815876,near[cummings; chasehall; Tuck_hall; ],
1364815892,near[butterfield; gile; streeter; ],
1364815916,near[baker-berry; silsby-rocky; butterfield; ],
1364815941,near[kemeny; silsby-rocky; carpenterhall; ],
1364816142,in[kemeny],
1364816165,in[kemeny],
1364816584,in[kemeny],
1364816599,in[kemeny],
1364816989,in[kemeny],
1364817342,in[kemeny],
1364818515,in[kemeny],
1364818527,near[north-main; kemeny; cutter-north; ],
1364818542,in[north-main],
1364818566,near[moore; sudikoff; north-main; ],
1364818582,near[burke; mclaughlin; sudikoff; ],
1364818654,near[sudikoff; mclaughlin; burke; ],
1364818671,in[sudikoff],
1364818807,in[sudikoff],
1364819742,in[sudikoff],
1364820200,in[sudikoff],
1364820215,in[sudikoff],
1364820649,in[sudikoff],
1364820942,in[sudikoff],
1364821278,in[sudikoff],
1364822142,in[sudikoff],
1364822467,in[sudikoff],
1364822954,in[sudikoff],
1364823342,in[sudikoff],
1364823806,in[sudikoff],
1364823821,in[sudikoff],
1364823842,in[sudikoff],
1364823859,in[sudikoff],
1364823875,in[sudikoff],
1364823891,near[college-street; mclaughlin; burke; ],
1364823918,near[college-street; mclaughlin; burke; ],
1364823934,in[college-street],
1364823950,in[burke],
1364824002,in[burke],
1364824018,in[burke],
1364824066,in[lsb],
1364824082,in[lsb],
1364824304,near[lsb; north-park; ],
1364824352,in[lsb],
1364824424,in[lsb],
1364824440,in[lsb],
1364824542,in[lsb],
1364824567,in[lsb],
1364824596,in[lsb],
1364825264,in[lsb],
1364825742,in[lsb],
1364826127,in[lsb],
1364826942,in[lsb],
1364827421,in[lsb],
1364827436,in[lsb],
1364827871,in[lsb],
1364827919,in[lsb],
1364827933,in[lsb],
1364828142,in[lsb],
1364829118,in[lsb],
1364829166,in[lsb],
1364829229,in[lsb],
1364829326,in[dana-library],
1364829347,in[dana-library],
1364829360,in[dana-library],
