time,location
1364396267,in[maclean],
1364396288,in[maclean],
1364396304,near[butterfield; chasehall; Tuck_hall; ],
1364396316,in[butterfield],
1364396332,in[baker-berry],
1364396344,in[kemeny],
1364396359,in[kemeny],
1364396385,in[kemeny],
1364396425,near[north-main; kemeny; moore; ],
1364396444,in[moore],
1364396518,in[moore],
1364396605,in[moore],
1364396666,in[moore],
1364396726,in[moore],
1364396786,in[moore],
1364396846,in[moore],
1364396906,in[moore],
1364396966,in[moore],
1364397026,in[moore],
1364397086,in[moore],
1364397146,in[moore],
1364397206,in[moore],
1364397266,in[moore],
1364397285,in[moore],
1364397386,in[moore],
1364397446,in[moore],
1364397506,in[moore],
1364397566,in[moore],
1364397626,in[moore],
1364397647,in[moore],
1364397745,in[moore],
1364397805,in[moore],
1364397866,in[moore],
1364397925,in[moore],
1364397985,in[moore],
1364398045,in[moore],
1364398106,in[moore],
1364398166,in[moore],
1364398185,in[moore],
1364398232,in[moore],
1364398292,in[moore],
1364398352,in[moore],
1364398407,in[moore],
1364398473,in[moore],
1364398533,in[moore],
1364398593,in[moore],
1364398653,in[moore],
1364398713,in[moore],
1364398773,in[moore],
1364398833,in[moore],
1364398847,in[moore],
1364398893,in[moore],
1364398953,in[moore],
1364399013,in[moore],
1364399073,in[moore],
1364399085,in[moore],
1364399133,in[moore],
1364399193,in[moore],
1364399253,in[moore],
1364399313,in[moore],
1364399373,in[moore],
1364399433,in[moore],
1364399493,in[moore],
1364399553,in[moore],
1364399613,in[moore],
1364399673,in[moore],
1364399733,in[moore],
1364399793,in[moore],
1364399853,in[moore],
1364399913,in[moore],
1364399973,in[moore],
1364399985,in[moore],
1364400040,in[moore],
1364400100,in[moore],
1364400160,in[moore],
1364400220,in[moore],
1364400280,in[moore],
1364400340,in[moore],
1364400396,in[moore],
1364400460,in[moore],
1364400503,in[moore],
1364400580,in[moore],
1364400640,in[moore],
1364400672,in[north-main],
1364400760,near[kemeny; north-main; cutter-north; ],
1364400820,in[kemeny],
1364400840,in[kemeny],
1364400872,near[kemeny; silsby-rocky; north-main; ],
1364400905,near[silsby-rocky; carpenterhall; kemeny; ],
1364400937,near[carpenterhall; silsby-rocky; kemeny; ],
1364400984,near[carpenterhall; sanborn; silsby-rocky; ],
1364401060,near[baker-berry; sanborn; robinson; ],
1364401079,near[baker-berry; sanborn; robinson; ],
1364401091,near[baker-berry; robinson; thornton; ],
1364401142,near[robinson; thornton; carson-tech_services; ],
1364401174,near[robinson; carson-tech_services; east-wheelock; ],
1364401190,near[east-wheelock; baker-berry; HanoverInn; ],
1364401202,near[baker-berry; HanoverInn; hopkins; ],
1364401218,in[baker-berry],
1364401234,near[east-wheelock; hopkins; baker-berry; ],
1364401246,near[dartmouth_hall; east-wheelock; hopkins; ],
1364401266,near[HanoverInn; dartmouth_hall; east-wheelock; ],
1364401278,near[east-wheelock; HanoverInn; baker-berry; ],
1364401294,near[HanoverInn; east-wheelock; baker-berry; ],
1364401310,in[HanoverInn],
1364401361,in[HanoverInn],
1364401382,in[HanoverInn],
1364404649,in[baker-berry],
1364404676,in[baker-berry],
1364404743,in[baker-berry],
1364404803,in[baker-berry],
1364404846,in[baker-berry],
1364404923,in[moore],
1364404983,in[moore],
1364405044,in[moore],
1364405103,in[moore],
1364405163,in[moore],
1364405224,in[moore],
1364405284,in[moore],
1364405344,in[moore],
1364405384,in[moore],
1364405464,in[moore],
1364405524,in[moore],
1364405566,in[moore],
1364405644,in[moore],
1364405689,in[moore],
1364405749,in[moore],
1364405810,in[moore],
1364405866,in[moore],
1364405930,in[moore],
1364405990,in[moore],
1364406046,in[moore],
1364406110,in[moore],
1364406170,in[moore],
1364406230,in[moore],
1364406284,in[moore],
1364406350,in[moore],
1364406410,in[moore],
1364406470,in[moore],
1364406530,in[moore],
1364406590,in[moore],
1364406650,in[moore],
1364406710,in[moore],
1364406770,in[moore],
1364406830,in[moore],
1364406890,in[moore],
1364406950,in[moore],
1364407010,in[moore],
1364407070,in[moore],
1364407130,in[moore],
1364407184,in[moore],
1364407246,in[moore],
1364407310,in[moore],
1364407370,in[moore],
1364407426,in[moore],
1364407497,in[moore],
1364407557,in[moore],
1364407619,in[moore],
1364407679,in[moore],
1364407739,in[moore],
1364407799,in[moore],
1364407859,in[moore],
1364407919,in[moore],
1364407979,in[moore],
1364408039,in[moore],
1364408085,in[moore],
1364408159,in[moore],
1364408219,in[moore],
1364408279,in[moore],
1364408339,in[moore],
1364408399,in[moore],
1364408446,in[moore],
1364408519,in[moore],
1364408579,in[moore],
1364408639,in[moore],
1364408673,in[moore],
1364408759,in[moore],
1364408819,in[moore],
1364408879,in[moore],
1364408939,in[moore],
1364408985,in[moore],
1364409059,in[moore],
1364409119,in[moore],
1364409179,in[moore],
1364409239,in[moore],
1364409306,in[moore],
1364409366,in[moore],
1364409426,in[moore],
1364409486,in[moore],
1364409546,in[moore],
1364409606,in[moore],
1364409646,in[moore],
1364409726,in[moore],
1364409786,in[moore],
1364409846,in[moore],
1364409885,in[moore],
1364409966,in[moore],
1364410026,in[moore],
1364410086,in[moore],
1364410146,in[moore],
1364410206,in[moore],
1364410266,in[moore],
1364410283,in[moore],
1364410386,in[moore],
1364410446,in[moore],
1364410506,in[moore],
1364410566,in[moore],
1364410626,in[moore],
1364410686,in[moore],
1364410746,in[moore],
1364410785,in[moore],
1364410846,in[moore],
1364410927,in[moore],
1364410987,in[moore],
1364411047,in[moore],
1364411113,in[moore],
1364411173,in[moore],
1364411233,in[moore],
1364411293,in[moore],
1364411353,in[moore],
1364411413,in[moore],
1364411473,in[moore],
1364411533,in[moore],
1364411593,in[moore],
1364411653,in[moore],
1364411684,in[moore],
1364411773,in[moore],
1364411833,in[moore],
1364411893,in[moore],
1364411953,in[moore],
1364412013,in[moore],
1364412047,in[moore],
1364412133,in[moore],
1364412193,in[moore],
1364412253,in[moore],
1364412313,in[moore],
1364412373,in[moore],
1364412433,in[moore],
1364412493,in[moore],
1364412553,in[moore],
1364412584,in[moore],
1364412673,in[moore],
1364412733,in[moore],
1364412793,in[moore],
1364412853,in[moore],
1364412914,in[moore],
1364412931,in[moore],
1364412991,in[moore],
1364413051,in[moore],
1364413111,in[moore],
1364413171,in[moore],
1364413231,in[moore],
1364413247,in[moore],
1364413351,in[moore],
1364413411,in[moore],
1364413471,in[moore],
1364413485,in[moore],
1364413591,in[moore],
1364413651,in[moore],
1364413711,in[moore],
1364413771,in[moore],
1364413831,in[moore],
1364413891,in[moore],
1364413951,in[moore],
1364414011,in[moore],
1364414071,in[moore],
1364414131,in[moore],
1364414192,in[moore],
1364414252,in[moore],
1364414312,in[moore],
1364414372,in[moore],
1364414385,in[moore],
1364414432,in[moore],
1364414446,in[moore],
1364414552,in[moore],
1364414612,in[moore],
1364414672,in[moore],
1364414732,in[moore],
1364414792,in[moore],
1364414852,in[moore],
1364414882,in[moore],
1364414942,in[moore],
1364415002,in[moore],
1364415062,in[moore],
1364415122,in[moore],
1364415182,in[moore],
1364415242,in[moore],
1364415285,in[moore],
1364415362,in[moore],
1364415422,in[moore],
1364415482,in[moore],
1364415542,in[moore],
1364415602,in[moore],
1364415646,in[moore],
1364415722,in[moore],
1364415782,in[moore],
1364415842,in[moore],
1364415902,in[moore],
1364415962,in[moore],
1364416022,in[moore],
1364416082,in[moore],
1364416143,in[moore],
1364416185,in[moore],
1364416263,in[moore],
1364416323,in[moore],
1364416383,in[moore],
1364416443,in[moore],
1364416503,in[moore],
1364416563,in[moore],
1364416623,in[moore],
1364416683,in[moore],
