time,location
1364357108,in[north-main],
1364358006,in[north-main],
1364358308,in[north-main],
1364359508,in[north-main],
1364359866,in[north-main],
1364360708,in[north-main],
1364361678,in[north-main],
1364361908,in[north-main],
1364363000,in[north-main],
1364363108,in[north-main],
1364363526,in[north-main],
1364364308,in[north-main],
1364365386,in[north-main],
1364365508,in[north-main],
1364366708,in[north-main],
1364367246,in[north-main],
1364367908,in[north-main],
1364369090,in[north-main],
1364369108,in[north-main],
1364370308,in[north-main],
1364370906,in[north-main],
1364371508,in[north-main],
1364372708,in[north-main],
1364373799,in[north-main],
1364373908,in[north-main],
1364374566,in[north-main],
1364375108,in[north-main],
1364376308,in[north-main],
1364376426,in[north-main],
1364377508,in[north-main],
1364378267,in[north-main],
1364378708,in[north-main],
1364379908,in[north-main],
1364380086,in[north-main],
1364381108,in[north-main],
1364381946,in[north-main],
1364382308,in[north-main],
1364383508,in[north-main],
1364383806,in[north-main],
1364384599,in[north-main],
1364384708,in[north-main],
1364385666,in[north-main],
1364385908,in[north-main],
1364387108,in[north-main],
1364387526,in[north-main],
1364387583,in[north-main],
1364387868,in[north-main],
1364388153,in[north-main],
1364388308,in[north-main],
1364388485,in[north-main],
1364388761,near[north-main; cutter-north; kemeny; ],
1364388822,near[kemeny; silsby-rocky; cutter-north; ],
1364388838,near[kemeny; silsby-rocky; baker-berry; ],
1364388899,near[kemeny; silsby-rocky; baker-berry; ],
1364389045,in[baker-berry],
1364389070,near[baker-berry; websterhall; steele; ],
1364389155,near[websterhall; baker-berry; thornton; ],
1364389170,near[dartmouth_hall; thornton; wentworth; ],
1364389340,near[dartmouth_hall; thornton; wentworth; ],
1364389508,in[reed],
1364389625,in[reed],
1364389910,in[reed],
1364390195,in[reed],
1364390292,in[reed],
1364390708,in[reed],
1364391097,in[reed],
1364391382,in[reed],
1364391667,in[reed],
1364391908,in[reed],
1364392237,in[reed],
1364392325,in[reed],
1364392392,near[thornton; baker-berry; wentworth; ],
1364392429,near[baker-berry; wentworth; rollins-chapel; ],
1364392447,near[baker-berry; steele; ],
1364392471,near[steele; college-street; baker-berry; ],
1364392522,near[steele; college-street; baker-berry; ],
1364392555,near[steele; college-street; baker-berry; ],
1364392676,near[steele; college-street; burke; ],
1364392692,in[mclaughlin],
1364392708,in[mclaughlin],
1364392783,in[dana-library],
1364392799,near[lsb; dana-library; vail; ],
1364392853,in[lsb],
