time,location
1364357071,in[massrow],
1364357226,in[massrow],
1364358271,in[massrow],
1364359002,in[massrow],
1364359062,in[massrow],
1364359122,in[massrow],
1364359182,in[massrow],
1364359242,in[massrow],
1364359302,in[massrow],
1364359362,in[massrow],
1364359422,in[massrow],
1364359471,in[massrow],
1364359542,in[massrow],
1364359602,in[massrow],
1364359663,in[massrow],
1364359723,in[massrow],
1364359783,in[massrow],
1364359843,in[massrow],
1364359903,in[massrow],
1364359963,in[massrow],
1364360023,in[massrow],
1364360083,in[massrow],
1364360143,in[massrow],
1364360203,in[massrow],
1364360263,in[massrow],
1364360323,in[massrow],
1364360383,in[massrow],
1364360443,in[massrow],
1364360503,in[massrow],
1364360563,in[massrow],
1364360623,in[massrow],
1364360671,in[massrow],
1364360743,in[massrow],
1364360809,in[massrow],
1364360869,in[massrow],
1364360929,in[massrow],
1364360989,in[massrow],
1364361049,in[massrow],
1364361109,in[massrow],
1364361169,in[massrow],
1364361229,in[massrow],
1364361289,in[massrow],
1364361349,in[massrow],
1364361409,in[massrow],
1364361469,in[massrow],
1364361530,in[massrow],
1364361589,in[massrow],
1364361650,in[massrow],
1364361710,in[massrow],
1364361770,in[massrow],
1364361830,in[massrow],
1364361871,in[massrow],
1364361950,in[massrow],
1364362010,in[massrow],
1364362070,in[massrow],
1364362130,in[massrow],
1364362190,in[massrow],
1364362250,in[massrow],
1364362310,in[massrow],
1364362370,in[massrow],
1364362430,in[massrow],
1364362490,in[massrow],
1364362550,in[massrow],
1364362616,in[massrow],
1364362676,in[massrow],
1364362736,in[massrow],
1364362796,in[massrow],
1364362856,in[massrow],
1364362916,in[massrow],
1364362976,in[massrow],
1364363036,in[massrow],
1364363071,in[massrow],
1364363156,in[massrow],
1364363216,in[massrow],
1364363276,in[massrow],
1364363336,in[massrow],
1364363396,in[massrow],
1364363457,in[massrow],
1364363517,in[massrow],
1364363576,in[massrow],
1364363637,in[massrow],
1364363697,in[massrow],
1364363757,in[massrow],
1364363817,in[massrow],
1364363877,in[massrow],
1364363937,in[massrow],
1364363997,in[massrow],
1364364057,in[massrow],
1364364117,in[massrow],
1364364177,in[massrow],
1364364237,in[massrow],
1364364271,in[massrow],
1364364357,in[massrow],
1364364423,in[massrow],
1364364483,in[massrow],
1364364543,in[massrow],
1364364603,in[massrow],
1364364663,in[massrow],
1364364723,in[massrow],
1364364783,in[massrow],
1364364843,in[massrow],
1364364903,in[massrow],
1364364963,in[massrow],
1364365023,in[massrow],
1364365083,in[massrow],
1364365143,in[massrow],
1364365203,in[massrow],
1364365263,in[massrow],
1364365323,in[massrow],
1364365383,in[massrow],
1364365443,in[massrow],
1364365471,in[massrow],
1364365563,in[massrow],
1364365624,in[massrow],
1364365683,in[massrow],
1364365744,in[massrow],
1364365804,in[massrow],
1364365864,in[massrow],
1364365924,in[massrow],
1364365984,in[massrow],
1364366044,in[massrow],
1364366104,in[massrow],
1364366164,in[massrow],
1364366230,in[massrow],
1364366290,in[massrow],
1364366350,in[massrow],
1364366410,in[massrow],
1364366470,in[massrow],
1364366530,in[massrow],
1364366590,in[massrow],
1364366650,in[massrow],
1364366671,in[massrow],
1364366770,in[massrow],
1364366830,in[massrow],
1364366890,in[massrow],
1364366950,in[massrow],
1364367010,in[massrow],
1364367070,in[massrow],
1364367130,in[massrow],
1364367190,in[massrow],
1364367250,in[massrow],
1364367310,in[massrow],
1364367370,in[massrow],
1364367430,in[massrow],
1364367490,in[massrow],
1364367550,in[massrow],
1364367610,in[massrow],
1364367671,in[massrow],
1364367731,in[massrow],
1364367791,in[massrow],
1364367851,in[massrow],
1364367871,in[massrow],
1364367971,in[massrow],
1364368031,in[massrow],
1364368097,in[massrow],
1364368157,in[massrow],
1364368217,in[massrow],
1364368277,in[massrow],
1364368337,in[massrow],
1364368397,in[massrow],
1364368457,in[massrow],
1364368517,in[massrow],
1364368577,in[massrow],
1364368637,in[massrow],
1364368697,in[massrow],
1364368757,in[massrow],
1364368817,in[massrow],
1364368877,in[massrow],
1364368937,in[massrow],
1364368997,in[massrow],
1364369057,in[massrow],
1364369071,in[massrow],
1364369117,in[massrow],
1364369177,in[massrow],
1364369237,in[massrow],
1364369297,in[massrow],
1364369357,in[massrow],
1364369417,in[massrow],
1364369477,in[massrow],
1364369537,in[massrow],
1364369597,in[massrow],
1364369657,in[massrow],
1364369717,in[massrow],
1364369777,in[massrow],
1364369843,in[massrow],
1364369903,in[massrow],
1364369963,in[massrow],
1364370023,in[massrow],
1364370083,in[massrow],
1364370143,in[massrow],
1364370203,in[massrow],
1364370263,in[massrow],
1364370323,in[massrow],
1364370384,in[massrow],
1364370444,in[massrow],
1364370503,in[massrow],
1364370564,in[massrow],
1364370624,in[massrow],
1364370684,in[massrow],
1364370744,in[massrow],
1364370804,in[massrow],
1364370864,in[massrow],
1364370924,in[massrow],
1364370984,in[massrow],
1364371044,in[massrow],
1364371104,in[massrow],
1364371164,in[massrow],
1364371224,in[massrow],
1364371284,in[massrow],
1364371344,in[massrow],
1364371404,in[massrow],
1364371464,in[massrow],
1364371524,in[massrow],
1364371584,in[massrow],
1364371650,in[massrow],
1364371710,in[massrow],
1364371770,in[massrow],
1364371830,in[massrow],
1364371890,in[massrow],
1364371950,in[massrow],
1364372010,in[massrow],
1364372070,in[massrow],
1364372130,in[massrow],
1364372190,in[massrow],
1364372250,in[massrow],
1364372310,in[massrow],
1364372371,in[massrow],
1364372430,in[massrow],
1364372491,in[massrow],
1364372551,in[massrow],
1364372611,in[massrow],
1364372671,in[massrow],
1364372731,in[massrow],
1364372791,in[massrow],
1364372851,in[massrow],
1364372911,in[massrow],
1364372971,in[massrow],
1364373031,in[massrow],
1364373091,in[massrow],
1364373151,in[massrow],
1364373211,in[massrow],
1364373271,in[massrow],
1364373331,in[massrow],
1364373391,in[massrow],
1364373457,in[massrow],
1364373517,in[massrow],
1364373577,in[massrow],
1364373637,in[massrow],
1364373697,in[massrow],
1364373757,in[massrow],
1364373817,in[massrow],
1364373871,in[massrow],
1364373937,in[massrow],
1364373997,in[massrow],
1364374057,in[massrow],
1364374117,in[massrow],
1364374177,in[massrow],
1364374237,in[massrow],
1364374297,in[massrow],
1364374357,in[massrow],
1364374417,in[massrow],
1364374477,in[massrow],
1364374538,in[massrow],
1364374597,in[massrow],
1364374658,in[massrow],
1364374717,in[massrow],
1364374778,in[massrow],
1364374838,in[massrow],
1364374898,in[massrow],
1364374958,in[massrow],
1364375018,in[massrow],
1364375071,in[massrow],
1364375138,in[massrow],
1364375198,in[massrow],
1364375264,in[massrow],
1364375324,in[massrow],
1364375384,in[massrow],
1364375444,in[massrow],
1364375504,in[massrow],
1364375564,in[massrow],
1364375624,in[massrow],
1364375684,in[massrow],
1364375744,in[massrow],
1364375804,in[massrow],
1364375864,in[massrow],
1364375924,in[massrow],
1364375984,in[massrow],
1364376044,in[massrow],
1364376104,in[massrow],
1364376164,in[massrow],
1364376224,in[massrow],
1364376271,in[massrow],
1364376344,in[massrow],
1364376404,in[massrow],
1364376464,in[massrow],
1364376524,in[massrow],
1364376584,in[massrow],
1364376644,in[massrow],
1364376704,in[massrow],
1364376764,in[massrow],
1364376824,in[massrow],
1364376884,in[massrow],
1364376944,in[massrow],
1364377004,in[massrow],
1364377070,in[massrow],
1364377131,in[massrow],
1364377191,in[massrow],
1364377251,in[massrow],
1364377311,in[massrow],
1364377371,in[massrow],
1364377431,in[massrow],
