time,location
1364408075,in[sudikoff],
1364409934,in[sudikoff],
1364410474,in[sudikoff],
1364422416,in[sudikoff],
1364423337,near[steele; college-street; baker-berry; ],
1364423347,near[steele; college-street; baker-berry; ],
1364423363,near[steele; college-street; baker-berry; ],
1364423427,near[baker-berry; college-street; steele; ],
1364423451,in[baker-berry],
1364423463,near[baker-berry; kemeny; college-street; ],
1364423477,near[kemeny; baker-berry; ],
1364423492,in[kemeny],
1364423512,near[kemeny; silsby-rocky; carson-tech_services; ],
1364423552,near[silsby-rocky; carpenterhall; kemeny; ],
1364423580,near[silsby-rocky; carpenterhall; butterfield; ],
1364423595,in[butterfield],
1364423616,near[butterfield; silsby-rocky; parkhurst; ],
1364423635,near[butterfield; gile; fahey-mclane; ],
1364423646,near[gile; fahey-mclane; butterfield; ],
1364423662,near[streeter; fahey-mclane; byrnehall; ],
1364423696,near[streeter; fahey-mclane; byrnehall; ],
1364423711,in[fahey-mclane],
1364423730,in[chasehall],
1364423745,in[chasehall],
1364423788,near[chasehall; cummings; feldberg_library; ],
1364423804,in[cummings],
1364423821,in[cummings],
1364423836,in[maclean],
1364423852,in[maclean],
1364423864,in[maclean],
1364423879,in[maxwell],
1364423930,in[channing-cox],
1364424026,in[channing-cox],
1364424123,in[channing-cox],
1364424219,in[channing-cox],
1364424563,in[channing-cox],
1364424584,in[channing-cox],
1364424816,in[channing-cox],
1364424869,in[channing-cox],
1364425154,in[channing-cox],
1364425443,in[channing-cox],
1364425507,in[channing-cox],
1364425528,in[channing-cox],
1364425544,in[channing-cox],
1364425560,in[channing-cox],
1364425582,in[channing-cox],
1364425695,in[channing-cox],
1364425980,in[channing-cox],
1364426016,in[channing-cox],
1364426121,in[channing-cox],
1364427216,in[channing-cox],
1364427590,in[channing-cox],
1364428055,in[channing-cox],
1364428272,in[channing-cox],
1364428416,in[channing-cox],
1364429616,in[channing-cox],
1364429886,in[channing-cox],
1364430816,in[channing-cox],
1364431423,in[channing-cox],
1364431699,in[channing-cox],
1364432018,in[channing-cox],
1364433218,in[channing-cox],
1364433504,in[channing-cox],
1364433931,in[channing-cox],
1364434418,in[channing-cox],
1364435616,in[channing-cox],
1364435755,in[channing-cox],
1364436816,in[channing-cox],
1364437566,in[channing-cox],
1364438016,in[channing-cox],
1364439216,in[channing-cox],
1364439374,in[channing-cox],
1364440416,in[channing-cox],
1364441226,in[channing-cox],
1364441616,in[channing-cox],
1364442223,in[channing-cox],
1364442816,in[channing-cox],
1364443036,in[channing-cox],
1364444016,in[channing-cox],
1364444850,in[channing-cox],
1364445216,in[channing-cox],
1364446416,in[channing-cox],
1364446686,in[channing-cox],
1364447616,in[channing-cox],
1364448363,in[channing-cox],
1364448382,in[channing-cox],
1364448667,in[channing-cox],
1364448816,in[channing-cox],
1364448952,in[channing-cox],
1364449237,in[channing-cox],
1364449522,in[channing-cox],
1364449635,in[channing-cox],
1364449807,in[channing-cox],
1364450016,in[channing-cox],
1364450092,in[channing-cox],
1364450188,in[channing-cox],
1364450490,in[channing-cox],
1364450962,in[channing-cox],
1364451216,in[channing-cox],
1364451532,in[channing-cox],
1364451769,in[channing-cox],
1364451780,in[channing-cox],
1364451790,in[channing-cox],
1364451894,in[channing-cox],
1364452075,in[channing-cox],
1364452360,in[channing-cox],
1364452416,in[channing-cox],
1364452645,in[channing-cox],
1364452930,in[channing-cox],
1364453023,in[channing-cox],
1364453215,in[channing-cox],
1364453500,in[channing-cox],
1364453586,in[channing-cox],
1364453616,in[channing-cox],
1364454405,in[channing-cox],
1364454690,in[channing-cox],
1364454816,in[channing-cox],
1364454976,in[channing-cox],
1364455260,in[channing-cox],
1364455546,in[channing-cox],
1364455831,in[channing-cox],
1364456016,in[channing-cox],
1364456116,in[channing-cox],
1364456226,in[channing-cox],
1364457018,in[channing-cox],
1364457216,in[channing-cox],
1364457303,in[channing-cox],
1364457588,in[channing-cox],
1364457873,in[channing-cox],
1364458158,in[channing-cox],
1364458416,in[channing-cox],
1364458728,in[channing-cox],
1364458866,in[channing-cox],
1364459602,in[channing-cox],
1364459616,in[channing-cox],
1364459887,in[channing-cox],
1364460172,in[channing-cox],
1364460457,in[channing-cox],
1364460742,in[channing-cox],
1364460816,in[channing-cox],
1364461027,in[channing-cox],
1364461312,in[channing-cox],
1364461423,in[channing-cox],
1364462016,in[channing-cox],
1364462214,in[channing-cox],
1364462499,in[channing-cox],
1364462784,in[channing-cox],
1364463069,in[channing-cox],
1364463216,in[channing-cox],
1364463354,in[channing-cox],
1364463639,in[channing-cox],
1364463823,in[channing-cox],
1364463924,in[channing-cox],
1364464026,in[channing-cox],
1364464416,in[channing-cox],
1364464825,in[channing-cox],
1364465110,in[channing-cox],
1364465395,in[channing-cox],
1364465616,in[channing-cox],
1364465680,in[channing-cox],
1364465965,in[channing-cox],
1364466250,in[channing-cox],
