time,location
1364356812,in[north-main],
1364356845,in[north-main],
1364356933,in[north-main],
1364356992,in[north-main],
1364357053,in[north-main],
1364357113,in[north-main],
1364357172,in[north-main],
1364357233,in[north-main],
1364357292,in[north-main],
1364357339,in[north-main],
1364357352,in[north-main],
1364357417,in[north-main],
1364357477,in[north-main],
1364357532,in[north-main],
1364357593,in[north-main],
1364357653,in[north-main],
1364357712,in[north-main],
1364357772,in[north-main],
1364357833,in[north-main],
1364357893,in[north-main],
1364357957,in[north-main],
1364358017,in[north-main],
1364358073,in[north-main],
1364358133,in[north-main],
1364358193,in[north-main],
1364358252,in[north-main],
1364358313,in[north-main],
1364358373,in[north-main],
1364358432,in[north-main],
1364358492,in[north-main],
1364358539,in[north-main],
1364358612,in[north-main],
1364358673,in[north-main],
1364358716,in[north-main],
1364358776,in[north-main],
1364358793,in[north-main],
1364358853,in[north-main],
1364358913,in[north-main],
1364358972,in[north-main],
1364359033,in[north-main],
1364359093,in[north-main],
1364359152,in[north-main],
1364359213,in[north-main],
1364359273,in[north-main],
1364359332,in[north-main],
1364359392,in[north-main],
1364359453,in[north-main],
1364359512,in[north-main],
1364359573,in[north-main],
1364359633,in[north-main],
1364359692,in[north-main],
1364359739,in[north-main],
1364359813,in[north-main],
1364359872,in[north-main],
1364359933,in[north-main],
1364359993,in[north-main],
1364360052,in[north-main],
1364360113,in[north-main],
1364360173,in[north-main],
1364360232,in[north-main],
1364360293,in[north-main],
1364360353,in[north-main],
1364360412,in[north-main],
1364360473,in[north-main],
1364360533,in[north-main],
1364360592,in[north-main],
1364360653,in[north-main],
1364360713,in[north-main],
1364360772,in[north-main],
1364360833,in[north-main],
1364360893,in[north-main],
1364360939,in[north-main],
1364360953,in[north-main],
1364361013,in[north-main],
1364361073,in[north-main],
1364361132,in[north-main],
1364361193,in[north-main],
1364361253,in[north-main],
1364361312,in[north-main],
1364361373,in[north-main],
1364361434,in[north-main],
1364361492,in[north-main],
1364361552,in[north-main],
1364361612,in[north-main],
1364361672,in[north-main],
1364361737,in[north-main],
1364361797,in[north-main],
1364361852,in[north-main],
1364361917,in[north-main],
1364361957,in[north-main],
1364362017,in[north-main],
1364362034,in[north-main],
1364362094,in[north-main],
1364362139,in[north-main],
1364362213,in[north-main],
1364362274,in[north-main],
1364362335,in[north-main],
1364362393,in[north-main],
1364362454,in[north-main],
