time,location
1364356809,in[massrow],
1364356945,in[massrow],
1364357094,in[massrow],
1364357206,in[massrow],
1364357996,in[massrow],
1364358145,in[massrow],
1364358281,in[massrow],
1364358566,in[massrow],
1364358851,in[massrow],
1364359136,in[massrow],
1364359262,in[massrow],
1364359275,near[lord; streeter; ],
1364359309,near[lord; fahey-mclane; streeter; ],
1364359324,in[fahey-mclane],
1364359345,near[chasehall; murdough; fahey-mclane; ],
1364359417,near[maclean; chasehall; murdough; ],
1364359477,near[cummings; maclean; ],
1364359493,in[maclean],
1364359529,in[maclean],
1364359595,in[maxwell],
1364359706,in[maxwell],
1364359806,in[maxwell],
1364359915,in[maxwell],
1364360037,in[maxwell],
1364360098,in[maxwell],
1364360158,in[maxwell],
1364360218,in[maxwell],
1364360240,in[maxwell],
1364360301,in[maxwell],
1364360398,in[maxwell],
1364360458,in[maxwell],
1364360498,in[maxwell],
1364360545,in[maxwell],
1364360638,in[maxwell],
1364360698,in[maxwell],
1364360758,in[maxwell],
1364360819,in[maxwell],
1364360879,in[maxwell],
1364360939,in[maxwell],
1364360999,in[maxwell],
1364361059,in[maxwell],
1364361119,in[maxwell],
1364361145,in[maxwell],
1364361239,in[maxwell],
1364361299,in[maxwell],
1364361359,in[maxwell],
1364361472,in[maxwell],
1364361644,in[maxwell],
1364361745,in[maxwell],
1364361798,in[maxwell],
1364361929,in[maxwell],
1364362123,in[maxwell],
1364362214,in[maxwell],
1364362499,in[maxwell],
1364362527,in[maxwell],
1364362784,in[maxwell],
1364362852,in[maxwell],
1364362945,in[maxwell],
1364363069,in[maxwell],
1364363166,in[maxwell],
1364363178,in[maxwell],
1364363504,in[maxwell],
1364363566,in[maxwell],
1364363654,in[maxwell],
1364363975,in[maxwell],
1364364145,in[maxwell],
1364364300,in[maxwell],
1364364625,in[maxwell],
1364364950,in[maxwell],
1364365005,in[maxwell],
1364365276,in[maxwell],
1364365345,in[maxwell],
1364365601,in[maxwell],
1364365955,in[maxwell],
1364366280,in[maxwell],
1364366545,in[maxwell],
1364366605,in[maxwell],
1364366826,in[maxwell],
1364366930,in[maxwell],
1364367255,in[maxwell],
1364367579,in[maxwell],
1364367745,in[maxwell],
1364367905,in[maxwell],
1364368230,in[maxwell],
1364368556,in[maxwell],
1364368634,in[maxwell],
1364368883,in[maxwell],
1364368945,in[maxwell],
1364369208,in[maxwell],
1364369532,in[maxwell],
1364369857,in[maxwell],
1364370145,in[maxwell],
1364370182,in[maxwell],
1364370486,in[maxwell],
1364370506,in[maxwell],
1364370832,in[maxwell],
1364371157,in[maxwell],
1364371345,in[maxwell],
1364371482,in[maxwell],
1364371808,in[maxwell],
1364372134,in[maxwell],
1364372194,in[maxwell],
1364372346,in[maxwell],
1364372519,in[maxwell],
1364372545,in[maxwell],
1364372844,in[maxwell],
1364373169,in[maxwell],
1364373494,in[maxwell],
1364373745,in[maxwell],
1364373819,in[maxwell],
1364374160,in[maxwell],
1364374327,in[maxwell],
1364374655,in[maxwell],
1364374945,in[maxwell],
1364374986,in[maxwell],
1364375310,in[maxwell],
1364375636,in[maxwell],
1364375962,in[maxwell],
1364376145,in[maxwell],
1364376287,in[maxwell],
1364376612,in[maxwell],
1364376937,in[maxwell],
1364377262,in[maxwell],
1364377345,in[maxwell],
1364377587,in[maxwell],
1364377774,in[maxwell],
1364377912,in[maxwell],
1364378237,in[maxwell],
1364378545,in[maxwell],
1364378562,in[maxwell],
1364378886,in[maxwell],
1364379212,in[maxwell],
1364379538,in[maxwell],
1364379606,in[maxwell],
1364379745,in[maxwell],
1364379863,in[maxwell],
1364380189,in[maxwell],
1364380515,in[maxwell],
1364380839,in[maxwell],
1364380945,in[maxwell],
1364381164,in[maxwell],
1364381430,in[maxwell],
1364381490,in[maxwell],
1364381815,in[maxwell],
1364382141,in[maxwell],
1364382466,in[maxwell],
1364382791,in[maxwell],
1364383116,in[maxwell],
1364383266,in[maxwell],
1364383345,in[maxwell],
1364383442,in[maxwell],
1364383766,in[maxwell],
1364384092,in[maxwell],
1364384418,in[maxwell],
1364384545,in[maxwell],
1364384744,in[maxwell],
1364385111,in[maxwell],
1364385440,in[maxwell],
1364385745,in[maxwell],
1364385765,in[maxwell],
1364386090,in[maxwell],
1364386415,in[maxwell],
1364386740,in[maxwell],
1364386925,in[maxwell],
1364386945,in[maxwell],
1364387079,in[maxwell],
1364387405,in[maxwell],
1364387468,in[maxwell],
1364387530,in[maxwell],
1364387546,in[maxwell],
1364387611,near[maclean; maxwell; channing-cox; ],
1364387641,in[maclean],
1364387719,near[cummings; murdough; chasehall; ],
1364387793,near[butterfield; murdough; lord; ],
1364387860,near[gile; butterfield; parkhurst; ],
1364388145,in[massrow],
1364388736,in[massrow],
1364388952,near[massrow; parkhurst; baker-berry; ],
1364389071,near[parkhurst; baker-berry; sanborn; ],
1364389132,in[dartmouth_hall],
1364389163,in[dartmouth_hall],
1364389179,in[dartmouth_hall],
1364389210,in[dartmouth_hall],
1364389240,near[dartmouth_hall; thornton; ],
1364389345,in[dartmouth_hall],
1364390136,in[dartmouth_hall],
1364390167,in[dartmouth_hall],
1364390198,in[dartmouth_hall],
1364390229,in[dartmouth_hall],
1364390244,in[dartmouth_hall],
1364390275,in[dartmouth_hall],
1364390306,near[dartmouth_hall; thornton; batrlett; ],
1364390545,in[dartmouth_hall],
1364391202,in[dartmouth_hall],
1364391233,in[dartmouth_hall],
1364391264,in[dartmouth_hall],
1364391295,near[dartmouth_hall; thornton; batrlett; ],
1364391335,near[dartmouth_hall; thornton; batrlett; ],
1364391366,in[dartmouth_hall],
1364391745,near[dartmouth_hall; thornton; fayerweather; ],
1364392262,in[dartmouth_hall],
1364392293,in[dartmouth_hall],
1364392353,near[dartmouth_hall; fayerweather; thornton; ],
1364393107,in[lsb],
1364393421,in[lsb],
1364393746,in[lsb],
1364394072,in[lsb],
1364394306,in[lsb],
1364394397,in[lsb],
1364394723,in[lsb],
1364394891,in[lsb],
1364394914,in[lsb],
1364395032,in[lsb],
1364395353,in[lsb],
1364395506,in[lsb],
1364395677,in[lsb],
1364395693,in[lsb],
1364396018,in[lsb],
1364396171,in[lsb],
1364396190,in[lsb],
1364396206,in[lsb],
1364396706,in[lsb],
1364396725,in[lsb],
1364397906,in[lsb],
1364398533,in[lsb],
1364399106,in[lsb],
1364400306,in[lsb],
1364400348,in[lsb],
1364401080,in[lsb],
1364401106,near[lsb; vail; dana-library; ],
1364401151,near[lsb; vail; dana-library; ],
1364401251,near[dana-library; mclaughlin; vail; ],
1364401287,in[mclaughlin],
1364401317,near[burke; college-street; mclaughlin; ],
1364401387,near[college-street; burke; steele; ],
1364401506,near[baker-berry; steele; websterhall; ],
1364401684,near[baker-berry; 53_commons; robinson; ],
1364401745,in[53_commons],
1364402166,in[53_commons],
1364402706,in[53_commons],
1364403906,in[53_commons],
1364403996,in[53_commons],
1364405106,in[53_commons],
1364405826,in[53_commons],
1364406306,in[massrow],
1364407506,in[massrow],
1364407684,near[massrow; parkhurst; sanborn; ],
1364408471,in[massrow],
1364408532,in[massrow],
1364408706,in[massrow],
1364409038,in[massrow],
1364409048,in[massrow],
1364409906,in[massrow],
1364410640,in[massrow],
1364410651,in[hitchcock],
1364410666,in[gile],
1364410676,near[gile; butterfield; fahey-mclane; ],
1364410687,near[butterfield; gile; fahey-mclane; ],
1364410702,near[butterfield; streeter; fahey-mclane; ],
1364410726,in[fahey-mclane],
1364410790,near[fahey-mclane; buchanan; presidents_house; ],
1364410806,in[buchanan],
1364410821,near[buchanan; presidents_house; Tuck_hall; ],
1364410866,in[Tuck_hall],
1364410913,in[Tuck_hall],
1364410959,in[byrnehall],
1364410978,near[byrnehall; feldberg_library; ],
1364411042,in[thayer_secure],
1364411106,in[thayer_secure],
1364411368,in[thayer_secure],
1364411692,in[thayer_secure],
1364412019,in[thayer_secure],
1364412306,in[thayer_secure],
1364412345,in[thayer_secure],
1364412670,in[thayer_secure],
1364412995,in[thayer_secure],
1364413321,in[thayer_secure],
1364413506,in[thayer_secure],
1364413646,in[thayer_secure],
1364413971,in[thayer_secure],
1364414297,in[thayer_secure],
1364414494,in[thayer_secure],
1364414623,in[thayer_secure],
1364414706,in[thayer_secure],
1364414948,in[thayer_secure],
1364415273,in[thayer_secure],
1364415598,in[thayer_secure],
1364415906,in[thayer_secure],
1364415923,in[thayer_secure],
1364416248,in[thayer_secure],
1364416326,in[thayer_secure],
1364416574,in[thayer_secure],
1364416899,in[thayer_secure],
1364417106,in[thayer_secure],
1364417225,in[thayer_secure],
1364417550,in[thayer_secure],
1364417875,in[thayer_secure],
1364418171,in[thayer_secure],
1364418200,in[thayer_secure],
1364418306,in[thayer_secure],
1364418526,in[thayer_secure],
1364418850,in[thayer_secure],
1364419175,in[thayer_secure],
1364419500,in[thayer_secure],
1364419826,in[thayer_secure],
1364419986,in[thayer_secure],
1364420152,in[thayer_secure],
1364420476,in[thayer_secure],
1364420706,in[thayer_secure],
1364420800,in[thayer_secure],
1364421125,in[thayer_secure],
1364421450,in[thayer_secure],
1364421776,in[thayer_secure],
1364421824,in[thayer_secure],
1364421906,in[thayer_secure],
1364422101,in[thayer_secure],
1364422426,in[thayer_secure],
1364422751,in[thayer_secure],
1364423076,in[thayer_secure],
1364423106,in[thayer_secure],
1364423401,in[thayer_secure],
1364423453,in[thayer_secure],
1364423541,near[thayer_secure; feldberg_library; ],
1364423586,in[feldberg_library],
1364423602,near[byrnehall; Tuck_hall; ],
1364423617,near[byrnehall; Tuck_hall; ],
1364423632,near[Tuck_hall; byrnehall; ],
1364423652,in[Tuck_hall],
1364423717,in[Tuck_hall],
1364423742,in[Tuck_hall],
1364423758,near[buchanan; Tuck_hall; ],
1364423774,near[buchanan; Tuck_hall; ],
1364423790,in[fahey-mclane],
1364423890,near[fahey-mclane; butterfield; gile; ],
1364423911,near[gile; butterfield; fahey-mclane; ],
1364423927,near[butterfield; massrow; fairbanks; ],
1364423949,near[butterfield; massrow; hitchcock; ],
1364424088,near[massrow; 53_commons; fairbanks; ],
1364424306,in[53_commons],
1364424429,in[53_commons],
1364424754,in[53_commons],
1364425079,in[53_commons],
1364425403,in[53_commons],
1364425446,in[53_commons],
1364425506,in[53_commons],
1364425729,in[53_commons],
1364426054,in[53_commons],
1364426380,in[53_commons],
1364426706,in[53_commons],
1364427033,in[53_commons],
1364427274,in[53_commons],
1364427450,in[53_commons],
1364427805,near[53_commons; massrow; parkhurst; ],
1364427876,in[massrow],
1364427936,in[massrow],
1364427952,in[massrow],
1364428277,in[massrow],
1364428601,in[massrow],
1364428926,in[massrow],
1364429101,in[massrow],
1364429250,in[massrow],
1364429311,in[massrow],
1364429636,in[massrow],
1364429657,in[massrow],
