time,location
1364356855,in[baker-berry],
1364356915,in[baker-berry],
1364356975,in[baker-berry],
1364357035,in[baker-berry],
1364357095,in[baker-berry],
1364357155,in[baker-berry],
1364357215,in[baker-berry],
1364357275,in[baker-berry],
1364357335,in[baker-berry],
1364357398,in[baker-berry],
1364357462,in[baker-berry],
1364357522,in[baker-berry],
1364357582,in[baker-berry],
1364357642,in[baker-berry],
1364357702,near[baker-berry; steele; college-street; ],
1364357736,in[baker-berry],
1364357764,near[baker-berry; carpenterhall; silsby-rocky; ],
1364357774,near[baker-berry; carpenterhall; blunt_alumni_center; ],
1364357809,near[blunt_alumni_center; baker-berry; carpenterhall; ],
1364357825,near[butterfield; blunt_alumni_center; carpenterhall; ],
1364357846,near[butterfield; carpenterhall; sanborn; ],
1364357861,in[butterfield],
1364357875,in[butterfield],
1364357892,in[butterfield],
1364359238,in[butterfield],
1364359274,in[butterfield],
1364359286,in[butterfield],
1364359343,in[butterfield],
1364359403,in[butterfield],
1364359463,in[butterfield],
1364359523,in[butterfield],
1364359583,in[butterfield],
1364359643,in[butterfield],
1364359703,in[butterfield],
1364359763,in[butterfield],
1364359823,in[butterfield],
1364359883,in[butterfield],
1364359943,in[butterfield],
1364360003,in[butterfield],
1364360063,in[butterfield],
1364360123,in[butterfield],
1364360183,in[butterfield],
1364360243,in[butterfield],
1364360303,in[butterfield],
1364360363,in[butterfield],
1364360423,in[butterfield],
1364360438,in[butterfield],
1364360544,in[butterfield],
1364360604,in[butterfield],
1364360664,in[butterfield],
1364360724,in[butterfield],
1364360784,in[butterfield],
1364360844,in[butterfield],
1364360904,in[butterfield],
1364360964,in[butterfield],
1364361024,in[butterfield],
1364361084,in[butterfield],
1364361151,in[butterfield],
1364361211,in[butterfield],
1364361271,in[butterfield],
1364361331,in[butterfield],
1364361391,in[butterfield],
1364361451,in[butterfield],
1364361511,in[butterfield],
1364361571,in[butterfield],
1364361631,in[butterfield],
1364361691,in[butterfield],
1364361751,in[butterfield],
1364361811,in[butterfield],
1364361871,in[butterfield],
1364361931,in[butterfield],
1364361991,in[butterfield],
1364362029,in[butterfield],
1364362089,in[butterfield],
1364362149,in[butterfield],
1364362209,in[butterfield],
1364362269,in[butterfield],
1364362329,in[butterfield],
1364362389,in[butterfield],
1364362449,in[butterfield],
1364362509,in[butterfield],
1364362569,in[butterfield],
1364362629,in[butterfield],
1364362689,in[butterfield],
1364362749,in[butterfield],
1364362809,in[butterfield],
1364362838,in[butterfield],
1364362930,in[butterfield],
1364362990,in[butterfield],
1364363050,in[butterfield],
1364363110,in[butterfield],
1364363170,in[butterfield],
1364363230,in[butterfield],
1364363290,in[butterfield],
1364363350,in[butterfield],
1364363410,in[butterfield],
1364363470,in[butterfield],
1364363530,in[butterfield],
1364363590,in[butterfield],
1364363650,in[butterfield],
1364363705,in[butterfield],
1364363721,in[butterfield],
1364363781,in[butterfield],
1364363842,in[butterfield],
1364363902,in[butterfield],
1364363962,in[butterfield],
1364364022,in[butterfield],
1364364037,in[butterfield],
1364364142,in[butterfield],
1364364204,in[butterfield],
1364364265,in[butterfield],
1364364311,in[butterfield],
1364364385,in[butterfield],
1364364445,in[butterfield],
1364364507,in[butterfield],
1364364567,in[butterfield],
1364364627,in[butterfield],
1364364687,in[butterfield],
1364364747,in[butterfield],
1364364802,in[butterfield],
1364364862,in[butterfield],
1364364923,in[butterfield],
1364364953,in[butterfield],
1364364984,in[butterfield],
1364365044,in[butterfield],
1364365104,in[butterfield],
1364365164,in[butterfield],
1364365224,in[butterfield],
1364365237,in[butterfield],
1364365284,in[butterfield],
1364365344,in[butterfield],
1364365404,in[butterfield],
1364365464,in[butterfield],
1364365524,in[butterfield],
1364365584,in[butterfield],
1364365645,in[butterfield],
1364365705,in[butterfield],
1364365765,in[butterfield],
1364365825,in[butterfield],
1364365885,in[butterfield],
1364365945,in[butterfield],
1364366005,in[butterfield],
1364366065,in[butterfield],
1364366125,in[butterfield],
1364366185,in[butterfield],
1364366245,in[butterfield],
1364366305,in[butterfield],
1364366365,in[butterfield],
1364366425,in[butterfield],
1364366438,in[butterfield],
1364366485,in[butterfield],
1364366545,in[butterfield],
1364366605,in[butterfield],
1364366665,in[butterfield],
1364366725,in[butterfield],
1364366792,in[butterfield],
1364366852,in[butterfield],
1364366912,in[butterfield],
1364366972,in[butterfield],
1364367032,in[butterfield],
1364367092,in[butterfield],
1364367152,in[butterfield],
1364367212,in[butterfield],
1364367272,in[butterfield],
1364367332,in[butterfield],
1364367393,in[butterfield],
1364367452,in[butterfield],
1364367513,in[butterfield],
1364367573,in[butterfield],
1364367637,in[butterfield],
1364367697,in[butterfield],
1364367757,in[butterfield],
1364367817,in[butterfield],
1364367877,in[butterfield],
1364367937,in[butterfield],
1364367997,in[butterfield],
1364368058,in[butterfield],
1364368117,in[butterfield],
1364368177,in[butterfield],
1364368237,in[butterfield],
1364368298,in[butterfield],
1364368358,in[butterfield],
1364368418,in[butterfield],
1364368478,in[butterfield],
1364368538,in[butterfield],
1364368598,in[butterfield],
1364368658,in[butterfield],
1364368718,in[butterfield],
1364368778,in[butterfield],
1364368837,in[butterfield],
1364368898,in[butterfield],
1364368958,in[butterfield],
1364369018,in[butterfield],
1364369078,in[butterfield],
1364369138,in[butterfield],
1364369198,in[butterfield],
1364369258,in[butterfield],
1364369318,in[butterfield],
1364369378,in[butterfield],
1364369445,in[butterfield],
1364369505,in[butterfield],
1364369565,in[butterfield],
1364369625,in[butterfield],
1364369685,in[butterfield],
1364369745,in[butterfield],
1364369805,in[butterfield],
1364369865,in[butterfield],
1364369925,in[butterfield],
1364369985,in[butterfield],
1364370037,in[butterfield],
1364370105,in[butterfield],
1364370165,in[butterfield],
1364370225,in[butterfield],
1364370285,in[butterfield],
1364370345,in[butterfield],
1364370411,in[butterfield],
1364370471,in[butterfield],
1364370531,in[butterfield],
1364370591,in[butterfield],
1364370651,in[butterfield],
1364370711,in[butterfield],
1364370771,in[butterfield],
1364370831,in[butterfield],
1364370891,in[butterfield],
1364370951,in[butterfield],
1364371011,in[butterfield],
1364371071,in[butterfield],
1364371131,in[butterfield],
1364371191,in[butterfield],
1364371238,in[butterfield],
1364371311,in[butterfield],
1364371371,in[butterfield],
1364371432,in[butterfield],
1364371491,in[butterfield],
1364371551,in[butterfield],
1364371612,in[butterfield],
1364371672,in[butterfield],
1364371732,in[butterfield],
1364371792,in[butterfield],
1364371852,in[butterfield],
1364371912,in[butterfield],
1364371972,in[butterfield],
1364372032,in[butterfield],
1364372092,in[butterfield],
1364372152,in[butterfield],
1364372204,in[butterfield],
1364372264,in[butterfield],
1364372324,in[butterfield],
1364372385,in[butterfield],
1364372437,in[butterfield],
1364372505,in[butterfield],
1364372565,in[butterfield],
1364372625,in[butterfield],
1364372685,in[butterfield],
1364372745,in[butterfield],
1364372805,in[butterfield],
1364372865,in[butterfield],
1364372925,in[butterfield],
1364372985,in[butterfield],
1364373045,in[butterfield],
1364373105,in[butterfield],
