time,location
1364357312,in[north-main],
1364358366,in[north-main],
1364358512,in[north-main],
1364359712,in[north-main],
1364360226,in[north-main],
1364360912,in[north-main],
1364362086,in[north-main],
1364362112,in[north-main],
1364363312,in[north-main],
1364363946,in[north-main],
1364364512,in[north-main],
1364365712,in[north-main],
1364365806,in[north-main],
1364366912,in[north-main],
1364367646,in[north-main],
1364368112,in[north-main],
1364369314,in[north-main],
1364369466,in[north-main],
1364370512,in[north-main],
1364371326,in[north-main],
1364371712,in[north-main],
1364372912,in[north-main],
1364373186,in[north-main],
1364374112,in[north-main],
1364375004,in[north-main],
1364375312,in[north-main],
1364376512,in[north-main],
1364376811,in[north-main],
1364377712,in[north-main],
1364378643,in[north-main],
1364378912,in[north-main],
1364380112,in[north-main],
1364380506,in[north-main],
1364381312,in[north-main],
1364382362,in[north-main],
1364382512,in[north-main],
1364383712,in[north-main],
1364384226,in[north-main],
1364384912,in[north-main],
1364386086,in[north-main],
1364386112,in[north-main],
1364387312,in[north-main],
1364387946,in[north-main],
1364388512,in[north-main],
1364388923,near[college-street; kemeny; north-main; ],
1364388996,near[college-street; kemeny; moore; ],
1364389019,near[baker-berry; carson-tech_services; kemeny; ],
1364389712,in[baker-berry],
1364389806,in[baker-berry],
1364390912,in[baker-berry],
1364391620,in[baker-berry],
1364392112,in[baker-berry],
1364392596,in[baker-berry],
1364392617,in[baker-berry],
1364392633,in[college-street],
1364392700,in[college-street],
1364392725,in[mclaughlin],
1364392752,in[mclaughlin],
1364392767,in[mclaughlin],
1364392781,in[mclaughlin],
1364392793,in[mclaughlin],
1364392809,in[dana-library],
1364392941,in[dana-library],
1364392956,in[lsb],
1364393312,in[lsb],
1364393430,in[lsb],
1364394512,in[lsb],
1364395398,in[lsb],
1364395712,in[lsb],
1364396912,in[lsb],
1364397112,in[lsb],
1364397137,in[lsb],
1364397188,near[dana-library; remsen; lsb; ],
1364397229,in[dana-library],
1364397267,near[dana-library; ropeferry; ],
1364397283,near[mclaughlin; ropeferry; ],
1364397520,in[north-main],
1364397653,in[north-main],
1364398086,in[north-main],
1364398112,in[north-main],
1364398435,in[north-main],
1364398720,in[north-main],
1364399005,in[north-main],
1364399290,in[north-main],
1364399312,in[north-main],
1364399575,in[north-main],
1364399861,in[north-main],
1364399970,in[north-main],
1364400512,in[north-main],
1364401562,near[kemeny; college-street; north-main; ],
1364401608,near[kemeny; college-street; north-main; ],
1364401623,in[baker-berry],
1364401673,in[baker-berry],
1364401688,in[baker-berry],
1364401712,near[baker-berry; websterhall; steele; ],
1364401731,near[baker-berry; websterhall; steele; ],
1364401755,near[baker-berry; websterhall; wentworth; ],
1364401806,near[dartmouth_hall; wentworth; thornton; ],
1364401828,near[dartmouth_hall; wentworth; thornton; ],
1364402912,near[dartmouth_hall; wentworth; fayerweather; ],
1364403612,near[wentworth; dartmouth_hall; fayerweather; ],
1364404112,near[dartmouth_hall; wentworth; fayerweather; ],
1364405313,near[dartmouth_hall; wentworth; fayerweather; ],
1364405446,near[dartmouth_hall; wentworth; fayerweather; ],
1364405946,near[dartmouth_hall; wentworth; thornton; ],
1364405968,near[hopkins; rollins-chapel; websterhall; ],
1364405983,near[hopkins; thornton; baker-berry; ],
1364406044,near[hopkins; thornton; baker-berry; ],
1364406091,in[robinson],
1364406122,in[hopkins],
1364406512,in[hopkins],
1364407266,in[hopkins],
1364407712,in[hopkins],
1364408913,in[hopkins],
1364409126,in[hopkins],
1364409960,in[hopkins],
1364410052,in[hopkins],
1364410067,in[sanborn],
1364410112,near[sanborn; parkhurst; baker-berry; ],
1364410177,near[baker-berry; sanborn; parkhurst; ],
1364410204,near[baker-berry; kemeny; carpenterhall; ],
1364410218,near[kemeny; carpenterhall; silsby-rocky; ],
1364410310,near[kemeny; silsby-rocky; north-main; ],
1364410339,near[kemeny; north-main; ],
1364410932,in[north-main],
1364411312,in[north-main],
1364411848,in[north-main],
1364412097,in[north-main],
1364412512,in[north-main],
1364412786,in[north-main],
1364413712,in[north-main],
1364414610,in[north-main],
1364414912,in[north-main],
1364416112,in[north-main],
1364416446,in[north-main],
1364417312,in[north-main],
1364418306,in[north-main],
1364418512,in[north-main],
1364419712,in[north-main],
1364420166,in[north-main],
1364420912,in[north-main],
1364421313,in[north-main],
1364421328,in[north-main],
1364421344,in[north-main],
1364421519,near[north-main; college-street; moore; ],
1364421538,near[north-main; college-street; kemeny; ],
1364421550,in[college-street],
1364421608,near[college-street; moore; raven-house; ],
1364421624,near[moore; raven-house; north-main; ],
1364421645,near[ropeferry; north-main; burke; ],
1364421667,in[ropeferry],
1364421677,in[ropeferry],
1364421735,near[ropeferry; mclaughlin; north-main; ],
1364421747,near[cutter-north; north-main; kemeny; ],
1364421757,near[kemeny; carpenterhall; baker-berry; ],
1364421767,near[baker-berry; sanborn; parkhurst; ],
1364421789,near[parkhurst; baker-berry; robinson; ],
1364421816,in[robinson],
1364421831,near[east-wheelock; robinson; hopkins; ],
1364421866,near[east-wheelock; robinson; hopkins; ],
1364421882,near[east-wheelock; robinson; hopkins; ],
1364421901,near[east-wheelock; robinson; hopkins; ],
1364421916,near[east-wheelock; hopkins; ],
1364421932,near[batrlett; east-wheelock; hopkins; ],
1364421951,near[batrlett; east-wheelock; hopkins; ],
1364421967,in[topliff],
1364422037,in[topliff],
1364422094,in[topliff],
1364422109,in[sport-venues],
1364422242,in[sport-venues],
1364422721,in[sport-venues],
1364423312,near[sport-venues; sport-venues-press; topliff; ],
1364423826,near[sport-venues; topliff; sport-venues-press; ],
