time,location
1364493510,in[sudikoff],
1364494481,in[sudikoff],
1364494709,in[sudikoff],
1364494931,in[sudikoff],
1364495909,in[sudikoff],
1364496785,in[sudikoff],
1364497109,in[sudikoff],
1364498309,in[sudikoff],
1364498608,in[sudikoff],
1364499509,in[sudikoff],
1364500413,in[sudikoff],
1364500709,in[sudikoff],
1364501909,in[sudikoff],
1364502224,in[sudikoff],
1364503111,in[sudikoff],
1364504046,in[sudikoff],
1364504309,in[sudikoff],
1364505509,in[sudikoff],
1364505859,in[sudikoff],
1364506709,in[sudikoff],
1364507671,in[sudikoff],
1364507909,in[sudikoff],
1364509109,in[sudikoff],
1364509479,in[sudikoff],
1364510309,in[sudikoff],
1364511285,in[sudikoff],
1364511509,in[sudikoff],
1364512709,in[sudikoff],
1364513091,in[sudikoff],
1364513909,in[sudikoff],
1364514669,in[sudikoff],
1364514906,in[sudikoff],
1364515111,in[sudikoff],
1364516309,in[sudikoff],
1364516714,in[sudikoff],
1364517509,in[sudikoff],
1364518531,in[sudikoff],
1364518709,in[sudikoff],
1364519909,in[sudikoff],
1364520355,in[sudikoff],
1364521110,in[sudikoff],
1364522166,in[sudikoff],
1364522309,in[sudikoff],
1364523509,in[sudikoff],
1364523985,in[sudikoff],
1364524709,in[sudikoff],
1364525799,in[sudikoff],
1364525909,in[sudikoff],
1364527109,in[sudikoff],
1364527625,in[sudikoff],
1364528309,in[sudikoff],
1364529435,in[sudikoff],
1364529509,in[sudikoff],
1364530709,in[sudikoff],
1364531265,in[sudikoff],
1364531909,in[sudikoff],
1364533086,in[sudikoff],
1364533109,in[sudikoff],
1364534309,in[sudikoff],
1364534896,in[sudikoff],
1364535509,in[sudikoff],
1364536709,in[sudikoff],
1364537909,in[sudikoff],
1364538526,in[sudikoff],
1364539109,in[sudikoff],
1364540309,in[sudikoff],
1364540331,in[sudikoff],
1364541509,in[sudikoff],
1364542146,in[sudikoff],
1364542709,in[sudikoff],
1364543909,in[sudikoff],
1364543957,in[sudikoff],
1364545109,in[sudikoff],
1364545767,in[sudikoff],
1364546309,in[sudikoff],
1364547510,in[sudikoff],
1364547591,in[sudikoff],
1364548709,in[sudikoff],
1364549403,in[sudikoff],
1364549909,in[sudikoff],
1364551109,in[sudikoff],
1364551213,in[sudikoff],
1364552309,in[sudikoff],
1364553019,in[sudikoff],
1364553509,in[sudikoff],
1364554709,in[sudikoff],
1364554841,in[sudikoff],
1364555909,in[sudikoff],
1364556175,in[sudikoff],
1364556649,in[sudikoff],
1364557109,in[sudikoff],
1364558309,in[sudikoff],
1364558466,in[sudikoff],
1364559509,in[sudikoff],
1364560284,in[sudikoff],
1364560709,in[sudikoff],
1364561909,in[sudikoff],
1364562126,in[sudikoff],
1364563109,in[sudikoff],
1364563955,in[sudikoff],
1364564309,in[sudikoff],
1364565509,in[sudikoff],
1364565786,in[sudikoff],
1364566709,in[sudikoff],
1364567596,in[sudikoff],
1364567909,in[sudikoff],
1364569109,in[sudikoff],
1364569417,in[sudikoff],
1364570309,in[sudikoff],
1364571236,in[sudikoff],
1364571509,in[sudikoff],
1364572709,in[sudikoff],
1364573046,in[sudikoff],
1364573909,in[sudikoff],
1364574852,in[sudikoff],
1364575109,in[sudikoff],
1364576309,in[sudikoff],
1364576679,in[sudikoff],
1364577509,in[sudikoff],
1364578490,in[sudikoff],
1364578709,near[sudikoff; mclaughlin; moore; ],
1364578748,near[sudikoff; mclaughlin; moore; ],
1364578764,in[mclaughlin],
1364578788,in[mclaughlin],
1364578806,in[mclaughlin],
1364578826,in[mclaughlin],
1364578898,near[dana-library; lsb; vail; ],
1364578944,near[lsb; vail; dana-library; ],
1364578964,in[lsb],
1364579909,in[lsb],
1364580306,in[lsb],
1364581109,in[lsb],
1364582120,in[lsb],
1364582309,in[lsb],
1364583168,in[lsb],
1364583297,near[lsb; dana-library; vail; ],
1364583314,near[mclaughlin; ropeferry; burke; ],
1364583424,near[college-street; steele; mclaughlin; ],
1364583509,near[college-street; sudikoff; steele; ],
1364583940,in[sudikoff],
1364584709,in[sudikoff],
1364585747,in[sudikoff],
1364585909,in[sudikoff],
1364587109,in[sudikoff],
1364587555,in[sudikoff],
1364588309,in[sudikoff],
1364589366,in[sudikoff],
1364589509,in[sudikoff],
1364590709,in[sudikoff],
1364591226,in[sudikoff],
1364591909,in[sudikoff],
1364593057,in[sudikoff],
1364593109,in[sudikoff],
1364594309,in[sudikoff],
1364594760,near[college-street; steele; baker-berry; ],
1364594775,near[college-street; steele; baker-berry; ],
1364594792,near[baker-berry; college-street; steele; ],
1364594802,near[baker-berry; steele; college-street; ],
1364594886,near[baker-berry; websterhall; steele; ],
1364594941,near[websterhall; baker-berry; wentworth; ],
1364594956,near[dartmouth_hall; wentworth; hopkins; ],
1364594995,near[dartmouth_hall; hopkins; wentworth; ],
1364595065,near[reed; hopkins; dartmouth_hall; ],
1364595224,in[hopkins],
1364595248,near[7-lebanon; vac; isr_wireless; ],
1364595293,near[7-lebanon; vac; currier; ],
1364595309,in[7-lebanon],
1364595321,in[7-lebanon],
1364595340,in[7-lebanon],
1364595371,in[7-lebanon],
1364595437,in[7-lebanon],
1364595509,in[7-lebanon],
1364595527,in[7-lebanon],
