time,location
1364356949,in[baker-berry],
1364358119,in[baker-berry],
1364358149,in[baker-berry],
1364359349,in[baker-berry],
1364359525,in[baker-berry],
1364359554,near[baker-berry; websterhall; wentworth; ],
1364359659,near[dartmouth_hall; baker-berry; thornton; ],
1364359735,near[fayerweather; dartmouth_hall; thornton; ],
1364359926,in[fayerweather],
1364360226,near[parkhurst; sanborn; blunt_alumni_center; ],
1364360376,near[parkhurst; blunt_alumni_center; sanborn; ],
1364360409,near[butterfield; parkhurst; sanborn; ],
1364360421,near[butterfield; occum; fahey-mclane; ],
1364360458,near[butterfield; fahey-mclane; occum; ],
1364360549,in[fahey-mclane],
1364360663,in[fahey-mclane],
1364360734,in[fahey-mclane],
1364361058,in[fahey-mclane],
1364361749,in[fahey-mclane],
1364362949,in[fahey-mclane],
1364363564,in[fahey-mclane],
1364364149,in[fahey-mclane],
1364365349,in[fahey-mclane],
1364365386,in[fahey-mclane],
1364366549,in[fahey-mclane],
1364367246,in[fahey-mclane],
1364367749,in[fahey-mclane],
1364368951,in[fahey-mclane],
1364369065,in[fahey-mclane],
1364370149,in[fahey-mclane],
1364370906,in[fahey-mclane],
1364371349,in[fahey-mclane],
1364372549,in[fahey-mclane],
1364372766,in[fahey-mclane],
1364373749,in[fahey-mclane],
1364374626,in[fahey-mclane],
1364374949,in[fahey-mclane],
1364376149,in[fahey-mclane],
1364376486,in[fahey-mclane],
1364377349,in[fahey-mclane],
1364378331,in[fahey-mclane],
1364378549,in[fahey-mclane],
1364379749,in[fahey-mclane],
1364380146,in[fahey-mclane],
1364380949,in[fahey-mclane],
1364382006,in[fahey-mclane],
1364382149,in[fahey-mclane],
1364382645,in[fahey-mclane],
1364383349,in[fahey-mclane],
1364383866,in[fahey-mclane],
1364384549,in[fahey-mclane],
1364385684,in[fahey-mclane],
1364385749,in[fahey-mclane],
1364386812,in[fahey-mclane],
1364386949,in[fahey-mclane],
1364387098,in[fahey-mclane],
1364387383,in[fahey-mclane],
1364387718,in[fahey-mclane],
1364387734,in[fahey-mclane],
1364388018,in[fahey-mclane],
1364388149,in[fahey-mclane],
1364388303,in[fahey-mclane],
1364388637,in[fahey-mclane],
1364388921,in[fahey-mclane],
1364389206,in[fahey-mclane],
1364389349,in[fahey-mclane],
1364389492,in[fahey-mclane],
1364389776,in[fahey-mclane],
1364390060,in[fahey-mclane],
1364390075,in[butterfield],
1364390085,near[butterfield; baker-berry; sanborn; ],
1364390095,near[butterfield; baker-berry; parkhurst; ],
1364390105,near[butterfield; parkhurst; baker-berry; ],
1364390121,near[butterfield; sanborn; parkhurst; ],
1364390217,near[parkhurst; blunt_alumni_center; websterhall; ],
1364390275,near[baker-berry; blunt_alumni_center; wentworth; ],
1364390347,near[dartmouth_hall; thornton; baker-berry; ],
1364390435,near[fayerweather; dartmouth_hall; thornton; ],
1364390549,in[fayerweather],
1364391547,in[fayerweather],
1364391562,near[baker-berry; rollins-chapel; sanborn; ],
1364391664,near[steele; baker-berry; college-street; ],
1364391749,near[steele; college-street; mclaughlin; ],
1364391806,near[mclaughlin; burke; ],
1364391821,near[dana-library; ropeferry; mclaughlin; ],
1364391928,near[dana-library; ropeferry; vail; ],
1364391992,in[lsb],
1364392266,in[lsb],
1364392949,in[lsb],
1364394126,in[lsb],
1364394149,in[lsb],
1364395349,in[lsb],
1364395932,in[lsb],
1364396549,in[lsb],
1364396947,in[lsb],
1364397048,near[lsb; dana-library; remsen; ],
1364397068,near[dana-library; remsen; mclaughlin; ],
1364397083,in[mclaughlin],
1364397106,in[mclaughlin],
1364397122,in[mclaughlin],
1364397162,in[mclaughlin],
1364397177,near[mclaughlin; moore; college-street; ],
1364397749,in[sudikoff],
1364398949,in[sudikoff],
1364399564,in[sudikoff],
1364400149,in[sudikoff],
1364401349,in[sudikoff],
1364401373,in[sudikoff],
1364401434,near[college-street; ropeferry; sudikoff; ],
1364401470,in[college-street],
1364401486,near[kemeny; baker-berry; sudikoff; ],
1364401496,near[kemeny; college-street; steele; ],
1364401535,near[kemeny; baker-berry; college-street; ],
1364401610,near[kemeny; silsby-rocky; baker-berry; ],
1364401629,near[silsby-rocky; butterfield; occum; ],
1364402060,in[fahey-mclane],
1364402129,near[butterfield; baker-berry; parkhurst; ],
1364402218,near[parkhurst; baker-berry; blunt_alumni_center; ],
1364402307,near[massrow; robinson; 53_commons; ],
1364402326,near[robinson; hopkins; 53_commons; ],
1364402403,in[hopkins],
1364402565,in[north-main],
1364402581,near[HanoverInn; north-main; ],
1364402600,near[north-main; HanoverInn; ],
1364402616,in[north-main],
1364402632,in[north-main],
1364402808,in[north-main],
1364402824,in[north-main],
1364403054,in[north-main],
1364403070,in[7-lebanon],
1364403093,in[7-lebanon],
1364403109,in[north-main],
1364403186,in[north-main],
1364403242,in[north-main],
1364403289,in[7-lebanon],
1364403314,in[7-lebanon],
1364403516,in[7-lebanon],
1364403629,in[7-lebanon],
1364403707,in[hanoverpsych],
1364403723,in[hanoverpsych],
1364403738,in[hanoverpsych],
1364403749,in[HanoverInn],
1364403777,in[HanoverInn],
1364403792,in[east-wheelock],
1364403819,in[east-wheelock],
1364403913,in[east-wheelock],
1364403976,in[hopkins],
1364404949,in[hopkins],
1364404998,in[hopkins],
1364405054,in[hopkins],
1364405931,near[hopkins; 53_commons; robinson; ],
1364405969,near[massrow; 53_commons; robinson; ],
1364405985,near[parkhurst; massrow; fairbanks; ],
