time,location
1364356834,in[massrow],
1364357097,in[massrow],
1364357159,in[massrow],
1364357484,in[massrow],
1364357809,in[massrow],
1364358134,in[massrow],
1364358297,in[massrow],
1364358408,in[massrow],
1364358460,in[massrow],
1364358784,in[massrow],
1364359109,in[massrow],
1364359434,in[massrow],
1364359497,in[massrow],
1364359758,in[massrow],
1364360084,in[massrow],
1364360226,in[massrow],
1364360410,in[massrow],
1364360697,in[massrow],
1364360737,in[massrow],
1364361063,in[massrow],
1364361388,in[massrow],
1364361713,in[massrow],
1364361897,in[massrow],
1364362037,in[massrow],
1364362369,in[massrow],
1364362694,in[massrow],
1364363022,in[massrow],
1364363097,in[massrow],
1364363347,in[massrow],
1364363672,in[massrow],
1364363853,in[massrow],
1364363997,in[massrow],
1364364297,in[massrow],
1364364321,in[massrow],
1364364647,in[massrow],
1364364973,in[massrow],
1364365298,in[massrow],
1364365497,in[massrow],
1364365623,in[massrow],
1364365673,in[massrow],
1364365949,in[massrow],
1364366273,in[massrow],
1364366598,in[massrow],
1364366697,in[massrow],
1364366923,in[massrow],
1364367249,in[massrow],
1364367483,in[massrow],
1364367574,in[massrow],
1364367897,in[massrow],
1364368227,in[massrow],
1364368553,in[massrow],
1364368877,in[massrow],
1364369097,in[massrow],
1364369203,in[massrow],
1364369291,in[massrow],
1364369529,in[massrow],
1364369855,in[massrow],
1364370180,in[massrow],
1364370297,in[massrow],
1364370504,in[massrow],
1364370830,in[massrow],
1364371098,in[massrow],
1364371154,in[massrow],
1364371478,in[massrow],
1364371497,in[massrow],
1364371803,in[massrow],
1364372129,in[massrow],
1364372454,in[massrow],
1364372697,in[massrow],
1364372779,in[massrow],
1364372913,in[massrow],
1364373105,in[massrow],
1364373431,in[massrow],
1364373756,in[massrow],
1364373897,in[massrow],
1364374081,in[massrow],
1364374406,in[massrow],
1364374731,in[massrow],
1364375056,in[massrow],
1364375097,in[massrow],
1364375380,in[massrow],
1364375705,in[massrow],
1364376031,in[massrow],
1364376297,in[massrow],
1364376355,in[massrow],
1364376546,in[massrow],
1364376680,in[massrow],
1364377006,in[massrow],
1364377332,in[massrow],
1364377497,in[massrow],
1364377657,in[massrow],
1364377983,in[massrow],
1364378309,in[massrow],
1364378360,in[massrow],
1364378634,in[massrow],
1364378697,in[massrow],
1364378958,in[massrow],
1364379284,in[massrow],
1364379609,in[massrow],
1364379897,in[massrow],
1364379934,in[massrow],
1364379950,in[massrow],
1364380192,in[massrow],
1364380274,in[massrow],
1364380600,in[massrow],
1364380926,in[massrow],
1364381097,in[massrow],
1364381250,in[massrow],
1364381575,in[massrow],
1364381901,in[massrow],
1364382005,in[massrow],
1364382226,in[massrow],
1364382297,in[massrow],
1364382551,in[massrow],
1364382877,in[massrow],
1364383203,in[massrow],
1364383497,in[massrow],
1364383529,in[massrow],
1364383813,in[massrow],
1364383855,in[massrow],
1364384181,in[massrow],
1364384505,in[massrow],
1364384697,in[massrow],
1364384830,in[massrow],
1364385155,in[massrow],
1364385483,in[massrow],
1364385626,in[massrow],
1364385807,in[massrow],
1364385897,in[massrow],
1364386133,in[massrow],
1364386457,in[massrow],
1364386740,in[massrow],
1364387061,in[massrow],
1364387097,in[massrow],
1364387386,in[massrow],
1364387439,in[massrow],
1364387712,in[massrow],
1364388037,in[massrow],
1364388297,in[massrow],
1364388362,in[massrow],
1364388688,in[massrow],
1364389012,in[massrow],
1364389247,in[massrow],
1364389336,in[massrow],
1364389400,in[massrow],
1364389416,in[massrow],
1364389497,in[massrow],
1364389737,in[massrow],
1364390063,in[massrow],
1364390387,in[massrow],
1364390697,in[massrow],
1364390711,in[massrow],
1364390903,in[massrow],
1364390994,in[massrow],
1364391026,near[massrow; mcnutt; parkhurst; ],
1364391057,near[robinson; hopkins; massrow; ],
1364391535,in[hopkins],
1364391860,in[hopkins],
1364391897,in[hopkins],
1364392093,near[robinson; parkhurst; massrow; ],
1364392112,near[robinson; massrow; parkhurst; ],
1364392127,near[wentworth; hopkins; baker-berry; ],
1364392148,near[websterhall; baker-berry; wentworth; ],
1364392198,near[steele; websterhall; baker-berry; ],
1364392230,in[mclaughlin],
1364392266,near[mclaughlin; dana-library; college-street; ],
1364392379,near[lsb; dana-library; remsen; ],
1364392759,in[lsb],
1364392864,in[lsb],
1364393085,in[lsb],
1364393097,in[lsb],
1364393411,in[lsb],
1364393736,in[lsb],
1364394061,in[lsb],
1364394297,in[lsb],
1364394726,in[lsb],
1364394900,in[lsb],
1364395497,in[lsb],
1364396526,in[lsb],
1364396697,in[lsb],
1364396888,in[lsb],
1364396940,in[lsb],
1364396956,near[lsb; vail; dana-library; ],
1364397027,near[lsb; vail; dana-library; ],
1364397045,near[mclaughlin; ropeferry; dana-library; ],
1364397056,near[mclaughlin; ropeferry; ],
1364397071,near[ropeferry; mclaughlin; ],
1364397111,near[ropeferry; mclaughlin; north-main; ],
1364397127,in[ropeferry],
1364397234,in[ropeferry],
1364397283,in[ropeferry],
1364397294,in[north-main],
1364397314,in[north-main],
1364397421,near[kemeny; north-main; raven-house; ],
1364397455,near[college-street; raven-house; moore; ],
1364397514,near[college-street; kemeny; raven-house; ],
1364397897,in[kemeny],
1364398331,in[kemeny],
1364399097,in[kemeny],
1364400141,in[kemeny],
1364400297,in[kemeny],
1364401497,in[kemeny],
1364401986,in[kemeny],
1364402697,in[kemeny],
1364403846,in[kemeny],
1364403897,in[kemeny],
1364405097,in[kemeny],
1364405706,in[kemeny],
1364405798,in[kemeny],
1364405836,near[college-street; kemeny; sudikoff; ],
1364405866,near[college-street; raven-house; sudikoff; ],
1364405921,in[moore],
1364406297,in[moore],
1364407497,in[moore],
1364407518,in[moore],
1364408697,in[moore],
1364409366,in[moore],
1364409897,in[moore],
1364410460,in[moore],
1364410475,near[raven-house; kemeny; moore; ],
1364410543,near[raven-house; kemeny; ],
1364410558,in[college-street],
1364410604,near[baker-berry; college-street; kemeny; ],
1364410618,near[kemeny; baker-berry; silsby-rocky; ],
1364410699,in[baker-berry],
1364410757,near[baker-berry; sanborn; blunt_alumni_center; ],
1364410782,near[sanborn; blunt_alumni_center; parkhurst; ],
1364410825,near[sanborn; mcnutt; wentworth; ],
1364410841,near[parkhurst; baker-berry; mcnutt; ],
1364410879,near[robinson; hopkins; parkhurst; ],
1364410950,near[hopkins; robinson; reed; ],
1364410965,in[hopkins],
1364411097,in[hopkins],
1364411226,in[hopkins],
1364411270,in[hopkins],
1364412297,in[hopkins],
1364412953,in[hopkins],
1364413083,in[hopkins],
1364413451,near[hopkins; robinson; wentworth; ],
1364413490,near[robinson; hopkins; 53_commons; ],
1364414697,in[massrow],
1364414946,in[massrow],
1364415897,in[massrow],
1364416774,in[massrow],
1364417097,in[massrow],
1364418297,in[massrow],
1364418606,in[massrow],
1364419497,in[massrow],
1364420451,in[massrow],
1364420697,in[massrow],
1364421897,in[massrow],
1364422257,in[massrow],
1364422512,near[parkhurst; massrow; sanborn; ],
1364422567,near[parkhurst; sanborn; thornton; ],
1364422583,near[thornton; topliff; batrlett; ],
1364422650,near[topliff; thornton; batrlett; ],
1364423097,in[sport-venues],
1364424066,in[sport-venues],
1364424297,in[sport-venues],
1364424473,in[sport-venues],
1364424502,near[topliff; batrlett; sport-venues; ],
1364424523,near[hopkins; carson-tech_services; batrlett; ],
1364424575,near[hopkins; robinson; carson-tech_services; ],
1364424631,in[53_commons],
1364425284,in[53_commons],
1364425497,in[53_commons],
1364425926,in[53_commons],
1364426697,in[53_commons],
1364427398,near[53_commons; massrow; mcnutt; ],
1364427786,in[massrow],
1364427897,in[massrow],
1364429097,in[massrow],
1364429646,in[massrow],
1364430297,in[massrow],
1364431499,in[massrow],
1364432697,in[massrow],
1364433306,in[massrow],
1364433897,in[massrow],
1364435097,in[massrow],
1364435116,in[massrow],
1364436297,in[massrow],
1364436404,near[massrow; hitchcock; parkhurst; ],
1364436424,near[butterfield; fahey-mclane; parkhurst; ],
1364436448,in[butterfield],
1364436464,in[occum],
1364436489,in[occum],
1364436549,in[occum],
1364436966,in[occum],
1364437497,in[occum],
1364438697,in[occum],
1364438811,in[occum],
1364439897,in[occum],
1364440626,in[occum],
1364441097,in[occum],
1364442297,in[occum],
1364442483,near[presidents_house; occum; ],
1364442600,near[occum; presidents_house; ],
1364443164,in[occum],
1364443220,near[parkhurst; massrow; butterfield; ],
1364443252,near[parkhurst; massrow; baker-berry; ],
1364443497,in[massrow],
1364444346,in[massrow],
1364444697,in[massrow],
1364445897,in[massrow],
1364446206,in[massrow],
1364447097,in[massrow],
1364448057,in[massrow],
1364448297,in[massrow],
1364449497,in[massrow],
