time,location
1364384540,in[east-wheelock],
1364384555,in[east-wheelock],
1364384579,in[east-wheelock],
1364384641,in[east-wheelock],
1364384659,in[east-wheelock],
1364384908,in[sport-venues-press],
1364384927,in[sport-venues-press],
1364384940,near[sport-venues-press; Mckenzie; ],
1364384950,in[topliff],
1364385008,in[topliff],
1364385039,near[fayerweather; sphinx; topliff; ],
1364385063,near[wentworth; rollins-chapel; fayerweather; ],
1364385128,near[wentworth; rollins-chapel; fayerweather; ],
1364385150,near[wentworth; websterhall; rollins-chapel; ],
1364385284,near[wentworth; baker-berry; college-street; ],
1364385354,in[baker-berry],
1364385364,near[baker-berry; college-street; kemeny; ],
1364385374,in[baker-berry],
1364385384,in[baker-berry],
1364385394,near[baker-berry; carson-tech_services; ],
1364385404,near[baker-berry; carson-tech_services; ],
1364385414,near[carson-tech_services; baker-berry; ],
1364385424,near[baker-berry; carson-tech_services; ],
1364385434,near[baker-berry; carson-tech_services; ],
1364385444,near[baker-berry; carson-tech_services; ],
1364385454,in[baker-berry],
1364385464,near[baker-berry; carson-tech_services; ],
1364385474,near[carson-tech_services; baker-berry; ],
1364385484,near[baker-berry; carson-tech_services; ],
1364385494,in[carson-tech_services],
1364385504,in[carson-tech_services],
1364385521,near[carson-tech_services; baker-berry; ],
1364385545,near[carson-tech_services; baker-berry; carpenterhall; ],
1364385763,in[baker-berry],
1364385856,in[baker-berry],
1364385868,in[baker-berry],
1364385934,in[baker-berry],
1364385949,near[steele; college-street; ],
1364385978,near[steele; college-street; ],
1364385988,near[sudikoff; steele; ],
1364386025,near[sudikoff; college-street; ],
1364386039,in[sudikoff],
1364386332,in[sudikoff],
1364386369,in[sudikoff],
1364386386,in[sudikoff],
1364386945,in[sudikoff],
1364386963,in[sudikoff],
1364387886,in[sudikoff],
1364388163,in[sudikoff],
1364389363,in[sudikoff],
1364389746,in[sudikoff],
1364390563,in[sudikoff],
1364390854,in[sudikoff],
1364391559,in[sudikoff],
1364391763,in[sudikoff],
1364392541,near[mclaughlin; sudikoff; moore; ],
1364392562,in[mclaughlin],
1364392601,in[mclaughlin],
1364392616,in[mclaughlin],
1364392647,in[mclaughlin],
1364392663,in[dana-library],
1364392681,in[dana-library],
1364392764,in[lsb],
1364392841,in[lsb],
1364392963,in[lsb],
1364393210,in[lsb],
1364393766,in[lsb],
1364394163,in[lsb],
1364394889,in[lsb],
1364395363,in[lsb],
1364395626,in[lsb],
1364396563,in[lsb],
1364397376,in[lsb],
1364397405,in[lsb],
1364397415,near[lsb; dana-library; vail; ],
1364397425,in[lsb],
1364397435,near[lsb; dana-library; vail; ],
1364397445,near[lsb; dana-library; remsen; ],
1364397455,near[dana-library; lsb; vail; ],
1364397465,near[dana-library; vail; lsb; ],
1364397475,near[dana-library; remsen; lsb; ],
1364397485,near[dana-library; remsen; vail; ],
1364397495,in[dana-library],
1364397505,in[dana-library],
1364397515,near[dana-library; mclaughlin; lsb; ],
1364397525,near[dana-library; mclaughlin; remsen; ],
1364397535,near[dana-library; mclaughlin; remsen; ],
1364397545,near[dana-library; mclaughlin; ],
1364397555,near[mclaughlin; dana-library; ropeferry; ],
1364397565,in[mclaughlin],
1364397575,in[mclaughlin],
1364397585,near[mclaughlin; burke; dana-library; ],
1364397595,in[mclaughlin],
1364397605,in[mclaughlin],
1364397617,in[mclaughlin],
1364397627,in[mclaughlin],
1364397637,near[mclaughlin; burke; college-street; ],
1364397647,near[burke; mclaughlin; college-street; ],
1364397657,near[burke; college-street; moore; ],
1364397667,near[burke; steele; college-street; ],
1364397677,near[college-street; burke; steele; ],
1364397687,near[steele; college-street; burke; ],
1364397697,near[college-street; burke; moore; ],
1364397763,near[college-street; burke; steele; ],
1364397814,near[college-street; burke; steele; ],
1364397829,near[steele; college-street; baker-berry; ],
