time,location
1364406178,in[sudikoff],
1364407377,in[sudikoff],
1364408046,in[sudikoff],
1364408577,in[sudikoff],
1364494535,in[sudikoff],
1364495404,in[sudikoff],
1364495735,in[sudikoff],
1364495787,in[sudikoff],
1364496186,in[sudikoff],
1364496935,in[sudikoff],
1364498134,in[sudikoff],
1364498144,in[sudikoff],
1364498813,in[sudikoff],
1364498830,near[college-street; baker-berry; kemeny; ],
1364498842,near[kemeny; baker-berry; steele; ],
1364498864,near[kemeny; silsby-rocky; baker-berry; ],
1364498895,near[kemeny; silsby-rocky; baker-berry; ],
1364498931,near[kemeny; silsby-rocky; baker-berry; ],
1364498971,near[kemeny; silsby-rocky; blunt_alumni_center; ],
1364498988,near[silsby-rocky; robinson; baker-berry; ],
1364499068,in[hopkins],
1364499081,in[hopkins],
1364499333,in[hopkins],
1364500533,in[hopkins],
1364500573,in[hopkins],
1364500688,in[hopkins],
1364501199,in[robinson],
1364501211,in[robinson],
1364501232,in[robinson],
1364501339,in[robinson],
1364501356,near[parkhurst; blunt_alumni_center; robinson; ],
1364501380,in[parkhurst],
1364501397,near[parkhurst; sanborn; baker-berry; ],
1364501636,near[blunt_alumni_center; east-wheelock; hopkins; ],
1364501653,near[HanoverInn; east-wheelock; hopkins; ],
1364501715,near[HanoverInn; east-wheelock; hopkins; ],
1364501732,in[HanoverInn],
1364501745,in[north-main],
1364501796,near[north-main; 7-lebanon; ],
1364501816,near[north-main; 7-lebanon; ],
1364501833,in[north-main],
1364501860,in[north-main],
1364501943,in[north-main],
1364501960,in[north-main],
1364502542,in[north-main],
1364502935,in[north-main],
1364504135,in[north-main],
1364505224,in[north-main],
1364505335,in[north-main],
1364505503,in[north-main],
1364505520,in[north-main],
1364505577,in[north-main],
1364505594,in[hanoverpsych],
1364505607,in[HanoverInn],
1364505639,near[HanoverInn; hanoverpsych; robinson; ],
1364505656,near[robinson; parkhurst; HanoverInn; ],
1364505669,near[parkhurst; sanborn; mcnutt; ],
1364505699,near[parkhurst; sanborn; mcnutt; ],
1364505716,near[baker-berry; sanborn; parkhurst; ],
1364505736,near[baker-berry; carpenterhall; sanborn; ],
1364505772,near[baker-berry; carpenterhall; silsby-rocky; ],
1364505793,near[kemeny; baker-berry; carpenterhall; ],
1364505806,in[baker-berry],
1364506535,in[baker-berry],
1364507725,in[baker-berry],
1364508935,in[baker-berry],
1364509689,in[baker-berry],
