id,device,timestamp,MESSAGES_address,MESSAGES_body,MESSAGES_date,MESSAGES_locked,MESSAGES_person,MESSAGES_protocol,MESSAGES_read,MESSAGES_reply_path_present,MESSAGES_status,MESSAGES_subject,MESSAGES_thread_id,MESSAGES_type
36d0b0bf-bddf-41d0-9c28-0483c83431a6-17,0dba5c0f-56b9-4b77-9f55-820863aabc18,1364102333,,,,,,,,,,,,
4155663a-bc85-4d02-bb06-bcd6a62beaec-456,0dba5c0f-56b9-4b77-9f55-820863aabc18,1364105933,,,,,,,,,,,,
de6df005-6794-4598-93cb-9a83a3097500-78,0dba5c0f-56b9-4b77-9f55-820863aabc18,1364109533,,,,,,,,,,,,
d4f90117-1595-4e21-b2a0-0abc373cb6b8-35,0dba5c0f-56b9-4b77-9f55-820863aabc18,1364113133,,,,,,,,,,,,
1724f7ea-5c0d-429b-8cf8-f130ac6aa09e-36,0dba5c0f-56b9-4b77-9f55-820863aabc18,1364116733,,,,,,,,,,,,
6aa7fb46-a3c8-4e75-b054-941b34796a99-36,0dba5c0f-56b9-4b77-9f55-820863aabc18,1364120333,,,,,,,,,,,,
152bf661-3ddd-47d8-ad2a-5ddaab6f4e36-36,0dba5c0f-56b9-4b77-9f55-820863aabc18,1364123933,,,,,,,,,,,,
5c23dcc4-4996-400e-9593-3807a9393e48-35,0dba5c0f-56b9-4b77-9f55-820863aabc18,1364127533,,,,,,,,,,,,
fc1f4f02-b865-40e8-8d68-7cdce1a6a2ac-36,0dba5c0f-56b9-4b77-9f55-820863aabc18,1364131133,,,,,,,,,,,,
150e4ac9-1628-4ffa-9f09-39d6cd8e4d25-36,0dba5c0f-56b9-4b77-9f55-820863aabc18,1364134733,,,,,,,,,,,,
8e892bb7-eb9b-484f-836f-4dcfd2b0d53f-36,0dba5c0f-56b9-4b77-9f55-820863aabc18,1364138333,,,,,,,,,,,,
55810af2-5f9d-46d4-87d4-93dfdb0b3660-36,0dba5c0f-56b9-4b77-9f55-820863aabc18,1364141933,,,,,,,,,,,,
6840cb24-a915-4d82-a514-7b06320e582a-36,0dba5c0f-56b9-4b77-9f55-820863aabc18,1364145533,,,,,,,,,,,,
ea949f24-54f8-4ec4-beac-9488cc390283-35,0dba5c0f-56b9-4b77-9f55-820863aabc18,1364149133,,,,,,,,,,,,
196118af-e372-4ea2-a18c-c7c67b39f485-35,0dba5c0f-56b9-4b77-9f55-820863aabc18,1364152733,,,,,,,,,,,,
988dc791-8374-46b1-bc72-df68688f91ef-45,0dba5c0f-56b9-4b77-9f55-820863aabc18,1364156333,,,,,,,,,,,,
c71c7162-612a-4db1-9b38-259b7a14d471-35,0dba5c0f-56b9-4b77-9f55-820863aabc18,1364159933,,,,,,,,,,,,
4ec47296-517d-403e-8eac-9f346d09fe80-65,0dba5c0f-56b9-4b77-9f55-820863aabc18,1364163533,,,,,,,,,,,,
423cf249-3374-4a4e-9043-2d9c55bc023b-52,0dba5c0f-56b9-4b77-9f55-820863aabc18,1364167133,,,,,,,,,,,,
ea2fdea9-5272-420c-a253-92b6ff0161af-61,0dba5c0f-56b9-4b77-9f55-820863aabc18,1364246333,,,,,,,,,,,,
abd966d6-3969-4fa6-9109-dd6c1162127c-46,0dba5c0f-56b9-4b77-9f55-820863aabc18,1364242733,,,,,,,,,,,,
d0a3acde-9dfa-46d0-894d-5abec16250f6-51,0dba5c0f-56b9-4b77-9f55-820863aabc18,1364181533,,,,,,,,,,,,
2ea20911-ae52-4874-adaa-e67269904a48-70,0dba5c0f-56b9-4b77-9f55-820863aabc18,1364206733,,,,,,,,,,,,
b9259acd-9323-42d9-aa02-e6798b6cb9da-47,0dba5c0f-56b9-4b77-9f55-820863aabc18,1364213933,,,,,,,,,,,,
35e3a4cc-ffea-4741-8971-40b66df8ea23-68,0dba5c0f-56b9-4b77-9f55-820863aabc18,1364192333,,,,,,,,,,,,
4a35d639-71d7-4a78-a961-eb400644d338-148,0dba5c0f-56b9-4b77-9f55-820863aabc18,1364210333,,,,,,,,,,,,
fe2fca32-e038-4765-80ff-4c04f7cfe59c-54,0dba5c0f-56b9-4b77-9f55-820863aabc18,1364174333,,,,,,,,,,,,
ced4f81b-864d-48c2-8745-18bfb5eccafe-67,0dba5c0f-56b9-4b77-9f55-820863aabc18,1364249933,,,,,,,,,,,,
18b4c2ca-5f5e-4b6e-8b55-943b6cf83b62-54,0dba5c0f-56b9-4b77-9f55-820863aabc18,1364217533,,,,,,,,,,,,
3df50483-7ff3-46c6-89e5-e989e8725646-53,0dba5c0f-56b9-4b77-9f55-820863aabc18,1364231933,,,,,,,,,,,,
61b9a510-fd44-4ed7-af9d-46c679f1b9cb-58,0dba5c0f-56b9-4b77-9f55-820863aabc18,1364203133,,,,,,,,,,,,
1326b9f7-3d7d-48d4-b7b7-fd4b1a211362-70,0dba5c0f-56b9-4b77-9f55-820863aabc18,1364199533,,,,,,,,,,,,
fe24beb9-527f-4937-b967-5591ec542742-55,0dba5c0f-56b9-4b77-9f55-820863aabc18,1364170733,,,,,,,,,,,,
4882f91c-1cf7-4889-b28d-383b572cb99e-52,0dba5c0f-56b9-4b77-9f55-820863aabc18,1364188733,,,,,,,,,,,,
f9fe7c9e-a1b1-40a0-9f1d-9a1f65878cb5-75,0dba5c0f-56b9-4b77-9f55-820863aabc18,1364239133,,,,,,,,,,,,
c5c280d8-7899-4b69-bd31-7ebb5b93d078-44,0dba5c0f-56b9-4b77-9f55-820863aabc18,1364185133,,,,,,,,,,,,
df72fe4c-7fd4-44b2-ac15-af9f72c1b843-66,0dba5c0f-56b9-4b77-9f55-820863aabc18,1364221133,,,,,,,,,,,,
68880e9e-3eb2-49d8-86c3-68d59a250a64-52,0dba5c0f-56b9-4b77-9f55-820863aabc18,1364235533,,,,,,,,,,,,
c4cc4f5f-d306-4e4d-8cf3-de2397559cfc-54,0dba5c0f-56b9-4b77-9f55-820863aabc18,1364228333,,,,,,,,,,,,
77a00954-545b-4049-8d21-b3a9fd9b0511-59,0dba5c0f-56b9-4b77-9f55-820863aabc18,1364195933,,,,,,,,,,,,
87490c9e-22dc-4c9e-a46d-4d0e3e63011d-55,0dba5c0f-56b9-4b77-9f55-820863aabc18,1364224733,,,,,,,,,,,,
faf05980-a16e-4f1c-bed7-76b4d732f6e2-63,0dba5c0f-56b9-4b77-9f55-820863aabc18,1364177933,,,,,,,,,,,,
420b072b-39e7-4622-bbe3-77ca6edf9b84-56,0dba5c0f-56b9-4b77-9f55-820863aabc18,1364253533,,,,,,,,,,,,
e17c6349-126d-4b1c-8a8a-5443f515ce72-70,0dba5c0f-56b9-4b77-9f55-820863aabc18,1364257133,,,,,,,,,,,,
900361f6-c2c4-44a2-a422-5da5832eedef-47,0dba5c0f-56b9-4b77-9f55-820863aabc18,1364260733,,,,,,,,,,,,
3cc8fb91-1d3c-4271-b25c-e7e885e8232a-61,0dba5c0f-56b9-4b77-9f55-820863aabc18,1364264333,,,,,,,,,,,,
e7f27f69-4057-4983-948b-0c05306abf03-70,0dba5c0f-56b9-4b77-9f55-820863aabc18,1364267933,,,,,,,,,,,,
b68554e0-67c4-4bda-8b1d-d6848670045e-46,0dba5c0f-56b9-4b77-9f55-820863aabc18,1364271533,,,,,,,,,,,,
8cfa808e-a6ef-4539-902a-75e8e9359fbf-71,0dba5c0f-56b9-4b77-9f55-820863aabc18,1364275133,,,,,,,,,,,,
e71abbf8-f204-4501-9319-aad71a1976fe-70,0dba5c0f-56b9-4b77-9f55-820863aabc18,1364278733,,,,,,,,,,,,
83fa55a4-5582-4fc7-bceb-650a14478732-58,0dba5c0f-56b9-4b77-9f55-820863aabc18,1364282333,,,,,,,,,,,,
7f2a234a-4e75-4672-b083-3ae1d8bb5306-74,0dba5c0f-56b9-4b77-9f55-820863aabc18,1364285933,,,,,,,,,,,,
4c4eff83-304a-49ce-a793-ab35fc36bad0-36,0dba5c0f-56b9-4b77-9f55-820863aabc18,1364289533,,,,,,,,,,,,
43c8d72b-4205-423f-ab37-9116684ec9a2-74,0dba5c0f-56b9-4b77-9f55-820863aabc18,1364293133,,,,,,,,,,,,
d4cd7979-74ee-480b-80dd-ae86489ffc97-76,0dba5c0f-56b9-4b77-9f55-820863aabc18,1364296733,,,,,,,,,,,,
6d1c7484-d373-48d1-b82e-6d1f85203731-48,0dba5c0f-56b9-4b77-9f55-820863aabc18,1364300333,,,,,,,,,,,,
8286965f-1841-4b0f-b6b0-187e1ffbdae6-75,0dba5c0f-56b9-4b77-9f55-820863aabc18,1364303933,,,,,,,,,,,,
9fac99d2-aa13-4ab0-a5c8-febca77eb358-27,d8ab31d7-3bf8-45db-bb3a-00f5c5a57efd,1364341264,"{""ONE_WAY_HASH"":""796aa53fef72cc50f95ae486891d0647dfca28d5""}","{""ONE_WAY_HASH"":""5cb232595e96b4588485bfe66c0351474fbd67cb""}",1364341264038,False,"{""ONE_WAY_HASH"":""3cc5149977a9d4beaf5387b67b4d30c41fdf32e0""}",0,True,False,-1,,2,1
9fac99d2-aa13-4ab0-a5c8-febca77eb358-27,d8ab31d7-3bf8-45db-bb3a-00f5c5a57efd,1364341264,"{""ONE_WAY_HASH"":""511318acb98ce77a71acdb15040dfe732257440e""}","{""ONE_WAY_HASH"":""f426edabe411f7d7ce2123762e492914c4c23181""}",1364339851535,False,,0,True,False,-1,,2,2
9fac99d2-aa13-4ab0-a5c8-febca77eb358-27,d8ab31d7-3bf8-45db-bb3a-00f5c5a57efd,1364341264,"{""ONE_WAY_HASH"":""796aa53fef72cc50f95ae486891d0647dfca28d5""}","{""ONE_WAY_HASH"":""16991b834cb11c1e7fe3b884c42aebda50efba4""}",1364336120644,False,"{""ONE_WAY_HASH"":""3cc5149977a9d4beaf5387b67b4d30c41fdf32e0""}",0,True,False,-1,,2,1
9fac99d2-aa13-4ab0-a5c8-febca77eb358-27,d8ab31d7-3bf8-45db-bb3a-00f5c5a57efd,1364341264,"{""ONE_WAY_HASH"":""796aa53fef72cc50f95ae486891d0647dfca28d5""}","{""ONE_WAY_HASH"":""67144adca105a240fd706c97bebe52b837a8c415""}",1364334740007,False,"{""ONE_WAY_HASH"":""3cc5149977a9d4beaf5387b67b4d30c41fdf32e0""}",0,True,False,-1,,2,1
9fac99d2-aa13-4ab0-a5c8-febca77eb358-27,d8ab31d7-3bf8-45db-bb3a-00f5c5a57efd,1364341264,"{""ONE_WAY_HASH"":""9be613473e7d6ae3c92417b35ba1b38d084a316a""}","{""ONE_WAY_HASH"":""63d57a9a8abf0b357d805b9eb147f3e6014eda77""}",1364273873900,False,"{""ONE_WAY_HASH"":""fc8d9e6e58db7ca861d6096d684bd0169ffd01cf""}",0,True,False,-1,,6,1
9fac99d2-aa13-4ab0-a5c8-febca77eb358-27,d8ab31d7-3bf8-45db-bb3a-00f5c5a57efd,1364341264,"{""ONE_WAY_HASH"":""9be613473e7d6ae3c92417b35ba1b38d084a316a""}","{""ONE_WAY_HASH"":""4feaf2294d750446d3f8e89ef6f6eb5a82facfe3""}",1364273871582,False,"{""ONE_WAY_HASH"":""fc8d9e6e58db7ca861d6096d684bd0169ffd01cf""}",0,True,False,-1,,6,1
9fac99d2-aa13-4ab0-a5c8-febca77eb358-27,d8ab31d7-3bf8-45db-bb3a-00f5c5a57efd,1364341264,"{""ONE_WAY_HASH"":""fe668db95f340601545f65606a872ac2391f2bc5""}","{""ONE_WAY_HASH"":""8e03deecd1c39df392a506a6a20ed5e4cfddd116""}",1364273766443,False,,0,True,False,-1,,6,2
9fac99d2-aa13-4ab0-a5c8-febca77eb358-27,d8ab31d7-3bf8-45db-bb3a-00f5c5a57efd,1364341264,"{""ONE_WAY_HASH"":""9be613473e7d6ae3c92417b35ba1b38d084a316a""}","{""ONE_WAY_HASH"":""455ba4da896913c7888530b5fd813400ca94226b""}",1364273703054,False,"{""ONE_WAY_HASH"":""fc8d9e6e58db7ca861d6096d684bd0169ffd01cf""}",0,True,False,-1,,6,1
9fac99d2-aa13-4ab0-a5c8-febca77eb358-27,d8ab31d7-3bf8-45db-bb3a-00f5c5a57efd,1364341264,"{""ONE_WAY_HASH"":""f5c67666d5300b6ef077a6cbbd292b52d364f489""}","{""ONE_WAY_HASH"":""abdfc3d8ab7e1178129d51f8effb4b35ea0da40d""}",1364258629193,False,,0,True,False,-1,,20,2
9fac99d2-aa13-4ab0-a5c8-febca77eb358-27,d8ab31d7-3bf8-45db-bb3a-00f5c5a57efd,1364341264,"{""ONE_WAY_HASH"":""e39f6c7c7f8d61389e9f169b20cd49476d8303b9""}","{""ONE_WAY_HASH"":""5a20f557207c6eef20e8305f47570497cc453320""}",1364258607944,False,"{""ONE_WAY_HASH"":""1625434cebb5e5c4cf7cac668ab24444f9ec05b7""}",0,True,False,-1,,20,1
9fac99d2-aa13-4ab0-a5c8-febca77eb358-27,d8ab31d7-3bf8-45db-bb3a-00f5c5a57efd,1364341264,"{""ONE_WAY_HASH"":""f5c67666d5300b6ef077a6cbbd292b52d364f489""}","{""ONE_WAY_HASH"":""57e0863467a736214188f666ea99b76866099a69""}",1364258547775,False,,0,True,False,-1,,20,2
9fac99d2-aa13-4ab0-a5c8-febca77eb358-27,d8ab31d7-3bf8-45db-bb3a-00f5c5a57efd,1364341264,"{""ONE_WAY_HASH"":""e39f6c7c7f8d61389e9f169b20cd49476d8303b9""}","{""ONE_WAY_HASH"":""60a4eec2415ee55d6638476370b4930e67867d7a""}",1364258491442,False,"{""ONE_WAY_HASH"":""1625434cebb5e5c4cf7cac668ab24444f9ec05b7""}",0,True,False,-1,,20,1
9fac99d2-aa13-4ab0-a5c8-febca77eb358-27,d8ab31d7-3bf8-45db-bb3a-00f5c5a57efd,1364341264,"{""ONE_WAY_HASH"":""f5c67666d5300b6ef077a6cbbd292b52d364f489""}","{""ONE_WAY_HASH"":""2af628a281b05382ef2a8809408adc15f9822377""}",1364254859405,False,,0,True,False,-1,,20,2
