id,device,timestamp
9a4748aa-dc7a-4901-8ca4-78cfe541348b-20,c1a5568a-5128-4edf-950b-ae4609e9cac4,1364130554
6d750688-0e81-47da-9c77-a0bd0c4ac8fa-18,c1a5568a-5128-4edf-950b-ae4609e9cac4,1364116154
39eeda81-ae05-454b-8536-b9eb68a4be65-19,c1a5568a-5128-4edf-950b-ae4609e9cac4,1364119754
b5601d74-04cb-4914-8585-5ea06f66bf70-18,c1a5568a-5128-4edf-950b-ae4609e9cac4,1364112554
2449ae54-4f49-4980-ba2a-72e4bbae5924-20,c1a5568a-5128-4edf-950b-ae4609e9cac4,1364137754
a364b998-da10-4889-81bc-bfedd91fcea5-17,c1a5568a-5128-4edf-950b-ae4609e9cac4,1364108954
6085b3aa-c84a-4777-b1ca-d4c3cdc43596-31,c1a5568a-5128-4edf-950b-ae4609e9cac4,1364126954
52b08dc0-415c-426a-97fa-ec46ccd985f0-18,c1a5568a-5128-4edf-950b-ae4609e9cac4,1364141354
594188b8-c921-4db3-9dee-9fb1ed4286cf-18,c1a5568a-5128-4edf-950b-ae4609e9cac4,1364123354
e7cef2bf-bffb-4f2b-84d1-ace9fcff1381-19,c1a5568a-5128-4edf-950b-ae4609e9cac4,1364134154
0a8a9cfc-7384-4460-8677-c1300d0afc45-516,c1a5568a-5128-4edf-950b-ae4609e9cac4,1364105354
1f837c4b-182c-48ab-a7c7-4d1d224d715d-17,c1a5568a-5128-4edf-950b-ae4609e9cac4,1364101754
092622a7-f0e5-4346-af37-70954fa9f0fc-18,c1a5568a-5128-4edf-950b-ae4609e9cac4,1364144954
b1841770-7e69-4eef-81ec-d6a3ff112dcc-19,c1a5568a-5128-4edf-950b-ae4609e9cac4,1364148554
630658c3-5709-4aa2-913e-77cebec48afa-19,c1a5568a-5128-4edf-950b-ae4609e9cac4,1364152154
7a09c0a4-ba7e-4d41-8c44-cb5f14255231-19,c1a5568a-5128-4edf-950b-ae4609e9cac4,1364155754
3a3b1841-c0f9-4b8c-ac4b-12e4fea8efc8-20,c1a5568a-5128-4edf-950b-ae4609e9cac4,1364159354
8c312fee-208c-44fb-b2ce-895aa19d4f36-19,c1a5568a-5128-4edf-950b-ae4609e9cac4,1364162954
663ce12c-6d82-44fe-ba58-6a93cdeb8c86-20,c1a5568a-5128-4edf-950b-ae4609e9cac4,1364166554
d61a94d6-acda-4d78-aa73-4093892c3eb2-18,c1a5568a-5128-4edf-950b-ae4609e9cac4,1364170154
be51f04c-859a-48a2-a000-90f6617261bd-18,c1a5568a-5128-4edf-950b-ae4609e9cac4,1364173754
0e7ed988-e48d-4504-a17c-f95b83fab01c-19,c1a5568a-5128-4edf-950b-ae4609e9cac4,1364177354
df47241a-3f00-4d9b-a7d5-ec68cb58e311-34,c1a5568a-5128-4edf-950b-ae4609e9cac4,1364180954
49a34115-1a9a-4b7d-8e8f-91114641da3d-18,c1a5568a-5128-4edf-950b-ae4609e9cac4,1364184554
1559a3bc-facc-4128-8711-52ecfe16a7a3-20,c1a5568a-5128-4edf-950b-ae4609e9cac4,1364188154
731ddc23-8886-4b1f-9c38-6bf10491f9d8-18,c1a5568a-5128-4edf-950b-ae4609e9cac4,1364191754
704810d8-c07f-4df6-a57c-e34e31ba5645-19,c1a5568a-5128-4edf-950b-ae4609e9cac4,1364195354
058ce1c2-926d-429a-ac37-69158ec7bcf3-18,c1a5568a-5128-4edf-950b-ae4609e9cac4,1364198954
71322c74-4540-40dd-be07-d8332819c4d6-19,c1a5568a-5128-4edf-950b-ae4609e9cac4,1364202554
c5ffc807-a5d7-47ad-af9c-23a1abadcc70-19,c1a5568a-5128-4edf-950b-ae4609e9cac4,1364206154
0b93a841-15d5-4184-b2db-3fbd9b02044d-20,c1a5568a-5128-4edf-950b-ae4609e9cac4,1364209754
16603731-0838-41ad-9b02-157e2e98da7a-19,c1a5568a-5128-4edf-950b-ae4609e9cac4,1364213354
b84c94ab-77fd-4f17-bfe1-3d2399911058-17,c1a5568a-5128-4edf-950b-ae4609e9cac4,1364216954
084c5ddf-5c1e-41c2-93c5-909e2d8a7ba2-19,c1a5568a-5128-4edf-950b-ae4609e9cac4,1364220554
b5d8c335-e494-481f-ae21-1e5f57f45f2b-18,c1a5568a-5128-4edf-950b-ae4609e9cac4,1364224154
653f0fe9-be3a-49a4-b6f8-054ba5ddec0d-20,c1a5568a-5128-4edf-950b-ae4609e9cac4,1364227754
14d4c8fb-47e3-461b-80a9-dcce40314505-19,c1a5568a-5128-4edf-950b-ae4609e9cac4,1364231354
