id,device,timestamp,MESSAGES_address,MESSAGES_body,MESSAGES_date,MESSAGES_locked,MESSAGES_person,MESSAGES_protocol,MESSAGES_read,MESSAGES_reply_path_present,MESSAGES_status,MESSAGES_subject,MESSAGES_thread_id,MESSAGES_type
bba11330-6b99-4aea-964c-6b564ee48989-18,f34c7fa4-7de7-4772-ad10-839b9d926e30,1364101239,,,,,,,,,,,,
5f25e52b-89aa-4c61-981d-cbe89ec4e962-96,f34c7fa4-7de7-4772-ad10-839b9d926e30,1364097639,,,,,,,,,,,,
2de5491d-68bc-45ea-87f9-63e19e9253a6-19,f34c7fa4-7de7-4772-ad10-839b9d926e30,1364094039,,,,,,,,,,,,
bdbdef25-fc21-4aec-b3b5-3527b4e73392-32,f34c7fa4-7de7-4772-ad10-839b9d926e30,1364104839,,,,,,,,,,,,
11a28498-b2f5-462a-aa08-856ef5d540b6-66,f34c7fa4-7de7-4772-ad10-839b9d926e30,1364108439,,,,,,,,,,,,
7b07298e-68b4-4bf3-9d41-82abccb8a959-35,f34c7fa4-7de7-4772-ad10-839b9d926e30,1364112039,,,,,,,,,,,,
ceb745ac-a433-4a3d-bc91-ed9ffd41d706-33,f34c7fa4-7de7-4772-ad10-839b9d926e30,1364115639,,,,,,,,,,,,
4ce4af22-53d7-4592-8d5d-6dfd476d6b52-35,f34c7fa4-7de7-4772-ad10-839b9d926e30,1364119239,,,,,,,,,,,,
41abe220-4644-4aea-976e-7f9f2a73a5e8-35,f34c7fa4-7de7-4772-ad10-839b9d926e30,1364122839,,,,,,,,,,,,
06b89b34-dfae-44bf-a655-4342051478ab-36,f34c7fa4-7de7-4772-ad10-839b9d926e30,1364126439,,,,,,,,,,,,
2bc2e734-c473-42fe-9766-92e4244ae1e5-34,f34c7fa4-7de7-4772-ad10-839b9d926e30,1364130039,,,,,,,,,,,,
0fd98676-d96a-4285-89fb-9c33c512c93e-34,f34c7fa4-7de7-4772-ad10-839b9d926e30,1364133639,,,,,,,,,,,,
58346145-4de3-430c-a9be-2da506915861-33,f34c7fa4-7de7-4772-ad10-839b9d926e30,1364137239,,,,,,,,,,,,
d0062a39-4e06-454d-a046-af19b1fa2f5d-33,f34c7fa4-7de7-4772-ad10-839b9d926e30,1364140839,,,,,,,,,,,,
6ea965ca-5d7b-43bd-a5d6-60e3a098e9c2-34,f34c7fa4-7de7-4772-ad10-839b9d926e30,1364144439,,,,,,,,,,,,
350c6c94-cf92-4e88-9d59-a321914aa727-36,f34c7fa4-7de7-4772-ad10-839b9d926e30,1364148039,,,,,,,,,,,,
635e56f0-a5ec-4180-9137-2827d48cf469-41,f34c7fa4-7de7-4772-ad10-839b9d926e30,1364151639,,,,,,,,,,,,
327deb48-df9c-4614-8a09-c94110590e19-41,f34c7fa4-7de7-4772-ad10-839b9d926e30,1364155239,,,,,,,,,,,,
1763f0b8-ca12-462e-8e75-3f0292559616-45,f34c7fa4-7de7-4772-ad10-839b9d926e30,1364158839,,,,,,,,,,,,
bdaed003-75f0-4b78-b3c4-80a9ca6fc735-45,f34c7fa4-7de7-4772-ad10-839b9d926e30,1364162439,,,,,,,,,,,,
356356d7-860f-4b3a-b361-ac2a62f1bafd-41,f34c7fa4-7de7-4772-ad10-839b9d926e30,1364166039,,,,,,,,,,,,
1d6d2981-a7d1-4857-906f-370828c51ef8-52,f34c7fa4-7de7-4772-ad10-839b9d926e30,1364169639,,,,,,,,,,,,
3218318c-1de4-4d58-8602-8dcef308873c-43,f34c7fa4-7de7-4772-ad10-839b9d926e30,1364173239,,,,,,,,,,,,
7f04521b-de61-4849-95e4-ffdd1666c9b5-47,f34c7fa4-7de7-4772-ad10-839b9d926e30,1364176839,,,,,,,,,,,,
bbc2146e-8194-412f-9de7-73b57742a2cc-44,f34c7fa4-7de7-4772-ad10-839b9d926e30,1364180439,,,,,,,,,,,,
01da44a0-e6f2-46b1-b799-6f533968ae96-48,f34c7fa4-7de7-4772-ad10-839b9d926e30,1364184039,,,,,,,,,,,,
edabf311-5330-4a46-9346-1b271624cef7-34,f34c7fa4-7de7-4772-ad10-839b9d926e30,1364187639,,,,,,,,,,,,
ffa9968e-bf0b-44a7-8633-de1d7fea0c57-34,f34c7fa4-7de7-4772-ad10-839b9d926e30,1364191239,,,,,,,,,,,,
04e5f4ef-28b7-4bd5-ac1e-73fc5491ec67-33,f34c7fa4-7de7-4772-ad10-839b9d926e30,1364194839,,,,,,,,,,,,
c6aabb64-27f5-493b-a88c-55ffaee43661-33,f34c7fa4-7de7-4772-ad10-839b9d926e30,1364198439,,,,,,,,,,,,
b7454a68-a024-4184-8445-f45abd964662-35,f34c7fa4-7de7-4772-ad10-839b9d926e30,1364202039,,,,,,,,,,,,
cfea724a-2863-423f-82ae-b943b7580e01-35,f34c7fa4-7de7-4772-ad10-839b9d926e30,1364205639,,,,,,,,,,,,
f41454d1-10e2-49ba-b0dd-db9620aafa6e-34,f34c7fa4-7de7-4772-ad10-839b9d926e30,1364209239,,,,,,,,,,,,
6164358a-ce4d-4170-9fee-4dccd44bc01d-35,f34c7fa4-7de7-4772-ad10-839b9d926e30,1364212839,,,,,,,,,,,,
ff5ac051-57fd-4f6f-acd3-d9905e8666b2-33,f34c7fa4-7de7-4772-ad10-839b9d926e30,1364216439,,,,,,,,,,,,
d1dc80e9-7f7d-475c-ac01-46d003432fa2-33,f34c7fa4-7de7-4772-ad10-839b9d926e30,1364220039,,,,,,,,,,,,
a5dc44ef-1c63-4a5f-8b61-47ba0e527c32-35,f34c7fa4-7de7-4772-ad10-839b9d926e30,1364223639,,,,,,,,,,,,
e322c725-f62b-4324-a33f-d9b26b79d785-34,f34c7fa4-7de7-4772-ad10-839b9d926e30,1364227239,,,,,,,,,,,,
