start,end
1364406314,1364410183
1364414933,1364424777
1364428457,1364435444
1364436715,1364444618
1364445788,1364481429
1364481825,1364485429
1364486319,1364510075
1364512941,1364520957
1364523023,1364533150
1364788101,1364791978
1364791978,1364796142
1364796143,1364824425
1364833933,1364838484
1364845572,1364855150
1364867818,1364880724
1364880725,1364912712
1364912713,1364918203
1364918204,1364925363
1364925363,1364941293
1364943925,1364948456
1364963337,1364969296
1364969296,1364996933
1365091293,1365104415
1365352006,1365358871
1365363136,1365374695
1365374802,1365384233
1365384584,1365390222
1365391417,1365395941
1365398231,1365429592
1365433651,1365447924
1365529507,1365538924
1365539228,1365544921
1365548791,1365556049
1365606461,1365618763
1365621702,1365625955
1365627962,1365644761
1365695749,1365699866
1365701426,1365709623
1365709649,1365715241
1365715609,1365729056
1365729059,1365734425
1365734425,1365741559
1365750621,1365774503
1365780110,1365797322
1365798582,1365812501
1365881943,1365889181
1366552051,1366561236
1366561237,1366568429
1366568454,1366577504
1366577505,1366606766
1366611575,1366628640
1366638303,1366645234
1366647523,1366651940
1366656084,1366661590
1366752557,1366765537
1366774487,1366809945
1366813762,1366827250
1366838714,1366842898
1366855646,1366861581
1366864241,1366897013
1366897216,1366905196
1366909326,1366919860
1366924863,1366944827
1367039744,1367069658
1367070097,1367080722
1367088124,1367094230
1367095198,1367106125
1367117382,1367121015
1367168159,1367189917
1367201146,1367206272
1367206273,1367240748
1367245492,1367256252
1367272112,1367277818
1367332038,1367346191
1367688245,1367692052
1367692249,1367715177
1367715177,1367721605
1367864569,1367871387
1368232116,1368235834
1368236905,1368246021
1368474136,1368484095
1368484428,1368495400
1368496382,1368516284
1368516284,1368546340
1368547170,1368564168
1368567776,1368578234
1368578347,1368585346
1368630158,1368653980
1368816868,1368837744
1368999079,1369006363
1369006396,1369015122
