start,end
1364406982,1364414288
1364415100,1364418725
1364422561,1364429729
1364474622,1364478788
1364481729,1364486148
1364489427,1364493812
1364493883,1364498637
1364498699,1364507285
1364512907,1364525394
1364579330,1364586339
1364593432,1364612717
1364654692,1364676709
1364677246,1364686253
1364687124,1364692586
1364736954,1364743758
1364754269,1364763548
1364763573,1364768476
1364768483,1364773685
1364828663,1364851436
1364854992,1364869870
1364918227,1364923021
1364923021,1364928923
1364931021,1364938315
1364938335,1364961158
1364992847,1364997264
1365005969,1365010822
1365016557,1365026816
1365027245,1365039649
1365079423,1365083733
1365083886,1365087674
1365095109,1365104198
1365104378,1365112063
1365112246,1365118919
1365165485,1365170105
1365174300,1365179193
1365179194,1365190908
1365190950,1365197673
1365197690,1365207074
1365344463,1365356751
1365358477,1365370407
1365438200,1365442449
1365446518,1365453740
1365462473,1365468090
1365468921,1365474924
1365478273,1365513605
1365513631,1365519909
1365551239,1365560016
1365597313,1365601983
1365606608,1365615076
1365617523,1365621253
1365621338,1365630352
1365630875,1365644860
1365701352,1365715916
1365716448,1365720137
1365720137,1365732718
1365784714,1365796488
1365796527,1365800587
1365876945,1365882796
1365884798,1365891455
1365962767,1365970401
1365976167,1365980079
1366029780,1366033961
1366034416,1366042694
1366042695,1366048235
1366051653,1366061402
1366118444,1366126713
1366223651,1366228651
1366228952,1366235261
1366242902,1366254247
1366305254,1366312266
1366312296,1366328676
1366388857,1366392482
1366393525,1366400925
1366412610,1366427187
1366499418,1366513856
1366554184,1366568993
1366569874,1366576226
1366597271,1366605861
1366605869,1366639821
1366643107,1366647483
1366647720,1366652235
1366652235,1366669260
1366722775,1366737329
1366737330,1366762215
1366825256,1366832473
1366980140,1366989438
1366989439,1367008428
1367008432,1367013928
1367243989,1367248149
1367256816,1367266659
1367266813,1367272475
1367608144,1367613252
1367617093,1367623519
1368629927,1368634469
1369443500,1369462318
1369770821,1369803063
1369812542,1369817412
