start,end
1364420006,1364424385
1364429100,1364436908
1364440232,1364447504
1364447675,1364477401
1364500693,1364509802
1364512966,1364521306
1364521399,1364539962
1364539963,1364563221
1364565646,1364569658
1364574357,1364579151
1364589894,1364607056
1364651836,1364657307
1364678020,1364686400
1364686400,1364703421
1364706235,1364734226
1364754199,1364759823
1364761951,1364785542
1364785661,1364819696
1364833750,1364850169
1364851127,1364867812
1364868825,1364878723
1364878723,1364906279
1364906892,1364916538
1364931725,1364935861
1364990909,1364996562
1365003550,1365025120
1365033624,1365063330
1365032644,1365065266
1365095715,1365111462
1365164998,1365168959
1365176171,1365208094
1365208094,1365240596
1365252597,1365256825
1365266734,1365271075
1365273840,1365281651
1365287794,1365294432
1365294433,1365324392
1365347741,1365357908
1365411901,1365416639
1365436372,1365466009
1365466115,1365497565
1365504503,1365511795
1365513771,1365517591
1365522039,1365529749
1365550341,1365581744
1365588479,1365595877
1365596393,1365602321
1365611457,1365621089
1365640454,1365670968
1365670968,1365676993
1365681078,1365685334
1365686810,1365696766
1365706872,1365710943
1365723872,1365756014
1365761323,1365779187
1365793380,1365799171
1365802139,1365806118
1365857897,1365873269
1365874604,1365882298
1365886803,1365892288
1365895308,1365899044
1365899074,1365924128
1365924130,1365932590
1365945383,1365949330
1365949974,1365974062
1365976321,1366004946
1366007425,1366015492
1366113625,1366131352
1366131412,1366141262
1366141288,1366155176
1366156998,1366188046
1366188047,1366193232
1366211168,1366223224
1366226838,1366239980
1366244118,1366271755
1366271757,1366279082
1366279082,1366286693
1366297246,1366308680
1366341123,1366366562
1366368721,1366375141
1366398420,1366406158
1366412984,1366418201
1366418201,1366448554
1366448560,1366454301
1366459347,1366464692
1366474060,1366485644
1366510113,1366533429
1366533429,1366540273
1366559338,1366566839
1366595774,1366621279
1366642504,1366649411
1366675558,1366707770
1366707774,1366740482
1366740967,1366744954
1366760879,1366791096
1366791097,1366797806
1366811339,1366820026
1366821409,1366829485
1366846925,1366876143
1366890877,1366896115
1366911653,1366917751
1366918167,1366926847
1366926848,1366960584
1366960646,1366964462
1366974838,1366979425
1366996270,1367003511
1367010478,1367015219
1367025260,1367057617
1367059555,1367064680
1367085040,1367099040
1367099041,1367104165
1367104165,1367137763
1367144372,1367155593
1367191580,1367196318
1367198809,1367220620
1367252692,1367260491
1367260492,1367269039
1367322929,1367327052
1367336439,1367350931
1367408054,1367414278
1367428119,1367436255
1367436255,1367444209
1367444780,1367459906
1367493879,1367499396
1367507706,1367526190
1367526478,1367534790
1367594644,1367607556
1367611577,1367615481
1367620210,1367655466
1367655466,1367663979
1367693027,1367699802
1367753407,1367757579
1367766649,1367772584
1367772609,1367785016
1367793824,1367829660
1367839581,1367846019
1367853435,1367866046
1367873568,1367878767
1367944058,1367966657
1367966658,1367997630
1368010144,1368016072
1368019086,1368033867
1368033893,1368043597
1368048561,1368055482
1368055553,1368088082
1368103663,1368111588
1368115858,1368121664
1368122319,1368130659
1368137560,1368146844
1368146884,1368174340
1368197797,1368224468
1368228032,1368263568
1368263571,1368275276
1368276487,1368281396
1368290952,1368314013
1368358425,1368364109
1368365027,1368369698
1368436155,1368448143
1368463250,1368487771
1368487787,1368522018
1368522018,1368530198
1368543961,1368549604
1368549657,1368558879
1368559051,1368564446
1368564447,1368573345
1368577208,1368581030
1368581030,1368605890
1368620512,1368626956
1368626956,1368633986
1368633987,1368659508
1368703412,1368708024
1368717653,1368723473
1368723489,1368739403
1368739403,1368744136
1368783385,1368789214
1368789326,1368796798
1368803764,1368831257
1368881094,1368885034
1368889572,1368917016
1369086468,1369090077
1369129166,1369136573
1369148850,1369152685
1369152712,1369172161
1369172161,1369179785
1369218013,1369226408
1369230581,1369234518
1369234518,1369265845
1369265874,1369297672
1369298541,1369302297
1369304221,1369308257
1369314105,1369320996
