start,end
1368347398,1368370969
1368370969,1368385760
1368393418,1368404446
1368435406,1368439341
1368440570,1368454023
1368456692,1368460850
1368460852,1368477948
1368482015,1368505870
1368510560,1368514619
1368521665,1368525913
1368531760,1368553289
1368558618,1368563706
1368588804,1368598011
1368608377,1368617814
1368620696,1368625539
1368635182,1368649543
1368694426,1368698457
1368703194,1368727004
1368727667,1368740717
1368755736,1368778092
1368793278,1368800566
1368814021,1368826638
1368884606,1368891695
1368921137,1368933609
1368939454,1368946208
1368952244,1368957990
1368958051,1368965349
1368992173,1368999687
1368999796,1369003462
1369012793,1369018667
1369040452,1369045533
1369052885,1369057532
1369066226,1369073605
1369074628,1369078318
1369126705,1369130655
1369176119,1369183920
1369188228,1369216651
1369224269,1369230671
1369238497,1369242807
1369244137,1369273806
1369422556,1369429197
1369467186,1369485033
1369497506,1369505162
1369505162,1369512004
1369512085,1369521476
1369531245,1369538082
1369540709,1369550711
1369557656,1369561587
1369561622,1369565627
1369595345,1369602679
1369644178,1369647877
1369651780,1369656064
1369661077,1369667764
1369685599,1369690103
1369739048,1369748350
1369748747,1369755349
1369757109,1369762442
1369769947,1369777173
1369779465,1369784819
1369829394,1369837394
1369850626,1369860977
1369869147,1369898141
1369908150,1369922500
1369925046,1369937298
1369975733,1369986581
1369997215,1370029481
1370035888,1370043436
