time,MAC,class_id,level
1364393345,00:26:08:B8:D2:CF,3801356,-92
1364393345,44:2A:60:FB:B7:59,3801356,-84
1364393345,7C:FA:DF:8B:71:73,7995916,-85
1364393345,98:D6:F7:BD:F7:3E,5898764,-82
1364393345,E4:CE:8F:41:FB:11,3801356,-86

1364394545,00:26:08:B8:D2:CF,3801356,-87
1364394545,68:A8:6D:17:5B:75,3801356,-76
1364394545,7C:FA:DF:8B:71:73,7995916,-96
1364394545,98:D6:F7:BD:F7:3E,5898764,-102
1364394545,E4:CE:8F:41:FB:11,3801356,-84

1364395745,00:26:08:B8:D2:CF,3801356,-89
1364395745,44:2A:60:FB:B7:59,3801356,-95
1364395745,58:B0:35:80:8D:2E,3801356,-94
1364395745,68:A8:6D:17:5B:75,3801356,-79
1364395745,7C:FA:DF:8B:71:73,7995916,-86
1364395745,98:D6:F7:BD:F7:3E,5898764,-94
1364395745,E4:CE:8F:41:FB:11,3801356,-99

1364396945,98:D6:F7:BD:F7:3E,5898764,-104

1364398145,00:26:08:C1:9F:B8,3670284,-91
1364398145,5C:59:48:D0:17:2B,3670284,-90

1364399346,00:26:08:C1:9F:B8,3670284,-106
1364399346,00:26:08:C2:1F:58,3801356,-102
1364399346,5C:59:48:D0:17:2B,3670284,-101
1364399346,60:33:4B:29:D3:38,3670284,-105
1364399346,90:27:E4:FE:C8:54,3801356,-107

1364400546,00:26:08:C2:1F:58,3801356,-102
1364400546,5C:59:48:D0:17:2B,3670284,-94
1364400546,70:F3:95:83:A9:38,268,-102

1364405345,00:23:12:50:D6:C9,3670276,-106

1364406545,58:B0:35:80:8D:2E,3801356,-85
1364406545,60:D8:19:BE:B4:68,4063500,-95
1364406545,98:D6:F7:BD:F7:3E,5898764,-75

1364407745,58:B0:35:80:8D:2E,3801356,-104
1364407745,7C:FA:DF:8B:71:73,7995916,-92
1364407745,98:D6:F7:BD:F7:3E,5898764,-76

1364408945,58:B0:35:80:8D:2E,3801356,-94
1364408945,68:A8:6D:17:5B:75,3801356,-90
1364408945,7C:FA:DF:8B:71:73,7995916,-99
1364408945,98:D6:F7:BD:F7:3E,5898764,-77

1364410145,58:B0:35:80:8D:2E,3801356,-90
1364410145,7C:FA:DF:8B:71:73,7995916,-94
1364410145,98:D6:F7:BD:F7:3E,5898764,-75

1364412545,90:27:E4:F4:A8:F5,3670284,-97

1364413745,98:D6:F7:BD:F7:3E,5898764,-82

1364414945,98:D6:F7:BD:F7:3E,5898764,-82

1364416145,98:D6:F7:BD:F7:3E,5898764,-86

1364417345,98:D6:F7:BD:F7:3E,5898764,-87

1364418545,1C:69:A5:1E:E7:53,7995916,-104
1364418545,98:D6:F7:BD:F7:3E,5898764,-83

1364419752,00:17:AC:11:A7:4E,263808,-99
1364419752,3C:74:37:22:4B:01,7995916,-101
1364419752,98:D6:F7:BD:F7:3E,5898764,-91

1364420945,98:D6:F7:BD:F7:3E,5898764,-102

1364422145,58:B0:35:7B:04:58,3670284,-96

1364430545,00:26:08:C6:D5:51,3670284,-68
1364430545,60:33:4B:0A:CC:4C,3801356,-88

1364432945,00:26:08:C6:D5:51,3670284,-89
1364432945,E4:CE:8F:2B:B4:F7,3670284,-89

1364434145,00:26:08:C6:D5:51,3670284,-83
1364434145,E4:CE:8F:2B:B4:F7,3670284,-92

1364435345,00:1F:E1:BD:88:DF,4063492,-91
1364435345,E4:CE:8F:2B:B4:F7,3670284,-98

1364436545,00:1F:E1:BD:88:DF,4063492,-94
1364436545,00:26:08:C6:D5:51,3670284,-91
1364436545,C8:BC:C8:A8:0A:CB,3670284,-94
1364436545,E4:CE:8F:2B:B4:F7,3670284,-86

1364437745,00:1F:E1:BD:88:DF,4063492,-95
1364437745,E4:CE:8F:2B:B4:F7,3670284,-84

1364438946,00:1F:E1:BD:88:DF,4063492,-96

1364474946,44:2A:60:D6:D4:0E,3670276,-96
1364474946,5C:59:48:C7:F2:B9,3670284,-100
1364474946,E4:CE:8F:41:FB:11,3801356,-77

1364476154,00:17:F2:BA:19:9A,3670276,-104
1364476154,00:1E:C2:94:6D:EE,3801348,-84
1364476154,00:1E:C2:95:92:57,3801348,-83
1364476154,44:2A:60:D7:4D:E3,3670276,-99
1364476154,44:2A:60:FB:B7:59,3801356,-84
1364476154,64:B9:E8:DE:D9:B7,3801348,-104
1364476154,F0:08:F1:58:A0:1B,5767692,-105

1364477352,00:17:F2:BA:19:9A,3670276,-105
1364477352,00:1E:C2:8F:C8:E1,3670276,-103
1364477352,00:1E:C2:94:6D:EE,3801348,-87
1364477352,00:1E:C2:95:92:57,3801348,-84
1364477352,44:2A:60:D7:4D:E3,3670276,-101
1364477352,44:2A:60:FB:B7:59,3801356,-80
1364477352,64:B9:E8:DE:D9:B7,3801348,-101
1364477352,E4:CE:8F:2F:B2:F9,3670284,-94
1364477352,E4:CE:8F:74:D4:50,3670276,-100

1364478546,00:1E:C2:8F:C8:E1,3670276,-95
1364478546,00:1E:C2:94:6D:EE,3801348,-94
