time,MAC,class_id,level
1364359604,E4:CE:8F:14:C5:5B,3670284,-98

1364370399,44:2A:60:CE:95:E5,3801348,-97

1364387198,04:0C:CE:EB:C4:FA,3801348,-91

1364388399,04:0C:CE:EB:C4:FA,3801348,-88

1364391998,60:33:4B:24:AE:14,3670284,-93

1364393205,00:26:08:B8:D2:CF,3801356,-80
1364393205,20:C9:D0:BA:1A:62,3801356,-93
1364393205,44:2A:60:FB:B7:59,3801356,-81
1364393205,58:B0:35:80:8D:2E,3801356,-76
1364393205,68:A8:6D:17:5B:75,3801356,-74
1364393205,7C:FA:DF:8B:71:73,7995916,-72
1364393205,98:D6:F7:BD:F7:3E,5898764,-86
1364393205,CC:52:AF:08:04:23,393484,-88
1364393205,E4:CE:8F:41:FB:11,3801356,-63

1364394404,00:26:08:B8:D2:CF,3801356,-76
1364394404,20:C9:D0:BA:1A:62,3801356,-96
1364394404,44:2A:60:FB:B7:59,3801356,-73
1364394404,58:B0:35:80:8D:2E,3801356,-83
1364394404,68:A8:6D:17:5B:75,3801356,-73
1364394404,78:DD:08:A7:C8:62,131340,-94
1364394404,7C:FA:DF:8B:71:73,7995916,-84
1364394404,98:D6:F7:BD:F7:3E,5898764,-71
1364394404,CC:52:AF:08:04:23,393484,-99
1364394404,E4:CE:8F:41:FB:11,3801356,-70

1364395599,00:26:08:B8:D2:CF,3801356,-70
1364395599,58:B0:35:80:8D:2E,3801356,-72
1364395599,68:A8:6D:17:5B:75,3801356,-74
1364395599,7C:FA:DF:8B:71:73,7995916,-74
1364395599,98:D6:F7:BD:F7:3E,5898764,-79
1364395599,CC:52:AF:08:04:23,393484,-95
1364395599,E4:CE:8F:41:FB:11,3801356,-77

1364396799,00:26:08:B8:D2:CF,3801356,-87
1364396799,44:2A:60:FB:B7:59,3801356,-81
1364396799,7C:FA:DF:8B:71:73,7995916,-83
1364396799,98:D6:F7:BD:F7:3E,5898764,-80

1364397999,00:23:6C:A4:C3:42,3670284,-80
1364397999,04:0C:CE:24:15:1D,3670276,-87
1364397999,04:0C:CE:26:23:95,3670276,-84
1364397999,10:9A:DD:CC:4A:59,3670284,-86

1364399199,00:23:6C:A4:C3:42,3670284,-90
1364399199,04:0C:CE:24:15:1D,3670276,-77
1364399199,10:40:F3:7A:84:A9,3801356,-91
1364399199,10:9A:DD:CC:4A:59,3670284,-90
1364399199,5C:59:48:D1:B7:8B,3670284,-78

1364400398,00:23:6C:A4:C3:42,3670284,-86
1364400398,04:0C:CE:24:15:1D,3670276,-79
1364400398,04:0C:CE:26:23:95,3670276,-91
1364400398,10:40:F3:7A:84:A9,3801356,-96
1364400398,10:9A:DD:CC:4A:59,3670284,-87
1364400398,5C:59:48:C6:ED:06,3670284,-90

1364401599,04:0C:CE:24:15:1D,3670276,-80
1364401599,04:0C:CE:26:23:95,3670276,-85
1364401599,10:9A:DD:CA:85:2E,3670284,-90

1364402799,00:26:4A:9E:B3:5A,3670284,-90
1364402799,04:0C:CE:24:15:1D,3670276,-88
1364402799,C8:BC:C8:B4:0B:80,3670284,-74
1364402799,E4:CE:8F:1C:45:E1,3670284,-95

1364403999,00:26:4A:9E:B3:5A,3670284,-95
1364403999,04:0C:CE:24:15:1D,3670276,-83
1364403999,04:0C:CE:26:23:95,3670276,-86
1364403999,E4:CE:8F:1C:45:E1,3670284,-93

1364405204,04:0C:CE:EB:C4:FA,3801348,-97

1364796399,44:2A:60:CE:95:E5,3801348,-94
1364796399,60:33:4B:13:D6:DD,3801356,-62

1364797599,60:33:4B:13:D6:DD,3801356,-84

1364798799,60:33:4B:13:D6:DD,3801356,-87

1364799999,60:33:4B:13:D6:DD,3801356,-76

1364801199,60:33:4B:13:D6:DD,3801356,-80

1364802399,60:33:4B:13:D6:DD,3801356,-77

1364803599,60:33:4B:13:D6:DD,3801356,-83

1364804799,60:33:4B:13:D6:DD,3801356,-80

1364805999,60:33:4B:13:D6:DD,3801356,-78

1364807199,60:33:4B:13:D6:DD,3801356,-79

1364808399,60:33:4B:13:D6:DD,3801356,-86

1364809599,60:33:4B:13:D6:DD,3801356,-80

1364810799,60:33:4B:13:D6:DD,3801356,-83

1364811999,60:33:4B:13:D6:DD,3801356,-79

1364813199,60:33:4B:13:D6:DD,3801356,-78

1364814399,60:33:4B:13:D6:DD,3801356,-80

1364815599,60:33:4B:13:D6:DD,3801356,-77

1364816799,60:33:4B:13:D6:DD,3801356,-82

1364817999,60:33:4B:13:D6:DD,3801356,-80

1364819199,60:33:4B:13:D6:DD,3801356,-75

1364820399,60:33:4B:13:D6:DD,3801356,-75

1364821599,60:33:4B:13:D6:DD,3801356,-74

1364822799,60:33:4B:13:D6:DD,3801356,-72

1364823999,00:25:00:60:F9:CB,3670284,-91
1364823999,00:26:08:C1:C6:9F,3670284,-80
1364823999,04:0C:CE:CF:41:09,3670284,-84
1364823999,20:C9:D0:48:60:8E,3801356,-93
1364823999,58:B0:35:7B:04:58,3670284,-95
1364823999,60:C5:47:0D:8C:11,3801356,-94

1364825202,20:C9:D0:42:EF:58,3801356,-72
1364825202,20:C9:D0:42:F4:1A,3801356,-90
1364825202,60:D8:19:BE:B4:68,4063500,-68
1364825202,70:56:81:9D:C4:02,3801356,-82
1364825202,7C:FA:DF:8B:71:73,7995916,-82
1364825202,98:D6:F7:BD:F7:3E,5898764,-78
1364825202,C8:BC:C8:DD:71:C6,3670284,-86
1364825202,CC:52:AF:08:04:23,393484,-87
1364825202,E4:CE:8F:41:FB:11,3801356,-76
1364825202,E4:CE:8F:42:EE:F5,131340,-78

1364826412,00:25:56:CC:21:0C,131332,-85
1364826412,20:C9:D0:42:EF:58,3801356,-69
1364826412,20:C9:D0:42:F4:1A,3801356,-93
1364826412,60:D8:19:BE:B4:68,4063500,-73
1364826412,68:A8:6D:17:5B:75,3801356,-86
1364826412,70:56:81:9D:C4:02,3801356,-85
1364826412,7C:FA:DF:8B:71:73,7995916,-75
1364826412,98:D6:F7:BD:F7:3E,5898764,-79
1364826412,C8:BC:C8:DD:71:C6,3670284,-86
1364826412,CC:52:AF:08:04:23,393484,-96
1364826412,E4:CE:8F:2B:71:DD,3801356,-99
1364826412,E4:CE:8F:41:FB:11,3801356,-76
1364826412,E4:CE:8F:42:EE:F5,131340,-82

1364827604,00:25:56:CC:21:0C,131332,-80
1364827604,20:C9:D0:42:EF:58,3801356,-72
1364827604,20:C9:D0:42:F4:1A,3801356,-88
1364827604,60:D8:19:BE:B4:68,4063500,-68
1364827604,70:56:81:9D:C4:02,3801356,-79
1364827604,7C:FA:DF:8B:71:73,7995916,-80
1364827604,98:D6:F7:BD:F7:3E,5898764,-69
1364827604,C8:BC:C8:DD:71:C6,3670284,-80
1364827604,E4:CE:8F:2B:71:DD,3801356,-97
1364827604,E4:CE:8F:41:FB:11,3801356,-71
1364827604,E4:CE:8F:42:EE:F5,131340,-76

1364830004,00:26:08:CE:E1:79,3670284,-85
1364830004,10:40:F3:7A:84:A9,3801356,-96
1364830004,10:9A:DD:CC:4A:59,3670284,-93
1364830004,20:C9:D0:42:F4:FC,3801356,-95
1364830004,5C:59:48:C6:ED:06,3670284,-92
1364830004,5C:59:48:CE:61:D7,3801356,-93

1364831204,00:26:08:CE:E1:79,3670284,-88
1364831204,10:9A:DD:CC:4A:59,3670284,-88
1364831204,20:C9:D0:42:F4:FC,3801356,-90
1364831204,5C:59:48:C6:ED:06,3670284,-91
1364831204,5C:59:48:CE:61:D7,3801356,-87
1364831204,D8:A2:5E:85:5D:2A,3670276,-86

1364832399,00:26:08:CE:E1:79,3670284,-88
1364832399,10:9A:DD:CC:4A:59,3670284,-85
1364832399,20:C9:D0:42:F4:FC,3801356,-90
1364832399,5C:59:48:CE:61:D7,3801356,-86
1364832399,D8:A2:5E:85:5D:2A,3670276,-90

1364833599,00:23:6C:A4:C3:42,3670284,-83
1364833599,00:26:08:B8:76:48,3670284,-60
1364833599,00:26:08:CE:E1:79,3670284,-92
1364833599,20:C9:D0:42:F4:FC,3801356,-92
1364833599,5C:59:48:C6:ED:06,3670284,-92
1364833599,5C:59:48:CE:61:D7,3801356,-86

1364834799,00:26:08:B8:76:48,3670284,-57
1364834799,00:26:08:CE:E1:79,3670284,-87
1364834799,04:0C:CE:24:15:1D,3670276,-90
1364834799,58:B0:35:97:4D:DA,3670284,-86
1364834799,C8:BC:C8:A8:83:B8,3670284,-92
1364834799,D8:A2:5E:85:5D:2A,3670276,-87

1364837204,04:0C:CE:EB:14:7E,3801348,-85
1364837204,3C:74:37:54:DC:F0,7995916,-58
1364837204,40:A6:D9:FB:47:70,3801348,-88
1364837204,44:2A:60:D7:4D:E3,3670276,-98
1364837204,64:B9:E8:DE:DA:28,3801348,-84
1364837204,B8:F6:B1:36:51:9C,3801348,-86

1364838403,00:26:08:C1:48:7B,3670284,-72
1364838403,00:26:08:C7:BC:57,3670284,-84
1364838403,00:26:08:CF:9B:73,3670284,-82
1364838403,04:0C:CE:EE:CC:EC,3801348,-68
1364838403,10:9A:DD:D0:33:89,3670284,-90
1364838403,20:21:A5:5F:27:DB,5898756,-85
1364838403,60:33:4B:29:D5:29,3670284,-75
1364838403,60:FB:42:75:73:11,3670284,-96
1364838403,CC:52:AF:08:04:23,393484,-92

1364839599,00:26:08:C9:7F:D6,3670284,-83
1364839599,00:26:08:CF:67:BD,3670284,-92
1364839599,60:33:4B:1C:C7:9A,3670284,-86
1364839599,60:C5:47:0C:F6:31,3801356,-95
1364839599,B0:5C:E5:E7:5F:4E,5374468,-92

1364840798,00:26:08:C6:D5:E5,3670284,-79
1364840798,30:14:4A:31:DB:AC,1084,-92
1364840798,58:B0:35:9A:94:03,3670284,-65
1364840798,5C:59:48:CC:E8:0A,3670284,-75
1364840798,60:33:4B:25:1E:6C,3670284,-92
1364840798,60:33:4B:29:D3:46,3801356,-76
1364840798,7C:6D:62:99:76:42,3670276,-74

1364841998,70:73:CB:C1:ED:A6,3801348,-64
1364841998,B8:F6:B1:17:4B:20,3801356,-64

1364843199,00:1F:F3:A9:9B:6E,3670284,-75
1364843199,00:23:12:3C:C0:8C,3801348,-83
1364843199,00:26:08:CF:64:B3,3801356,-72
1364843199,B8:F6:B1:33:71:9F,3670276,-78

1364844404,00:02:72:A5:8E:0C,3670276,-97
1364844404,00:23:12:3C:C0:8C,3801348,-86
1364844404,00:26:08:C1:A1:6F,3670284,-82
1364844404,00:26:08:CF:64:B3,3801356,-72
1364844404,64:B9:E8:DE:D0:75,3801348,-78
1364844404,B8:F6:B1:33:71:9F,3670276,-84

1364845604,00:02:72:A5:8E:0C,3670276,-95
1364845604,00:1F:F3:A9:9B:6E,3670284,-91
1364845604,00:23:12:3C:C0:8C,3801348,-76
1364845604,60:FB:42:75:73:11,3670284,-85
1364845604,64:B9:E8:DE:D0:75,3801348,-82
1364845604,B8:F6:B1:33:71:9F,3670276,-88

1364846799,00:23:12:3C:C0:8C,3801348,-81
1364846799,64:B9:E8:DE:D0:75,3801348,-84
