time,MAC,class_id,level
1364357199,60:33:4B:25:46:16,3670284,-91

1364358398,78:DD:08:A7:C8:62,131340,-96

1364360799,78:DD:08:A7:C8:62,131340,-94

1364365599,78:DD:08:A7:C8:62,131340,-92

1364366804,78:DD:08:A7:C8:62,131340,-99
1364366804,D4:9A:20:6C:DB:33,3670284,-98

1364367998,78:DD:08:A7:C8:62,131340,-92

1364369199,D4:9A:20:6C:DB:33,3670284,-97

1364371598,D4:9A:20:6C:DB:33,3670284,-96

1364376398,D4:9A:20:6C:DB:33,3670284,-93

1364379998,D4:9A:20:6C:DB:33,3670284,-97

1364382398,44:2A:60:CD:8E:3F,3670276,-89

1364383599,00:26:08:C4:6C:67,3670284,-76
1364383599,04:0C:CE:EE:CC:EC,3801348,-71
1364383599,E4:CE:8F:41:FB:11,3801356,-60

1364384798,00:26:08:C4:6C:67,3670284,-74
1364384798,04:0C:CE:EE:CC:EC,3801348,-69
1364384798,44:2A:60:D6:D4:0E,3670276,-94
1364384798,5C:59:48:D0:4D:E8,3670284,-90
1364384798,E4:CE:8F:41:FB:11,3801356,-60

1364385998,00:26:08:C2:1F:3D,3801356,-81
1364385998,04:0C:CE:EE:CC:EC,3801348,-64
1364385998,5C:59:48:CA:52:78,3670284,-82
1364385998,5C:59:48:D0:4D:E8,3670284,-84
1364385998,80:60:07:A7:AA:97,7995916,-88
1364385998,E0:F8:47:15:39:79,3670284,-94
1364385998,E4:CE:8F:41:FB:11,3801356,-66

1364387199,00:26:08:C2:1F:3D,3801356,-83
1364387199,5C:59:48:CA:52:78,3670284,-82
1364387199,5C:59:48:D0:4D:E8,3670284,-78
1364387199,80:60:07:A7:AA:97,7995916,-77
1364387199,90:27:E4:F4:54:5F,3670284,-93
1364387199,C0:18:85:B8:79:30,4063500,-83
1364387199,E4:CE:8F:1A:F1:3D,3670284,-89
1364387199,E4:CE:8F:41:FB:11,3801356,-77

1364388399,00:26:08:C2:1F:3D,3801356,-91
1364388399,04:0C:CE:EE:CC:EC,3801348,-75
1364388399,E4:CE:8F:1A:F1:3D,3670284,-93
1364388399,E4:CE:8F:41:FB:11,3801356,-82

1364389598,00:23:6C:9E:2F:2C,3670284,-96
1364389598,00:23:6C:A6:5F:3F,3670284,-68
1364389598,00:26:08:C2:1F:3D,3801356,-83
1364389598,04:0C:CE:EE:CC:EC,3801348,-75
1364389598,58:B0:35:7D:FC:94,3670284,-90
1364389598,C8:BC:C8:A8:7E:F2,3670284,-84
1364389598,E4:CE:8F:1A:F1:3D,3670284,-98
1364389598,E4:CE:8F:41:FB:11,3801356,-76

1364390800,00:23:6C:9E:2F:2C,3670284,-80
1364390800,00:23:6C:A6:5F:3F,3670284,-84
1364390800,00:26:08:C2:1F:3D,3801356,-86
1364390800,04:0C:CE:EE:CC:EC,3801348,-79
1364390800,28:CF:DA:D3:F6:FB,7936,-93
1364390800,58:B0:35:7D:FC:94,3670284,-88
1364390800,5C:59:48:D0:17:2B,3670284,-92
1364390800,C8:BC:C8:A8:7E:F2,3670284,-86
1364390800,E0:F8:47:43:87:A3,3801356,-95
1364390800,E4:CE:8F:41:FB:11,3801356,-75

1364393204,00:26:08:B8:D2:CF,3801356,-84
1364393204,44:2A:60:FB:B7:59,3801356,-75
1364393204,58:B0:35:80:8D:2E,3801356,-76
1364393204,68:A8:6D:17:5B:75,3801356,-69
1364393204,7C:FA:DF:8B:71:73,7995916,-80
1364393204,98:D6:F7:BD:F7:3E,5898764,-64
1364393204,CC:52:AF:08:04:23,393484,-99
1364393204,E4:CE:8F:41:FB:11,3801356,-70

1364394399,00:26:08:B8:D2:CF,3801356,-92
1364394399,20:C9:D0:BA:1A:62,3801356,-94
