time,MAC,class_id,level
1364414239,00:1E:C2:8F:C8:E1,3670276,-87
1364414239,00:1E:C2:94:6D:EE,3801348,-68
1364414239,00:1E:C2:95:92:57,3801348,-71
1364414239,E4:CE:8F:74:D4:50,3670276,-97

1364419043,04:54:53:3F:05:D0,6947868,-99
1364419043,3C:74:37:22:4B:01,7995916,-82

1364420238,00:23:6C:9C:D1:46,3670284,-90
1364420238,04:54:53:3F:05:D0,6947868,-98
1364420238,3C:74:37:22:4B:01,7995916,-97

1364421442,00:23:6C:9C:D1:46,3670284,-86
1364421442,04:54:53:3F:05:D0,6947868,-92
1364421442,3C:74:37:22:4B:01,7995916,-80

1364426237,60:33:4B:0A:CC:4C,3801356,-89

1364427437,60:33:4B:0A:CC:4C,3801356,-79

1364428638,00:26:08:C6:D5:51,3670284,-98
1364428638,60:33:4B:0A:CC:4C,3801356,-77

1364429837,00:26:08:C6:D5:51,3670284,-66

1364431037,60:33:4B:0A:CC:4C,3801356,-85

1364432237,00:26:08:C6:D5:51,3670284,-65

1364433437,00:26:08:C6:D5:51,3670284,-70
1364433437,E4:CE:8F:2B:B4:F7,3670284,-72

1364434637,00:1F:E1:BD:88:DF,4063492,-96
1364434637,00:26:08:C6:D5:51,3670284,-90

1364435837,00:1F:E1:BD:88:DF,4063492,-96

1364437038,00:1F:E1:BD:88:DF,4063492,-100
1364437038,00:26:08:C6:D5:51,3670284,-97

1364440637,00:26:08:C6:D5:51,3670284,-78
1364440637,5C:59:48:D0:13:E7,3670284,-89

1364441837,00:26:08:C6:D5:51,3670284,-74
1364441837,5C:59:48:D0:13:E7,3670284,-90

1364443038,00:26:08:C6:D5:51,3670284,-89
1364443038,5C:59:48:D0:13:E7,3670284,-98

1364444237,00:26:08:C6:D5:51,3670284,-85
1364444237,5C:59:48:D0:13:E7,3670284,-97

1364445437,00:26:08:C6:D5:51,3670284,-85

1364446637,5C:59:48:D0:13:E7,3670284,-93

1364449037,5C:59:48:D0:13:E7,3670284,-88

1364450237,00:23:6C:AD:33:70,3670284,-91
1364450237,5C:59:48:D0:13:E7,3670284,-96

1364451437,5C:59:48:D0:13:E7,3670284,-86

1364452637,00:23:6C:AD:33:70,3670284,-94

1364455040,00:23:6C:AD:33:70,3670284,-100
1364455040,5C:59:48:D0:13:E7,3670284,-97

1364456238,00:23:6C:AD:33:70,3670284,-89
1364456238,5C:59:48:D0:13:E7,3670284,-100

1364457437,00:23:6C:AD:33:70,3670284,-90

1364461037,5C:59:48:D0:13:E7,3670284,-92

1364463437,5C:59:48:D0:13:E7,3670284,-93

1364464638,5C:59:48:D0:13:E7,3670284,-92

1364465837,5C:59:48:D0:13:E7,3670284,-99

1364468238,5C:59:48:D0:13:E7,3670284,-91

1364469437,5C:59:48:D0:13:E7,3670284,-105

1364473042,00:23:6C:AD:33:70,3670284,-107

1364474237,00:23:6C:AD:33:70,3670284,-99

1364476637,00:26:5E:B9:D7:86,8257804,-81

1364477837,5C:59:48:D0:13:E7,3670284,-91

1364480237,E4:CE:8F:12:B7:D9,3670284,-97

1364481437,68:A8:6D:21:D6:87,3801356,-91

1364482637,68:A8:6D:21:D6:87,3801356,-97
1364482637,E4:CE:8F:12:B7:D9,3670284,-96

1364483842,68:A8:6D:21:D6:87,3801356,-96
1364483842,E4:CE:8F:12:B7:D9,3670284,-90

1364485037,68:A8:6D:21:D6:87,3801356,-100
1364485037,E4:CE:8F:12:B7:D9,3670284,-96

1364486237,98:D6:F7:BD:F7:3E,5898764,-89
1364486237,E4:CE:8F:12:B7:D9,3670284,-92

1364487437,00:26:08:B8:D2:CF,3801356,-93
1364487437,60:D8:19:BE:B4:68,4063500,-85
1364487437,68:A8:6D:17:5B:75,3801356,-84
1364487437,70:56:81:9D:C4:02,3801356,-90
1364487437,98:D6:F7:BD:F7:3E,5898764,-89
1364487437,E4:CE:8F:41:FB:11,3801356,-84

1364488644,44:2A:60:FB:B7:59,3801356,-86
1364488644,60:D8:19:BE:B4:68,4063500,-92
1364488644,68:A8:6D:17:5B:75,3801356,-87
1364488644,70:56:81:9D:C4:02,3801356,-96
1364488644,98:D6:F7:BD:F7:3E,5898764,-86
1364488644,E4:CE:8F:41:FB:11,3801356,-85

1364492237,58:B0:35:9A:97:E8,3670284,-94

1364503037,00:23:6C:AD:33:70,3670284,-79

1364504237,00:1F:E1:BD:88:DF,4063492,-64
1364504237,00:23:6C:AD:33:70,3670284,-74

1364505437,00:1F:E1:BD:88:DF,4063492,-74
1364505437,00:23:6C:AD:33:70,3670284,-81

1364510242,00:26:08:C6:D5:51,3670284,-75
1364510242,5C:59:48:D0:13:E7,3670284,-91

1364513837,00:23:6C:AD:33:70,3670284,-90
1364513837,5C:59:48:D0:13:E7,3670284,-98

1364515037,00:23:6C:AD:33:70,3670284,-86

1364517437,00:23:6C:AD:33:70,3670284,-91

1364518637,00:23:6C:AD:33:70,3670284,-92

1364519837,00:23:6C:AD:33:70,3670284,-71

1364522237,00:1F:E1:BD:88:DF,4063492,-85
1364522237,00:23:6C:AD:33:70,3670284,-89
1364522237,5C:59:48:D0:13:E7,3670284,-95

1364530567,00:26:08:C6:D5:51,3670284,-77
1364530567,5C:59:48:D0:13:E7,3670284,-93

1364531769,5C:59:48:D0:13:E7,3670284,-95

1364532971,5C:59:48:D0:13:E7,3670284,-104

1364534171,5C:59:48:D0:13:E7,3670284,-96

1364535366,00:23:6C:AD:33:70,3670284,-85

1364540169,00:23:6C:AD:33:70,3670284,-91

1364541366,00:23:6C:AD:33:70,3670284,-96

1364542566,00:23:6C:AD:33:70,3670284,-95

1364544971,00:23:6C:AD:33:70,3670284,-95

1364547366,00:23:6C:AD:33:70,3670284,-93

1364550971,00:23:6C:AD:33:70,3670284,-97

1364565366,98:D6:F7:BD:F7:3E,5898764,-83

1364566572,00:25:56:CC:21:0C,131332,-83
1364566572,20:C9:D0:42:F4:1A,3801356,-98
1364566572,58:B0:35:80:8D:2E,3801356,-81
1364566572,68:A8:6D:17:5B:75,3801356,-77
1364566572,98:D6:F7:BD:F7:3E,5898764,-75
1364566572,E4:CE:8F:41:FB:11,3801356,-86

1364567766,00:25:56:CC:21:0C,131332,-85
1364567766,58:B0:35:80:8D:2E,3801356,-76
1364567766,68:A8:6D:17:5B:75,3801356,-80
