time,MAC,class_id,level
1364357402,00:26:08:EC:13:B4,3670284,-88

1364359802,00:26:08:EC:13:B4,3670284,-86

1364361008,00:26:08:EC:13:B4,3670284,-87
1364361008,58:B0:35:9B:1E:68,3670284,-88

1364368202,00:26:08:EC:13:B4,3670284,-92

1364373002,00:26:08:EC:13:B4,3670284,-95

1364374202,00:26:08:EC:13:B4,3670284,-98

1364375402,00:26:08:EC:13:B4,3670284,-88

1364379002,00:26:08:EC:13:B4,3670284,-91

1364382602,00:26:08:EC:13:B4,3670284,-90

1364386202,00:26:08:EC:13:B4,3670284,-90

1364387402,00:26:08:EC:13:B4,3670284,-98

1364388603,00:26:08:EC:13:B4,3670284,-87

1364391002,00:26:08:EC:13:B4,3670284,-90

1364393408,44:2A:60:FB:B7:59,3801356,-81
1364393408,58:B0:35:80:8D:2E,3801356,-77
1364393408,78:DD:08:A7:C8:62,131340,-89
1364393408,7C:FA:DF:8B:71:73,7995916,-68
1364393408,98:D6:F7:BD:F7:3E,5898764,-75
1364393408,CC:52:AF:08:04:23,393484,-98
1364393408,E4:CE:8F:41:FB:11,3801356,-73

1364394602,00:26:08:B8:D2:CF,3801356,-90
1364394602,20:C9:D0:BA:1A:62,3801356,-94
1364394602,44:2A:60:FB:B7:59,3801356,-85
1364394602,58:B0:35:80:8D:2E,3801356,-78
1364394602,68:A8:6D:17:5B:75,3801356,-67
1364394602,78:DD:08:A7:C8:62,131340,-93
1364394602,7C:FA:DF:8B:71:73,7995916,-68
1364394602,98:D6:F7:BD:F7:3E,5898764,-85
1364394602,CC:52:AF:08:04:23,393484,-93
1364394602,E4:CE:8F:41:FB:11,3801356,-75

1364395803,00:26:08:B8:D2:CF,3801356,-94
1364395803,20:C9:D0:BA:1A:62,3801356,-95
1364395803,44:2A:60:FB:B7:59,3801356,-85
1364395803,58:B0:35:80:8D:2E,3801356,-80
1364395803,68:A8:6D:17:5B:75,3801356,-72
1364395803,7C:FA:DF:8B:71:73,7995916,-69
1364395803,98:D6:F7:BD:F7:3E,5898764,-82
1364395803,E4:CE:8F:41:FB:11,3801356,-85

1364397002,60:FB:42:89:51:D7,3801356,-88

1364398203,00:23:12:3C:C0:8C,3801348,-86
1364398203,44:2A:60:F9:57:3B,3801356,-83
1364398203,64:B9:E8:DE:D0:75,3801348,-82
1364398203,B8:F6:B1:33:71:9F,3670276,-77

1364399403,00:02:72:A5:8E:0C,3670276,-91
1364399403,00:1E:C2:8A:15:1A,3670276,-97
1364399403,00:23:12:3C:C0:85,3801348,-90
1364399403,00:23:12:3C:C0:8C,3801348,-90
1364399403,44:2A:60:F9:57:3B,3801356,-74
1364399403,B8:F6:B1:33:71:9F,3670276,-86

1364400602,00:23:12:3C:C0:85,3801348,-91
1364400602,00:23:12:3C:C0:8C,3801348,-86
1364400602,44:2A:60:F9:57:3B,3801356,-86
1364400602,64:B9:E8:DE:D0:75,3801348,-80
1364400602,B8:F6:B1:33:71:9F,3670276,-75

1364401803,00:1E:C2:95:CE:6F,3801348,-73
1364401803,04:0C:CE:24:09:97,3801348,-87
1364401803,90:84:0D:F2:DF:B0,3670276,-63
1364401803,90:84:0D:F5:5F:E3,3670276,-86

1364403008,00:1E:C2:95:CE:6F,3801348,-80
1364403008,00:26:08:C1:9F:40,3670284,-92
1364403008,00:26:08:CF:39:DD,3670284,-74
1364403008,04:0C:CE:24:09:97,3801348,-78
1364403008,90:27:E4:F6:30:B4,3801356,-90
1364403008,90:84:0D:F2:DF:B0,3670276,-74
1364403008,90:84:0D:F5:5F:E3,3670276,-79
1364403008,E4:CE:8F:26:EA:15,3801356,-82

1364404202,00:1E:C2:95:CE:6F,3801348,-75
1364404202,00:23:12:5A:F0:48,3801356,-92
1364404202,00:26:08:C1:9F:40,3670284,-89
1364404202,00:26:08:CF:39:DD,3670284,-91
1364404202,04:0C:CE:24:09:97,3801348,-71
1364404202,90:84:0D:F2:DF:B0,3670276,-77
1364404202,90:84:0D:F5:5F:E3,3670276,-82

1364405402,00:1E:C2:95:CE:6F,3801348,-71
1364405402,00:26:08:CF:39:DD,3670284,-93
1364405402,04:0C:CE:24:09:97,3801348,-77
1364405402,5C:59:48:CF:44:0E,3670284,-75
1364405402,90:84:0D:F5:5F:E3,3670276,-77

1364406608,00:17:F2:BA:19:9A,3670276,-93
1364406608,00:1E:C2:94:87:2B,3670276,-84
1364406608,00:1E:C2:98:1B:79,3801348,-88
1364406608,00:25:BC:5D:B5:54,3801348,-75
1364406608,28:CF:DA:DC:E9:2F,3801356,-88
1364406608,40:A6:D9:FB:48:54,3801348,-92
1364406608,44:2A:60:D7:4D:E3,3670276,-94
1364406608,64:B9:E8:D8:1C:B6,3801348,-90
1364406608,64:B9:E8:DE:D9:B7,3801348,-84

1364407813,00:06:66:46:B6:55,7936,-92
1364407813,00:1E:C2:94:87:2B,3670276,-88
1364407813,00:1E:C2:98:1B:79,3801348,-100
1364407813,00:25:BC:5D:B5:54,3801348,-70
1364407813,28:CF:DA:DC:E9:2F,3801356,-85
1364407813,44:2A:60:D7:4D:E3,3670276,-90
1364407813,B8:F6:B1:19:D2:48,3801356,-69

1364409008,00:17:F2:BA:19:9A,3670276,-94
1364409008,00:1E:C2:94:87:2B,3670276,-84
1364409008,28:CF:DA:DC:E9:2F,3801356,-84
1364409008,64:B9:E8:DE:D9:B7,3801348,-84
1364409008,B8:F6:B1:19:D2:48,3801356,-67

1364410208,00:17:F2:BA:19:9A,3670276,-93
1364410208,00:1E:C2:94:87:2B,3670276,-80
1364410208,00:1E:C2:98:1B:79,3801348,-90
1364410208,00:25:BC:5D:B5:54,3801348,-78
1364410208,28:CF:DA:DC:E9:2F,3801356,-92
1364410208,40:A6:D9:FB:47:70,3801348,-93
1364410208,44:2A:60:D7:4D:E3,3670276,-94
1364410208,64:B9:E8:D8:1C:B6,3801348,-86
1364410208,64:B9:E8:DE:D9:B7,3801348,-95
1364410208,B8:F6:B1:19:D2:48,3801356,-69

1364411402,00:1E:C2:95:CE:6F,3801348,-81
1364411402,04:0C:CE:24:09:97,3801348,-67
1364411402,5C:59:48:CF:44:0E,3670284,-76
1364411402,90:27:E4:EF:57:AD,3670284,-90

1364412604,00:1E:C2:95:CE:6F,3801348,-69
1364412604,04:0C:CE:24:09:97,3801348,-70
1364412604,5C:59:48:CF:44:0E,3670284,-74
1364412604,60:C5:47:03:23:5F,3801356,-95
1364412604,90:27:E4:EF:57:AD,3670284,-97
1364412604,90:27:E4:F6:30:B4,3801356,-95
1364412604,90:84:0D:F2:DF:B0,3670276,-86
1364412604,90:84:0D:F5:5F:E3,3670276,-80
1364412604,E4:CE:8F:26:EA:15,3801356,-90

1364413802,00:1E:C2:95:CE:6F,3801348,-75
1364413802,00:26:08:C9:48:A9,3670284,-97
1364413802,04:0C:CE:24:09:97,3801348,-75
1364413802,5C:59:48:CF:44:0E,3670284,-70
1364413802,90:27:E4:EF:57:AD,3670284,-92
1364413802,90:27:E4:F6:30:B4,3801356,-91
1364413802,90:27:E4:FE:BF:F0,3670284,-77
1364413802,90:84:0D:F5:5F:E3,3670276,-75
1364413802,E4:CE:8F:26:EA:15,3801356,-79

1364415002,60:FB:42:7D:AC:B2,3801356,-86

1364416203,04:0C:CE:24:09:97,3801348,-72
1364416203,28:CF:DA:E8:F1:4F,3801356,-88
1364416203,90:84:0D:F2:DF:B0,3670276,-87
1364416203,90:84:0D:F5:5F:E3,3670276,-86
1364416203,E4:CE:8F:26:EA:15,3801356,-82

1364417406,00:1E:C2:95:CE:6F,3801348,-66
1364417406,04:0C:CE:24:09:97,3801348,-68
1364417406,28:CF:DA:E8:F1:4F,3801356,-88
