time,MAC,class_id,level
1364407108,00:1E:C2:8F:C8:E1,3670276,-86
1364407108,00:1E:C2:94:6D:EE,3801348,-66
1364407108,00:1E:C2:95:92:57,3801348,-75
1364407108,44:2A:60:D7:4D:E3,3670276,-88
1364407108,44:2A:60:D7:8A:E1,3670276,-94
1364407108,D8:A2:5E:84:B9:28,3801348,-88

1364408308,00:1E:C2:8F:C8:E1,3670276,-72
1364408308,00:1E:C2:94:6D:EE,3801348,-60
1364408308,00:1E:C2:95:92:57,3801348,-61
1364408308,00:1E:C2:98:1B:79,3801348,-90
1364408308,40:A6:D9:FB:48:54,3801348,-92

1364411181,00:1E:C2:8F:C8:E1,3670276,-78
1364411181,00:1E:C2:93:F5:EA,3801348,-82
1364411181,00:1E:C2:94:6D:EE,3801348,-70
1364411181,00:1E:C2:95:92:57,3801348,-62
1364411181,44:2A:60:D7:4D:E3,3670276,-91
1364411181,E4:CE:8F:74:D4:50,3670276,-84

1364416705,00:17:F2:BA:19:9A,3670276,-96
1364416705,00:1E:C2:8F:C8:E1,3670276,-79
1364416705,00:1E:C2:94:6D:EE,3801348,-54
1364416705,00:1E:C2:95:92:57,3801348,-70
1364416705,00:1E:C2:98:1B:79,3801348,-90
1364416705,44:2A:60:D7:4D:E3,3670276,-96

1364417900,04:54:53:3F:05:D0,6947868,-98
1364417900,38:48:4C:EF:48:50,6947868,-92

1364486299,60:D8:19:BE:B4:68,4063500,-73

1364487499,00:26:08:B8:D2:CF,3801356,-89
1364487499,20:C9:D0:BA:1A:62,3801356,-98
1364487499,44:2A:60:FB:B7:59,3801356,-78
1364487499,60:D8:19:BE:B4:68,4063500,-78
1364487499,68:A8:6D:17:5B:75,3801356,-76
1364487499,70:56:81:9D:C4:02,3801356,-82
1364487499,98:D6:F7:BD:F7:3E,5898764,-74
1364487499,E4:CE:8F:41:FB:11,3801356,-84

1364488700,00:26:08:B8:D2:CF,3801356,-85
1364488700,20:C9:D0:BA:1A:62,3801356,-99
1364488700,44:2A:60:FB:B7:59,3801356,-85
1364488700,60:D8:19:BE:B4:68,4063500,-84
1364488700,68:A8:6D:17:5B:75,3801356,-76
1364488700,70:56:81:9D:C4:02,3801356,-90
1364488700,98:D6:F7:BD:F7:3E,5898764,-76
1364488700,E4:CE:8F:41:FB:11,3801356,-93

1364489905,00:02:72:A5:8E:0C,3670276,-78
1364489905,00:23:12:3C:C0:8C,3801348,-52
1364489905,B8:F6:B1:33:71:9F,3670276,-96
1364489905,D8:A2:5E:85:7F:D5,3801348,-94

1364491105,00:02:72:A5:8E:0C,3670276,-95
1364491105,00:23:12:3C:C0:85,3801348,-87
1364491105,00:23:12:3C:C0:8C,3801348,-88
1364491105,58:B0:35:9E:FB:E7,3801356,-92
1364491105,64:B9:E8:DE:D0:75,3801348,-97
1364491105,68:A8:6D:17:5B:75,3801356,-66
1364491105,B8:F6:B1:33:71:9F,3670276,-90

