time,MAC,class_id,level
1364358309,00:21:E9:D6:4C:0B,3670284,-84

1364359509,00:21:E9:D6:4C:0B,3670284,-82

1364360710,00:21:E9:D6:4C:0B,3670284,-80

1364361910,00:21:E9:D6:4C:0B,3670284,-84

1364363109,00:21:E9:D6:4C:0B,3670284,-83

1364365509,00:21:E9:D6:4C:0B,3670284,-79

1364366709,00:21:E9:D6:4C:0B,3670284,-88

1364367910,00:21:E9:D6:4C:0B,3670284,-79
1364367910,00:26:08:BF:09:9A,3670284,-92

1364369109,00:21:E9:D6:4C:0B,3670284,-76

1364370309,00:21:E9:D6:4C:0B,3670284,-87

1364371510,00:21:E9:D6:4C:0B,3670284,-78

1364372710,00:21:E9:D6:4C:0B,3670284,-77

1364373909,00:21:E9:D6:4C:0B,3670284,-81

1364375109,00:21:E9:D6:4C:0B,3670284,-75

1364376309,00:21:E9:D6:4C:0B,3670284,-86

1364377509,00:21:E9:D6:4C:0B,3670284,-75

1364378710,00:21:E9:D6:4C:0B,3670284,-86

1364379909,00:21:E9:D6:4C:0B,3670284,-82

1364381109,00:21:E9:D6:4C:0B,3670284,-75

1364393115,00:26:08:B8:D2:CF,3801356,-84
1364393115,44:2A:60:FB:B7:59,3801356,-77
1364393115,58:B0:35:80:8D:2E,3801356,-78
1364393115,68:A8:6D:17:5B:75,3801356,-83
1364393115,7C:FA:DF:8B:71:73,7995916,-75
1364393115,98:D6:F7:BD:F7:3E,5898764,-78
1364393115,D4:9A:20:7F:51:C2,9600,-91
1364393115,E4:CE:8F:41:FB:11,3801356,-83

1364394309,00:26:08:B8:D2:CF,3801356,-73
1364394309,44:2A:60:FB:B7:59,3801356,-70
1364394309,58:B0:35:80:8D:2E,3801356,-78
1364394309,68:A8:6D:17:5B:75,3801356,-74
1364394309,7C:FA:DF:8B:71:73,7995916,-77
1364394309,98:D6:F7:BD:F7:3E,5898764,-86
1364394309,E4:CE:8F:41:FB:11,3801356,-76

1364395511,00:26:08:B8:D2:CF,3801356,-82
1364395511,44:2A:60:FB:B7:59,3801356,-76
1364395511,58:B0:35:80:8D:2E,3801356,-91
1364395511,68:A8:6D:17:5B:75,3801356,-100
1364395511,78:DD:08:A7:C8:62,131340,-94
1364395511,7C:FA:DF:8B:71:73,7995916,-86
1364395511,98:D6:F7:BD:F7:3E,5898764,-75
1364395511,E4:CE:8F:41:FB:11,3801356,-86

1364396710,00:26:08:B8:D2:CF,3801356,-76
1364396710,58:B0:35:80:8D:2E,3801356,-77
1364396710,68:A8:6D:17:5B:75,3801356,-90
1364396710,7C:FA:DF:8B:71:73,7995916,-85
1364396710,98:D6:F7:BD:F7:3E,5898764,-83
1364396710,E4:CE:8F:41:FB:11,3801356,-82

1364397909,08:ED:B9:EB:04:52,4063500,-96

1364399115,08:ED:B9:EB:04:52,4063500,-99

1364400309,08:ED:B9:EB:04:52,4063500,-97

1364401509,00:23:12:3F:F8:28,3670284,-74
1364401509,E0:F8:47:19:46:CF,3801356,-74

1364402710,00:23:12:3F:F8:28,3670284,-63
1364402710,00:26:08:CC:CB:EF,3801356,-82
1364402710,20:C9:D0:48:60:8E,3801356,-86
1364402710,5C:59:48:CA:BA:7D,3801356,-74
1364402710,C8:BC:C8:CE:64:F4,3801356,-80
1364402710,E0:F8:47:19:46:CF,3801356,-78

1364403910,00:23:12:3F:F8:28,3670284,-66
1364403910,00:26:08:B7:A1:2B,3801356,-88
1364403910,00:26:08:CC:CB:EF,3801356,-88
1364403910,20:C9:D0:48:60:8E,3801356,-76
1364403910,5C:59:48:CA:BA:7D,3801356,-74
1364403910,C8:BC:C8:CE:64:F4,3801356,-78
1364403910,E0:F8:47:19:46:CF,3801356,-83

1364405110,00:23:12:3F:F8:28,3670284,-68
1364405110,00:26:08:B7:A1:2B,3801356,-77
1364405110,00:26:08:CC:CB:EF,3801356,-86
1364405110,20:C9:D0:48:60:8E,3801356,-72
1364405110,5C:59:48:CA:BA:7D,3801356,-74
1364405110,C8:BC:C8:CE:64:F4,3801356,-79
1364405110,E0:F8:47:19:46:CF,3801356,-84

1364406313,00:22:41:3F:9C:0F,3670284,-80
1364406313,00:23:6C:A0:23:5E,3670284,-83
1364406313,00:25:BC:65:7E:A0,3670284,-81
1364406313,00:26:08:BB:20:CA,3670284,-93
1364406313,00:26:08:DA:8D:5E,3801356,-71
1364406313,28:CF:DA:D3:4D:2D,3801356,-79
1364406313,58:B0:35:8B:84:CB,3670284,-70
1364406313,5C:59:48:CD:EC:EB,3670284,-82
1364406313,60:33:4B:26:70:7A,3670284,-83
1364406313,60:33:4B:28:22:D2,3670284,-86
1364406313,60:FB:42:77:B1:E6,3670284,-74
1364406313,90:27:E4:F4:38:25,3801356,-89
1364406313,E0:F8:47:0C:B9:63,3670284,-93
1364406313,E0:F8:47:2C:E5:AB,3670284,-85
1364406313,E4:CE:8F:34:FD:53,3801356,-90
1364406313,E4:CE:8F:35:67:B5,3670284,-88
1364406313,F0:B4:79:10:61:29,3801356,-81

1364407515,00:22:41:3F:9C:0F,3670284,-80
1364407515,00:23:6C:A0:23:5E,3670284,-72
1364407515,00:25:BC:65:7E:A0,3670284,-86
1364407515,00:26:08:BB:20:CA,3670284,-92
1364407515,00:26:08:DA:8D:5E,3801356,-78
1364407515,08:ED:B9:D8:22:AF,4063500,-82
1364407515,28:CF:DA:D3:4D:2D,3801356,-86
1364407515,58:B0:35:8B:84:CB,3670284,-87
1364407515,58:B0:35:9A:86:F6,3670284,-86
1364407515,58:B0:35:9C:B8:1A,3670284,-81
1364407515,5C:59:48:CD:EC:EB,3670284,-81
1364407515,5C:59:48:D0:C7:F8,3670284,-83
1364407515,60:33:4B:13:D3:F4,3670284,-94
1364407515,60:33:4B:28:22:D2,3670284,-76
1364407515,60:FB:42:77:B1:E6,3670284,-77
1364407515,90:27:E4:E9:20:3B,3801356,-77
1364407515,B8:F6:B1:1B:CC:D8,3801356,-82
1364407515,C8:BC:C8:CB:68:71,3670284,-91
1364407515,C8:BC:C8:E4:A3:50,3670284,-92
1364407515,C8:BC:C8:EB:5D:C6,3670284,-77
1364407515,E0:F8:47:0C:B9:63,3670284,-90
1364407515,E0:F8:47:2C:E5:AB,3670284,-87
1364407515,E4:CE:8F:08:2F:05,3801356,-80
1364407515,E4:CE:8F:34:FD:53,3801356,-93
1364407515,E4:CE:8F:3D:51:3D,3670284,-81
1364407515,F0:B4:79:10:61:29,3801356,-82

1364408716,00:22:41:3F:9C:0F,3670284,-84
1364408716,00:23:6C:A0:23:5E,3670284,-77
1364408716,00:25:BC:65:7E:A0,3670284,-88
1364408716,00:26:08:BB:20:CA,3670284,-90
1364408716,00:26:08:DA:8D:5E,3801356,-71
1364408716,08:ED:B9:D8:22:AF,4063500,-87
1364408716,28:CF:DA:D3:4D:2D,3801356,-96
1364408716,58:B0:35:8B:84:CB,3670284,-82
1364408716,58:B0:35:9A:86:F6,3670284,-75
1364408716,58:B0:35:9C:B8:1A,3670284,-74
1364408716,5C:59:48:CD:EC:EB,3670284,-76
1364408716,5C:59:48:D0:C7:F8,3670284,-84
1364408716,60:33:4B:13:D3:F4,3670284,-96
1364408716,60:33:4B:28:22:D2,3670284,-87
1364408716,60:FB:42:77:B1:E6,3670284,-81
1364408716,90:27:E4:E9:20:3B,3801356,-86
1364408716,90:27:E4:F4:38:25,3801356,-96
1364408716,B8:F6:B1:1B:CC:D8,3801356,-90
1364408716,C8:BC:C8:CB:68:71,3670284,-78
1364408716,C8:BC:C8:E4:A3:50,3670284,-89
1364408716,C8:BC:C8:EB:5D:C6,3670284,-83
1364408716,E0:F8:47:0C:B9:63,3670284,-89
1364408716,E0:F8:47:2C:E5:AB,3670284,-85
