time,MAC,class_id,level
1364357380,00:26:08:CF:64:B3,3801356,-95
1364357380,44:2A:60:F5:24:87,3670284,-88
1364357380,B8:F6:B1:36:AF:16,3801348,-83
1364357380,D4:9A:20:78:00:2A,3801356,-86

1364358579,44:2A:60:F5:24:87,3670284,-88
1364358579,58:B0:35:9B:50:6C,3670284,-73
1364358579,90:27:E4:F5:DB:40,3670284,-82
1364358579,B8:F6:B1:36:AF:16,3801348,-88
1364358579,CC:6D:A0:36:14:D2,1060,-95

1364359779,44:2A:60:F5:24:87,3670284,-86
1364359779,90:27:E4:F5:DB:40,3670284,-81
1364359779,B8:F6:B1:36:AF:16,3801348,-92
1364359779,CC:6D:A0:36:14:D2,1060,-92

1364360980,44:2A:60:F5:24:87,3670284,-92
1364360980,90:27:E4:F5:DB:40,3670284,-89
1364360980,B8:F6:B1:36:AF:16,3801348,-94
1364360980,CC:6D:A0:36:14:D2,1060,-93

1364362180,44:2A:60:F5:24:87,3670284,-93
1364362180,90:27:E4:F5:DB:40,3670284,-95

1364363385,44:2A:60:F5:24:87,3670284,-95
1364363385,B8:F6:B1:36:AF:16,3801348,-100
1364363385,CC:6D:A0:36:14:D2,1060,-93

1364364579,44:2A:60:F5:24:87,3670284,-96
1364364579,90:27:E4:F5:DB:40,3670284,-88
1364364579,B8:F6:B1:36:AF:16,3801348,-91
1364364579,CC:6D:A0:36:14:D2,1060,-93

1364365780,44:2A:60:F5:24:87,3670284,-90
1364365780,90:27:E4:F5:DB:40,3670284,-86
1364365780,B8:F6:B1:36:AF:16,3801348,-95
1364365780,CC:6D:A0:36:14:D2,1060,-100

1364366979,44:2A:60:F5:24:87,3670284,-88
1364366979,90:27:E4:F5:DB:40,3670284,-82
1364366979,B8:F6:B1:36:AF:16,3801348,-94
1364366979,CC:6D:A0:36:14:D2,1060,-92

1364368180,44:2A:60:F5:24:87,3670284,-88
1364368180,90:27:E4:F5:DB:40,3670284,-86
1364368180,CC:6D:A0:36:14:D2,1060,-96

1364369379,44:2A:60:F5:24:87,3670284,-86
1364369379,90:27:E4:F5:DB:40,3670284,-90
1364369379,B8:F6:B1:36:AF:16,3801348,-88
1364369379,CC:6D:A0:36:14:D2,1060,-92

1364370580,90:27:E4:F5:DB:40,3670284,-89
1364370580,CC:6D:A0:36:14:D2,1060,-98

1364371779,44:2A:60:F5:24:87,3670284,-90
1364371779,90:27:E4:F5:DB:40,3670284,-88
1364371779,B8:F6:B1:36:AF:16,3801348,-93
1364371779,CC:6D:A0:36:14:D2,1060,-92

1364372980,44:2A:60:F5:24:87,3670284,-91
1364372980,90:27:E4:F5:DB:40,3670284,-87
1364372980,CC:6D:A0:36:14:D2,1060,-94

1364374181,44:2A:60:F5:24:87,3670284,-88
1364374181,90:27:E4:F5:DB:40,3670284,-86
1364374181,CC:6D:A0:36:14:D2,1060,-94

1364375379,90:27:E4:F5:DB:40,3670284,-86
1364375379,B8:F6:B1:36:AF:16,3801348,-88
1364375379,CC:6D:A0:36:14:D2,1060,-95

1364376583,90:27:E4:F5:DB:40,3670284,-82
1364376583,B8:F6:B1:36:AF:16,3801348,-100
1364376583,CC:6D:A0:36:14:D2,1060,-99

1364377780,90:27:E4:F5:DB:40,3670284,-86
1364377780,B8:F6:B1:36:AF:16,3801348,-94
1364377780,CC:6D:A0:36:14:D2,1060,-99

1364378985,90:27:E4:F5:DB:40,3670284,-86
1364378985,B8:F6:B1:36:AF:16,3801348,-100
1364378985,CC:6D:A0:36:14:D2,1060,-95

1364380180,90:27:E4:F5:DB:40,3670284,-84
1364380180,B8:F6:B1:36:AF:16,3801348,-92
1364380180,CC:6D:A0:36:14:D2,1060,-93

1364381380,90:27:E4:F5:DB:40,3670284,-83
1364381380,B8:F6:B1:36:AF:16,3801348,-97
1364381380,CC:6D:A0:36:14:D2,1060,-94

1364382580,90:27:E4:F5:DB:40,3670284,-91
1364382580,CC:6D:A0:36:14:D2,1060,-93

1364383783,90:27:E4:F5:DB:40,3670284,-88
1364383783,B8:F6:B1:36:AF:16,3801348,-100
1364383783,CC:6D:A0:36:14:D2,1060,-94

1364384980,58:B0:35:9B:50:6C,3670284,-73
1364384980,B8:F6:B1:36:AF:16,3801348,-87
1364384980,CC:6D:A0:36:14:D2,1060,-94

1364386180,58:B0:35:9B:50:6C,3670284,-78
1364386180,90:27:E4:F5:DB:40,3670284,-88
1364386180,CC:6D:A0:36:14:D2,1060,-94

1364387385,90:27:E4:F5:DB:40,3670284,-95
1364387385,B8:F6:B1:36:AF:16,3801348,-100
1364387385,CC:6D:A0:36:14:D2,1060,-94

1364388585,90:27:E4:F5:DB:40,3670284,-84
1364388585,B8:F6:B1:36:AF:16,3801348,-100
1364388585,CC:6D:A0:36:14:D2,1060,-94

1364389780,90:27:E4:F5:DB:40,3670284,-90
1364389780,CC:6D:A0:36:14:D2,1060,-97

1364390980,90:27:E4:F5:DB:40,3670284,-84
1364390980,B8:F6:B1:36:AF:16,3801348,-92
1364390980,CC:6D:A0:36:14:D2,1060,-93

1364392185,70:D4:F2:B4:FC:53,7995916,-94

1364393383,00:26:08:B8:D2:CF,3801356,-79
1364393383,44:2A:60:FB:B7:59,3801356,-74
1364393383,58:B0:35:80:8D:2E,3801356,-88
1364393383,68:A8:6D:17:5B:75,3801356,-74
1364393383,7C:FA:DF:8B:71:73,7995916,-75
1364393383,E4:CE:8F:41:FB:11,3801356,-82

1364394580,00:26:08:B8:D2:CF,3801356,-85
1364394580,20:C9:D0:BA:1A:62,3801356,-94
1364394580,44:2A:60:FB:B7:59,3801356,-83
1364394580,58:B0:35:80:8D:2E,3801356,-77
1364394580,68:A8:6D:17:5B:75,3801356,-81
1364394580,7C:FA:DF:8B:71:73,7995916,-85
1364394580,E4:CE:8F:41:FB:11,3801356,-90

1364395480,00:26:08:B8:D2:CF,3801356,-82
1364395480,20:C9:D0:BA:1A:62,3801356,-92
1364395480,44:2A:60:FB:B7:59,3801356,-80
1364395480,58:B0:35:80:8D:2E,3801356,-80
1364395480,7C:FA:DF:8B:71:73,7995916,-77
1364395480,E4:CE:8F:41:FB:11,3801356,-84

1364395780,00:26:08:B8:D2:CF,3801356,-84
1364395780,44:2A:60:FB:B7:59,3801356,-82
1364395780,58:B0:35:80:8D:2E,3801356,-80
1364395780,68:A8:6D:17:5B:75,3801356,-80
1364395780,7C:FA:DF:8B:71:73,7995916,-92
1364395780,E4:CE:8F:41:FB:11,3801356,-79

1364396985,00:19:E3:EC:AA:18,1057028,-90
1364396985,58:B0:35:80:8D:2E,3801356,-88
1364396985,D0:66:7B:3A:D3:78,525372,-93

1364398180,00:26:08:C1:41:CA,3670284,-64
1364398180,70:56:81:99:64:7E,3670284,-98
1364398180,78:CA:39:BF:00:C2,3670276,-80
1364398180,78:CA:39:BF:9A:81,3670276,-95
1364398180,E4:CE:8F:09:E7:6D,3670284,-93

1364399379,00:26:08:C1:41:CA,3670284,-78

1364400585,78:CA:39:BF:00:C2,3670276,-93
1364400585,E4:CE:8F:34:56:9B,3670284,-98

1364401790,78:CA:39:BF:00:C2,3670276,-76
1364401790,78:CA:39:BF:9A:81,3670276,-83
1364401790,E4:CE:8F:34:56:9B,3670284,-100
1364401790,E4:CE:8F:34:65:01,3670284,-99

1364405390,00:25:00:5F:5F:D5,3670284,-88
1364405390,C8:BC:C8:E5:2B:8D,3801356,-95
1364405390,E8:3E:B6:2C:4B:D9,7995916,-94

1364406579,58:B0:35:80:8D:2E,3801356,-80
1364406579,60:D8:19:BE:B4:68,4063500,-75
1364406579,7C:FA:DF:8B:71:73,7995916,-88

1364407780,58:B0:35:80:8D:2E,3801356,-79
1364407780,68:A8:6D:17:5B:75,3801356,-92
1364407780,7C:FA:DF:8B:71:73,7995916,-84

1364408980,58:B0:35:80:8D:2E,3801356,-74
1364408980,68:A8:6D:17:5B:75,3801356,-74
1364408980,7C:FA:DF:8B:71:73,7995916,-78

1364410180,58:B0:35:80:8D:2E,3801356,-78
1364410180,7C:FA:DF:8B:71:73,7995916,-72

1364411379,00:0D:92:7A:59:16,5898756,-82

1364418579,1C:69:A5:1E:E7:53,7995916,-81

1364419785,00:17:AC:11:A7:4E,263808,-92
1364419785,04:54:53:3F:05:D0,6947868,-97

1364420980,04:54:53:3F:05:D0,6947868,-93

1364422185,00:AA:70:0F:AA:33,5898756,-86
1364422185,04:54:53:3F:05:D0,6947868,-98
1364422185,44:6D:57:55:2A:55,4063492,-89

1364423385,3C:74:37:22:4B:01,7995916,-87
1364423385,60:33:4B:0F:72:97,3670276,-93

1364424579,00:26:08:CF:64:B3,3801356,-92
1364424579,44:2A:60:F5:24:87,3670284,-88
1364424579,B8:F6:B1:36:AF:16,3801348,-88
1364424579,CC:6D:A0:36:14:D2,1060,-96
1364424579,D4:9A:20:78:00:2A,3801356,-88

1364425779,44:2A:60:F5:24:87,3670284,-90
1364425779,CC:6D:A0:36:14:D2,1060,-95
1364425779,D4:9A:20:78:00:2A,3801356,-82

1364426980,44:2A:60:F5:24:87,3670284,-86
1364426980,B8:F6:B1:36:AF:16,3801348,-95
1364426980,CC:6D:A0:36:14:D2,1060,-93
1364426980,D4:9A:20:78:00:2A,3801356,-70

1364428179,44:2A:60:F5:24:87,3670284,-90
1364428179,58:B0:35:9B:50:6C,3670284,-70
1364428179,CC:6D:A0:36:14:D2,1060,-95

1364429379,00:26:08:CF:64:B3,3801356,-92
1364429379,44:2A:60:F5:24:87,3670284,-95
1364429379,58:B0:35:9B:50:6C,3670284,-76
1364429379,B8:F6:B1:36:AF:16,3801348,-87
1364429379,CC:6D:A0:36:14:D2,1060,-96

1364430580,44:2A:60:F5:24:87,3670284,-89
1364430580,58:B0:35:9B:50:6C,3670284,-79
1364430580,CC:6D:A0:36:14:D2,1060,-90

1364431782,44:2A:60:F5:24:87,3670284,-95
1364431782,58:B0:35:9B:50:6C,3670284,-73
1364431782,B8:F6:B1:36:AF:16,3801348,-100
1364431782,CC:6D:A0:36:14:D2,1060,-87

1364432979,44:2A:60:F5:24:87,3670284,-87
1364432979,58:B0:35:9B:50:6C,3670284,-76
1364432979,B8:F6:B1:36:AF:16,3801348,-90
1364432979,CC:6D:A0:36:14:D2,1060,-94

1364434180,44:2A:60:F5:24:87,3670284,-94
1364434180,58:B0:35:9B:50:6C,3670284,-73
1364434180,B8:F6:B1:36:AF:16,3801348,-95
1364434180,CC:6D:A0:36:14:D2,1060,-94

1364435380,44:2A:60:F5:24:87,3670284,-94
1364435380,58:B0:35:9B:50:6C,3670284,-85

1364436579,44:2A:60:F5:24:87,3670284,-82
1364436579,58:B0:35:9B:50:6C,3670284,-82
1364436579,CC:6D:A0:36:14:D2,1060,-89
1364436579,D4:9A:20:78:00:2A,3801356,-83

1364437780,44:2A:60:F5:24:87,3670284,-83
1364437780,58:B0:35:9B:50:6C,3670284,-75
1364437780,CC:6D:A0:36:14:D2,1060,-95
1364437780,D4:9A:20:78:00:2A,3801356,-82

1364438979,58:B0:35:9B:50:6C,3670284,-87
1364438979,B8:F6:B1:36:AF:16,3801348,-92
1364438979,CC:6D:A0:36:14:D2,1060,-94
1364438979,D4:9A:20:78:00:2A,3801356,-82

1364440179,44:2A:60:F5:24:87,3670284,-83
1364440179,58:B0:35:9B:50:6C,3670284,-73
1364440179,B8:F6:B1:36:AF:16,3801348,-93
1364440179,CC:6D:A0:36:14:D2,1060,-95
1364440179,D4:9A:20:78:00:2A,3801356,-78

