time,MAC,class_id,level
1364357439,00:1E:C2:8F:C8:E1,3670276,-82
1364357439,00:1E:C2:94:6D:EE,3801348,-64
1364357439,00:1E:C2:95:92:57,3801348,-64

1364358638,00:1E:C2:8F:C8:E1,3670276,-79
1364358638,00:1E:C2:94:6D:EE,3801348,-70
1364358638,00:1E:C2:95:92:57,3801348,-70
1364358638,E4:CE:8F:74:D4:50,3670276,-94

1364359844,00:1E:C2:8F:C8:E1,3670276,-80
1364359844,00:1E:C2:94:6D:EE,3801348,-75
1364359844,00:1E:C2:95:92:57,3801348,-64
1364359844,00:1E:C2:98:1B:79,3801348,-100
1364359844,44:2A:60:D7:4D:E3,3670276,-90

1364361040,00:1E:C2:8F:C8:E1,3670276,-75
1364361040,00:1E:C2:94:6D:EE,3801348,-74
1364361040,00:1E:C2:95:92:57,3801348,-64
1364361040,00:1E:C2:98:1B:79,3801348,-88
1364361040,44:2A:60:D7:4D:E3,3670276,-89
1364361040,E4:CE:8F:74:D4:50,3670276,-95

1364362238,00:1E:C2:8F:C8:E1,3670276,-78
1364362238,00:1E:C2:94:6D:EE,3801348,-63
1364362238,00:1E:C2:95:92:57,3801348,-64

1364363438,00:1E:C2:8F:C8:E1,3670276,-77
1364363438,00:1E:C2:94:6D:EE,3801348,-64
1364363438,00:1E:C2:95:92:57,3801348,-67
1364363438,40:A6:D9:FB:48:54,3801348,-98
1364363438,64:B9:E8:DE:D9:B7,3801348,-90

1364364649,00:17:F2:BA:19:9A,3670276,-98
1364364649,00:1E:C2:8F:C8:E1,3670276,-75
1364364649,00:1E:C2:94:6D:EE,3801348,-76
1364364649,00:1E:C2:95:92:57,3801348,-65
1364364649,00:1E:C2:98:1B:79,3801348,-95
1364364649,44:2A:60:D7:4D:E3,3670276,-71

1364365844,00:1E:C2:8F:C8:E1,3670276,-85
1364365844,00:1E:C2:94:6D:EE,3801348,-64
1364365844,00:1E:C2:95:92:57,3801348,-69
1364365844,00:1E:C2:98:1B:79,3801348,-93
1364365844,44:2A:60:D7:4D:E3,3670276,-97

1364367044,00:1E:C2:8F:C8:E1,3670276,-81
1364367044,00:1E:C2:95:92:57,3801348,-73
1364367044,00:1E:C2:98:1B:79,3801348,-95
1364367044,44:2A:60:D7:4D:E3,3670276,-93
1364367044,64:B9:E8:DE:D9:B7,3801348,-93

1364368239,00:1E:C2:8F:C8:E1,3670276,-85
1364368239,00:1E:C2:94:6D:EE,3801348,-63
1364368239,00:1E:C2:95:92:57,3801348,-72

1364369444,00:1E:C2:8F:C8:E1,3670276,-76
1364369444,00:1E:C2:94:6D:EE,3801348,-62
1364369444,00:1E:C2:95:92:57,3801348,-68
1364369444,00:1E:C2:98:1B:79,3801348,-89
1364369444,64:B9:E8:DE:D9:B7,3801348,-90

1364370644,00:17:F2:BA:19:9A,3670276,-98
1364370644,00:1E:C2:8F:C8:E1,3670276,-78
1364370644,00:1E:C2:94:6D:EE,3801348,-65
1364370644,00:1E:C2:95:92:57,3801348,-66
1364370644,00:1E:C2:98:1B:79,3801348,-88

1364371844,00:1E:C2:8F:C8:E1,3670276,-78
1364371844,00:1E:C2:93:F5:EA,3801348,-90
1364371844,00:1E:C2:94:6D:EE,3801348,-64
1364371844,00:1E:C2:95:92:57,3801348,-69
1364371844,40:A6:D9:FB:48:54,3801348,-92
1364371844,44:2A:60:D7:4D:E3,3670276,-94
1364371844,E4:CE:8F:74:D4:50,3670276,-100

1364373038,00:1E:C2:8F:C8:E1,3670276,-75
1364373038,00:1E:C2:94:6D:EE,3801348,-64
1364373038,00:1E:C2:94:6F:73,3801348,-87
1364373038,00:1E:C2:95:92:57,3801348,-65
1364373038,00:1E:C2:98:1B:79,3801348,-89
1364373038,64:B9:E8:DE:D9:B7,3801348,-92

1364374244,00:1E:C2:8F:C8:E1,3670276,-76
1364374244,00:1E:C2:94:6D:EE,3801348,-63
1364374244,00:1E:C2:95:92:57,3801348,-64
1364374244,40:A6:D9:FB:48:54,3801348,-97
1364374244,44:2A:60:D8:85:51,3801348,-98
1364374244,64:B9:E8:DE:D9:B7,3801348,-94

1364375444,00:1E:C2:8F:C8:E1,3670276,-75
1364375444,00:1E:C2:94:6D:EE,3801348,-64
1364375444,00:1E:C2:95:92:57,3801348,-68
1364375444,40:A6:D9:FB:48:54,3801348,-100
1364375444,E4:CE:8F:74:D4:50,3670276,-97

1364376638,00:1E:C2:8F:C8:E1,3670276,-76
1364376638,00:1E:C2:94:6D:EE,3801348,-62
1364376638,00:1E:C2:95:92:57,3801348,-69
1364376638,44:2A:60:D7:4D:E3,3670276,-90
1364376638,64:B9:E8:DE:D9:B7,3801348,-94
1364376638,E4:CE:8F:74:D4:50,3670276,-93

1364377844,00:1E:C2:8F:C8:E1,3670276,-80
1364377844,00:1E:C2:94:6D:EE,3801348,-66
1364377844,00:1E:C2:95:92:57,3801348,-63
1364377844,44:2A:60:D7:4D:E3,3670276,-88
1364377844,E4:CE:8F:74:D4:50,3670276,-86

1364379040,00:1E:C2:8F:C8:E1,3670276,-75
1364379040,00:1E:C2:94:6D:EE,3801348,-75
1364379040,00:1E:C2:95:92:57,3801348,-67

1364380244,00:1E:C2:8F:C8:E1,3670276,-75
1364380244,00:1E:C2:95:92:57,3801348,-63
1364380244,00:1E:C2:98:1B:79,3801348,-88
1364380244,64:B9:E8:DE:D9:B7,3801348,-98
1364380244,E4:CE:8F:74:D4:50,3670276,-96

1364381438,00:1E:C2:8F:C8:E1,3670276,-79
1364381438,00:1E:C2:94:6D:EE,3801348,-64
1364381438,00:1E:C2:95:92:57,3801348,-67
1364381438,00:1E:C2:98:1B:79,3801348,-93
1364381438,E4:CE:8F:74:D4:50,3670276,-94

1364382639,00:1E:C2:8F:C8:E1,3670276,-80
1364382639,00:1E:C2:94:6D:EE,3801348,-62
1364382639,00:1E:C2:95:92:57,3801348,-72
1364382639,00:1E:C2:98:1B:79,3801348,-87
1364382639,44:2A:60:D7:4D:E3,3670276,-90
1364382639,E4:CE:8F:74:D4:50,3670276,-95

1364383848,00:1E:C2:8F:C8:E1,3670276,-82
1364383848,00:1E:C2:94:6D:EE,3801348,-66
1364383848,00:1E:C2:95:92:57,3801348,-66
1364383848,40:A6:D9:FB:48:54,3801348,-68
1364383848,44:2A:60:D7:4D:E3,3670276,-90
1364383848,64:B9:E8:DE:D2:0D,3801348,-90
1364383848,E4:CE:8F:74:D4:50,3670276,-90

1364385039,00:1E:C2:8F:C8:E1,3670276,-84
1364385039,00:1E:C2:94:6D:EE,3801348,-63
1364385039,00:1E:C2:95:92:57,3801348,-64
1364385039,00:1E:C2:98:1B:79,3801348,-88
1364385039,40:A6:D9:FB:48:54,3801348,-93
1364385039,44:2A:60:D7:4D:E3,3670276,-90

1364386244,00:1E:C2:8F:C8:E1,3670276,-83
1364386244,00:1E:C2:94:6D:EE,3801348,-74
1364386244,00:1E:C2:94:6F:73,3801348,-86
1364386244,00:1E:C2:95:92:57,3801348,-66
1364386244,00:1E:C2:98:1B:79,3801348,-90
1364386244,44:2A:60:D7:4D:E3,3670276,-100
1364386244,64:B9:E8:DE:F9:90,3801348,-72

1364387439,00:1E:C2:8F:C8:E1,3670276,-88
1364387439,00:1E:C2:94:6D:EE,3801348,-63
1364387439,00:1E:C2:95:92:57,3801348,-67
1364387439,00:1E:C2:98:1B:79,3801348,-94
1364387439,44:2A:60:D7:4D:E3,3670276,-88

1364388639,00:1E:C2:94:6D:EE,3801348,-73
1364388639,00:1E:C2:95:92:57,3801348,-72
1364388639,00:1E:C2:98:1B:79,3801348,-94

1364389839,00:1E:C2:8F:C8:E1,3670276,-83
1364389839,00:1E:C2:94:6D:EE,3801348,-74
1364389839,00:1E:C2:95:92:57,3801348,-67
1364389839,64:B9:E8:DE:D9:B7,3801348,-94
1364389839,E4:CE:8F:74:D4:50,3670276,-88

1364391054,00:1E:C2:8F:C8:E1,3670276,-79
1364391054,00:1E:C2:94:6D:EE,3801348,-65
1364391054,00:1E:C2:95:92:57,3801348,-64
1364391054,00:1E:C2:98:1B:79,3801348,-100
1364391054,04:0C:CE:E8:6E:75,3801348,-96
