time,MAC,class_id,level
1364404201,00:1E:C2:8F:C8:E1,3670276,-85
1364404201,00:1E:C2:94:6D:EE,3801348,-65
1364404201,00:1E:C2:94:6F:73,3801348,-90
1364404201,00:1E:C2:95:92:57,3801348,-65

1364405406,00:1E:C2:8F:C8:E1,3670276,-76
1364405406,00:1E:C2:94:6D:EE,3801348,-78
1364405406,00:1E:C2:95:92:57,3801348,-67
1364405406,E4:CE:8F:12:B7:C9,3801356,-99

1364406607,00:1E:C2:8F:C8:E1,3670276,-70
1364406607,00:1E:C2:94:6D:EE,3801348,-68
1364406607,00:1E:C2:95:92:57,3801348,-64
1364406607,04:0C:CE:E8:6E:75,3801348,-93
1364406607,64:B9:E8:DE:DA:1B,3801348,-77
1364406607,64:B9:E8:DE:F9:90,3801348,-81

1364407806,00:1E:C2:8F:C8:E1,3670276,-80
1364407806,00:1E:C2:95:92:57,3801348,-62
1364407806,00:1E:C2:98:1B:79,3801348,-95
1364407806,00:26:08:CF:64:B3,3801356,-93
1364407806,40:A6:D9:FB:47:70,3801348,-92
1364407806,40:A6:D9:FB:48:54,3801348,-96
1364407806,44:2A:60:D7:4D:E3,3670276,-90
1364407806,44:2A:60:D7:8A:E1,3670276,-90

1364409001,00:1E:C2:8F:C8:E1,3670276,-73
1364409001,00:1E:C2:94:6D:EE,3801348,-66
1364409001,00:1E:C2:95:92:57,3801348,-64
1364409001,44:2A:60:D7:4D:E3,3670276,-87

1364410207,00:06:66:46:B6:55,7936,-97
1364410207,00:17:F2:BA:19:9A,3670276,-91
1364410207,00:1E:C2:8F:C8:E1,3670276,-70
1364410207,00:1E:C2:94:6D:EE,3801348,-62
1364410207,00:1E:C2:95:92:57,3801348,-72
1364410207,00:1E:C2:98:1B:79,3801348,-89
1364410207,00:26:08:CF:64:B3,3801356,-90
1364410207,44:2A:60:D7:4D:E3,3670276,-86
1364410207,44:2A:60:D7:8A:E1,3670276,-96
1364410207,64:B9:E8:DE:D9:B7,3801348,-83
1364410207,E4:CE:8F:12:B7:C9,3801356,-95

1364411401,00:1E:C2:8F:C8:E1,3670276,-76
1364411401,00:1E:C2:94:6D:EE,3801348,-63
1364411401,00:1E:C2:95:92:57,3801348,-67
1364411401,00:26:08:CF:64:B3,3801356,-90
1364411401,40:A6:D9:FB:48:54,3801348,-86
1364411401,44:2A:60:D7:4D:E3,3670276,-86
1364411401,44:2A:60:D7:8A:E1,3670276,-92
1364411401,64:B9:E8:DE:D9:B7,3801348,-95
1364411401,E4:CE:8F:12:B7:C9,3801356,-95
1364411401,E4:CE:8F:74:D4:50,3670276,-100

1364412606,58:B0:35:92:F9:6D,3670284,-93
1364412606,60:FB:42:7D:AC:B2,3801356,-89
1364412606,C8:BC:C8:A8:6F:6E,3670284,-92
1364412606,E0:F8:47:3E:53:D5,3670284,-97

1364413806,00:26:08:C6:D2:33,3670284,-92
1364413806,00:26:08:C7:BC:57,3670284,-95
1364413806,58:B0:35:9E:D7:57,3670284,-81
1364413806,5C:59:48:C8:EE:5F,3670284,-90
1364413806,60:33:4B:29:D1:6E,3801356,-93
1364413806,D4:9A:20:78:9A:D6,3670284,-84
