time,MAC,class_id,level
1364408087,00:1E:C2:8F:C8:E1,3670276,-78
1364408087,00:1E:C2:95:92:57,3801348,-68
1364408087,00:1E:C2:98:1B:79,3801348,-85
1364408087,00:26:08:CF:64:B3,3801356,-97

1364409297,00:06:66:46:B6:55,7936,-88
1364409297,00:1E:C2:8F:C8:E1,3670276,-80
1364409297,00:1E:C2:95:92:57,3801348,-58
1364409297,00:1E:C2:98:1B:79,3801348,-91
1364409297,40:A6:D9:FB:47:70,3801348,-92
1364409297,40:A6:D9:FB:48:54,3801348,-83
1364409297,44:2A:60:D7:4D:E3,3670276,-83
1364409297,44:2A:60:D8:85:51,3801348,-94
1364409297,64:B9:E8:DE:D9:B7,3801348,-85
1364409297,E4:CE:8F:12:B7:C9,3801356,-91

1364410488,00:1E:C2:8F:C8:E1,3670276,-79
1364410488,00:1E:C2:94:6D:EE,3801348,-64
1364410488,00:1E:C2:95:92:57,3801348,-66
1364410488,00:1E:C2:98:1B:79,3801348,-94
1364410488,44:2A:60:D7:4D:E3,3670276,-88
1364410488,64:B9:E8:DE:D9:B7,3801348,-93
1364410488,E4:CE:8F:74:D4:50,3670276,-100

1364422439,00:17:F2:BA:19:9A,3670276,-88
1364422439,00:1E:C2:8F:C8:E1,3670276,-76
1364422439,00:1E:C2:94:6D:EE,3801348,-71
1364422439,00:1E:C2:95:92:57,3801348,-66
1364422439,00:1E:C2:98:1B:79,3801348,-84
1364422439,44:2A:60:D7:4D:E3,3670276,-91
1364422439,44:2A:60:D7:8A:E1,3670276,-80
1364422439,44:2A:60:D8:85:51,3801348,-99
1364422439,64:B9:E8:DE:D9:B7,3801348,-86
1364422439,F0:08:F1:58:A0:1B,5767692,-90

1364426028,00:26:08:C9:49:05,3670284,-85

1364427229,00:26:08:C9:49:05,3670284,-88

1364428428,00:26:08:C9:49:05,3670284,-90

1364429628,00:26:08:C9:49:05,3670284,-92
1364429628,58:B0:35:9D:BB:3E,3801356,-84

1364430829,00:26:08:C9:49:05,3670284,-90

1364432028,00:26:08:C9:49:05,3670284,-91

1364433228,00:26:08:B8:D2:CF,3801356,-90

1364434429,00:26:08:B8:D2:CF,3801356,-61
1364434429,58:B0:35:9D:BB:3E,3801356,-70

1364435628,00:25:00:5E:89:73,3670284,-91
1364435628,00:26:08:B8:D2:CF,3801356,-68
1364435628,58:B0:35:9D:BB:3E,3801356,-93

1364436829,00:25:00:5E:89:73,3670284,-97
1364436829,00:26:08:B8:D2:CF,3801356,-65

1364438031,00:26:08:B8:D2:CF,3801356,-64
1364438031,3C:74:37:22:4B:01,7995916,-82
1364438031,58:B0:35:9D:BB:3E,3801356,-67

1364439229,00:26:08:B8:D2:CF,3801356,-66
1364439229,3C:74:37:22:4B:01,7995916,-79
1364439229,58:B0:35:9D:BB:3E,3801356,-76

1364440429,00:26:08:B8:D2:CF,3801356,-67
1364440429,60:33:4B:27:B7:76,3670284,-80

1364441628,00:26:08:B8:D2:CF,3801356,-69
1364441628,00:26:08:C9:49:05,3670284,-90
1364441628,60:33:4B:27:B7:76,3670284,-81

1364442828,00:26:08:B8:D2:CF,3801356,-59

1364444028,00:26:08:B8:D2:CF,3801356,-63
1364444028,00:26:08:C9:49:05,3670284,-85

1364445228,00:26:08:B8:D2:CF,3801356,-75
1364445228,00:26:08:C9:49:05,3670284,-91

1364446429,00:26:08:B8:D2:CF,3801356,-63
1364446429,00:26:08:C9:49:05,3670284,-86
1364446429,60:33:4B:27:B7:76,3670284,-76

1364447628,00:26:08:B8:D2:CF,3801356,-64
1364447628,00:26:08:C9:49:05,3670284,-89
1364447628,60:33:4B:27:B7:76,3670284,-84

1364448828,00:26:08:B8:D2:CF,3801356,-82
1364448828,60:33:4B:27:B7:76,3670284,-92

1364450028,00:26:08:B8:D2:CF,3801356,-82
1364450028,00:26:08:C9:49:05,3670284,-90

1364451228,00:26:08:B8:D2:CF,3801356,-87
1364451228,00:26:08:C9:49:05,3670284,-95

1364452428,00:26:08:B8:D2:CF,3801356,-88
1364452428,00:26:08:C9:49:05,3670284,-94

1364453629,00:26:08:B8:D2:CF,3801356,-77
1364453629,00:26:08:C9:49:05,3670284,-81

1364454829,00:26:08:B8:D2:CF,3801356,-83
1364454829,00:26:08:C9:49:05,3670284,-81

1364456029,00:26:08:B8:D2:CF,3801356,-75
1364456029,00:26:08:C9:49:05,3670284,-85

1364457228,00:26:08:B8:D2:CF,3801356,-98
1364457228,00:26:08:C9:49:05,3670284,-86

1364458428,00:26:08:B8:D2:CF,3801356,-67
1364458428,00:26:08:C9:49:05,3670284,-82

1364459628,00:26:08:C9:49:05,3670284,-88

1364460829,00:26:08:C9:49:05,3670284,-83

1364462029,00:26:08:B8:D2:CF,3801356,-77
1364462029,00:26:08:C9:49:05,3670284,-90

1364463229,00:26:08:B8:D2:CF,3801356,-81
1364463229,00:26:08:C9:49:05,3670284,-86

1364464428,00:26:08:C9:49:05,3670284,-91

1364465629,00:26:08:B8:D2:CF,3801356,-75

1364466828,00:26:08:C9:49:05,3670284,-81

1364468029,00:26:08:B8:D2:CF,3801356,-77
1364468029,00:26:08:C9:49:05,3670284,-83

1364469229,00:26:08:B8:D2:CF,3801356,-66
1364469229,00:26:08:C9:49:05,3670284,-90

1364470428,00:26:08:B8:D2:CF,3801356,-85
1364470428,00:26:08:C9:49:05,3670284,-85

1364471628,00:26:08:B8:D2:CF,3801356,-70
1364471628,00:26:08:C9:49:05,3670284,-90

1364472829,00:26:08:B8:D2:CF,3801356,-72

1364474029,00:26:08:B8:D2:CF,3801356,-72
1364474029,00:26:08:C9:49:05,3670284,-90

1364475228,00:26:08:B8:D2:CF,3801356,-73
1364475228,00:26:08:C9:49:05,3670284,-80

1364476429,00:26:08:B8:D2:CF,3801356,-75
1364476429,00:26:08:C9:49:05,3670284,-84

1364477628,00:26:08:B8:D2:CF,3801356,-86
1364477628,00:26:08:C9:49:05,3670284,-91

