time,MAC,class_id,level
1364359421,00:26:08:C9:80:E2,3670284,-79
1364359421,68:A8:6D:24:D9:8F,3801356,-92

1364360622,68:A8:6D:24:D9:8F,3801356,-94

1364388221,00:26:08:D2:B5:E9,3670284,-80

1364393027,00:26:08:B8:D2:CF,3801356,-86
1364393027,44:2A:60:FB:B7:59,3801356,-93
1364393027,58:B0:35:80:8D:2E,3801356,-84
1364393027,7C:FA:DF:8B:71:73,7995916,-93
1364393027,98:D6:F7:BD:F7:3E,5898764,-90
1364393027,E4:CE:8F:41:FB:11,3801356,-90

1364394222,00:26:08:B8:D2:CF,3801356,-87
1364394222,68:A8:6D:17:5B:75,3801356,-93
1364394222,7C:FA:DF:8B:71:73,7995916,-96
1364394222,98:D6:F7:BD:F7:3E,5898764,-93
1364394222,E4:CE:8F:41:FB:11,3801356,-96

1364395423,00:26:08:B8:D2:CF,3801356,-83
1364395423,44:2A:60:FB:B7:59,3801356,-91
1364395423,58:B0:35:80:8D:2E,3801356,-89
1364395423,68:A8:6D:17:5B:75,3801356,-100
1364395423,7C:FA:DF:8B:71:73,7995916,-83
1364395423,98:D6:F7:BD:F7:3E,5898764,-93
1364395423,E4:CE:8F:41:FB:11,3801356,-90

1364396625,00:26:08:B8:D2:CF,3801356,-86
1364396625,44:2A:60:FB:B7:59,3801356,-87
1364396625,58:B0:35:80:8D:2E,3801356,-94
1364396625,68:A8:6D:17:5B:75,3801356,-100
1364396625,7C:FA:DF:8B:71:73,7995916,-86
1364396625,98:D6:F7:BD:F7:3E,5898764,-84
1364396625,E4:CE:8F:41:FB:11,3801356,-82

1364399021,60:33:4B:29:8D:58,3670284,-92

1364400222,60:33:4B:29:8D:58,3670284,-96

1364401421,44:6D:57:55:2A:55,4063492,-92

1364402621,44:6D:57:55:2A:55,4063492,-92

1364403821,A8:92:2C:DD:69:B5,5374468,-87

1364408622,00:21:E9:D7:6F:4B,3670276,-93

1364415827,00:21:E9:D7:6F:4B,3670276,-95

1364426622,00:26:08:C9:80:E2,3670284,-73

1364430221,00:26:08:B9:5C:9A,3670284,-79

1364432627,00:26:08:C9:80:E2,3670284,-88
1364432627,68:A8:6D:24:D9:8F,3801356,-100

1364433821,00:26:08:C9:80:E2,3670284,-75
1364433821,68:A8:6D:24:D9:8F,3801356,-97

1364435022,00:26:08:C9:80:E2,3670284,-90
1364435022,68:A8:6D:24:D9:8F,3801356,-92

1364436222,00:26:08:C9:80:E2,3670284,-76
1364436222,68:A8:6D:24:D9:8F,3801356,-90

1364437422,00:26:08:C9:80:E2,3670284,-83
1364437422,68:A8:6D:24:D9:8F,3801356,-86

1364438621,00:26:08:C9:80:E2,3670284,-71
1364438621,68:A8:6D:24:D9:8F,3801356,-83

