time,MAC,class_id,level
1364501756,00:1E:C2:8F:C8:E1,3670276,-78
1364501756,00:1E:C2:94:6D:EE,3801348,-73
1364501756,00:1E:C2:95:92:57,3801348,-66
1364501756,00:23:6C:A7:A4:B5,3670284,-75
1364501756,44:2A:60:D7:4D:E3,3670276,-86

1364502954,00:02:72:A5:8E:0C,3670276,-82
1364502954,00:02:72:A5:8E:4A,3670276,-83
1364502954,00:1E:C2:8A:15:1A,3670276,-78
1364502954,00:23:12:3C:C0:8C,3801348,-81
1364502954,20:C9:D0:B0:86:8C,3801356,-77
1364502954,40:A6:D9:FB:48:54,3801348,-83
1364502954,44:2A:60:D2:2D:D2,3801348,-82
1364502954,44:2A:60:D4:60:87,3801348,-84
1364502954,44:2A:60:D4:6C:3C,3801348,-83
1364502954,44:2A:60:D6:84:79,3801348,-79
1364502954,58:B0:35:80:8D:2E,3801356,-50
1364502954,64:B9:E8:DE:D0:75,3801348,-85
1364502954,68:A8:6D:17:5B:75,3801356,-90
1364502954,7C:D1:C3:A3:44:E4,3801348,-88
1364502954,7C:D1:C3:A3:7C:D8,3801348,-73
1364502954,B8:F6:B1:33:71:9F,3670276,-84
1364502954,D8:A2:5E:85:7F:D5,3801348,-77
1364502954,F0:B4:79:11:BD:A7,3801356,-83

1364504153,00:1E:C2:8A:15:1A,3670276,-86
1364504153,00:23:12:3C:C0:8C,3801348,-89
1364504153,20:C9:D0:B0:86:8C,3801356,-71
1364504153,44:2A:60:D2:2D:D2,3801348,-85
1364504153,44:2A:60:D4:60:87,3801348,-84
1364504153,44:2A:60:D4:6C:3C,3801348,-85
1364504153,44:2A:60:D6:84:79,3801348,-87
1364504153,58:B0:35:80:8D:2E,3801356,-52
1364504153,64:B9:E8:DE:D0:75,3801348,-85
1364504153,7C:D1:C3:A3:7C:D8,3801348,-75
1364504153,B8:F6:B1:33:71:9F,3670276,-82
1364504153,D8:A2:5E:85:7F:D5,3801348,-83
1364504153,D8:A2:5E:85:80:F9,3801348,-83

1364505354,00:1E:C2:8A:15:1A,3670276,-79
1364505354,00:23:12:3C:C0:8C,3801348,-86
1364505354,20:C9:D0:B0:86:8C,3801356,-73
1364505354,44:2A:60:D2:2D:D2,3801348,-54
1364505354,44:2A:60:D4:6C:3C,3801348,-82
1364505354,44:2A:60:D6:84:79,3801348,-85
1364505354,58:B0:35:80:8D:2E,3801356,-49
1364505354,64:B9:E8:DE:D0:75,3801348,-84
1364505354,7C:D1:C3:A3:48:85,3801348,-84
1364505354,7C:D1:C3:A3:7C:D8,3801348,-82
1364505354,B8:F6:B1:33:71:9F,3670276,-83
1364505354,D8:A2:5E:85:7F:D5,3801348,-86
1364505354,D8:A2:5E:85:80:F9,3801348,-87
1364505354,F0:B4:79:11:BD:A7,3801356,-91

1364506554,00:02:72:A5:8E:4A,3670276,-91
1364506554,00:1E:C2:8A:15:1A,3670276,-82
1364506554,00:23:12:3C:C0:8C,3801348,-79
1364506554,20:C9:D0:B0:86:8C,3801356,-70
1364506554,44:2A:60:D2:2D:D2,3801348,-78
1364506554,44:2A:60:D4:60:87,3801348,-87
1364506554,44:2A:60:D4:6C:3C,3801348,-88
1364506554,44:2A:60:D6:84:79,3801348,-80
1364506554,58:B0:35:80:8D:2E,3801356,-51
1364506554,64:B9:E8:DE:D0:75,3801348,-86
1364506554,7C:D1:C3:A3:48:85,3801348,-79
1364506554,7C:D1:C3:A3:7C:D8,3801348,-70
1364506554,B8:F6:B1:33:71:9F,3670276,-83
1364506554,D8:A2:5E:85:7F:D5,3801348,-84
1364506554,D8:A2:5E:85:81:05,3801348,-91
1364506554,F0:B4:79:11:BD:A7,3801356,-86

1364513753,00:02:72:A5:8E:4A,3670276,-87
1364513753,00:1E:C2:8A:15:1A,3670276,-80
1364513753,00:23:12:3C:C0:8C,3801348,-85
1364513753,20:C9:D0:B0:86:8C,3801356,-83
1364513753,44:2A:60:D4:6C:3C,3801348,-85
1364513753,58:B0:35:80:8D:2E,3801356,-55
1364513753,64:B9:E8:DE:D0:75,3801348,-89
1364513753,7C:D1:C3:A3:7C:D8,3801348,-84
1364513753,B8:F6:B1:33:71:9F,3670276,-90
1364513753,D8:A2:5E:85:7F:D5,3801348,-80
1364513753,EC:55:F9:F6:4A:98,4063500,-85

1364514960,00:02:72:A5:8E:4A,3670276,-93
1364514960,00:1E:C2:8A:15:1A,3670276,-86
1364514960,00:23:12:3C:C0:8C,3801348,-88
1364514960,20:C9:D0:B0:86:8C,3801356,-76
1364514960,40:A6:D9:FB:48:54,3801348,-90
1364514960,44:2A:60:D4:60:6E,3801348,-71
1364514960,58:B0:35:80:8D:2E,3801356,-67
1364514960,60:D8:19:E2:B5:9D,4063500,-93
1364514960,64:B9:E8:DE:D0:75,3801348,-86
1364514960,7C:D1:C3:A3:7C:D8,3801348,-82
1364514960,B8:F6:B1:33:71:9F,3670276,-92
1364514960,D8:A2:5E:85:7F:D5,3801348,-85
1364514960,D8:A2:5E:85:80:F9,3801348,-80

1364516159,00:1E:C2:8A:15:1A,3670276,-79
1364516159,00:23:12:3C:C0:8C,3801348,-89
1364516159,20:C9:D0:B0:86:8C,3801356,-83
1364516159,44:2A:60:D4:60:6E,3801348,-73
1364516159,58:B0:35:80:8D:2E,3801356,-83
1364516159,60:D8:19:E2:B5:9D,4063500,-87
1364516159,64:B9:E8:DE:D0:75,3801348,-84
1364516159,64:B9:E8:DE:D9:B7,3801348,-92
1364516159,7C:D1:C3:A3:7C:D8,3801348,-82
1364516159,B8:F6:B1:33:71:9F,3670276,-91
1364516159,D8:A2:5E:85:80:F9,3801348,-83

1364517353,00:1E:C2:8A:15:1A,3670276,-85
1364517353,00:23:12:3C:C0:8C,3801348,-86
1364517353,20:C9:D0:B0:86:8C,3801356,-72
1364517353,58:B0:35:80:8D:2E,3801356,-60
1364517353,64:B9:E8:DE:D0:75,3801348,-83
1364517353,B8:F6:B1:33:71:9F,3670276,-92
1364517353,D8:A2:5E:85:7F:D5,3801348,-78
1364517353,D8:A2:5E:85:80:F9,3801348,-83

1364518554,00:1E:C2:8A:15:1A,3670276,-92
1364518554,00:23:12:3C:C0:8C,3801348,-91
1364518554,20:C9:D0:B0:86:8C,3801356,-91
1364518554,58:B0:35:80:8D:2E,3801356,-78
1364518554,64:B9:E8:DE:D0:75,3801348,-88
1364518554,B8:F6:B1:33:71:9F,3670276,-87

1364519753,00:02:72:A5:8E:4A,3670276,-88
1364519753,00:1E:C2:8A:15:1A,3670276,-84
1364519753,20:C9:D0:B0:86:8C,3801356,-75
1364519753,58:B0:35:80:8D:2E,3801356,-54
1364519753,64:B9:E8:DE:D0:75,3801348,-89
