id,device,timestamp,ACCOUNT_LABEL,DATE,TIME
b49c8b9a-a2f2-4f4e-b11b-195561a9c416-33,f1949f09-55ec-41f5-a63c-b1937dd02fcb,1364958272,1,4/2/2013,12:00 PM
b49c8b9a-a2f2-4f4e-b11b-195561a9c416-34,f1949f09-55ec-41f5-a63c-b1937dd02fcb,1364958272,2,4/2/2013,3:00 PM
b71d4a00-64ff-409f-9de9-f1cf0af4f62c-98,f1949f09-55ec-41f5-a63c-b1937dd02fcb,1365044672,1,4/3/2013,1:30 PM
b71d4a00-64ff-409f-9de9-f1cf0af4f62c-99,f1949f09-55ec-41f5-a63c-b1937dd02fcb,1365044672,2,4/3/2013,6:00 PM
b71d4a00-64ff-409f-9de9-f1cf0af4f62c-100,f1949f09-55ec-41f5-a63c-b1937dd02fcb,1365044672,3,4/3/2013,7:00 PM
b71d4a00-64ff-409f-9de9-f1cf0af4f62c-101,f1949f09-55ec-41f5-a63c-b1937dd02fcb,1365044672,4,4/3/2013,2:30 PM
d402bd7b-3422-44e0-bb3a-e21ee6c7f1e3-104,f1949f09-55ec-41f5-a63c-b1937dd02fcb,1365131072,1,4/4/2013,3:30 PM
d402bd7b-3422-44e0-bb3a-e21ee6c7f1e3-105,f1949f09-55ec-41f5-a63c-b1937dd02fcb,1365131072,2,4/4/2013,12:00 PM
d402bd7b-3422-44e0-bb3a-e21ee6c7f1e3-106,f1949f09-55ec-41f5-a63c-b1937dd02fcb,1365131072,3,4/4/2013,2:30 PM
d402bd7b-3422-44e0-bb3a-e21ee6c7f1e3-107,f1949f09-55ec-41f5-a63c-b1937dd02fcb,1365131072,4,4/4/2013,4:00 PM
d402bd7b-3422-44e0-bb3a-e21ee6c7f1e3-108,f1949f09-55ec-41f5-a63c-b1937dd02fcb,1365131072,5,4/4/2013,12:00 PM
d402bd7b-3422-44e0-bb3a-e21ee6c7f1e3-109,f1949f09-55ec-41f5-a63c-b1937dd02fcb,1365131072,6,4/4/2013,8:00 PM
d402bd7b-3422-44e0-bb3a-e21ee6c7f1e3-110,f1949f09-55ec-41f5-a63c-b1937dd02fcb,1365131072,7,4/4/2013,8:00 PM
09fcc082-c396-4331-99d5-b7850f293046-142,f1949f09-55ec-41f5-a63c-b1937dd02fcb,1365217472,1,4/5/2013,5:00 PM
