id,device,timestamp,ACCOUNT_LABEL,DATE,TIME
087507df-0689-4eb1-baa4-e262a1c3e4f9-101,d4c45b3d-6802-454c-ab53-fc4d79c7f4ce,1364354669,1,3/26/2013,2:00 PM
087507df-0689-4eb1-baa4-e262a1c3e4f9-103,d4c45b3d-6802-454c-ab53-fc4d79c7f4ce,1364354669,2,3/26/2013,12:15 PM
85a35211-93e1-4efc-9da5-cff2c73228b5-42,d4c45b3d-6802-454c-ab53-fc4d79c7f4ce,1364441069,1,3/27/2013,10:00 AM
85a35211-93e1-4efc-9da5-cff2c73228b5-43,d4c45b3d-6802-454c-ab53-fc4d79c7f4ce,1364441069,2,3/27/2013,9:00 PM
3061548c-71c2-4e5d-a27c-b486a9048ddd-84,d4c45b3d-6802-454c-ab53-fc4d79c7f4ce,1364527469,1,3/28/2013,2:00 PM
3061548c-71c2-4e5d-a27c-b486a9048ddd-85,d4c45b3d-6802-454c-ab53-fc4d79c7f4ce,1364527469,2,3/28/2013,9:00 AM
3061548c-71c2-4e5d-a27c-b486a9048ddd-86,d4c45b3d-6802-454c-ab53-fc4d79c7f4ce,1364527469,3,3/28/2013,12:00 PM
4dea761a-9b51-4b62-88d4-f6e785a2ce23-93,d4c45b3d-6802-454c-ab53-fc4d79c7f4ce,1364613869,1,3/29/2013,1:00 PM
4dea761a-9b51-4b62-88d4-f6e785a2ce23-94,d4c45b3d-6802-454c-ab53-fc4d79c7f4ce,1364613869,2,3/29/2013,10:00 AM
4dea761a-9b51-4b62-88d4-f6e785a2ce23-97,d4c45b3d-6802-454c-ab53-fc4d79c7f4ce,1364613869,3,3/29/2013,9:30 PM
c03d2db2-f2d0-471c-a268-f32bfe16cdae-49,d4c45b3d-6802-454c-ab53-fc4d79c7f4ce,1364700269,1,3/30/2013,1:00 PM
c03d2db2-f2d0-471c-a268-f32bfe16cdae-50,d4c45b3d-6802-454c-ab53-fc4d79c7f4ce,1364700269,2,3/30/2013,8:00 PM
efef2f33-0ac5-40d8-8b10-a7ce634e0252-73,d4c45b3d-6802-454c-ab53-fc4d79c7f4ce,1364873069,1,4/1/2013,1:00 PM
efef2f33-0ac5-40d8-8b10-a7ce634e0252-74,d4c45b3d-6802-454c-ab53-fc4d79c7f4ce,1364873069,2,4/1/2013,10:00 AM
efef2f33-0ac5-40d8-8b10-a7ce634e0252-75,d4c45b3d-6802-454c-ab53-fc4d79c7f4ce,1364873069,3,4/1/2013,5:45 PM
0e490613-0ffa-41cf-84f5-4f0040276fa2-43,d4c45b3d-6802-454c-ab53-fc4d79c7f4ce,1364959469,1,4/2/2013,2:00 PM
0e490613-0ffa-41cf-84f5-4f0040276fa2-44,d4c45b3d-6802-454c-ab53-fc4d79c7f4ce,1364959469,2,4/2/2013,4:00 PM
0e490613-0ffa-41cf-84f5-4f0040276fa2-45,d4c45b3d-6802-454c-ab53-fc4d79c7f4ce,1364959469,3,4/2/2013,7:00 PM
0e490613-0ffa-41cf-84f5-4f0040276fa2-47,d4c45b3d-6802-454c-ab53-fc4d79c7f4ce,1364959469,4,4/2/2013,11:00 AM
ca03cd9a-4ab7-4d4e-8674-81d8662c63d1-67,d4c45b3d-6802-454c-ab53-fc4d79c7f4ce,1365045869,1,4/3/2013,1:00 PM
ca03cd9a-4ab7-4d4e-8674-81d8662c63d1-68,d4c45b3d-6802-454c-ab53-fc4d79c7f4ce,1365045869,2,4/3/2013,10:00 AM
ca03cd9a-4ab7-4d4e-8674-81d8662c63d1-71,d4c45b3d-6802-454c-ab53-fc4d79c7f4ce,1365045869,3,4/3/2013,4:00 PM
ca03cd9a-4ab7-4d4e-8674-81d8662c63d1-72,d4c45b3d-6802-454c-ab53-fc4d79c7f4ce,1365045869,4,4/3/2013,5:45 PM
ca03cd9a-4ab7-4d4e-8674-81d8662c63d1-73,d4c45b3d-6802-454c-ab53-fc4d79c7f4ce,1365045869,5,4/3/2013,11:00 PM
a1dca3f3-accb-4228-b488-99674e56d561-60,d4c45b3d-6802-454c-ab53-fc4d79c7f4ce,1365132269,1,4/4/2013,2:00 PM
a1dca3f3-accb-4228-b488-99674e56d561-61,d4c45b3d-6802-454c-ab53-fc4d79c7f4ce,1365132269,2,4/4/2013,12:00 PM
a1dca3f3-accb-4228-b488-99674e56d561-63,d4c45b3d-6802-454c-ab53-fc4d79c7f4ce,1365132269,3,4/4/2013,4:00 PM
a1dca3f3-accb-4228-b488-99674e56d561-64,d4c45b3d-6802-454c-ab53-fc4d79c7f4ce,1365132269,4,4/4/2013,11:00 AM
d39780b9-d629-40e1-86d6-8315baacbfb8-17,d4c45b3d-6802-454c-ab53-fc4d79c7f4ce,1365218669,1,4/5/2013,1:00 PM
d39780b9-d629-40e1-86d6-8315baacbfb8-18,d4c45b3d-6802-454c-ab53-fc4d79c7f4ce,1365218669,2,4/5/2013,10:00 AM
d39780b9-d629-40e1-86d6-8315baacbfb8-20,d4c45b3d-6802-454c-ab53-fc4d79c7f4ce,1365218669,3,4/5/2013,4:15 PM
d39780b9-d629-40e1-86d6-8315baacbfb8-22,d4c45b3d-6802-454c-ab53-fc4d79c7f4ce,1365218669,4,4/5/2013,9:30 PM
5ea3369f-f0c0-4ae6-87fe-4cffc331f0ce-173,d4c45b3d-6802-454c-ab53-fc4d79c7f4ce,1365305069,1,4/6/2013,1:00 PM
5ea3369f-f0c0-4ae6-87fe-4cffc331f0ce-174,d4c45b3d-6802-454c-ab53-fc4d79c7f4ce,1365305069,2,4/6/2013,3:00 PM
5ea3369f-f0c0-4ae6-87fe-4cffc331f0ce-175,d4c45b3d-6802-454c-ab53-fc4d79c7f4ce,1365305069,3,4/6/2013,9:30 PM
682b709b-ae44-4046-99f9-9dc443a6dcdd-68,d4c45b3d-6802-454c-ab53-fc4d79c7f4ce,1365391469,1,4/7/2013,8:00 PM
943ec029-9b8b-4619-882d-afa9076b90ec-100,d4c45b3d-6802-454c-ab53-fc4d79c7f4ce,1365477869,1,4/8/2013,1:00 PM
943ec029-9b8b-4619-882d-afa9076b90ec-101,d4c45b3d-6802-454c-ab53-fc4d79c7f4ce,1365477869,2,4/8/2013,10:00 AM
943ec029-9b8b-4619-882d-afa9076b90ec-102,d4c45b3d-6802-454c-ab53-fc4d79c7f4ce,1365477869,3,4/8/2013,5:45 PM
271240c5-b610-4cb1-8828-516eaed015fb-86,d4c45b3d-6802-454c-ab53-fc4d79c7f4ce,1365564269,1,4/9/2013,2:00 PM
271240c5-b610-4cb1-8828-516eaed015fb-87,d4c45b3d-6802-454c-ab53-fc4d79c7f4ce,1365564269,2,4/9/2013,4:00 PM
271240c5-b610-4cb1-8828-516eaed015fb-88,d4c45b3d-6802-454c-ab53-fc4d79c7f4ce,1365564269,3,4/9/2013,7:00 PM
271240c5-b610-4cb1-8828-516eaed015fb-90,d4c45b3d-6802-454c-ab53-fc4d79c7f4ce,1365564269,4,4/9/2013,11:00 AM
4563fd95-af1d-40c9-90dc-31d361213442-207,d4c45b3d-6802-454c-ab53-fc4d79c7f4ce,1365650669,1,4/10/2013,1:00 PM
4563fd95-af1d-40c9-90dc-31d361213442-208,d4c45b3d-6802-454c-ab53-fc4d79c7f4ce,1365650669,2,4/10/2013,10:00 AM
4563fd95-af1d-40c9-90dc-31d361213442-210,d4c45b3d-6802-454c-ab53-fc4d79c7f4ce,1365650669,3,4/10/2013,4:00 PM
4563fd95-af1d-40c9-90dc-31d361213442-212,d4c45b3d-6802-454c-ab53-fc4d79c7f4ce,1365650669,4,4/10/2013,5:45 PM
4563fd95-af1d-40c9-90dc-31d361213442-213,d4c45b3d-6802-454c-ab53-fc4d79c7f4ce,1365650669,5,4/10/2013,4:00 PM
a5250ddc-fd16-4745-ad9b-7e3bad6545d8-230,d4c45b3d-6802-454c-ab53-fc4d79c7f4ce,1365737069,1,4/11/2013,2:00 PM
a5250ddc-fd16-4745-ad9b-7e3bad6545d8-231,d4c45b3d-6802-454c-ab53-fc4d79c7f4ce,1365737069,2,4/11/2013,4:00 PM
a5250ddc-fd16-4745-ad9b-7e3bad6545d8-233,d4c45b3d-6802-454c-ab53-fc4d79c7f4ce,1365737069,3,4/11/2013,12:00 PM
a9a9f65b-845b-4be6-9279-956d124760c3-154,d4c45b3d-6802-454c-ab53-fc4d79c7f4ce,1365823469,1,4/12/2013,1:00 PM
a9a9f65b-845b-4be6-9279-956d124760c3-155,d4c45b3d-6802-454c-ab53-fc4d79c7f4ce,1365823469,2,4/12/2013,10:00 AM
a9a9f65b-845b-4be6-9279-956d124760c3-157,d4c45b3d-6802-454c-ab53-fc4d79c7f4ce,1365823469,3,4/12/2013,8:00 PM
a9a9f65b-845b-4be6-9279-956d124760c3-158,d4c45b3d-6802-454c-ab53-fc4d79c7f4ce,1365823469,4,4/12/2013,9:30 PM
229a9c08-8056-4f46-84ca-5be8860f9eed-184,d4c45b3d-6802-454c-ab53-fc4d79c7f4ce,1365909869,1,4/13/2013,10:00 PM
