id,device,timestamp,ACCOUNT_LABEL,DATE,TIME
39417312-d01f-4743-bf33-70351d831405-26,af77a485-f79f-4f27-8cc8-5b3c161884f2,1364414220,1,3/27/2013,3:00 PM
39417312-d01f-4743-bf33-70351d831405-31,af77a485-f79f-4f27-8cc8-5b3c161884f2,1364414220,2,3/27/2013,5:00 PM
39417312-d01f-4743-bf33-70351d831405-34,af77a485-f79f-4f27-8cc8-5b3c161884f2,1364414221,3,3/27/2013,3:00 PM
39417312-d01f-4743-bf33-70351d831405-35,af77a485-f79f-4f27-8cc8-5b3c161884f2,1364414221,4,3/27/2013,5:00 PM
d49c6cb1-6a27-467d-84ee-5446e6a1eb5a-27,af77a485-f79f-4f27-8cc8-5b3c161884f2,1364500617,1,3/28/2013,10:00 AM
d49c6cb1-6a27-467d-84ee-5446e6a1eb5a-29,af77a485-f79f-4f27-8cc8-5b3c161884f2,1364500617,2,3/28/2013,12:00 PM
d49c6cb1-6a27-467d-84ee-5446e6a1eb5a-32,af77a485-f79f-4f27-8cc8-5b3c161884f2,1364500617,3,3/28/2013,10:00 AM
d49c6cb1-6a27-467d-84ee-5446e6a1eb5a-33,af77a485-f79f-4f27-8cc8-5b3c161884f2,1364500617,4,3/28/2013,12:00 PM
0847bf90-a1d5-418e-92be-974421371585-245,af77a485-f79f-4f27-8cc8-5b3c161884f2,1364587017,1,3/29/2013,12:30 PM
0847bf90-a1d5-418e-92be-974421371585-246,af77a485-f79f-4f27-8cc8-5b3c161884f2,1364587017,2,3/29/2013,12:30 PM
4fd2e526-b065-4b91-9d71-33ed27d2ccd3-198,af77a485-f79f-4f27-8cc8-5b3c161884f2,1364846217,1,4/1/2013,12:30 PM
4fd2e526-b065-4b91-9d71-33ed27d2ccd3-199,af77a485-f79f-4f27-8cc8-5b3c161884f2,1364846217,2,4/1/2013,12:30 PM
0f68fe69-9292-4acd-b28d-ad21f0433c95-341,af77a485-f79f-4f27-8cc8-5b3c161884f2,1364932617,1,4/2/2013,1:00 PM
0f68fe69-9292-4acd-b28d-ad21f0433c95-342,af77a485-f79f-4f27-8cc8-5b3c161884f2,1364932617,2,4/2/2013,7:00 PM
0f68fe69-9292-4acd-b28d-ad21f0433c95-343,af77a485-f79f-4f27-8cc8-5b3c161884f2,1364932617,3,4/2/2013,1:00 PM
0f68fe69-9292-4acd-b28d-ad21f0433c95-344,af77a485-f79f-4f27-8cc8-5b3c161884f2,1364932617,4,4/2/2013,7:00 PM
ca1f6f96-7448-4a65-8cf6-75b84a4eaaf4-517,af77a485-f79f-4f27-8cc8-5b3c161884f2,1365019017,1,4/3/2013,12:30 PM
ca1f6f96-7448-4a65-8cf6-75b84a4eaaf4-518,af77a485-f79f-4f27-8cc8-5b3c161884f2,1365019017,2,4/3/2013,3:00 PM
