id,device,timestamp,ACCOUNT_LABEL,DATE,TIME
48a588e1-8934-49be-8f4c-df597857a4a6-105,027c6245-b07f-4492-94e8-036454303f9c,1364426489,1,3/27/2013,20:00
48a588e1-8934-49be-8f4c-df597857a4a6-106,027c6245-b07f-4492-94e8-036454303f9c,1364426489,2,3/27/2013,20:00
48a588e1-8934-49be-8f4c-df597857a4a6-119,027c6245-b07f-4492-94e8-036454303f9c,1364426490,3,3/27/2013,20:00
48a588e1-8934-49be-8f4c-df597857a4a6-120,027c6245-b07f-4492-94e8-036454303f9c,1364426490,4,3/27/2013,20:00
6f42d32d-3a8b-4c4a-a26e-315eb765aee0-67,027c6245-b07f-4492-94e8-036454303f9c,1364512889,1,3/28/2013,12:00
6f42d32d-3a8b-4c4a-a26e-315eb765aee0-68,027c6245-b07f-4492-94e8-036454303f9c,1364512889,2,3/28/2013,19:00
6f42d32d-3a8b-4c4a-a26e-315eb765aee0-69,027c6245-b07f-4492-94e8-036454303f9c,1364512889,3,3/28/2013,12:00
6f42d32d-3a8b-4c4a-a26e-315eb765aee0-70,027c6245-b07f-4492-94e8-036454303f9c,1364512889,4,3/28/2013,19:00
6f42d32d-3a8b-4c4a-a26e-315eb765aee0-71,027c6245-b07f-4492-94e8-036454303f9c,1364512890,5,3/28/2013,12:00
6f42d32d-3a8b-4c4a-a26e-315eb765aee0-72,027c6245-b07f-4492-94e8-036454303f9c,1364512890,6,3/28/2013,19:00
6f42d32d-3a8b-4c4a-a26e-315eb765aee0-73,027c6245-b07f-4492-94e8-036454303f9c,1364512890,7,3/28/2013,12:00
6f42d32d-3a8b-4c4a-a26e-315eb765aee0-74,027c6245-b07f-4492-94e8-036454303f9c,1364512890,8,3/28/2013,19:00
cbec2992-534b-4668-b9de-8dc1ed9fc3d0-30,027c6245-b07f-4492-94e8-036454303f9c,1364685689,1,3/30/2013,20:00
cbec2992-534b-4668-b9de-8dc1ed9fc3d0-32,027c6245-b07f-4492-94e8-036454303f9c,1364685689,2,3/30/2013,20:00
cbec2992-534b-4668-b9de-8dc1ed9fc3d0-40,027c6245-b07f-4492-94e8-036454303f9c,1364685690,3,3/30/2013,20:00
cbec2992-534b-4668-b9de-8dc1ed9fc3d0-41,027c6245-b07f-4492-94e8-036454303f9c,1364685690,4,3/30/2013,20:00
6cab0769-857e-45d9-b912-15dfa2f1f0eb-23,027c6245-b07f-4492-94e8-036454303f9c,1364772089,1,3/31/2013,20:00
6cab0769-857e-45d9-b912-15dfa2f1f0eb-24,027c6245-b07f-4492-94e8-036454303f9c,1364772089,2,3/31/2013,20:00
6cab0769-857e-45d9-b912-15dfa2f1f0eb-26,027c6245-b07f-4492-94e8-036454303f9c,1364772089,3,3/31/2013,20:00
6cab0769-857e-45d9-b912-15dfa2f1f0eb-34,027c6245-b07f-4492-94e8-036454303f9c,1364772089,4,3/31/2013,20:00
6cab0769-857e-45d9-b912-15dfa2f1f0eb-38,027c6245-b07f-4492-94e8-036454303f9c,1364772090,5,3/31/2013,20:00
6cab0769-857e-45d9-b912-15dfa2f1f0eb-39,027c6245-b07f-4492-94e8-036454303f9c,1364772090,6,3/31/2013,20:00
6cab0769-857e-45d9-b912-15dfa2f1f0eb-40,027c6245-b07f-4492-94e8-036454303f9c,1364772090,7,3/31/2013,20:00
6cab0769-857e-45d9-b912-15dfa2f1f0eb-41,027c6245-b07f-4492-94e8-036454303f9c,1364772090,8,3/31/2013,20:00
59930a79-bf05-4cc6-b2d2-1417f7931260-96,027c6245-b07f-4492-94e8-036454303f9c,1364944889,1,4/2/2013,20:00
59930a79-bf05-4cc6-b2d2-1417f7931260-111,027c6245-b07f-4492-94e8-036454303f9c,1364944889,2,4/2/2013,20:00
59930a79-bf05-4cc6-b2d2-1417f7931260-112,027c6245-b07f-4492-94e8-036454303f9c,1364944890,3,4/2/2013,20:00
59930a79-bf05-4cc6-b2d2-1417f7931260-113,027c6245-b07f-4492-94e8-036454303f9c,1364944890,4,4/2/2013,20:00
20c5e137-a694-4283-a6a4-972b581f3d6d-45,027c6245-b07f-4492-94e8-036454303f9c,1365031289,1,4/3/2013,20:00
20c5e137-a694-4283-a6a4-972b581f3d6d-46,027c6245-b07f-4492-94e8-036454303f9c,1365031289,2,4/3/2013,20:00
20c5e137-a694-4283-a6a4-972b581f3d6d-47,027c6245-b07f-4492-94e8-036454303f9c,1365031289,3,4/3/2013,20:00
20c5e137-a694-4283-a6a4-972b581f3d6d-48,027c6245-b07f-4492-94e8-036454303f9c,1365031290,4,4/3/2013,20:00
5c0552bb-029f-414f-b48e-8d7cae22108f-56,5bb5fed8-5013-417e-86a1-4df031e4a2ab,1365301937,1,4/6/2013,15:30
5c0552bb-029f-414f-b48e-8d7cae22108f-66,5bb5fed8-5013-417e-86a1-4df031e4a2ab,1365301938,2,4/6/2013,15:30
5c0552bb-029f-414f-b48e-8d7cae22108f-68,5bb5fed8-5013-417e-86a1-4df031e4a2ab,1365301938,3,4/6/2013,15:30
5c0552bb-029f-414f-b48e-8d7cae22108f-79,5bb5fed8-5013-417e-86a1-4df031e4a2ab,1365301938,4,4/6/2013,15:30
7fc82155-5bcb-4bde-ad73-13ec88969f84-71,5bb5fed8-5013-417e-86a1-4df031e4a2ab,1365474737,1,4/8/2013,17:00
7fc82155-5bcb-4bde-ad73-13ec88969f84-76,5bb5fed8-5013-417e-86a1-4df031e4a2ab,1365474737,2,4/8/2013,17:00
7fc82155-5bcb-4bde-ad73-13ec88969f84-77,5bb5fed8-5013-417e-86a1-4df031e4a2ab,1365474737,3,4/8/2013,17:00
7fc82155-5bcb-4bde-ad73-13ec88969f84-78,5bb5fed8-5013-417e-86a1-4df031e4a2ab,1365474737,4,4/8/2013,17:00
7a025fcf-ff07-4150-98ec-60672843e8be-79,5bb5fed8-5013-417e-86a1-4df031e4a2ab,1365561137,1,4/9/2013,18:30
7a025fcf-ff07-4150-98ec-60672843e8be-81,5bb5fed8-5013-417e-86a1-4df031e4a2ab,1365561137,2,4/9/2013,18:30
7a025fcf-ff07-4150-98ec-60672843e8be-82,5bb5fed8-5013-417e-86a1-4df031e4a2ab,1365561137,3,4/9/2013,18:30
7a025fcf-ff07-4150-98ec-60672843e8be-83,5bb5fed8-5013-417e-86a1-4df031e4a2ab,1365561138,4,4/9/2013,18:30
51b48270-bf74-41db-b563-722f39b92987-37,5bb5fed8-5013-417e-86a1-4df031e4a2ab,1365733937,1,4/11/2013,21:00
51b48270-bf74-41db-b563-722f39b92987-38,5bb5fed8-5013-417e-86a1-4df031e4a2ab,1365733937,2,4/11/2013,12:00
