id,device,timestamp,ACCOUNT_LABEL,DATE,TIME
6a9d4195-9193-47f0-a674-59e19ee5b29a-29,1977b545-a88f-4903-a7ae-2c434de4be49,1364182283,1,3/24/2013,20:00
3ade29d5-98f5-4a6c-bcbe-25e278a0bc73-55,1977b545-a88f-4903-a7ae-2c434de4be49,1364268683,1,3/25/2013,21:00
3ade29d5-98f5-4a6c-bcbe-25e278a0bc73-56,1977b545-a88f-4903-a7ae-2c434de4be49,1364268683,2,3/25/2013,22:00
3ade29d5-98f5-4a6c-bcbe-25e278a0bc73-57,1977b545-a88f-4903-a7ae-2c434de4be49,1364268683,3,3/25/2013,15:30
bea2978d-ca53-4e32-89ba-19b45e64a897-59,1977b545-a88f-4903-a7ae-2c434de4be49,1364355083,1,3/26/2013,15:30
bea2978d-ca53-4e32-89ba-19b45e64a897-60,1977b545-a88f-4903-a7ae-2c434de4be49,1364355083,2,3/26/2013,13:30
bea2978d-ca53-4e32-89ba-19b45e64a897-61,1977b545-a88f-4903-a7ae-2c434de4be49,1364355083,3,3/26/2013,13:30
bea2978d-ca53-4e32-89ba-19b45e64a897-63,1977b545-a88f-4903-a7ae-2c434de4be49,1364355083,4,3/26/2013,09:00
bea2978d-ca53-4e32-89ba-19b45e64a897-64,1977b545-a88f-4903-a7ae-2c434de4be49,1364355083,5,3/26/2013,19:00
bea2978d-ca53-4e32-89ba-19b45e64a897-65,1977b545-a88f-4903-a7ae-2c434de4be49,1364355083,6,3/26/2013,08:00
b201188a-b996-4108-9858-0d3c6b2e5779-42,1977b545-a88f-4903-a7ae-2c434de4be49,1364441483,1,3/27/2013,12:30
b201188a-b996-4108-9858-0d3c6b2e5779-43,1977b545-a88f-4903-a7ae-2c434de4be49,1364441483,2,3/27/2013,09:00
dc47959f-fc87-4fdc-b02e-2c2bb414f891-66,1977b545-a88f-4903-a7ae-2c434de4be49,1364527883,1,3/28/2013,22:30
dc47959f-fc87-4fdc-b02e-2c2bb414f891-67,1977b545-a88f-4903-a7ae-2c434de4be49,1364527883,2,3/28/2013,15:30
dc47959f-fc87-4fdc-b02e-2c2bb414f891-68,1977b545-a88f-4903-a7ae-2c434de4be49,1364527883,3,3/28/2013,17:00
dc47959f-fc87-4fdc-b02e-2c2bb414f891-69,1977b545-a88f-4903-a7ae-2c434de4be49,1364527883,4,3/28/2013,16:30
dc47959f-fc87-4fdc-b02e-2c2bb414f891-70,1977b545-a88f-4903-a7ae-2c434de4be49,1364527883,5,3/28/2013,17:30
dc47959f-fc87-4fdc-b02e-2c2bb414f891-71,1977b545-a88f-4903-a7ae-2c434de4be49,1364527883,6,3/28/2013,10:00
dc47959f-fc87-4fdc-b02e-2c2bb414f891-72,1977b545-a88f-4903-a7ae-2c434de4be49,1364527883,7,3/28/2013,12:00
5c86d038-f018-4940-8d10-159f0dea3bec-30,1977b545-a88f-4903-a7ae-2c434de4be49,1364614283,1,3/29/2013,21:00
5c86d038-f018-4940-8d10-159f0dea3bec-33,1977b545-a88f-4903-a7ae-2c434de4be49,1364614283,2,3/29/2013,19:30
5c86d038-f018-4940-8d10-159f0dea3bec-34,1977b545-a88f-4903-a7ae-2c434de4be49,1364614283,3,3/29/2013,09:30
5c86d038-f018-4940-8d10-159f0dea3bec-35,1977b545-a88f-4903-a7ae-2c434de4be49,1364614283,4,3/29/2013,12:00
ff11aae7-82af-4ffb-8680-f97c761e9e30-17,1977b545-a88f-4903-a7ae-2c434de4be49,1364700683,1,3/30/2013,18:00
ff11aae7-82af-4ffb-8680-f97c761e9e30-18,1977b545-a88f-4903-a7ae-2c434de4be49,1364700683,2,3/30/2013,09:00
ff11aae7-82af-4ffb-8680-f97c761e9e30-19,1977b545-a88f-4903-a7ae-2c434de4be49,1364700683,3,3/30/2013,10:30
d91d0d54-0d59-4f95-818f-65bdd3637bd0-60,1977b545-a88f-4903-a7ae-2c434de4be49,1364873483,1,4/1/2013,15:00
d91d0d54-0d59-4f95-818f-65bdd3637bd0-61,1977b545-a88f-4903-a7ae-2c434de4be49,1364873483,2,4/1/2013,10:00
d91d0d54-0d59-4f95-818f-65bdd3637bd0-62,1977b545-a88f-4903-a7ae-2c434de4be49,1364873483,3,4/1/2013,13:45
d91d0d54-0d59-4f95-818f-65bdd3637bd0-63,1977b545-a88f-4903-a7ae-2c434de4be49,1364873483,4,4/1/2013,18:00
d91d0d54-0d59-4f95-818f-65bdd3637bd0-64,1977b545-a88f-4903-a7ae-2c434de4be49,1364873483,5,4/1/2013,09:00
