id,device,timestamp,ACCOUNT_LABEL,DATE,TIME
3245f88f-9fa8-4d5b-8eb9-7946a45bba01-50,6d09c48b-a4b6-4183-967a-bf4b8a32c6bc,1364354762,1,3/26/2013,10:00 AM
3245f88f-9fa8-4d5b-8eb9-7946a45bba01-51,6d09c48b-a4b6-4183-967a-bf4b8a32c6bc,1364354762,2,3/26/2013,1:00 PM
c0c43654-b44f-49f9-8511-6d94c2a60d4e-42,6d09c48b-a4b6-4183-967a-bf4b8a32c6bc,1364441162,1,3/27/2013,3:00 PM
7ac6090c-5d70-4657-baae-cbfb1b5cd6b4-36,6d09c48b-a4b6-4183-967a-bf4b8a32c6bc,1364527562,1,3/28/2013,1:00 PM
7ac6090c-5d70-4657-baae-cbfb1b5cd6b4-37,6d09c48b-a4b6-4183-967a-bf4b8a32c6bc,1364527562,2,3/28/2013,12:00 PM
7ac6090c-5d70-4657-baae-cbfb1b5cd6b4-39,6d09c48b-a4b6-4183-967a-bf4b8a32c6bc,1364527562,3,3/28/2013,9:00 PM
6888c108-60f7-427d-a848-5b14f959d77d-53,6d09c48b-a4b6-4183-967a-bf4b8a32c6bc,1364652072,1,3/30/2013,8:00 PM
cd90a735-4564-4da9-aee2-4bdf9d2905cc-168,6d09c48b-a4b6-4183-967a-bf4b8a32c6bc,1364781749,1,3/31/2013,8:00 PM
2ea475d6-d731-4c60-b258-0b5207d24610-45,6d09c48b-a4b6-4183-967a-bf4b8a32c6bc,1364954561,1,4/2/2013,2:00 PM
2ea475d6-d731-4c60-b258-0b5207d24610-46,6d09c48b-a4b6-4183-967a-bf4b8a32c6bc,1364954561,2,4/2/2013,6:00 PM
916c004c-6bba-4e08-97e0-e781b3e0010d-74,6d09c48b-a4b6-4183-967a-bf4b8a32c6bc,1365040961,1,4/3/2013,7:00 PM
916c004c-6bba-4e08-97e0-e781b3e0010d-75,6d09c48b-a4b6-4183-967a-bf4b8a32c6bc,1365040961,2,4/3/2013,4:00 PM
5c859181-184b-4caf-98cf-56b09c13d16c-21,6d09c48b-a4b6-4183-967a-bf4b8a32c6bc,1365127361,1,4/4/2013,1:00 PM
d60c5cea-ef72-4339-b14a-0f945778ce19-43,6d09c48b-a4b6-4183-967a-bf4b8a32c6bc,1365213761,1,4/5/2013,9:00 AM
74c7ba2e-63c9-4602-98a9-2779aee6065b-21,6d09c48b-a4b6-4183-967a-bf4b8a32c6bc,1365818561,1,4/12/2013,8:00 PM
d4b46dcc-54f9-467f-a906-8b54943702b9-43,6d09c48b-a4b6-4183-967a-bf4b8a32c6bc,1365904961,1,4/13/2013,8:00 PM
6c407f09-6f48-4081-bc1c-c73c88f926e0-106,6d09c48b-a4b6-4183-967a-bf4b8a32c6bc,1365991361,1,4/14/2013,8:00 PM
60ee27cf-392f-4cf6-927a-481aed3cad7c-58,6d09c48b-a4b6-4183-967a-bf4b8a32c6bc,1366164161,1,4/16/2013,8:00 PM
ee392435-bfcc-41a4-b315-d6c960c21c25-101,6d09c48b-a4b6-4183-967a-bf4b8a32c6bc,1366336961,1,4/18/2013,8:00 PM
a39d6f7e-82a2-43d2-9eed-4c084b87732e-36,6d09c48b-a4b6-4183-967a-bf4b8a32c6bc,1366596161,1,4/21/2013,8:00 PM
bf4222f5-c17e-4761-a178-1a50c874dc11-17,6d09c48b-a4b6-4183-967a-bf4b8a32c6bc,1367632961,1,5/3/2013,8:00 PM
a89ac2cc-9064-46e0-9fc3-e2faf5482939-17,6d09c48b-a4b6-4183-967a-bf4b8a32c6bc,1367719361,1,5/4/2013,8:00 PM
a89ac2cc-9064-46e0-9fc3-e2faf5482939-18,6d09c48b-a4b6-4183-967a-bf4b8a32c6bc,1367719361,2,5/4/2013,8:00 PM
7c053a1e-38ec-4d7e-9829-59e3a940caf3-64,6d09c48b-a4b6-4183-967a-bf4b8a32c6bc,1368324161,1,5/11/2013,8:00 PM
e08d39fd-b132-40b1-af3f-939a80ae6d3b-71,6d09c48b-a4b6-4183-967a-bf4b8a32c6bc,1369620161,1,5/26/2013,8:00 PM
57c28bae-df35-4e73-93b6-8405f82a8a5e-75,6d09c48b-a4b6-4183-967a-bf4b8a32c6bc,1369792961,1,5/28/2013,8:00 PM
