id,device,timestamp,ACCOUNT_LABEL,DATE,TIME
ff58068d-0e13-4fa7-b9c6-916062ad8766-154,661f40c2-3f4a-412b-9d04-cf49dd4bfe93,1364514535,1,03/28/2013,1:00 PM
ff58068d-0e13-4fa7-b9c6-916062ad8766-158,661f40c2-3f4a-412b-9d04-cf49dd4bfe93,1364514535,2,03/28/2013,12:00 PM
ff58068d-0e13-4fa7-b9c6-916062ad8766-159,661f40c2-3f4a-412b-9d04-cf49dd4bfe93,1364514535,3,03/28/2013,6:00 PM
ff58068d-0e13-4fa7-b9c6-916062ad8766-161,661f40c2-3f4a-412b-9d04-cf49dd4bfe93,1364514536,4,03/28/2013,1:00 PM
ff58068d-0e13-4fa7-b9c6-916062ad8766-162,661f40c2-3f4a-412b-9d04-cf49dd4bfe93,1364514536,5,03/28/2013,12:00 PM
ff58068d-0e13-4fa7-b9c6-916062ad8766-163,661f40c2-3f4a-412b-9d04-cf49dd4bfe93,1364514536,6,03/28/2013,6:00 PM
4f19e852-b43d-4290-badc-b1a8e13d3b06-73,661f40c2-3f4a-412b-9d04-cf49dd4bfe93,1364687335,1,03/30/2013,8:00 PM
4f19e852-b43d-4290-badc-b1a8e13d3b06-76,661f40c2-3f4a-412b-9d04-cf49dd4bfe93,1364687335,2,03/30/2013,1:00 PM
4f19e852-b43d-4290-badc-b1a8e13d3b06-77,661f40c2-3f4a-412b-9d04-cf49dd4bfe93,1364687335,3,03/30/2013,8:00 PM
4f19e852-b43d-4290-badc-b1a8e13d3b06-78,661f40c2-3f4a-412b-9d04-cf49dd4bfe93,1364687336,4,03/30/2013,1:00 PM
7302186d-7731-474b-84bc-08fa148b039c-183,661f40c2-3f4a-412b-9d04-cf49dd4bfe93,1364773735,1,03/31/2013,8:00 PM
7302186d-7731-474b-84bc-08fa148b039c-186,661f40c2-3f4a-412b-9d04-cf49dd4bfe93,1364773735,2,03/31/2013,8:00 PM
104cbdc9-c8a0-408e-9dd0-0ac45b5b25f8-126,661f40c2-3f4a-412b-9d04-cf49dd4bfe93,1364860135,1,04/01/2013,6:00 PM
104cbdc9-c8a0-408e-9dd0-0ac45b5b25f8-128,661f40c2-3f4a-412b-9d04-cf49dd4bfe93,1364860135,2,04/01/2013,6:00 PM
20a73a85-6ef6-45fb-b541-2dff0f147a84-182,661f40c2-3f4a-412b-9d04-cf49dd4bfe93,1364946535,1,04/02/2013,4:00 PM
20a73a85-6ef6-45fb-b541-2dff0f147a84-185,661f40c2-3f4a-412b-9d04-cf49dd4bfe93,1364946535,2,04/02/2013,4:00 PM
b352934a-d8d9-4c5a-b6e3-35815f42d6e3-69,661f40c2-3f4a-412b-9d04-cf49dd4bfe93,1365032935,1,04/03/2013,4:00 PM
b352934a-d8d9-4c5a-b6e3-35815f42d6e3-72,661f40c2-3f4a-412b-9d04-cf49dd4bfe93,1365032935,2,04/03/2013,8:00 PM
b352934a-d8d9-4c5a-b6e3-35815f42d6e3-73,661f40c2-3f4a-412b-9d04-cf49dd4bfe93,1365032935,3,04/03/2013,4:00 PM
b352934a-d8d9-4c5a-b6e3-35815f42d6e3-74,661f40c2-3f4a-412b-9d04-cf49dd4bfe93,1365032935,4,04/03/2013,8:00 PM
ed7ded57-7176-4967-ac78-41a9ba37eea5-167,661f40c2-3f4a-412b-9d04-cf49dd4bfe93,1365119335,1,04/04/2013,8:00 PM
ed7ded57-7176-4967-ac78-41a9ba37eea5-169,661f40c2-3f4a-412b-9d04-cf49dd4bfe93,1365119335,2,04/04/2013,4:00 PM
ed7ded57-7176-4967-ac78-41a9ba37eea5-170,661f40c2-3f4a-412b-9d04-cf49dd4bfe93,1365119335,3,04/04/2013,8:00 PM
ed7ded57-7176-4967-ac78-41a9ba37eea5-171,661f40c2-3f4a-412b-9d04-cf49dd4bfe93,1365119335,4,04/04/2013,4:00 PM
4142c553-79a4-47cf-bf11-48ca4786629a-51,661f40c2-3f4a-412b-9d04-cf49dd4bfe93,1365301785,1,04/06/2013,8:00 PM
4142c553-79a4-47cf-bf11-48ca4786629a-56,661f40c2-3f4a-412b-9d04-cf49dd4bfe93,1365301787,2,04/06/2013,8:00 PM
df114c75-08b0-44ce-be12-cad34bff7e6d-57,661f40c2-3f4a-412b-9d04-cf49dd4bfe93,1365205735,1,04/05/2013,8:00 PM
df114c75-08b0-44ce-be12-cad34bff7e6d-59,661f40c2-3f4a-412b-9d04-cf49dd4bfe93,1365205735,2,04/05/2013,8:00 PM
e37cd987-719d-41fb-90b4-67a476133ea9-225,661f40c2-3f4a-412b-9d04-cf49dd4bfe93,1365656858,1,04/11/2013,8:00 PM
e37cd987-719d-41fb-90b4-67a476133ea9-226,661f40c2-3f4a-412b-9d04-cf49dd4bfe93,1365656858,2,04/11/2013,8:00 PM
3c60f7ce-02db-431f-ab6a-ad49b1a296d4-192,661f40c2-3f4a-412b-9d04-cf49dd4bfe93,1365743258,1,04/12/2013,8:00 PM
3c60f7ce-02db-431f-ab6a-ad49b1a296d4-193,661f40c2-3f4a-412b-9d04-cf49dd4bfe93,1365743258,2,04/12/2013,8:00 PM
b8b3c867-03ee-4a55-9514-219b97b9e12d-150,661f40c2-3f4a-412b-9d04-cf49dd4bfe93,1365829658,1,04/13/2013,8:00 PM
b8b3c867-03ee-4a55-9514-219b97b9e12d-151,661f40c2-3f4a-412b-9d04-cf49dd4bfe93,1365829658,2,04/13/2013,8:00 PM
dfb3ee28-66f8-465e-9ef9-9e461b5f13f7-169,661f40c2-3f4a-412b-9d04-cf49dd4bfe93,1365916058,1,04/14/2013,8:00 PM
dfb3ee28-66f8-465e-9ef9-9e461b5f13f7-172,661f40c2-3f4a-412b-9d04-cf49dd4bfe93,1365916058,2,04/14/2013,8:00 PM
ebf612ad-2f10-4e69-a1a0-181d2ad898a4-61,661f40c2-3f4a-412b-9d04-cf49dd4bfe93,1366002458,1,04/15/2013,8:00 PM
