id,device,timestamp,ACCOUNT_LABEL,DATE,TIME
fd45f691-ec7d-40b4-bdf0-69b9e1d62aca-96,669801ca-e9d0-42c3-adae-364b7e191bf9,1364441108,1,3/27/2013,7:00 PM
61ef6a8c-c88c-48d2-89f9-060f7c0f3b96-71,669801ca-e9d0-42c3-adae-364b7e191bf9,1364613908,1,3/29/2013,3:00 PM
61ef6a8c-c88c-48d2-89f9-060f7c0f3b96-72,669801ca-e9d0-42c3-adae-364b7e191bf9,1364613908,2,3/29/2013,8:00 PM
46099580-6b89-4e97-9f57-640398ca7d11-68,669801ca-e9d0-42c3-adae-364b7e191bf9,1364786708,1,3/31/2013,5:30 PM
255d899f-3625-4d0e-bd02-1e3414e3f0f9-81,669801ca-e9d0-42c3-adae-364b7e191bf9,1364873108,1,4/1/2013,5:45 PM
255d899f-3625-4d0e-bd02-1e3414e3f0f9-82,669801ca-e9d0-42c3-adae-364b7e191bf9,1364873108,2,4/1/2013,5:30 PM
255d899f-3625-4d0e-bd02-1e3414e3f0f9-83,669801ca-e9d0-42c3-adae-364b7e191bf9,1364873108,3,4/1/2013,7:30 PM
2e202fde-0a7f-4c4a-8c61-1c8e25626db7-81,669801ca-e9d0-42c3-adae-364b7e191bf9,1364959508,1,4/2/2013,5:30 PM
2e202fde-0a7f-4c4a-8c61-1c8e25626db7-82,669801ca-e9d0-42c3-adae-364b7e191bf9,1364959508,2,4/2/2013,8:00 PM
2e202fde-0a7f-4c4a-8c61-1c8e25626db7-83,669801ca-e9d0-42c3-adae-364b7e191bf9,1364959508,3,4/2/2013,7:00 PM
7cf15364-3278-44a8-95d3-0ae10dcd426a-50,669801ca-e9d0-42c3-adae-364b7e191bf9,1365132308,1,4/4/2013,7:00 PM
11a400ee-52b3-4ac9-adde-740457fecb1d-50,669801ca-e9d0-42c3-adae-364b7e191bf9,1365218708,1,4/5/2013,12:30 PM
11a400ee-52b3-4ac9-adde-740457fecb1d-51,669801ca-e9d0-42c3-adae-364b7e191bf9,1365218708,2,4/5/2013,6:25 PM
11a400ee-52b3-4ac9-adde-740457fecb1d-52,669801ca-e9d0-42c3-adae-364b7e191bf9,1365218708,3,4/5/2013,5:15 PM
11a400ee-52b3-4ac9-adde-740457fecb1d-53,669801ca-e9d0-42c3-adae-364b7e191bf9,1365218708,4,4/5/2013,1:00 PM
11a400ee-52b3-4ac9-adde-740457fecb1d-54,669801ca-e9d0-42c3-adae-364b7e191bf9,1365218708,5,4/5/2013,1:00 PM
800c2325-c518-4c72-a956-1f0ab9ed4382-95,669801ca-e9d0-42c3-adae-364b7e191bf9,1365379799,1,4/7/2013,6:00 PM
800c2325-c518-4c72-a956-1f0ab9ed4382-96,669801ca-e9d0-42c3-adae-364b7e191bf9,1365379799,2,4/7/2013,7:00 PM
d591fc04-f0b2-42cb-b63a-b9c7e84aba47-80,669801ca-e9d0-42c3-adae-364b7e191bf9,1365552598,1,4/9/2013,9:00 PM
3131f0f9-3f52-46bf-9b1e-344fcda3e776-21,669801ca-e9d0-42c3-adae-364b7e191bf9,1365811798,1,4/12/2013,5:00 PM
3131f0f9-3f52-46bf-9b1e-344fcda3e776-24,669801ca-e9d0-42c3-adae-364b7e191bf9,1365811798,2,4/12/2013,7:30 PM
4d91ae11-2764-41a5-ac7c-60be3ec30eac-23,669801ca-e9d0-42c3-adae-364b7e191bf9,1365898198,1,4/13/2013,3:00 PM
4d91ae11-2764-41a5-ac7c-60be3ec30eac-24,669801ca-e9d0-42c3-adae-364b7e191bf9,1365898198,2,4/13/2013,8:00 AM
a3ab78b8-a447-4860-9cbb-5effc028c2dc-23,669801ca-e9d0-42c3-adae-364b7e191bf9,1366243798,1,4/17/2013,4:00 PM
a3ab78b8-a447-4860-9cbb-5effc028c2dc-24,669801ca-e9d0-42c3-adae-364b7e191bf9,1366243798,2,4/17/2013,7:30 PM
a3ab78b8-a447-4860-9cbb-5effc028c2dc-25,669801ca-e9d0-42c3-adae-364b7e191bf9,1366243798,3,4/17/2013,4:00 PM
a3ab78b8-a447-4860-9cbb-5effc028c2dc-26,669801ca-e9d0-42c3-adae-364b7e191bf9,1366243798,4,4/17/2013,7:30 PM
9ec00a7d-4c3a-49fc-ac51-234c5a61a578-27,669801ca-e9d0-42c3-adae-364b7e191bf9,1366416598,1,4/19/2013,6:30 PM
9ec00a7d-4c3a-49fc-ac51-234c5a61a578-34,669801ca-e9d0-42c3-adae-364b7e191bf9,1366416598,2,4/19/2013,6:30 PM
1ebc4a32-4afa-4c38-8151-632995e9b71b-65,669801ca-e9d0-42c3-adae-364b7e191bf9,1367712598,1,5/4/2013,13:30
1ebc4a32-4afa-4c38-8151-632995e9b71b-66,669801ca-e9d0-42c3-adae-364b7e191bf9,1367712598,2,5/4/2013,13:30
7291acf6-f83c-4211-aefa-554453b2d012-27,669801ca-e9d0-42c3-adae-364b7e191bf9,1368824511,1,5/17/2013,17:30
7291acf6-f83c-4211-aefa-554453b2d012-28,669801ca-e9d0-42c3-adae-364b7e191bf9,1368824511,2,5/17/2013,13:30
7291acf6-f83c-4211-aefa-554453b2d012-31,669801ca-e9d0-42c3-adae-364b7e191bf9,1368824511,3,5/17/2013,17:30
7291acf6-f83c-4211-aefa-554453b2d012-32,669801ca-e9d0-42c3-adae-364b7e191bf9,1368824511,4,5/17/2013,13:30
