2013-03-23 18:30:59,53 Commons,Supper
2013-03-24 09:20:17,53 Commons,Breakfast
2013-03-25 08:47:35,Collis Cafe,Breakfast
2013-03-25 16:12:49,Courtyard Cafe,Supper
2013-03-25 18:29:31,53 Commons,Supper
2013-03-26 10:42:44,Collis Cafe,Breakfast
2013-03-26 10:54:00,Collis Market,Snack
2013-03-26 14:04:25,Collis Cafe,Lunch
2013-03-26 18:58:37,53 Commons,Supper
2013-03-27 09:32:13,Collis Cafe,Breakfast
2013-03-27 15:06:05,Collis Cafe,Lunch
2013-03-27 18:51:03,53 Commons,Supper
2013-03-28 11:25:52,Collis Cafe,Lunch
2013-03-28 13:57:51,Novack Cafe,Snack
2013-03-28 18:06:25,53 Commons,Supper
2013-03-29 07:55:02,Collis Cafe,Snack
2013-03-29 09:42:35,Collis Cafe,Breakfast
2013-03-29 11:38:41,Collis Cafe,Lunch
2013-03-29 15:54:33,Collis Cafe,Snack
2013-03-29 19:01:45,53 Commons,Supper
2013-03-30 12:08:51,Courtyard Cafe,Lunch
2013-03-30 16:19:57,Collis Market,Snack
2013-04-01 09:01:56,Collis Cafe,Breakfast
2013-04-01 12:02:34,Novack Cafe,Snack
2013-04-01 15:04:07,Collis Cafe,Snack
2013-04-01 17:21:52,53 Commons,Supper
2013-04-02 09:21:16,Collis Cafe,Breakfast
2013-04-02 11:25:10,Courtyard Cafe,Lunch
2013-04-02 18:27:08,53 Commons,Supper
2013-04-03 08:38:12,Collis Cafe,Breakfast
2013-04-03 12:07:43,Novack Cafe,Snack
2013-04-03 16:45:27,Novack Cafe,Supper
2013-04-03 19:05:25,53 Commons,Supper
2013-04-04 00:08:43,Collis Cafe,Snack
2013-04-04 09:30:52,Collis Cafe,Snack
2013-04-04 13:13:56,Courtyard Cafe,Lunch
2013-04-04 13:44:04,Courtyard Cafe,Snack
2013-04-05 09:00:18,Collis Cafe,Snack
2013-04-05 11:33:49,Collis Cafe,Lunch
2013-04-05 19:10:12,53 Commons,Supper
2013-04-06 11:39:11,Courtyard Cafe,Lunch
2013-04-06 22:09:37,Courtyard Cafe,Supper
2013-04-07 11:38:32,Courtyard Cafe,Lunch
2013-04-08 09:14:32,Collis Cafe,Breakfast
2013-04-08 11:46:37,King Arthur Flour Coffee Bar,Lunch
2013-04-08 19:14:03,Collis Cafe,Snack
2013-04-09 09:04:27,Collis Cafe,Breakfast
2013-04-09 12:29:09,Collis Cafe,Lunch
2013-04-10 12:39:25,53 Commons,Lunch
2013-04-10 13:47:15,Collis Market,Snack
2013-04-10 15:45:14,Collis Cafe,Lunch
2013-04-10 16:18:54,Collis Cafe,Supper
2013-04-10 19:03:26,53 Commons,Supper
2013-04-11 09:23:19,Collis Cafe,Breakfast
2013-04-11 13:14:47,Collis Cafe,Lunch
2013-04-11 21:39:55,Courtyard Cafe,Supper
2013-04-12 09:46:32,Collis Cafe,Snack
2013-04-12 11:19:32,53 Commons,Lunch
2013-04-12 15:34:47,Novack Cafe,Snack
2013-04-13 11:13:43,53 Commons,Lunch
2013-04-15 09:20:06,Collis Cafe,Breakfast
2013-04-15 11:18:36,53 Commons,Lunch
2013-04-15 18:21:49,53 Commons,Supper
2013-04-16 12:13:49,Collis Cafe,Lunch
2013-04-16 18:12:39,Collis Market,Snack
2013-04-17 09:34:52,Collis Cafe,Breakfast
2013-04-17 11:18:24,Collis Cafe,Lunch
2013-04-17 18:59:22,53 Commons,Supper
2013-04-18 11:45:49,King Arthur Flour Coffee Bar,Lunch
2013-04-18 11:47:49,Novack Cafe,Snack
2013-04-18 13:06:54,Collis Cafe,Snack
2013-04-19 09:00:27,Collis Cafe,Breakfast
2013-04-19 12:09:51,Collis Cafe,Lunch
2013-04-19 21:39:37,Courtyard Cafe,Supper
2013-04-19 22:11:16,Courtyard Cafe,Snack
2013-04-20 12:41:00,53 Commons,Lunch
2013-04-20 13:12:07,Collis Market,Snack
2013-04-20 20:38:25,Courtyard Cafe,Supper
2013-04-21 10:53:20,53 Commons,Breakfast
2013-04-21 18:34:11,Novack Cafe,Snack
2013-04-22 09:04:02,Collis Cafe,Breakfast
2013-04-22 11:21:19,Collis Cafe,Lunch
2013-04-22 18:04:48,53 Commons,Supper
2013-04-23 08:36:18,Collis Cafe,Breakfast
2013-04-23 14:03:27,King Arthur Flour Coffee Bar,Lunch
2013-04-23 14:06:48,Novack Cafe,Snack
2013-04-23 19:43:56,53 Commons,Supper
2013-04-23 23:07:12,Collis Cafe,Snack
2013-04-24 09:48:15,Collis Cafe,Breakfast
2013-04-24 20:15:38,Courtyard Cafe,Supper
2013-04-25 09:33:50,Collis Cafe,Breakfast
2013-04-25 13:54:21,King Arthur Flour Coffee Bar,Lunch
2013-04-25 13:58:02,Novack Cafe,Lunch
2013-04-25 19:21:25,53 Commons,Supper
2013-04-26 09:26:00,Collis Cafe,Breakfast
2013-04-26 11:22:57,King Arthur Flour Coffee Bar,Lunch
2013-04-26 11:25:53,Novack Cafe,Snack
2013-04-26 19:35:23,53 Commons,Supper
2013-04-27 12:40:52,53 Commons,Lunch
2013-04-27 18:15:08,Courtyard Cafe,Supper
2013-04-28 10:59:00,King Arthur Flour Coffee Bar,Snack
2013-04-29 09:13:26,Collis Cafe,Breakfast
2013-04-29 11:48:58,King Arthur Flour Coffee Bar,Snack
2013-04-29 11:51:16,Novack Cafe,Snack
2013-04-30 09:37:36,Collis Cafe,Breakfast
2013-04-30 14:31:34,King Arthur Flour Coffee Bar,Lunch
2013-04-30 14:34:33,Novack Cafe,Lunch
2013-04-30 18:12:36,53 Commons,Supper
2013-05-01 00:38:34,Novack Cafe,Snack
2013-05-01 09:50:17,Collis Cafe,Breakfast
2013-05-01 11:37:42,Novack Cafe,Lunch
2013-05-02 09:36:23,Collis Cafe,Breakfast
2013-05-03 09:42:12,Collis Cafe,Snack
2013-05-03 11:18:17,King Arthur Flour Coffee Bar,Lunch
2013-05-03 17:53:55,53 Commons,Supper
2013-05-04 09:31:20,53 Commons,Breakfast
2013-05-04 19:09:56,53 Commons,Supper
2013-05-05 11:06:36,53 Commons,Lunch
2013-05-05 14:09:13,King Arthur Flour Coffee Bar,Lunch
2013-05-05 14:10:49,Novack Cafe,Snack
2013-05-05 18:09:23,53 Commons,Supper
2013-05-06 09:05:14,Collis Cafe,Breakfast
2013-05-06 11:58:41,Novack Cafe,Snack
2013-05-06 14:47:38,King Arthur Flour Coffee Bar,Lunch
2013-05-07 07:39:12,Collis Cafe,Breakfast
2013-05-07 13:58:57,King Arthur Flour Coffee Bar,Lunch
2013-05-07 14:01:58,Novack Cafe,Snack
2013-05-08 08:51:17,Collis Cafe,Breakfast
2013-05-08 15:04:25,King Arthur Flour Coffee Bar,Lunch
2013-05-08 15:06:13,Novack Cafe,Snack
2013-05-09 14:44:35,King Arthur Flour Coffee Bar,Lunch
2013-05-09 14:46:59,Novack Cafe,Lunch
