2013-01-07 15:12:27,Courtyard Cafe,Lunch
2013-01-07 17:32:47,Courtyard Cafe,Snack
2013-01-08 13:42:23,Courtyard Cafe,Lunch
2013-01-08 18:52:14,Courtyard Cafe,Supper
2013-01-08 21:50:40,Courtyard Cafe,Supper
2013-01-09 11:46:18,Courtyard Cafe,Lunch
2013-01-09 21:15:50,Courtyard Cafe,Supper
2013-01-10 13:13:10,Collis Cafe,Lunch
2013-01-10 16:59:07,Novack Cafe,Snack
2013-01-10 18:39:45,Courtyard Cafe,Supper
2013-01-10 21:24:27,Courtyard Cafe,Snack
2013-01-11 15:18:40,Courtyard Cafe,Lunch
2013-01-11 16:59:24,Courtyard Cafe,Snack
2013-01-11 21:45:21,Collis Cafe,Supper
2013-01-12 00:08:11,Collis Cafe,Snack
2013-01-12 15:01:19,Courtyard Cafe,Lunch
2013-01-12 19:20:07,Courtyard Cafe,Snack
2013-01-13 13:28:15,Novack Cafe,Lunch
2013-01-13 17:59:43,Courtyard Cafe,Snack
2013-01-13 20:58:34,Courtyard Cafe,Supper
2013-01-14 14:57:48,Collis Cafe,Lunch
2013-01-14 23:43:21,Courtyard Cafe,Supper
2013-01-15 12:21:42,Courtyard Cafe,Snack
2013-01-15 19:02:19,Courtyard Cafe,Supper
2013-01-15 22:28:55,Courtyard Cafe,Supper
2013-01-16 17:48:55,Courtyard Cafe,Supper
2013-01-16 22:11:01,Courtyard Cafe,Supper
2013-01-17 20:01:33,Courtyard Cafe,Supper
2013-01-18 15:07:29,Collis Cafe,Lunch
2013-01-18 19:31:24,Courtyard Cafe,Supper
2013-01-19 20:13:49,Courtyard Cafe,Supper
2013-01-20 18:37:09,Courtyard Cafe,Supper
2013-01-21 17:19:14,Novack Cafe,Supper
2013-01-21 20:36:01,Novack Cafe,Snack
2013-01-21 21:26:19,Novack Cafe,Supper
2013-01-22 20:01:42,Courtyard Cafe,Snack
2013-01-22 23:01:00,Courtyard Cafe,Supper
2013-01-23 21:40:50,Courtyard Cafe,Supper
2013-01-24 13:43:00,Courtyard Cafe,Lunch
2013-01-24 18:51:35,Courtyard Cafe,Supper
2013-01-24 20:18:49,Courtyard Cafe,Supper
2013-01-24 21:30:48,Courtyard Cafe,Supper
2013-01-25 15:05:17,Collis Cafe,Lunch
2013-01-25 18:23:18,Courtyard Cafe,Supper
2013-01-25 21:48:39,Courtyard Cafe,Supper
2013-01-26 12:24:14,Courtyard Cafe,Lunch
2013-01-26 13:18:21,Novack Cafe,Lunch
2013-01-26 18:35:31,Novack Cafe,Snack
2013-01-26 20:11:28,Courtyard Cafe,Supper
2013-01-26 21:39:25,Courtyard Cafe,Snack
2013-01-27 15:50:22,Courtyard Cafe,Lunch
2013-01-28 18:01:12,Collis Market,Supper
2013-01-28 18:09:08,Collis Cafe,Supper
2013-01-29 12:02:03,Courtyard Cafe,Lunch
2013-01-29 22:56:02,Courtyard Cafe,Supper
2013-01-30 17:52:12,Courtyard Cafe,Supper
2013-01-31 14:57:26,Courtyard Cafe,Lunch
2013-01-31 15:28:21,Collis Cafe,Lunch
2013-02-01 15:24:34,Courtyard Cafe,Lunch
2013-02-01 16:06:40,Novack Cafe,Snack
2013-02-01 21:26:51,Courtyard Cafe,Supper
2013-02-02 13:20:20,Novack Cafe,Lunch
2013-02-02 15:45:36,Novack Cafe,Lunch
2013-02-03 00:03:55,Courtyard Cafe,Supper
2013-02-03 12:09:08,Courtyard Cafe,Lunch
2013-02-03 15:08:12,Courtyard Cafe,Lunch
2013-02-04 17:09:49,Courtyard Cafe,Supper
2013-02-04 18:51:18,Courtyard Cafe,Supper
2013-02-05 12:07:31,Courtyard Cafe,Lunch
2013-02-06 15:59:26,Novack Cafe,Lunch
2013-02-06 17:44:26,Courtyard Cafe,Supper
2013-02-06 21:17:26,Courtyard Cafe,Supper
2013-02-07 18:08:53,Courtyard Cafe,Supper
2013-02-08 11:14:37,Courtyard Cafe,Lunch
2013-02-08 19:55:41,53 Commons,Supper
