2013-03-24 19:23:02,Courtyard Cafe,Supper
2013-03-24 23:08:10,Courtyard Cafe,Supper
2013-03-25 09:38:39,Novack Cafe,Snack
2013-03-25 11:18:23,King Arthur Flour Coffee Bar,Lunch
2013-03-25 14:42:15,Novack Cafe,Snack
2013-03-25 18:11:41,Collis Cafe,Supper
2013-03-25 23:20:40,Courtyard Cafe,Supper
2013-03-26 13:47:31,Novack Cafe,Snack
2013-03-26 15:22:47,Novack Cafe,Lunch
2013-03-26 17:53:06,53 Commons,Supper
2013-03-26 23:45:32,Courtyard Cafe,Supper
2013-03-27 09:41:58,Novack Cafe,Snack
2013-03-27 11:20:59,Novack Cafe,Lunch
2013-03-27 14:19:20,Collis Cafe,Lunch
2013-03-27 18:52:31,Collis Cafe,Supper
2013-03-28 11:22:47,Courtyard Cafe,Lunch
2013-03-28 13:50:48,Novack Cafe,Snack
2013-03-28 15:46:10,Novack Cafe,Snack
2013-03-28 18:26:42,53 Commons,Supper
2013-03-29 00:23:24,Courtyard Cafe,Supper
2013-03-29 09:43:16,Novack Cafe,Snack
2013-03-29 12:37:06,Collis Market,Lunch
2013-03-29 14:14:43,Courtyard Cafe,Lunch
2013-03-29 18:16:43,Collis Cafe,Supper
2013-03-30 19:09:02,53 Commons,Supper
2013-03-31 19:38:28,Courtyard Cafe,Supper
2013-04-01 01:53:24,Novack Cafe,Supper
2013-04-01 09:47:27,Novack Cafe,Snack
2013-04-01 11:38:17,Novack Cafe,Snack
2013-04-01 14:06:33,Collis Cafe,Lunch
2013-04-01 20:31:03,Courtyard Cafe,Supper
2013-04-01 22:47:47,Collis Market,Snack
2013-04-02 00:10:29,Novack Cafe,Supper
2013-04-02 12:53:52,Novack Cafe,Lunch
2013-04-02 16:23:59,Novack Cafe,Supper
2013-04-02 18:29:56,Courtyard Cafe,Supper
2013-04-03 00:30:44,Courtyard Cafe,Supper
2013-04-03 12:02:36,Novack Cafe,Snack
2013-04-03 19:54:49,Courtyard Cafe,Supper
2013-04-04 00:13:49,Collis Cafe,Supper
2013-04-04 13:53:53,Novack Cafe,Lunch
2013-04-04 18:05:52,53 Commons,Supper
2013-04-04 23:36:43,Collis Cafe,Supper
2013-04-05 00:17:07,Novack Cafe,Snack
2013-04-05 11:30:49,Novack Cafe,Lunch
2013-04-05 20:08:30,Novack Cafe,Supper
2013-04-06 12:17:38,King Arthur Flour Coffee Bar,Lunch
2013-04-06 14:11:59,Courtyard Cafe,Lunch
2013-04-07 18:28:15,Courtyard Cafe,Supper
2013-04-07 23:20:23,Novack Cafe,Snack
2013-04-08 09:38:52,Novack Cafe,Snack
