2013-01-16 11:19:19,Collis Cafe,Snack
2013-01-23 11:33:45,Collis Cafe,Snack
2013-01-23 12:38:01,Collis Cafe,Lunch
2013-01-25 11:21:04,Collis Cafe,Snack
2013-01-28 11:17:31,Collis Cafe,Snack
2013-01-30 11:26:19,Collis Cafe,Snack
2013-01-31 12:30:14,Collis Cafe,Snack
2013-02-04 12:12:46,Collis Cafe,Snack
2013-02-06 12:16:41,Novack Cafe,Snack
2013-02-06 19:02:58,Collis Cafe,Snack
2013-02-11 11:24:17,Courtyard Cafe,Snack
2013-02-19 17:38:45,53 Commons,Supper
2013-02-27 17:24:55,Collis Cafe,Snack
2013-03-04 18:21:36,Collis Cafe,Snack
2013-03-06 13:10:09,Courtyard Cafe,Snack
2013-03-07 09:29:47,Collis Cafe,Snack
2013-03-11 14:40:50,Novack Cafe,Snack
2013-03-13 14:45:20,Collis Cafe,Snack
2013-03-25 09:51:39,Collis Cafe,Snack
2013-03-25 12:18:25,Novack Cafe,Snack
2013-03-25 14:10:36,Collis Cafe,Snack
2013-03-25 14:40:44,Collis Cafe,Snack
2013-03-25 18:37:46,53 Commons,Supper
2013-03-26 09:35:00,Novack Cafe,Snack
2013-03-26 11:43:57,Courtyard Cafe,Snack
2013-03-26 14:51:02,Collis Cafe,Snack
2013-03-26 18:51:43,53 Commons,Supper
2013-03-27 08:37:12,Novack Cafe,Snack
2013-03-27 13:54:18,Collis Cafe,Lunch
2013-03-27 17:26:29,Collis Cafe,Snack
2013-03-27 18:16:31,Collis Cafe,Snack
2013-03-27 19:54:47,Collis Cafe,Snack
2013-03-28 08:32:24,Collis Cafe,Snack
2013-03-28 09:47:28,Collis Cafe,Snack
2013-03-28 16:16:25,Courtyard Cafe,Supper
2013-03-29 00:14:37,Collis Cafe,Snack
2013-03-29 11:21:56,Collis Cafe,Snack
2013-03-29 15:35:28,Collis Cafe,Snack
2013-03-30 11:31:52,Courtyard Cafe,Lunch
