start_timestamp, end_timestamp
1364504961,1364505435

1364505676,1364505877

1364506348,1364506490

1364506951,1364507243

1364507494,1364507655

1364508156,1364508287

1364509721,1364509761

1364510964,1364511085

1364511116,1364511196

1364512189,1364512270

1364512961,1364513435

1364513937,1364514018

1364514298,1364514379

1364514409,1364514480

1364515914,1364516055

1364517960,1364518010

1364521870,1364522898

1364524071,1364524192

1364524202,1364524404

1364524835,1364525027

1364525277,1364525681

1364525921,1364526314

1364526535,1364526827

1364527339,1364527450

1364527921,1364528344

1364529537,1364529870

1364530572,1364530622

1364531093,1364531285

1364531777,1364531918

1364532189,1364532310

1364533994,1364534094

1364535789,1364535900

1364536151,1364536887

1364537609,1364537781

1364553623,1364553704

1364564983,1364565054

1364566267,1364566407

1364916792,1364916883

1364917374,1364917545

1364925497,1364925567

1364929155,1364929367

1364929587,1364929820

1364930050,1364930151

1364930371,1364930482

1364932407,1364932659

1364933120,1364933544

1364934015,1364934237

1364934447,1364934508

1364935009,1364935493

1364935734,1364935825

1364936316,1364936598

1364936609,1364938838

1364939068,1364939189

1364940151,1364940323

1364940573,1364940644

1364946192,1364946525

1364946796,1364946887

1364948350,1364948532

1364948542,1364948673

1364948924,1364949277

1364949538,1364949961

1364951635,1364951716

1364952649,1364952760

1364952791,1364953023

1364953514,1364953585

1364953815,1364954067

1364954528,1364954629

1364956073,1364956174

1364956635,1364957200

1364957661,1364958145

1364962927,1364962988

1364964441,1364964502

1364967149,1364967381

1364967872,1364967923

1364997750,1364998214

1364998475,1364999302

1364999533,1364999614

1365002492,1365002572

1365007885,1365007965

1365008427,1365008487

1365008958,1365009382

1365009873,1365009994

1365010245,1365010840

1365010850,1365010951

1365013848,1365013989

1365015473,1365016704

1365017186,1365017266

1365017487,1365017547

1365017798,1365018474

1365019407,1365019527

1365019778,1365020475

1365169058,1365169138

1365169590,1365169701

1365169731,1365169802

1365170514,1365170665

1365195694,1365196218

1365198636,1365198958

1365200191,1365200413

1365200664,1365200795

1365203421,1365204511

1365205243,1365205283

1365209363,1365209676

1365546506,1365546566

1365549233,1365549304

1365549995,1365550984

1365551186,1365551478

1365553193,1365553566

1365553766,1365554169

1365554390,1365554582

1365555053,1365555184

1365555876,1365556642

1365556903,1365557357

1365557557,1365558394

1365558405,1365558798

1365558998,1365560672

1365568854,1365568954

1365569415,1365569536

1365590661,1365590732

1365600355,1365600506

1365601428,1365601499

1365601499,1365601569

1365601810,1365601901

1365602161,1365602254

1365602254,1365602325

1365607880,1365607920

1365609845,1365609986

1365611399,1365611591

1365612093,1365612294

1365615664,1365616360

1365616561,1365617753

1365619457,1365619558

1365620310,1365620471

1365620482,1365620583

1365627811,1365627881

1365629315,1365629577

1365629787,1365630745

1365630776,1365630947

1365635019,1365635150

1365635390,1365635622

1365638991,1365639304

1365641681,1365641963

1365642184,1365642265

1365644630,1365644842

1365645533,1365645735

1365817367,1365817538

1365820446,1365821515

1365821986,1365822208

1365823371,1365823613

1365825287,1365825367

1365825598,1365825860

1365826802,1365826873

1365827103,1365827436

1365858436,1365859092

1365859322,1365859383

1365859854,1365859985

1365862130,1365862352

1365862562,1365862966

1365862966,1365863157

1365863398,1365863479

1365864411,1365864512

1365868111,1365868443

1365868694,1365868795

1365868825,1365868916

1365870861,1365870951

1365878650,1365878761

1365879744,1365879945

1365891967,1365892239

1365900413,1365901623

1365907619,1365908506

1365908746,1365908807

1365909068,1365909552

1365909792,1365909863

1365910104,1365910174

1365911829,1365911909

1365912370,1365912693

1365913861,1365914385

1365914425,1365914506

1365916221,1365916372

1365918096,1365918167

1365949611,1365949782

1365949823,1365950014

1365952130,1365952341

1365958095,1365958206

1365958698,1365958768

1365959229,1365959300

1365960483,1365960745

1365962921,1365963002

1365967123,1365967315

1365969691,1365969771

1365971184,1365971598

1365971608,1365971719

1365972471,1365972672

1365973184,1365973335

1365975755,1365975866

1365975886,1365975977

1365977892,1365978406

