id,device,timestamp,RUNNING_TASKS_baseActivity_mClass,RUNNING_TASKS_baseActivity_mPackage,RUNNING_TASKS_id,RUNNING_TASKS_numActivities,RUNNING_TASKS_numRunning,RUNNING_TASKS_topActivity_mClass,RUNNING_TASKS_topActivity_mPackage
132c1123-39e2-48a8-b4cf-dc9c35fd3ff8-17,b10ccdbf-bebf-4a4d-aa34-60e68d09ed38,1364121963,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,10,7,7,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco
132c1123-39e2-48a8-b4cf-dc9c35fd3ff8-17,b10ccdbf-bebf-4a4d-aa34-60e68d09ed38,1364121963,com.android.launcher2.Launcher,com.android.launcher,3,1,1,com.android.launcher2.Launcher,com.android.launcher
132c1123-39e2-48a8-b4cf-dc9c35fd3ff8-17,b10ccdbf-bebf-4a4d-aa34-60e68d09ed38,1364121963,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm,5,1,1,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm
132c1123-39e2-48a8-b4cf-dc9c35fd3ff8-17,b10ccdbf-bebf-4a4d-aa34-60e68d09ed38,1364121963,org.bewellapp.dashBoardActivity,org.bewellapp,9,1,1,org.bewellapp.dashBoardActivity,org.bewellapp
132c1123-39e2-48a8-b4cf-dc9c35fd3ff8-17,b10ccdbf-bebf-4a4d-aa34-60e68d09ed38,1364121963,com.android.providers.downloads.ui.DownloadList,com.android.providers.downloads.ui,7,1,1,com.android.providers.downloads.ui.DownloadList,com.android.providers.downloads.ui
132c1123-39e2-48a8-b4cf-dc9c35fd3ff8-17,b10ccdbf-bebf-4a4d-aa34-60e68d09ed38,1364121963,com.android.settings.Settings$SecuritySettingsActivity,com.android.settings,6,1,1,com.android.settings.Settings$SecuritySettingsActivity,com.android.settings
132c1123-39e2-48a8-b4cf-dc9c35fd3ff8-17,b10ccdbf-bebf-4a4d-aa34-60e68d09ed38,1364121963,com.android.settings.Settings,com.android.settings,4,3,3,com.android.settings.deviceinfo.Status,com.android.settings
132c1123-39e2-48a8-b4cf-dc9c35fd3ff8-17,b10ccdbf-bebf-4a4d-aa34-60e68d09ed38,1364121963,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard,2,1,0,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard
132c1123-39e2-48a8-b4cf-dc9c35fd3ff8-86,b10ccdbf-bebf-4a4d-aa34-60e68d09ed38,1364123163,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,10,7,7,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco
132c1123-39e2-48a8-b4cf-dc9c35fd3ff8-86,b10ccdbf-bebf-4a4d-aa34-60e68d09ed38,1364123163,com.android.launcher2.Launcher,com.android.launcher,3,1,1,com.android.launcher2.Launcher,com.android.launcher
