id,device,timestamp,RUNNING_TASKS_baseActivity_mClass,RUNNING_TASKS_baseActivity_mPackage,RUNNING_TASKS_id,RUNNING_TASKS_numActivities,RUNNING_TASKS_numRunning,RUNNING_TASKS_topActivity_mClass,RUNNING_TASKS_topActivity_mPackage
c715f4c2-1e91-47eb-8aa4-977bb5e8b715-28,027c6245-b07f-4492-94e8-036454303f9c,1364350889,com.google.android.talk.SigningInActivity,com.google.android.talk,378,1,1,com.google.android.talk.SigningInActivity,com.google.android.talk
c715f4c2-1e91-47eb-8aa4-977bb5e8b715-28,027c6245-b07f-4492-94e8-036454303f9c,1364350889,com.anddoes.launcher.Launcher,com.anddoes.launcher,2,1,1,com.anddoes.launcher.Launcher,com.anddoes.launcher
c715f4c2-1e91-47eb-8aa4-977bb5e8b715-28,027c6245-b07f-4492-94e8-036454303f9c,1364350889,com.android.systemui.recent.RecentsActivity,com.android.systemui,58,1,1,com.android.systemui.recent.RecentsActivity,com.android.systemui
c715f4c2-1e91-47eb-8aa4-977bb5e8b715-28,027c6245-b07f-4492-94e8-036454303f9c,1364350889,com.coolapk.market.MainActivity,com.coolapk.market,370,2,2,com.coolapk.market.PackageCenterActivity,com.coolapk.market
c715f4c2-1e91-47eb-8aa4-977bb5e8b715-28,027c6245-b07f-4492-94e8-036454303f9c,1364350889,com.android.contacts.activities.DialtactsActivity,com.android.contacts,174,1,1,com.android.contacts.activities.DialtactsActivity,com.android.contacts
c715f4c2-1e91-47eb-8aa4-977bb5e8b715-28,027c6245-b07f-4492-94e8-036454303f9c,1364350889,com.android.gallery3d.app.Gallery,com.android.gallery3d,210,1,1,com.android.gallery3d.app.Gallery,com.android.gallery3d
c715f4c2-1e91-47eb-8aa4-977bb5e8b715-28,027c6245-b07f-4492-94e8-036454303f9c,1364350889,com.google.android.apps.translate.HomeActivity,com.google.android.apps.translate,92,1,1,com.google.android.apps.translate.HomeActivity,com.google.android.apps.translate
c715f4c2-1e91-47eb-8aa4-977bb5e8b715-28,027c6245-b07f-4492-94e8-036454303f9c,1364350889,com.gameloft.android.GloftUNOG.S480x320.GloftUNOG,com.gameloft.android.GloftUNOG,34,1,1,com.gameloft.android.GloftUNOG.S480x320.GloftUNOG,com.gameloft.android.GloftUNOG
c715f4c2-1e91-47eb-8aa4-977bb5e8b715-28,027c6245-b07f-4492-94e8-036454303f9c,1364350889,com.jb.gosms.ui.mainscreen.GoSmsMainActivity,com.jb.gosms,267,1,1,com.jb.gosms.ui.mainscreen.GoSmsMainActivity,com.jb.gosms
c715f4c2-1e91-47eb-8aa4-977bb5e8b715-28,027c6245-b07f-4492-94e8-036454303f9c,1364350889,com.android.phone.InCallScreen,com.android.phone,66,1,1,com.android.phone.InCallScreen,com.android.phone
c715f4c2-1e91-47eb-8aa4-977bb5e8b715-28,027c6245-b07f-4492-94e8-036454303f9c,1364350889,com.android.browser.BrowserActivity,com.android.browser,7,1,1,com.android.browser.BrowserActivity,com.android.browser
c715f4c2-1e91-47eb-8aa4-977bb5e8b715-147,027c6245-b07f-4492-94e8-036454303f9c,1364352089,com.google.android.talk.SigningInActivity,com.google.android.talk,378,1,1,com.google.android.talk.SigningInActivity,com.google.android.talk
