id,device,timestamp,CALLS__id,CALLS_date,CALLS_duration,CALLS_name,CALLS_number,CALLS_numberlabel,CALLS_numbertype,CALLS_type
32938f60-f4c3-4225-9b13-82ec4798a192-36,b10ccdbf-bebf-4a4d-aa34-60e68d09ed38,1364135163,,,,,,,,
caada951-3cdf-4dab-9dd7-c2e7c295936f-49,b10ccdbf-bebf-4a4d-aa34-60e68d09ed38,1364117163,,,,,,,,
7f5b2339-5b62-4185-8ef0-8501277c6009-36,b10ccdbf-bebf-4a4d-aa34-60e68d09ed38,1364120763,,,,,,,,
34493d4c-4fc2-4f42-88d6-ab217daa15a4-45,b10ccdbf-bebf-4a4d-aa34-60e68d09ed38,1364113563,,,,,,,,
ee38b5a3-49fd-45cf-beb2-e1f0be0da1c8-36,b10ccdbf-bebf-4a4d-aa34-60e68d09ed38,1364127963,,,,,,,,
6ef73f0d-a769-44e4-bf2a-5fd3e5d38593-34,b10ccdbf-bebf-4a4d-aa34-60e68d09ed38,1364124363,,,,,,,,
f6d1c994-9efe-4b58-90c1-5dfc5f66fe62-36,b10ccdbf-bebf-4a4d-aa34-60e68d09ed38,1364138763,,,,,,,,
b68429d3-6b76-45d8-962b-f3410e5cf647-18,b10ccdbf-bebf-4a4d-aa34-60e68d09ed38,1364102763,,,,,,,,
ea07ca37-a2d0-4cc1-a310-3e3eb1205967-45,b10ccdbf-bebf-4a4d-aa34-60e68d09ed38,1364109963,,,,,,,,
0f20ad7f-97ee-4a74-8db3-2c17c4d63c87-35,b10ccdbf-bebf-4a4d-aa34-60e68d09ed38,1364131563,,,,,,,,
d2776ae4-d110-497c-817c-1ae9ac43afa7-451,b10ccdbf-bebf-4a4d-aa34-60e68d09ed38,1364106363,,,,,,,,
6ad8eb73-c5f9-4d30-a6a2-48180feb5233-37,b10ccdbf-bebf-4a4d-aa34-60e68d09ed38,1364142363,,,,,,,,
25cf8285-026c-475f-b328-c753627c752b-36,b10ccdbf-bebf-4a4d-aa34-60e68d09ed38,1364145963,,,,,,,,
0a0464ee-d408-4bf6-b146-4dce306307bb-36,b10ccdbf-bebf-4a4d-aa34-60e68d09ed38,1364149563,,,,,,,,
1ef41312-de44-43c6-9a16-8ea9e445e904-36,b10ccdbf-bebf-4a4d-aa34-60e68d09ed38,1364153163,,,,,,,,
e3927d0a-4f6f-4787-b868-feacdc19adb1-36,b10ccdbf-bebf-4a4d-aa34-60e68d09ed38,1364156763,,,,,,,,
51e719a1-987e-4cf5-85cf-7126a799f907-45,b10ccdbf-bebf-4a4d-aa34-60e68d09ed38,1364160363,,,,,,,,
6b206151-d0cf-4d02-a185-4d714a04254a-33,b10ccdbf-bebf-4a4d-aa34-60e68d09ed38,1364163963,,,,,,,,
a70da809-eb06-42b7-8b62-d3fe2547653b-36,b10ccdbf-bebf-4a4d-aa34-60e68d09ed38,1364171163,,,,,,,,
9b9a89a2-fe7a-4f60-ac4d-b41592ef43f4-37,b10ccdbf-bebf-4a4d-aa34-60e68d09ed38,1364167563,,,,,,,,
ff2fadfe-f313-411f-a698-c730429e84ff-36,b10ccdbf-bebf-4a4d-aa34-60e68d09ed38,1364174763,,,,,,,,
7c24d549-b533-4cf8-be3e-243a62954dda-50,b10ccdbf-bebf-4a4d-aa34-60e68d09ed38,1364178363,,,,,,,,
815f2026-98b3-4005-872d-35f643e27dfc-36,b10ccdbf-bebf-4a4d-aa34-60e68d09ed38,1364181963,,,,,,,,
d16edc9a-1ec9-4c67-b3d2-16784b47bef2-35,b10ccdbf-bebf-4a4d-aa34-60e68d09ed38,1364185563,,,,,,,,
294f4095-3c4a-4818-83fc-7d8d0ad37ed0-46,b10ccdbf-bebf-4a4d-aa34-60e68d09ed38,1364189163,,,,,,,,
